,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Henry Patrick,Dir,S - Sale+OE,MBFI,$35.05,"-19,000","-$665,950","1,465,589",-1%,2006-04-07 21:55:33,2006-04-07
1,Murray Page,"VP, Marketing",S - Sale+OE,PALM,$21.93,"-11,000","-$241,236","6,222",-64%,2006-04-07 21:30:19,2006-03-27
2,Jacobs John W,Chief Scientific Officer,P - Purchase,CVBT,$7.95,"+3,500","+$27,825","410,000",+1%,2006-04-07 21:07:57,2006-04-06
3,Jacobs John W,Chief Scientific Officer,P - Purchase,CVBT,$7.95,"+1,500","+$11,925","406,500",0%,2006-04-07 20:57:52,2006-04-05
4,Lien Chuen Der,VP CHIEF TECHNICAL OFFICER,S - Sale+OE,IDTI,$15.80,"-10,000","-$158,000","7,221",-58%,2006-04-07 20:42:36,2006-04-05
5,Mahon Paul A,"EVP, GC",S - Sale+OE,UTHR,$65.33,"-4,500","-$294,002","15,000",-23%,2006-04-07 20:36:33,2006-04-06
6,Keating Mary Ellen,"SVP, Corp Communications",S - Sale+OE,BKS,$45.80,"-37,043","-$1,696,477","3,290",-92%,2006-04-07 20:35:30,2006-04-05
7,Danforth John D,"SVP, GC",S - Sale+OE,RMBS,$41.37,"-30,000","-$1,241,241","49,606",-38%,2006-04-07 20:23:14,2006-04-06
8,Capital Alliance Group Inc.,10%,P - Purchase,SNMD,$3.80,"+1,000","+$3,800","7,196,063",0%,2006-04-07 20:16:47,2006-04-06
9,Capital Alliance Group Inc.,10%,P - Purchase,SNMD,$3.86,"+2,000","+$7,720","7,195,063",0%,2006-04-07 20:07:31,2006-04-06
10,Hadeed Fred T,"EVP, CFO",S - Sale+OE,UTHR,$65.11,"-3,819","-$248,668","1,000",-79%,2006-04-07 20:06:06,2006-04-06
11,Rosenberg Jonathan J,VP Prod. Mgmt.,S - Sale,GOOG,$406.80,"-5,915","-$2,406,224","212,926",-3%,2006-04-07 20:03:33,2006-04-05
12,Reyes George,CFO,S - Sale,GOOG,$406.74,"-4,565","-$1,856,761","224,151",-2%,2006-04-07 20:02:55,2006-04-05
13,Harris Parker,"EVP, Technology",S - Sale,CRM,$36.40,"-3,000","-$109,210","1,618,079",0%,2006-04-07 20:02:24,2006-04-06
14,Brin Sergey,"Pres, Tech, Asst. Secty, 10%",S - Sale,GOOG,$404.60,"-15,000","-$6,069,000","49,062",-23%,2006-04-07 20:02:23,2006-04-05
15,Hui Chi Hung,"VP, Engineering",S - Sale,PSEM,$10.35,"-1,000","-$10,350","759,895",0%,2006-04-07 20:02:23,2006-04-07
16,Brin Sergey,"Pres, Tech, Asst. Secty, 10%",S - Sale+OE,GOOG,$407.13,"-115,000","-$46,819,935","64,062",-64%,2006-04-07 20:01:54,2006-04-05
17,Benioff Marc,"COB, CEO, 10%",S - Sale,CRM,$36.97,"-11,000","-$406,646","22,851,006",0%,2006-04-07 20:01:15,2006-04-06
18,Benioff Marc,"COB, CEO, 10%",S - Sale,CRM,$36.54,"-9,000","-$328,856","22,862,006",0%,2006-04-07 20:00:39,2006-04-06
19,Moellenhoff David,CTO,S - Sale,CRM,$36.66,"-8,600","-$315,300","931,534",-1%,2006-04-07 19:58:50,2006-04-06
20,Jeffs Roger,"Pres, COO",S - Sale+OE,UTHR,$65.11,"-3,500","-$227,897","12,933",-21%,2006-04-07 19:55:24,2006-04-06
21,Capital Alliance Group Inc.,10%,P - Purchase,SNMD,$3.87,"+2,500","+$9,675","7,193,063",0%,2006-04-07 19:50:07,2006-04-04
22,Starr Gary,COB,S - Sale+OE,ZP,$1.98,"-35,000","-$69,395","940,329",-4%,2006-04-07 19:46:07,2006-04-05
23,Johnson Thomas C,SVP of Operations,S - Sale+OE,FLOW,$12.97,"-18,000","-$233,460","50,334",-26%,2006-04-07 19:45:27,2006-04-06
24,Jasper N William Jr,"Pres, CEO",S - Sale+OE,DLB,$20.98,"-10,000","-$209,830","1,000",-91%,2006-04-07 19:42:58,2006-04-06
25,Rothblatt Martine A,CEO,S - Sale,UTHR,$65.11,"-2,000","-$130,227","259,368",-1%,2006-04-07 19:39:25,2006-04-06
26,Robino Stortini Holdings LLC,10%,P - Purchase,ICH,$3.18,"+9,300","+$29,595","586,600",+2%,2006-04-07 19:37:01,2006-04-05
27,Diradoorian Raymond H,EVPGlobal Technical Operations,S - Sale+OE,AGN,$104.36,"-4,000","-$417,444","5,670",-41%,2006-04-07 19:36:58,2006-04-06
28,Ball F Micheal,Pres,S - Sale+OE,AGN,$108.61,"-33,818","-$3,672,973","7,787",-81%,2006-04-07 19:36:25,2006-03-29
29,Jameson J Clarence III,10%,P - Purchase,AMAB,$7.00,"+7,000","+$49,000","56,969",+14%,2006-04-07 19:32:40,2006-03-10
30,Jameson J Clarence III,10%,S - Sale,AMAB,$7.30,-100,-$730,"49,969",0%,2006-04-07 19:20:41,2005-12-31
31,Rauchle Craig W,"Pres, COO",S - Sale+OE,INTL,$21.00,"-2,000","-$42,000","5,898",-25%,2006-04-07 19:14:20,2006-04-06
32,Macaleavey Thomas E,"SVP Sales, Marketing",S - Sale+OE,WLFC,$10.24,"-18,750","-$192,072",0,-100%,2006-04-07 19:13:11,2006-04-06
33,Barron Partners LP,10%,S - Sale+OE,IGPN,$2.65,"-25,000","-$66,250","5,822,700",0%,2006-04-07 19:03:50,2006-04-06
34,Scangos George A,"Pres, CEO",S - Sale,EXEL,$11.47,"-2,500","-$28,674","1,480,267",0%,2006-04-07 19:03:12,2006-04-06
35,Shuldman Bart C,"COB, Pres, CEO",S - Sale+OE,TACT,$9.14,"-8,000","-$73,141","88,136",-8%,2006-04-07 18:57:22,2006-04-05
36,Robichau Kenneth,"VP Tax, Dir. Internal Audit",S - Sale+OE,OME,$5.44,"-5,700","-$30,999",0,-100%,2006-04-07 18:38:03,2006-04-05
