,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Edens Wesley R,Dir,P - Purchase,AYR,$27.73,"+65,000","+$1,802,326","40,481,500",0%,2006-08-22 21:56:06,2006-08-18
1,Ambro & Co,Bank's nominee,S - Sale,AMNB,$23.02,"-1,330","-$30,612","711,618",0%,2006-08-22 21:46:29,2006-08-18
2,Paget John,"Pres, TSD",S - Sale+OE,SNX,$21.45,"-4,500","-$96,545","7,200",-38%,2006-08-22 21:43:48,2006-08-21
3,Barington Capital Group L P,See Remarks,P - Purchase,PBY,$11.00,"+66,667","+$733,337","2,920,988",+2%,2006-08-22 21:42:25,2006-08-18
4,Holian Janet,"EVP, CMO",S - Sale,VPRT,$24.56,-600,"-$14,736","91,062",-1%,2006-08-22 21:37:17,2006-08-21
5,Holian Janet,"EVP, CMO",S - Sale,VPRT,$24.32,"-4,900","-$119,191","87,662",-5%,2006-08-22 21:36:54,2006-08-21
6,Singh Anup V,VP,S - Sale+OE,TRMB,$51.73,"-1,000","-$51,730",649,-61%,2006-08-22 20:50:25,2006-08-21
7,Rauchle Craig W,"Pres, COO",S - Sale+OE,INTL,$20.69,"-1,821","-$37,680","5,898",-24%,2006-08-22 20:47:14,2006-08-18
8,Mashouf Neda,"Dir, 10%",S - Sale,BEBE,$21.85,"-20,000","-$437,000","67,103,521",0%,2006-08-22 20:42:32,2006-08-18
9,Steinbrun John L,CFO,S - Sale,OFI,$3.10,"-13,000","-$40,235","359,900",-3%,2006-08-22 20:42:22,2006-08-18
10,Mashouf Manny,"Chairman and Founder, 10%",S - Sale,BEBE,$21.85,"-20,000","-$437,000","67,103,521",0%,2006-08-22 20:42:21,2006-08-18
11,Wambach Barbara L,COO,S - Sale+OE,BEBE,$21.98,"-30,000","-$659,250",0,-100%,2006-08-22 20:41:11,2006-08-18
12,Piriyapoksombut Linda Vilaikeo,"SVP Planning, Allocation",S - Sale+OE,BEBE,$21.98,"-14,500","-$318,700",0,-100%,2006-08-22 20:40:56,2006-08-18
