,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Light Stephen R,"Pres, CEO",S - Sale+OE,FLOW,$12.98,"-18,250","-$236,885","537,130",-3%,2006-05-18 21:28:58,2006-04-05
1,Relich Michael,"SVP, CIO",S - Sale+OE,GES,$42.30,"-10,000","-$423,000","16,800",-37%,2006-05-18 21:25:05,2006-05-16
2,Son Daniel P Jr,Pres,S - Sale+OE,PNSN,$17.00,"-98,437","-$1,673,429","885,938",-10%,2006-05-18 21:22:41,2006-05-17
3,Pendergraft Philip A,CEO,S - Sale+OE,PNSN,$17.00,"-105,486","-$1,793,262","949,373",-10%,2006-05-18 21:14:08,2006-05-17
4,Koslow Andrew B,SVP - GC,S - Sale+OE,PNSN,$17.00,"-4,474","-$76,058","22,056",-17%,2006-05-18 21:11:26,2006-05-17
5,Smith William W Jr,"Pres, CEO, 10%",S - Sale,SMSI,$12.65,"-200,000","-$2,530,900","3,248,115",-6%,2006-05-18 21:03:07,2006-05-17
6,Marciano Maurice,"Co-COB, Co-CEO, 10%",S - Sale,GES,$42.25,"-100,000","-$4,225,000","13,915,744",-1%,2006-05-18 21:02:11,2006-05-16
7,"The William W. Smith, Jr. Revocable Trust",10%,S - Sale,SMSI,$12.65,"-200,000","-$2,530,900","3,248,115",-6%,2006-05-18 20:57:03,2006-05-17
8,Good Mack D,VP of Operations,S - Sale,CRK,$29.86,"-6,250","-$186,609","73,750",-8%,2006-05-18 20:53:06,2006-05-18
9,Johnson Thomas Richard,Dir,S - Sale+OE,PNSN,$17.00,"-136,815","-$2,325,855","1,161,203",-11%,2006-05-18 20:51:58,2006-05-17
10,Cook Vikki C,10%,S - Sale,IMTS,$0.03,"-27,691",-$831,"10,430,591",0%,2006-05-18 20:49:52,2006-05-17
11,Gray Joseph Kelly,Dir,S - Sale+OE,PNSN,$17.00,"-83,531","-$1,420,027","1,489,531",-5%,2006-05-18 20:46:10,2006-05-17
12,Engemoen Roger J Jr,"COB, 10%",S - Sale+OE,PNSN,$17.00,"-330,663","-$5,621,271","2,720,554",-11%,2006-05-18 20:41:24,2006-05-17
13,Rosenvall David Lynn,CTO,S - Sale+OE,IIG,$12.61,"-18,000","-$227,024","55,635",-24%,2006-05-18 20:41:12,2006-05-17
14,Lewis Brandon,"Pres, COO",S - Sale+OE,IIG,$12.53,"-97,200","-$1,217,916","152,800",-39%,2006-05-18 20:40:47,2006-05-16
15,Long Catherine,"CFO, SVP, Treas.",P - Purchase,SFC,$11.79,+300,"+$3,536","106,184",0%,2006-05-18 20:27:41,2006-05-18
16,Ruger William B Jr,10%,S - Sale+OE,RGR,$5.72,"-144,800","-$828,956","4,927,200",-3%,2006-05-18 20:24:21,2006-05-16
17,Weiss Michael S,"COB, CEO",S - Sale+OE,KERX,$15.32,"-40,000","-$612,933","15,000",-73%,2006-05-18 20:18:56,2006-05-16
18,Bojtos Peter,Dir,S - Sale,USGL,$8.08,"-10,000","-$80,805","115,000",-8%,2006-05-18 20:05:17,2006-05-16
19,Hunter Larry D,"Exec.VP, GC, Sec",S - Sale+OE,DTV,$17.82,"-32,150","-$572,913","32,284",-50%,2006-05-18 20:04:15,2006-05-18
20,Kiddoo Bruce E,"VP, Corporate Controller",S - Sale+OE,BRCM,$38.00,"-23,625","-$897,750","32,901",-42%,2006-05-18 19:59:42,2006-05-17
21,Wilson Margaret Faye,Dir,P - Purchase,BMR,$28.65,"+1,000","+$28,650","6,000",+20%,2006-05-18 19:58:16,2006-05-16
22,Dennis Edward A,Dir,P - Purchase,BMR,$28.65,"+2,500","+$71,625","6,500",+63%,2006-05-18 19:57:19,2006-05-16
23,Blair Henry E,"COB, CEO",P - Purchase,DYAX,$3.05,"+10,000","+$30,457","681,021",+1%,2006-05-18 19:56:58,2006-05-17
24,Manian Vahid,"SVP, Global Manuf Operations",S - Sale,BRCM,$37.71,"-5,000","-$188,550","126,229",-4%,2006-05-18 19:54:12,2006-05-17
25,Dobson Cc LP,10%,S - Sale+OE,DCEL,$0.00,"-7,212,736",-$0,"1,248,519",-85%,2006-05-18 19:53:49,2006-05-16
26,Lebel Joseph P,Dir,P - Purchase,EDAC,$3.75,"+1,000","+$3,750","130,557",+1%,2006-05-18 19:53:02,2006-05-18
27,Masin Robert G,SVP of Sales,S - Sale+OE,COLM,$49.18,"-37,563","-$1,847,203","1,927",-95%,2006-05-18 19:43:38,2006-05-16
28,Bischofberger Norbert W,"EVP, Research",S - Sale+OE,GILD,$55.63,"-100,000","-$5,562,700","610,003",-14%,2006-05-18 19:42:37,2006-05-17
29,Shapiro Mark S,"Pres, CEO",P - Purchase,PKS,$9.00,"+9,485","+$85,338","259,485",+4%,2006-05-18 19:38:33,2006-05-16
30,Bowman A Blaine,Dir,S - Sale,DNEX,$57.69,"-15,278","-$881,327","401,736",-4%,2006-05-18 19:34:23,2005-05-16
31,Clein Mark P,Dir,S - Sale+OE,PSYS,$30.01,"-6,000","-$180,075","36,404",-14%,2006-05-18 19:33:58,2006-05-17
32,Grant Christopher Jr,Dir,S - Sale+OE,PSYS,$30.03,"-2,000","-$60,060",0,-100%,2006-05-18 19:32:38,2006-05-17
33,Jacobs Joey A,"COB, Pres, CEO",S - Sale+OE,PSYS,$30.14,"-52,000","-$1,567,244","84,516",-38%,2006-05-18 19:31:52,2006-05-16
34,Brewer Oliver G III,"Pres, CEO, 10%",S - Sale+OE,ADGO,$1.40,"-90,000","-$126,405","148,000",-38%,2006-05-18 19:27:31,2006-05-15
35,Wright Timothy,Dir,P - Purchase,LOOK,$4.20,"+2,000","+$8,402","2,000",New,2006-05-18 19:26:03,2006-05-18
36,Logan Eric,"SVP, CFO",S - Sale+OE,ADGO,$1.50,"-25,000","-$37,500","37,500",-40%,2006-05-18 19:18:48,2006-05-16
37,Hunter James,Dir,S - Sale,DSL,$71.00,"-20,000","-$1,420,000","27,321",-42%,2006-05-18 19:14:30,2006-05-17
38,Mozilo Angelo R,"COB, CEO",S - Sale+OE,CFC,$40.47,"-52,500","-$2,124,439","1,286,617",-4%,2006-05-18 19:14:09,2006-05-18
39,Clasen Robert B,Dir,P - Purchase,NTN,$1.61,"+10,000","+$16,100","30,000",+50%,2006-05-18 19:12:26,2006-05-16
40,Simmons Harold C,"COB, 10%",P - Purchase,TIE,$34.24,"+200,000","+$6,847,945","60,290,000",0%,2006-05-18 19:10:03,2006-05-18
41,Benioff Marc,"COB, CEO, 10%",S - Sale,CRM,$29.96,"-9,200","-$275,623","22,301,806",0%,2006-05-18 19:01:55,2006-05-17
42,Benioff Marc,"COB, CEO, 10%",S - Sale,CRM,$30.31,"-7,100","-$215,200","22,294,706",0%,2006-05-18 19:01:21,2006-05-17
43,Benioff Marc,"COB, CEO, 10%",S - Sale,CRM,$30.73,"-3,700","-$113,687","22,291,006",0%,2006-05-18 19:00:43,2006-05-17
44,Harris Parker,"EVP, Technology",S - Sale,CRM,$30.18,"-3,000","-$90,525","1,534,079",0%,2006-05-18 18:59:57,2006-05-17
45,Cakebread Steven,CFO,S - Sale+OE,CRM,$30.06,"-2,500","-$75,158","180,084",-1%,2006-05-18 18:59:13,2006-05-17
46,Ford Gerald J,"Dir, 10%",P - Purchase,ARC,$9.43,"+269,100","+$2,537,990","6,917,476",+4%,2006-05-18 18:58:23,2006-05-12
