,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Bhalla Sunil,"SVP, Gen Mgr",S - Sale+OE,PLCM,$22.22,"-49,062","-$1,090,393","1,798",-96%,2006-07-27 21:42:02,2006-07-26
1,Cruz William R,"Co-COB, Co-CEO, 10%",S - Sale,TRAD,$14.21,"-16,700","-$237,381","8,658,804",0%,2006-07-27 21:29:00,2006-07-26
2,Cruz William R,"Co-COB, Co-CEO, 10%",S - Sale,TRAD,$14.08,"-9,366","-$131,893","8,649,438",0%,2006-07-27 21:28:37,2006-07-26
3,Cruz Ralph L,"Co-COB, Co-CEO, 10%",S - Sale,TRAD,$14.22,"-20,300","-$288,735","8,505,868",0%,2006-07-27 21:28:22,2006-07-26
4,Cruz Ralph L,"Co-COB, Co-CEO, 10%",S - Sale,TRAD,$14.09,"-15,800","-$222,609","8,490,068",0%,2006-07-27 21:27:58,2006-07-26
5,Bach Robert J,SVP,S - Sale,MSFT,$24.15,"-50,000","-$1,207,400","772,632",-6%,2006-07-27 20:51:29,2006-07-27
6,Schmidt Eric E,"CEO, COB of Exec. Comm., 10%",S - Sale,GOOG,$384.73,"-1,230","-$473,223","21,613",-5%,2006-07-27 20:47:14,2006-07-25
7,Schmidt Eric E,"CEO, COB of Exec. Comm., 10%",S - Sale,GOOG,$385.33,"-1,747","-$673,169","22,843",-7%,2006-07-27 20:46:00,2006-07-25
8,Schmidt Eric E,"CEO, COB of Exec. Comm., 10%",S - Sale,GOOG,$385.83,"-1,763","-$680,216","24,590",-7%,2006-07-27 20:45:33,2006-07-25
9,Schmidt Eric E,"CEO, COB of Exec. Comm., 10%",S - Sale,GOOG,$386.29,"-2,313","-$893,493","26,353",-8%,2006-07-27 20:45:07,2006-07-25
10,Schmidt Eric E,"CEO, COB of Exec. Comm., 10%",S - Sale,GOOG,$386.84,"-1,421","-$549,696","28,666",-5%,2006-07-27 20:44:41,2006-07-25
