,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Lombardi Joseph,CFO,S - Sale+OE,BKS,$42.53,"-59,837","-$2,544,784","51,980",-54%,2006-01-19 21:59:51,2006-01-17
1,Valiton Robert Everett Jr,VP of Worldwide Sales,S - Sale+OE,SIMG,$11.69,"-5,000","-$58,471",0,-100%,2006-01-19 21:03:00,2006-01-19
2,Kordestani Omid,"SVP, World Wide Sales, Oper.",S - Sale,GOOG,$466.42,"-9,132","-$4,259,314","202,112",-4%,2006-01-19 21:00:26,2006-01-17
3,Kordestani Omid,"SVP, World Wide Sales, Oper.",S - Sale,GOOG,$466.78,"-8,080","-$3,771,573","1,204,915",-1%,2006-01-19 21:00:04,2006-01-17
4,Hennessy John L,Dir,S - Sale+OE,GOOG,$466.58,-100,"-$46,658","6,645",-1%,2006-01-19 20:59:35,2006-01-17
5,McConnaughy John E Jr,Dir,S - Sale,OFI,$3.51,"-28,800","-$101,045",0,-100%,2006-01-19 20:45:32,2005-12-30
6,Benioff Marc,"COB, CEO, 10%",S - Sale,CRM,$41.81,-500,"-$20,903","23,951,006",0%,2006-01-19 20:41:11,2006-01-18
7,Benioff Marc,"COB, CEO, 10%",S - Sale,CRM,$41.48,"-8,700","-$360,868","23,951,506",0%,2006-01-19 20:40:52,2006-01-18
8,Benioff Marc,"COB, CEO, 10%",S - Sale,CRM,$40.29,"-10,800","-$435,098","23,960,206",0%,2006-01-19 20:40:24,2006-01-18
9,Harris Parker,"EVP, Technology",S - Sale,CRM,$40.42,"-3,000","-$121,260","1,784,663",0%,2006-01-19 20:35:57,2006-01-18
10,Steele Jim,"Pres, WW Sales, Distrib.",S - Sale+OE,CRM,$41.00,"-20,000","-$820,000","5,500",-78%,2006-01-19 20:31:05,2006-01-18
11,Bayley Christopher T,Dir,S - Sale,ADIC,$10.15,"-2,000","-$20,301","83,000",-2%,2006-01-19 20:31:00,2006-01-17
12,King Alan,Dir,S - Sale,VLTR,$16.45,"-2,000","-$32,890","923,000",0%,2006-01-19 20:24:43,2006-01-17
13,Baker Nancy J,"SVP, CFO",S - Sale+OE,CYMI,$42.00,"-3,700","-$155,400","3,815",-49%,2006-01-19 20:21:53,2006-01-19
14,Akins Robert P,"CEO, COB",S - Sale+OE,CYMI,$42.00,"-40,000","-$1,680,000","154,254",-21%,2006-01-19 20:21:44,2006-01-19
15,Kibarian John Kachig,"CEO, Pres, 10%",S - Sale,PDFS,$18.98,"-4,000","-$75,902","2,588,756",0%,2006-01-19 20:10:50,2006-01-18
16,McKiernan William S,"COB, CEO, Pres, 10%",S - Sale,CYBS,$7.82,"-12,500","-$97,790","3,842,565",0%,2006-01-19 20:10:40,2006-01-17
17,Sambol David,"Pres, CHL",S - Sale+OE,CFC,$35.27,"-10,000","-$352,656","76,282",-12%,2006-01-19 20:07:46,2006-01-19
18,Hawit Andre,VP of Software Development,S - Sale,PDFS,$18.77,"-2,470","-$46,374","1,170,657",0%,2006-01-19 20:06:10,2006-01-17
19,Muller Warren H,"Co-Founder, 10%",S - Sale,MCRL,$11.30,"-7,000","-$79,092","11,259,072",0%,2006-01-19 20:00:01,2006-01-17
20,Hawit Andre,VP of Software Development,S - Sale,PDFS,$18.56,"-23,530","-$436,648","1,173,127",-2%,2006-01-19 19:59:30,2006-01-17
21,Templeton Ken,10%,P - Purchase,NMS,$22.74,"+2,102","+$47,805","67,961",+3%,2006-01-19 19:59:04,2006-01-18
22,Templeton Ken,10%,P - Purchase,NMS,$22.33,"+29,536","+$659,569","65,859",+81%,2006-01-19 19:47:57,2006-01-17
23,Maupin Terri K,"VP of Finance, Controller",S - Sale,NILE,$38.00,"-1,000","-$38,000","3,800",-21%,2006-01-19 19:45:45,2006-01-17
24,Engelhardt Irl F,Dir,S - Sale,BTU,$87.54,"-25,000","-$2,188,531","299,273",-8%,2006-01-19 19:31:46,2006-01-18
25,Engelhardt Irl F,Dir,S - Sale+OE,BTU,$88.48,"-25,000","-$2,212,005","617,236",-4%,2006-01-19 19:29:04,2006-01-18
26,Strauss William L,CEO,S - Sale+OE,PRVD,$33.57,"-5,000","-$167,864","30,330",-14%,2006-01-19 19:26:35,2006-01-19
27,Kessler Leslie,10%,S - Sale,CPCF,$15.40,"-3,000","-$46,200","552,468",-1%,2006-01-19 19:22:26,2006-01-17
28,Alder Kenton K,"Pres, CEO",S - Sale+OE,TTMI,$10.49,"-11,000","-$115,425","78,469",-12%,2006-01-19 19:17:59,2006-01-17
29,Kumar Sanjeev,COO,S - Sale,PLAY,$30.28,"-10,000","-$302,776","131,534",-7%,2006-01-19 19:11:46,2006-01-17
30,Spade Thomas D,VP of Worldwide Sales,S - Sale+OE,SYNA,$29.98,"-8,215","-$246,286","3,871",-68%,2006-01-19 19:05:55,2006-01-17
31,Longman Thomas,Dir,P - Purchase,PNBC,$32.97,+37,"+$1,220","16,229",0%,2006-01-19 19:03:46,2005-09-30
32,Longman Thomas,Dir,P - Purchase,PNBC,$33.13,+64,"+$2,120","16,538",0%,2006-01-19 18:59:00,2005-12-30
33,Farrell Brian J,"COB, CEO, Pres",S - Sale+OE,THQI,$26.24,"-6,300","-$165,321","390,598",-2%,2006-01-19 18:58:35,2006-01-17
34,Lee John R,"SVP, CFO",S - Sale+OE,PAGI,$19.58,"-1,950","-$38,181",0,-100%,2006-01-19 18:56:17,2006-01-17
35,Lee Francis F,"Pres, CEO",S - Sale+OE,SYNA,$29.99,"-30,000","-$899,825","228,233",-12%,2006-01-19 18:55:01,2006-01-17
36,Longman Thomas,Dir,P - Purchase,PNBC,$33.25,+225,"+$7,481","16,454",+1%,2006-01-19 18:52:32,2005-12-21
37,Pulsifer Howard A,"VP, Secretary",S - Sale,AIR,$25.23,"-12,091","-$305,045","74,733",-14%,2006-01-19 18:44:28,2006-01-19
38,Knittel Russell J,"SVP, CFO, CAO, Secretary",S - Sale+OE,SYNA,$30.03,"-21,500","-$645,635","4,897",-81%,2006-01-19 18:43:29,2006-01-17
39,Ramsay Michael,Dir,S - Sale,TIVO,$5.20,"-10,000","-$52,016","1,394,829",-1%,2006-01-19 18:35:23,2006-01-18
40,Longman Thomas,Dir,P - Purchase,PNBC,$32.99,+200,"+$6,598","16,125",+1%,2006-01-19 18:33:53,2005-08-10
41,McVey Richard M,"Pres, CEO, 10%",S - Sale,MKTX,$11.59,"-1,830","-$21,213","1,405,933",0%,2006-01-19 18:30:26,2006-01-17
42,Kobayashi Michael K,"SVP, Chief Info. Officer",S - Sale,ROST,$30.23,-435,"-$13,151","48,956",-1%,2006-01-19 18:22:58,2006-01-18
43,Day Shawn P Phd,"VP of Research, Development",S - Sale+OE,SYNA,$30.00,"-1,000","-$30,000","67,857",-1%,2006-01-19 18:22:33,2006-01-17
44,Gagne Kevin M,10%,S - Sale,EFH,$5.19,"-3,000","-$15,570","1,494,200",0%,2006-01-19 18:20:50,2006-01-17
45,Reay Robert,"VP, GM Mixed Signal Bus Unit",S - Sale+OE,LLTC,$35.33,"-59,000","-$2,084,317","35,913",-62%,2006-01-19 18:17:28,2005-10-26
