,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Kaufmann Joseph W,"CEO, Pres, Secretary",S - Sale+OE,KNSY,$27.38,"-18,065","-$494,595","96,723",-16%,2006-06-26 21:45:22,2006-06-22
1,Carden William J,"CEO, Pres, Acting CFO, 10%",P - Purchase,AQQ,$19.60,+712,"+$13,955","345,803",0%,2006-06-26 21:24:26,2006-06-22
2,Galardi John N,"Dir, 10%",P - Purchase,AQQ,$19.60,+700,"+$13,720","369,461",0%,2006-06-26 21:23:53,2006-06-22
3,Brown Timothy R,Dir,P - Purchase,AQQ,$19.60,+700,"+$13,720","11,640",+6%,2006-06-26 21:23:35,2006-05-24
4,Itzel John F,Dir,P - Purchase,AQQ,$19.60,+700,"+$13,720","6,012",+13%,2006-06-26 21:23:18,2006-06-22
5,Fiedler Lawrence E,Dir,S - Sale+OE,AQQ,$19.60,"-2,812","-$55,115","1,250",-69%,2006-06-26 21:22:58,2006-06-22
6,Hennessy John L,Dir,S - Sale+OE,GOOG,$405.92,-140,"-$56,829","6,645",-2%,2006-06-26 20:29:53,2006-06-26
7,Hennessy John L,Dir,S - Sale+OE,GOOG,$405.54,-140,"-$56,775","6,645",-2%,2006-06-26 20:29:06,2006-06-23
8,Hennessy John L,Dir,S - Sale+OE,GOOG,$401.25,-140,"-$56,175","6,645",-2%,2006-06-26 20:28:42,2006-06-22
9,Brown Jade,"EVP, Chief Business Officer",S - Sale+OE,CTIC,$1.41,"-9,500","-$13,406","67,996",-12%,2006-06-26 20:21:21,2006-06-23
10,Blum Capital Partners LP,10%,P - Purchase,AVID,$33.67,"+75,200","+$2,532,080","307,750",+32%,2006-06-26 20:03:46,2006-06-22
11,Ruger William B Jr,10%,S - Sale,RGR,$6.00,-100,-$600,"4,396,900",0%,2006-06-26 20:02:32,2006-06-22
