,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Randle Stuart A,Dir,S - Sale,TFX,$330.32,"-3,000","-$990,971","2,515",-54%,2019-06-19 21:57:01,2019-06-18
1,Hicks Cameron P,"VP, Global HR",S - Sale+OE,TFX,$330.70,-700,"-$231,490","6,376",-10%,2019-06-19 21:56:44,2019-06-18
2,Smith Benson,Dir,S - Sale+OE,TFX,$330.75,"-8,500","-$2,811,368","76,800",-10%,2019-06-19 21:56:21,2019-06-19
3,Moorjani Janesh,CFO,S - Sale+OE,ESTC,$76.34,"-140,000","-$10,687,467","10,000",-93%,2019-06-19 21:51:10,2019-06-17
4,Carpenter Christopher L.,Chief Medical Officer,S - Sale+OE,RUBY,$14.02,"-47,757","-$669,694","34,843",-58%,2019-06-19 21:39:29,2019-06-17
5,Frank Joseph J.,"SVP,Global Head of M, A, CLO",P - Purchase,SSNC,$58.51,+4,+$225,"9,742",0%,2019-06-19 21:35:46,2019-06-18
6,Cotter Margaret,"EVP, Real Estate Development",S - Sale+OE,RDI,$13.51,"-4,000","-$54,040","1,083,852",0%,2019-06-19 21:31:11,2019-06-17
7,Lamb Peter,"EVP, Scientific Strategy, CSO",S - Sale+OE,EXEL,$20.59,"-217,404","-$4,477,307","134,302",-62%,2019-06-19 21:30:12,2019-06-17
8,Scff Management LLC,10%,S - Sale,ELVT,$4.45,"-37,500","-$166,843","7,176,225",-1%,2019-06-19 21:17:09,2019-06-17
9,Scgf III Management LLC,10%,S - Sale,ELVT,$4.45,"-37,500","-$166,843","7,121,286",-1%,2019-06-19 21:16:34,2019-06-17
10,Read Simon,Chief Scientific Officer,S - Sale+OE,RARX,$22.25,"-10,000","-$222,467","6,234",-62%,2019-06-19 21:03:43,2019-06-18
11,Farzaneh-Far Ramin,Chief Medical Officer,S - Sale+OE,RARX,$21.84,"-10,595","-$231,384","7,132",-60%,2019-06-19 21:03:13,2019-06-17
12,Argos Holdings Gp LLC,10%,S - Sale+OE,CHWY,$20.90,"-47,875,000","-$1,000,587,500",0,-100%,2019-06-19 21:03:00,2019-06-18
13,Argos Holdings Gp LLC,10%,S - Sale+OE,CHWY,$20.90,"-47,875,000","-$1,000,587,500",0,-100%,2019-06-19 21:02:30,2019-06-18
14,Altman Peter,"Pres, CEO",P - Purchase,BCDA,$10.59,+800,"+$8,468","84,227",+1%,2019-06-19 20:58:50,2019-06-17
15,Sides David William,"Pres, CEO",S - Sale,STRM,$1.75,"-79,522","-$138,771","794,796",-9%,2019-06-19 20:40:14,2019-06-17
16,Cohen Raymond W,Dir,S - Sale+OE,BLFS,$17.48,"-5,357","-$93,640","23,388",-19%,2019-06-19 20:29:34,2019-06-17
17,Berard Todd,"VP, Marketing",S - Sale+OE,BLFS,$17.47,"-3,000","-$52,410","41,074",-7%,2019-06-19 20:29:11,2019-06-17
18,Harris Parker,"Co-Founder, CTO",S - Sale,CRM,$151.55,-620,"-$93,961","1,983,009",0%,2019-06-19 20:05:57,2019-06-18
19,Benioff Marc,"COB, co-CEO",S - Sale,CRM,$151.83,"-10,000","-$1,518,251","31,173,800",0%,2019-06-19 20:03:02,2019-06-18
20,Block Keith,co-CEO,S - Sale+OE,CRM,$151.71,"-2,500","-$379,275","28,517",-8%,2019-06-19 20:00:56,2019-06-19
21,Perceptive Advisors LLC,10%,P - Purchase,ATNX,$17.94,"+130,000","+$2,332,200","9,726,022",+1%,2019-06-19 20:00:31,2019-06-17
22,Lake Katrina,"CEO, 10%",S - Sale+OE,SFIX,$30.41,"-100,000","-$3,041,305","92,628",-52%,2019-06-19 20:00:18,2019-06-17
23,Smith Mike C.,"Pres, COO",S - Sale+OE,SFIX,$30.26,"-15,000","-$453,905","47,761",-24%,2019-06-19 20:00:11,2019-06-17
24,Schlossman Robert,GC,S - Sale,ZS,$77.80,"-1,213","-$94,375","97,966",-1%,2019-06-19 19:51:55,2019-06-18
25,Rees Kenneth E.,CEO,S - Sale,ELVT,$4.46,"-15,000","-$66,829","2,253,466",-1%,2019-06-19 19:47:55,2019-06-17
26,Stein Josh,Dir,S - Sale,BOX,$18.19,"-20,000","-$363,800","193,586",-9%,2019-06-19 19:41:31,2019-06-17
27,Andersen Derek,CFO,S - Sale,SNAP,$13.77,"-49,291","-$678,609","1,501,884",-3%,2019-06-19 19:38:57,2019-06-17
28,"Fundamental Global Investors, LLC","Dir, 10%",P - Purchase,BTN,$3.05,"+12,768","+$38,886","3,550,234",0%,2019-06-19 19:38:51,2019-06-17
29,Gorman Jeremi,Chief Business Officer,S - Sale,SNAP,$13.79,"-33,462","-$461,404","2,833,473",-1%,2019-06-19 19:38:00,2019-06-17
30,Sweet Lara,"VP, CAO, CPO",S - Sale,SNAP,$14.02,"-104,647","-$1,467,524","1,226,751",-8%,2019-06-19 19:37:12,2019-06-17
31,Kukes Simon G,"CEO, 10%",P - Purchase,PED,$2.03,"+8,544","+$17,346","44,123,388",0%,2019-06-19 19:36:47,2019-06-03
32,O'Sullivan Michael J.,GC,S - Sale,SNAP,$14.12,"-55,102","-$778,111","1,654,855",-3%,2019-06-19 19:36:14,2019-06-17
33,Hunter Jerry James,"SVP, Engineering",S - Sale,SNAP,$13.74,"-70,702","-$971,198","1,740,621",-4%,2019-06-19 19:35:21,2019-06-17
34,Grusd Jared,Chief Strategy Officer,S - Sale,SNAP,$13.79,"-30,875","-$425,667","2,615,122",-1%,2019-06-19 19:33:49,2019-06-17
