,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Johnson Brent,"EVP of WW Sales, Mktg",S - Sale+OE,IRMD,$24.05,"-9,000","-$216,470","1,368",-87%,2019-10-30 21:41:27,2019-10-28
1,Seidenberg Beth C,Dir,P - Purchase,PGNY,$13.00,"+76,923","+$999,999","76,923",New,2019-10-30 21:11:03,2019-10-29
2,Bealer Jennifer,"EVP, GC",S - Sale+OE,PGNY,$12.22,"-36,761","-$449,219","18,239",-67%,2019-10-30 21:09:41,2019-10-29
3,Ellin Robert S,10%,P - Purchase,NTN,$3.15,+881,"+$2,776","355,866",0%,2019-10-30 21:00:41,2019-10-29
4,Cleveland Todd M,"CEO, COB",S - Sale,PATK,$48.83,"-20,000","-$976,559","711,553",-3%,2019-10-30 20:59:33,2019-10-28
5,Tyson Mitchell G,Dir,S - Sale+OE,PLAB,$12.38,"-1,900","-$23,522","74,879",-2%,2019-10-30 20:42:23,2019-10-28
6,Pletcher Brett A,"EVP, GC, Corp Sec",S - Sale,GILD,$63.31,"-5,677","-$359,412","21,521",-21%,2019-10-30 20:35:01,2019-10-28
7,Zuckerberg Mark,"COB, CEO, 10%",S - Sale+OE,FB,$187.88,"-125,600","-$23,597,893","4,926,287",-2%,2019-10-30 20:33:57,2019-10-30
8,Zuckerberg Mark,"COB, CEO, 10%",S - Sale+OE,FB,$189.72,"-125,600","-$23,828,480","5,032,887",-2%,2019-10-30 20:32:05,2019-10-29
9,Zuckerberg Mark,"COB, CEO, 10%",S - Sale+OE,FB,$188.04,"-125,600","-$23,617,728","5,139,487",-2%,2019-10-30 20:30:54,2019-10-28
10,Hallam Trevor,Chief Science Officer,S - Sale,STRO,$9.98,-975,"-$9,726","26,540",-4%,2019-10-30 20:19:44,2019-10-28
11,Simmons Darren,EVP,S - Sale+OE,EVRI,$10.00,-525,"-$5,250","6,375",-8%,2019-10-30 20:04:14,2019-10-30
12,Mattes Glenn R.,"Pres, CEO",P - Purchase,TFFP,$5.00,"+20,000","+$100,000","20,000",New,2019-10-30 20:02:31,2019-10-25
13,Otto Dawn Parsell,"SVP, Clinical Development",S - Sale+OE,TCDA,$37.25,"-5,300","-$197,438",0,-100%,2019-10-30 19:57:46,2019-10-28
14,Klaerner Gerrit,"Pres, CEO",S - Sale,TCDA,$37.26,"-4,000","-$149,035","728,914",-1%,2019-10-30 19:55:57,2019-10-28
15,Miles Randall D,Dir,S - Sale+OE,EXPI,$9.00,"-6,874","-$61,888",40,-99%,2019-10-30 19:52:55,2019-10-28
16,Murphy Robert C.,"CTO, 10%",S - Sale,SNAP,$14.34,"-698,913","-$10,023,041","92,140,572",-1%,2019-10-30 19:45:53,2019-10-28
17,Schippers Harrie,"Pres, CFO",S - Sale+OE,PCAR,$77.68,"-7,927","-$615,783","33,029",-19%,2019-10-30 19:44:18,2019-10-28
18,Young Mark Richard,EVP,S - Sale,ZION,$48.76,-273,"-$13,310","10,818",-2%,2019-10-30 19:39:57,2019-10-28
19,Hoff Olga,EVP,S - Sale+OE,ZION,$48.50,-655,"-$31,768","8,036",-8%,2019-10-30 19:37:41,2019-10-28
20,Smith Jennifer Anne,Corp Chief Info Officer,S - Sale,ZION,$49.40,"-6,500","-$321,091","16,027",-29%,2019-10-30 19:36:28,2019-10-29
21,Shirey Terry Alan,"EVP, Chief Banking Officer",S - Sale+OE,ZION,$49.37,"-9,429","-$465,516","15,528",-38%,2019-10-30 19:35:16,2019-10-29
22,Raina Vikrant,Dir,P - Purchase,CLGX,$39.97,"+2,500","+$99,925","11,384",+28%,2019-10-30 19:29:07,2019-10-29
23,Lafitte David E.,COO,S - Sale,DECK,$148.44,"-1,000","-$148,440","30,837",-3%,2019-10-30 19:13:33,2019-10-29
24,Quinn T. Kyle,"SVP, CHIEF TECH. OFFICER",S - Sale+OE,PCAR,$77.56,"-29,840","-$2,314,519","29,840",-50%,2019-10-30 19:12:32,2019-10-28
25,Roth Michael Isor,"COB, CEO",S - Sale,IPG,$22.04,"-100,314","-$2,210,419","1,135,611",-8%,2019-10-30 19:00:59,2019-10-29
26,Tackett Shane R,"EVP STRATEGY, PLNG",S - Sale+OE,ALK,$69.95,"-1,500","-$104,932","10,542",-12%,2019-10-30 18:49:17,2019-10-28
27,Pedersen Brandon,"EVP, FINANCE, CFO",S - Sale+OE,ALK,$71.00,"-3,830","-$271,914","20,000",-16%,2019-10-30 18:49:11,2019-10-28
28,Norton David K,"Sr Ex VP, Chief HR Offcr",S - Sale+OE,PBCT,$16.65,"-238,350","-$3,968,082","115,441",-67%,2019-10-30 18:46:40,2019-10-30
29,Reinhold Lawrence P,Dir,S - Sale+OE,SYX,$25.00,"-4,887","-$122,175","181,850",-3%,2019-10-30 18:46:29,2019-10-25
30,Barker Geoffrey T,Dir,S - Sale,SMAR,$39.53,"-15,900","-$628,590","866,580",-2%,2019-10-30 18:45:18,2019-10-28
31,Wilcox Brett,Dir,S - Sale,KALU,$108.45,"-4,000","-$433,800","12,797",-24%,2019-10-30 18:31:36,2019-10-28
32,Perceptive Advisors LLC,10%,P - Purchase,AGRX,$0.95,"+2,300,000","+$2,185,000","6,911,401",+50%,2019-10-30 18:31:29,2019-08-06
33,Perceptive Advisors LLC,10%,S - Sale,AGRX,$0.51,"-3,815,349","-$1,945,828","6,911,401",-36%,2019-10-30 18:31:29,2019-10-28
34,Pelosi Janine,CMO,S - Sale+OE,ZM,$63.20,"-13,046","-$824,476","305,940",-4%,2019-10-30 18:31:15,2019-10-28
35,Hund Lawrence G,Pres-HDFS,S - Sale+OE,HOG,$40.22,"-8,000","-$321,722","12,212",-40%,2019-10-30 18:24:28,2019-10-29
