,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Kilts James M,Dir,P - Purchase,SMPL,$24.62,"+70,000","+$1,723,400","737,217",+10%,2019-11-14 21:58:20,2019-11-13
1,Conyers Park Sponsor LLC,"Dir, 10%",S - Sale,SMPL,$0.00,"-550,000",-$0,"9,412,500",-6%,2019-11-14 21:58:04,2019-11-12
2,Huckins Scott E.,CFO,P - Purchase,STKL,$2.58,"+64,000","+$165,370","139,500",+85%,2019-11-14 21:39:43,2019-11-12
3,Kassar Richard A,CFO,S - Sale,FRPT,$55.50,"-10,000","-$555,000","154,994",-6%,2019-11-14 21:21:48,2019-11-12
4,Musk Kimbal,Dir,S - Sale+OE,TSLA,$350.06,"-64,285","-$22,503,768","134,048",-32%,2019-11-14 21:05:27,2019-11-12
5,Burghardt R. Eric,VP,S - Sale+OE,MOGA.,$91.76,"-4,245","-$389,521","4,188",-50%,2019-11-14 21:04:17,2019-11-13
6,Silbermann Benjamin,"COB, Pres, CEO, Co-F, 10%",S - Sale+OE,PINS,$20.23,"-199,500","-$4,035,459",0,-100%,2019-11-14 20:40:15,2019-11-12
7,Morgenfeld Todd R,CFO,S - Sale+OE,PINS,$20.31,"-131,666","-$2,673,834","262,355",-33%,2019-11-14 20:37:49,2019-11-12
8,Flores Christine,GC,S - Sale+OE,PINS,$20.42,"-18,750","-$382,946",0,-100%,2019-11-14 20:36:29,2019-11-12
9,Mehra Ajay,EVP,S - Sale+OE,OSIS,$96.08,"-47,038","-$4,519,535","97,754",-32%,2019-11-14 20:31:18,2019-11-12
10,Fooks Elik I,SVP,S - Sale+OE,ROK,$199.07,"-7,100","-$1,413,399","13,801",-34%,2019-11-14 20:28:11,2019-11-14
11,Camp Garrett,Dir,S - Sale,UBER,$26.55,"-510,000","-$13,538,023","81,065,126",-1%,2019-11-14 20:23:47,2019-11-12
12,Segal Ned D.,CFO,S - Sale,TWTR,$29.36,"-8,000","-$234,880","653,192",-1%,2019-11-14 20:11:21,2019-11-12
13,Segal Ned D.,CFO,S - Sale,TWTR,$29.36,"-8,000","-$234,880","653,192",-1%,2019-11-14 20:11:03,2019-11-12
14,Vardeman Ryan L.,Member of 10% Group,P - Purchase,BSQR,$1.28,"+66,868","+$85,851","1,303,603",+5%,2019-11-14 20:10:53,2019-11-12
15,Berard Todd,VP Marketing,S - Sale+OE,BLFS,$14.06,"-3,000","-$42,180","41,074",-7%,2019-11-14 20:01:29,2019-11-14
16,Mathers James,"VP, Global Sales",S - Sale+OE,BLFS,$15.44,"-7,500","-$115,800","17,384",-30%,2019-11-14 20:01:07,2019-11-12
17,Rice Michael,"Pres, CEO",S - Sale+OE,BLFS,$15.38,"-20,000","-$307,600","175,014",-10%,2019-11-14 20:00:40,2019-11-12
18,Atsinger Edward G III,"CEO, 10%",P - Purchase,SALM,$1.45,"+3,992","+$5,788","4,722,392",0%,2019-11-14 19:58:46,2019-11-13
19,Haas Walter J,10%,S - Sale+OE,LEVI,$16.96,"-70,078","-$1,188,680","37,290",-65%,2019-11-14 19:56:36,2019-11-14
20,"Nokomis Capital, L.L.C.","Dir, 10%",S - Sale,VPG,$35.09,"-19,688","-$690,846","1,894,532",-1%,2019-11-14 19:53:11,2019-11-12
21,Raia Steven P,"VP, Operations",S - Sale,BLD,$106.88,"-1,255","-$134,134","3,246",-28%,2019-11-14 19:53:03,2019-11-13
22,Benioff Marc,"COB, co-CEO",S - Sale,CRM,$163.12,"-10,000","-$1,631,156","30,528,800",0%,2019-11-14 19:51:45,2019-11-13
23,McCarthy Christine M,SEVP-CFO,S - Sale+OE,DIS,$144.84,"-39,617","-$5,738,236","135,179",-23%,2019-11-14 19:37:44,2019-11-12
24,Woodford Brent,"EVP, Control, Fin Plan, Tax",S - Sale+OE,DIS,$149.00,"-4,000","-$596,000","32,862",-11%,2019-11-14 19:37:24,2019-11-13
