,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Denson Charles D,Dir,P - Purchase,FNKO,$13.84,"+36,000","+$498,240","94,900",+61%,2019-11-21 21:47:57,2019-11-20
1,Wiersma Lonna,"SVP, HR Dir",S - Sale+OE,MBWM,$35.10,"-2,500","-$87,750","35,374",-7%,2019-11-21 21:22:56,2019-11-19
2,Webster Steven A,Dir,P - Purchase,CRZO,$6.40,"+71,047","+$454,771","3,035,988",+2%,2019-11-21 20:54:18,2019-11-20
3,Thero John F,"Pres, CEO",S - Sale,AMRN,$22.65,"-274,454","-$6,217,371","2,342,285",-10%,2019-11-21 20:49:04,2019-11-19
4,Schoenberg Mark,Chief Medical Officer,P - Purchase,URGN,$28.17,"+1,960","+$55,213","7,967",+33%,2019-11-21 20:49:04,2019-11-19
5,Sulzberger Arthur Jr,Dir,S - Sale+OE,NYT.A,$31.23,"-136,650","-$4,267,962","1,802,621",-7%,2019-11-21 20:48:27,2019-11-20
6,Dearen Danny L.,See Remarks,S - Sale,AXNX,$20.74,"-30,000","-$622,050","108,491",-22%,2019-11-21 20:42:48,2019-11-19
7,Cohen Raymond W,CEO,S - Sale,AXNX,$20.74,"-75,000","-$1,555,125","608,391",-11%,2019-11-21 20:42:39,2019-11-19
8,Broome Richard D,EVP Communications-Gov Rltns,S - Sale,CZR,$13.02,"-118,668","-$1,545,212","131,883",-47%,2019-11-21 20:38:21,2019-11-21
9,Causey Keith,"SVP, Chief Accounting Officer",S - Sale+OE,CZR,$13.08,"-5,605","-$73,326","239,485",-2%,2019-11-21 20:37:59,2019-11-20
10,Pelletier Saundra L,CEO,S - Sale,EVFM,$6.01,"-10,000","-$60,100","414,676",-2%,2019-11-21 20:18:28,2019-11-21
11,File Justin J.,CFO,S - Sale,EVFM,$6.00,"-5,000","-$30,000","202,353",-2%,2019-11-21 20:18:09,2019-11-20
12,Waterfield John Randall,Dir,S - Sale,ASUR,$8.48,"-115,350","-$978,312","32,786",-78%,2019-11-21 20:01:04,2019-11-19
13,Kalanick Travis Cordell,Dir,S - Sale,UBER,$28.25,"-20,465,093","-$578,217,896","44,767,264",-31%,2019-11-21 19:56:54,2019-11-19
14,Bolzon Bradley J Phd,Dir,S - Sale,CRSP,$67.41,"-42,000","-$2,831,388","4,205,615",-1%,2019-11-21 19:53:18,2019-11-19
15,Kukes Simon G,"CEO, 10%",P - Purchase,PED,$1.49,"+20,730","+$30,888","53,045,348",0%,2019-11-21 19:52:58,2019-11-20
16,Snodgrass H. Ralph,"Pres, CHIEF SCIENTIFIC OFFICER",P - Purchase,VTGN,$0.34,"+15,000","+$5,100","77,724",+24%,2019-11-21 19:52:20,2019-11-20
17,Krause Geoffrey D.,CFO,P - Purchase,DRTT,$3.07,"+4,850","+$14,877","23,332",+26%,2019-11-21 19:48:54,2019-11-20
18,Tynan Glenn E,"VP, CFO",S - Sale+OE,CW,$140.32,"-1,444","-$202,622","33,838",-4%,2019-11-21 19:47:46,2019-11-19
19,Jakubowitz Harry,"VP, Treasurer",S - Sale+OE,CW,$140.35,-282,"-$39,579","20,912",-1%,2019-11-21 19:47:26,2019-11-19
20,Adams David Charles,"COB, CEO",S - Sale+OE,CW,$140.29,"-4,185","-$587,114","55,537",-7%,2019-11-21 19:47:07,2019-11-19
21,Lopker Pamela M,"Pres, 10%",S - Sale,QADA,$48.42,"-4,000","-$193,680","5,071,283",0%,2019-11-21 19:47:02,2019-11-21
22,Ferdenzi Paul J,VP,S - Sale+OE,CW,$140.25,-772,"-$108,273","21,004",-4%,2019-11-21 19:46:47,2019-11-19
23,Farkas K Christopher,"VP, Controller",S - Sale+OE,CW,$140.00,-299,"-$41,860","3,090",-9%,2019-11-21 19:46:22,2019-11-19
24,Quinly Tom P,"VP, COO",S - Sale+OE,CW,$140.29,"-1,573","-$220,676","35,748",-4%,2019-11-21 19:46:02,2019-11-19
25,Flores Christine,GC,S - Sale+OE,PINS,$19.61,"-18,750","-$367,685",0,-100%,2019-11-21 19:42:41,2019-11-19
26,Silbermann Benjamin,"COB, Pres, CEO, Co-F, 10%",S - Sale+OE,PINS,$19.51,"-199,500","-$3,893,023",0,-100%,2019-11-21 19:38:56,2019-11-19
27,Haas Walter J,10%,S - Sale+OE,LEVI,$16.53,"-73,845","-$1,220,569","73,845",-50%,2019-11-21 19:36:06,2019-11-20
28,Circle K Stores Inc,10%,S - Sale,CAPL,$18.63,"-7,486,131","-$139,466,621","7,486,131",-50%,2019-11-21 19:36:04,2019-11-19
29,"Allied Physicians of California, A Profession Medical Corp",10%,P - Purchase,AMEH,$17.50,"+1,900","+$33,250","16,822,778",0%,2019-11-21 19:32:24,2019-11-21
30,Worthington Robert T.,"COO, SECRETARY, SVP,, GC",S - Sale+OE,MBWM,$35.10,"-2,500","-$87,750","28,797",-8%,2019-11-21 19:31:55,2019-11-19
31,Rauth William R III,"Dir, 10%",S - Sale+OE,APPF,$104.16,"-20,000","-$2,083,099","13,072",-60%,2019-11-21 19:30:59,2019-11-19
32,Deeter Byron B,Dir,S - Sale,TWLO,$102.91,"-30,000","-$3,087,300","486,819",-6%,2019-11-21 19:29:42,2019-11-19
33,Harris Brian James,"EVP, CFO",S - Sale+OE,SUM,$24.10,"-291,155","-$7,016,782","86,466",-77%,2019-11-21 19:26:06,2019-11-19
34,Sipes David,COO,S - Sale+OE,RNG,$172.05,"-5,500","-$946,257","210,370",-3%,2019-11-21 19:20:14,2019-11-19
35,Grammer Elizabeth A,"EVP, GC",S - Sale+OE,ARDX,$7.00,"-5,000","-$35,000","120,219",-4%,2019-11-21 19:17:47,2019-11-19
36,Chung Steven,"SVP, Sales, Services",S - Sale+OE,PD,$26.11,"-50,000","-$1,305,610",0,-100%,2019-11-21 19:17:44,2019-11-20
37,Giamalis Stacey,"SVP, Legal, GC",S - Sale+OE,PD,$25.00,"-1,000","-$25,001",0,-100%,2019-11-21 19:16:19,2019-11-19
38,Stahl Wilhelm,"Chief Tech Officer, SVP",S - Sale+OE,TCDA,$40.81,-814,"-$33,219","14,806",-5%,2019-11-21 19:13:12,2019-11-20
39,Alpern Robert J,Dir,S - Sale,TCDA,$40.65,"-2,439","-$99,145","138,390",-2%,2019-11-21 19:09:55,2019-11-20
40,Stephenson Gordon Sheridan,Dir,S - Sale+OE,ZANDZ,$37.48,"-7,468","-$279,914","117,455",-6%,2019-11-21 19:02:35,2019-11-20
41,Spaulding Dan,Chief People Officer,S - Sale,ZANDZ,$38.20,"-4,722","-$180,371","26,902",-15%,2019-11-21 19:01:31,2019-11-20
42,Wacksman Jeremy,"Pres Zillow Brand, Co-Head IO",S - Sale,ZANDZ,$38.84,"-3,690","-$143,330","32,351",-10%,2019-11-21 19:01:27,2019-11-20
43,Prawer Arik,"Pres Homes Div., Co-Head IO",S - Sale,ZANDZ,$38.67,"-14,334","-$554,352","107,031",-12%,2019-11-21 19:01:23,2019-11-14
44,Bank Michael,SVP,S - Sale,TRMB,$39.42,"-5,801","-$228,694","16,544",-26%,2019-11-21 19:01:10,2019-11-19
45,Perez De La Mesa Manuel J,VICE COB,S - Sale+OE,POOL,$211.26,"-18,574","-$3,924,006","916,650",-2%,2019-11-21 18:54:24,2019-11-19
46,Abreu Pedro,Chief Strategy Officer,S - Sale,FSCT,$35.18,-458,"-$16,112","108,248",0%,2019-11-21 18:46:40,2019-11-21
47,Yeshurun Yehezkel,Chairman of the Board,S - Sale+OE,FSCT,$35.10,"-39,909","-$1,400,686","325,827",-11%,2019-11-21 18:45:59,2019-11-19
48,Decesare Michael,"CEO, Pres",S - Sale+OE,FSCT,$35.09,"-50,000","-$1,754,500","629,991",-7%,2019-11-21 18:45:09,2019-11-19
49,Beer James A,Dir,S - Sale,FSCT,$35.13,"-5,000","-$175,665","43,118",-10%,2019-11-21 18:44:37,2019-11-19
50,Klein Joseph III,Dir,S - Sale,IONS,$60.00,"-2,000","-$120,000","13,595",-13%,2019-11-21 18:40:25,2019-11-20
51,Monia Brett P,"COO, SVP, Translational Med",S - Sale,IONS,$60.01,"-5,776","-$346,618","16,458",-26%,2019-11-21 18:38:50,2019-11-20
52,Hougen Elizabeth L,"SVP, Finance, CFO",S - Sale+OE,IONS,$58.80,"-4,000","-$235,200","20,055",-17%,2019-11-21 18:36:43,2019-11-19
53,Kim Il Yung,CEO,P - Purchase,DZSI,$7.31,"+12,958","+$94,724","12,958",New,2019-11-21 18:32:40,2019-11-21
54,Miguel Bejos Alfredo,Dir,S - Sale,SMHI,$12.12,"-8,285","-$100,374","885,997",-1%,2019-11-21 18:32:19,2019-11-19
55,Talasaz Amirali,"COB, Pres, COO",S - Sale,GH,$79.34,"-1,310","-$103,940","744,429",0%,2019-11-21 18:32:16,2019-11-20
56,Dereu William R,VP Real Estate,S - Sale,PCH,$43.39,"-14,269","-$619,187","30,238",-32%,2019-11-21 18:31:37,2019-11-19
57,Foskett Christopher M,Dir,S - Sale+OE,VRSK,$144.40,"-16,574","-$2,393,286","12,467",-57%,2019-11-21 18:30:20,2019-11-20
58,Talasaz Amirali,"COB, Pres, COO",S - Sale+OE,GH,$78.85,"-174,219","-$13,738,018","3,565,459",-5%,2019-11-21 18:30:20,2019-11-19
59,Meresman Stanley J,Dir,S - Sale+OE,GH,$77.99,"-10,000","-$779,889","1,302",-88%,2019-11-21 18:27:38,2019-11-19
60,Burke Thomas Andrew,"Pres, CEO",P - Purchase,MOD,$6.81,"+10,000","+$68,146","679,559",+1%,2019-11-21 18:26:21,2019-11-20
61,Topper Joseph V. Jr.,"Dir, 10%",P - Purchase,CAPL,$18.63,"+7,486,131","+$139,466,621","14,908,854",+101%,2019-11-21 18:24:32,2019-11-19
62,Reed Michael,CEO,P - Purchase,GCI,$6.61,"+285,000","+$1,883,850","912,361",+45%,2019-11-21 18:21:48,2019-11-21
63,Yim Philip,COO,P - Purchase,DZSI,$7.70,"+5,000","+$38,482","5,000",New,2019-11-21 18:19:12,2019-11-20
