,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Stein Kevin M,"Pres, CEO",S - Sale+OE,TDG,$519.08,"-9,900","-$5,138,862","1,347",-88%,2019-09-16 21:56:05,2019-09-16
1,Atalig Francisco M.,"SVP, CFO",S - Sale,BKGM,$10.50,-500,"-$5,250","1,579",-24%,2019-09-16 21:34:06,2019-09-16
2,Ellin Robert S,10%,P - Purchase,NTN,$2.26,"+9,002","+$20,368","315,258",+3%,2019-09-16 21:16:17,2019-09-12
3,Volpi Michelangelo,Dir,S - Sale,ESTC,$95.15,"-128,875","-$12,262,159","2,237,325",-5%,2019-09-16 21:14:25,2019-09-12
4,Gibson Karen,"SVP, IS, Bus. Transformation",S - Sale,QDEL,$67.52,"-4,527","-$305,640",759,-86%,2019-09-16 21:12:54,2019-09-13
5,Borden Robert L,Dir,S - Sale,ATH,$41.97,"-3,000","-$125,910","63,159",-5%,2019-09-16 21:05:18,2019-09-16
6,Gillis Frank Lauren,See Remarks,S - Sale+OE,ATH,$42.03,"-19,500","-$819,661","177,817",-10%,2019-09-16 21:02:13,2019-09-12
7,Ellin Robert S,"CEO, COB, 10%",P - Purchase,LIVX,$2.66,"+5,121","+$13,600","17,393,362",0%,2019-09-16 21:00:12,2019-09-12
8,Dashner Kay,VP HR,S - Sale,MGRC,$68.79,"-1,000","-$68,789","6,071",-14%,2019-09-16 20:35:17,2019-09-12
9,Lucy Patrick K.,Chief Business Officer,S - Sale,PFNX,$10.01,"-6,000","-$60,035","92,622",-6%,2019-09-16 20:32:00,2019-09-13
10,Eng Michael F.,Dir,P - Purchase,AMEH,$20.28,"+2,000","+$40,560","3,000",+200%,2019-09-16 20:30:11,2019-09-12
11,Flautt Robert J,Dir,S - Sale,CVCY,$21.33,"-1,000","-$21,330","29,796",-3%,2019-09-16 20:29:38,2019-09-12
12,Sterling Capital Partners III LP,"Dir, 10%",S - Sale+OE,LAUR,$16.72,"-997,654","-$16,680,775",0,-100%,2019-09-16 20:04:09,2019-09-12
13,Sterling Capital Partners II L P,"Dir, 10%",S - Sale+OE,LAUR,$16.72,"-406,947","-$6,804,154",0,-100%,2019-09-16 20:03:39,2019-09-12
14,Taslitz Steven,"Dir, 10%",S - Sale+OE,LAUR,$16.72,"-1,404,601","-$23,484,929",0,-100%,2019-09-16 20:02:53,2019-09-12
15,Hoehn Saric Ruldolf Christopher,"Dir, 10%",S - Sale+OE,LAUR,$16.72,"-1,404,601","-$23,484,929",0,-100%,2019-09-16 20:02:09,2019-09-12
