,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Johnston Cesar,"COO, EVP, Engineering",S - Sale,WATT,$3.32,"-4,063","-$13,489","299,908",-1%,2019-10-01 21:11:45,2019-09-27
1,Steele Jeanna,GC,S - Sale,RUN,$12.98,"-8,312","-$107,890","59,867",-12%,2019-10-01 21:09:08,2018-08-15
2,Daly John N,Dir,S - Sale,MTBC,$3.89,"-5,000","-$19,466","116,900",-4%,2019-10-01 21:00:32,2019-09-27
3,Philpot Michelle,Chief Accounting Officer,S - Sale,RUN,$16.60,-781,"-$12,965","50,474",-2%,2019-10-01 20:45:12,2019-09-27
4,Harris Parker,"Co-Founder, CTO",S - Sale,CRM,$148.21,-620,"-$91,888","1,976,305",0%,2019-10-01 20:30:28,2019-10-01
5,Benioff Marc,"COB, co-CEO",S - Sale,CRM,$148.22,"-5,000","-$741,103","30,688,800",0%,2019-10-01 20:28:00,2019-10-01
6,"White Winston Select Asset Fund Series Fund Mp-18, LLC",10%,P - Purchase,MSLP,$0.00,"+103,677",+$0,"3,031,354",+4%,2019-10-01 20:18:39,2019-09-27
7,"Armistice Capital, LLC","Dir, 10%",P - Purchase,EYEG,$3.12,"+605,001","+$1,890,613","3,585,000",+20%,2019-10-01 19:53:27,2019-09-29
8,Barkin Michael Z,"EVP, CFO",S - Sale+OE,MTN,$229.58,"-2,789","-$640,297","15,383",-15%,2019-10-01 19:50:50,2019-09-30
9,Cook Ian M,Exec COB,S - Sale,CL,$73.05,"-19,500","-$1,424,428","1,485,487",-1%,2019-10-01 19:21:01,2019-09-27
10,Wood Larry L,"CVP, TAVR",S - Sale+OE,EW,$218.24,"-6,716","-$1,465,700","117,594",-5%,2019-10-01 19:18:43,2019-10-01
11,Ajer Jeffrey Robert,Dir,S - Sale,NKTR,$18.06,"-2,375","-$42,893","22,375",-10%,2019-10-01 19:16:37,2019-09-30
