,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Dayton Judd,"CEO, 10%",P - Purchase,FTLF,$0.49,"+1,110,999","+$546,317","3,137,723",+55%,2019-01-07 21:45:15,2019-01-03
1,Ong Tuyen,Chief Development Officer,S - Sale,NITE,$12.00,"-4,070","-$48,840","4,070",-50%,2019-01-07 21:20:27,2019-01-03
2,Satter Muneer A,"Dir, 10%",P - Purchase,ARPO,$2.12,"+60,000","+$127,462","5,558,017",+1%,2019-01-07 21:00:38,2019-01-03
3,Killinger Elizabeth R,"EVP, Pres, NRG Retail",S - Sale+OE,NRG,$38.49,"-35,000","-$1,347,202","130,027",-21%,2019-01-07 20:59:03,2019-01-04
4,Moser Christopher,"Exec Vice Pres, Operations",S - Sale+OE,NRG,$38.23,"-34,296","-$1,311,185","77,580",-31%,2019-01-07 20:58:36,2019-01-04
5,Stalfort Sean,Dir,P - Purchase,VRCA,$10.45,"+9,221","+$96,386","430,860",+2%,2019-01-07 20:54:52,2019-01-07
6,Manning Paul B,"Dir, 10%",P - Purchase,VRCA,$11.18,"+47,500","+$530,811","9,622,361",0%,2019-01-07 20:51:20,2019-01-07
7,Mahoney Richard S.,"VP, WORLDWIDE SALES, SUPPORT",S - Sale+OE,ANSS,$140.45,"-8,347","-$1,172,291","21,410",-28%,2019-01-07 20:50:20,2019-01-03
8,Hammond Robert B,CTO,S - Sale,RESN,$1.43,"-3,309","-$4,742","464,906",-1%,2019-01-07 20:37:53,2019-01-03
9,Paya Carlos V,"Pres, CEO",S - Sale+OE,IMDZ,$1.58,"-13,014","-$20,591","156,576",-8%,2019-01-07 20:36:55,2019-01-07
10,Westby Keith,"SVP, COO",S - Sale+OE,OPHT,$1.30,-299,-$389,"32,606",-1%,2019-01-07 20:36:51,2019-01-07
11,Ter Meulen Jan Henrik,Chief Scientific Officer,S - Sale+OE,IMDZ,$1.59,"-3,414","-$5,415","83,982",-4%,2019-01-07 20:35:47,2019-01-07
12,Guyer David R,Exec COB,S - Sale+OE,OPHT,$1.30,"-3,859","-$5,017","43,164",-8%,2019-01-07 20:34:51,2019-01-07
13,Yurasov Sergey,"SVP, Clinic. Devel., CMO",S - Sale+OE,IMDZ,$1.57,"-3,522","-$5,536","78,756",-4%,2019-01-07 20:34:44,2019-01-07
