,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Carrai Phillip D,"Pres, STC Division",S - Sale,KTOS,$19.46,"-77,502","-$1,508,023","141,387",-35%,2019-08-06 22:00:00,2019-08-05
1,Stertzer Simon H,"Dir, 10%",P - Purchase,BCDA,$6.00,"+166,666","+$999,996","1,003,083",+20%,2019-08-06 21:46:34,2019-08-02
2,"Owl Creek Asset Management, L.P.",10%,P - Purchase,ATEX,$43.65,"+76,681","+$3,346,890","6,724,182",+1%,2019-08-06 21:43:33,2019-08-02
3,Shelton David C,"SVP, GC, Corp. Secretary",P - Purchase,CC,$13.82,"+15,000","+$207,257","98,761",+18%,2019-08-06 21:40:45,2019-08-05
4,Cervantes De Burgreen Maria,"VP, Corporate Controller",S - Sale,KTOS,$19.46,"-16,128","-$313,821","16,639",-49%,2019-08-06 21:38:34,2019-08-05
5,Weatherman Elizabeth H,Dir,P - Purchase,VAPO,$14.50,"+30,000","+$435,000","101,417",+42%,2019-08-06 21:32:24,2019-08-06
6,Snell E Bryan,Pres - Titanium Tech,P - Purchase,CC,$13.77,"+12,000","+$165,240","117,774",+11%,2019-08-06 21:20:46,2019-08-06
7,Chopra Deepak,"Pres, CEO",S - Sale,OSIS,$106.54,"-35,000","-$3,728,800","582,975",-6%,2019-08-06 21:08:12,2019-08-05
8,Bell Bradley J,Dir,P - Purchase,CC,$14.67,"+5,000","+$73,350","53,583",+10%,2019-08-06 21:06:57,2019-08-05
9,Mendoza Marie,"VP, GC",S - Sale,KTOS,$19.96,"-13,993","-$279,249","10,996",-56%,2019-08-06 20:58:17,2019-08-05
10,Anastasio Curt,Dir,P - Purchase,CC,$14.15,"+3,500","+$49,525","36,596",+11%,2019-08-06 20:48:54,2019-08-05
11,Kandal Philipp Wolfgang Josef,SVP of Engineering,S - Sale,TNAV,$9.04,"-5,000","-$45,200","194,113",-3%,2019-08-06 20:27:08,2019-08-02
12,Benioff Marc,"COB, co-CEO",S - Sale,CRM,$143.19,"-5,000","-$715,938","31,008,800",0%,2019-08-06 20:20:33,2019-08-06
13,Harris Parker,"Co-Founder, CTO",S - Sale,CRM,$143.18,-620,"-$88,772","1,979,323",0%,2019-08-06 20:18:32,2019-08-06
14,Boughner Robert L,EVP,S - Sale,BYD,$17.01,"-131,136","-$2,230,351","170,360",-43%,2019-08-06 20:03:01,2016-02-26
