,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Morris Robert T,Dir,S - Sale,WLFC,$55.13,"-1,100","-$60,648","5,588",-16%,2019-05-14 21:52:51,2019-05-14
1,Sze Victor S,GC,S - Sale,OSIS,$104.17,"-20,000","-$2,083,400","153,404",-12%,2019-05-14 21:43:22,2019-05-14
2,Tong Richard,"EVP, GC",S - Sale,NVEE,$72.22,"-4,000","-$288,871","33,033",-11%,2019-05-14 21:31:22,2019-05-13
3,Alford Donald C,EVP,S - Sale,NVEE,$72.70,"-10,000","-$726,968","33,266",-23%,2019-05-14 21:28:40,2019-05-13
4,White Marvin L,"Pres, CEO",P - Purchase,APVO,$0.78,"+10,000","+$7,800","213,603",+5%,2019-05-14 21:27:33,2019-05-14
5,Quain Mitchell I,Dir,P - Purchase,DRAD,$0.68,"+69,000","+$46,920","166,803",+71%,2019-05-14 21:17:41,2019-05-13
6,Kabnick Lisa,Dir,P - Purchase,AFIN,$10.43,"+100,000","+$1,042,789","135,305",+283%,2019-05-14 21:15:31,2019-05-13
7,Wegner Mary Kay,"Former Pres, SERV Brands",S - Sale+OE,SERV,$53.28,"-53,192","-$2,834,024",0,-100%,2019-05-14 21:14:17,2019-05-10
8,Liebowitz Michael,Dir,P - Purchase,LTS,$3.24,"+20,100","+$65,214","216,498",+10%,2019-05-14 21:04:32,2019-05-14
9,Bvf Partners L P/il,10%,P - Purchase,XOMA,$14.63,"+27,913","+$408,228","1,796,942",+2%,2019-05-14 21:01:58,2019-05-10
10,Kemmerly David L,See Remarks,S - Sale+OE,AMED,$115.17,"-5,000","-$575,828","22,969",-18%,2019-05-14 21:00:28,2019-05-10
11,Gangolli Julian S,"Pres, North America",S - Sale+OE,GWPH,$14.84,"-671,928","-$9,973,283","106,548",-86%,2019-05-14 21:00:24,2019-05-10
12,Eberwein Jeffrey E.,Dir,P - Purchase,DRAD,$0.67,"+10,000","+$6,680","829,152",+1%,2019-05-14 20:58:50,2019-05-13
13,Duda Kenneth,"CTO, SVP Software Eng.",S - Sale+OE,ANET,$263.38,"-10,874","-$2,863,935","965,024",-1%,2019-05-14 20:55:58,2019-05-10
14,Peters Gregory K,Dir,P - Purchase,TWOU,$40.15,"+12,459","+$500,229","25,744",+94%,2019-05-14 20:53:48,2019-05-14
15,Kasriel Stephane,"Pres, CEO",S - Sale+OE,UPWK,$16.35,"-280,000","-$4,576,995","220,000",-56%,2019-05-14 20:51:12,2019-05-10
16,Brown Hayden,"Chief Marketing, Product Ofcr",S - Sale+OE,UPWK,$16.58,"-3,750","-$62,175","291,656",-1%,2019-05-14 20:50:38,2019-05-10
17,Ellis John B.,Chief Accounting Officer,S - Sale,TWOU,$39.31,-152,"-$5,975","5,444",-3%,2019-05-14 20:26:52,2019-05-10
18,Norden Matthew J.,Co-GC,S - Sale,TWOU,$39.31,"-1,650","-$64,862","14,142",-10%,2019-05-14 20:26:15,2019-05-10
19,Arntz Michael,Chief Revenue Officer,S - Sale+OE,SMAR,$40.25,"-4,000","-$161,003","2,374",-63%,2019-05-14 20:14:36,2019-05-14
20,Partovi Hadi,Dir,S - Sale,AAXN,$66.16,"-70,000","-$4,631,018","268,190",-21%,2019-05-14 20:02:10,2019-05-14
21,Isner Joshua,Chief Revenue Officer,S - Sale,AAXN,$65.00,"-14,800","-$962,000","21,233",-41%,2019-05-14 20:01:41,2019-05-14
22,Buechler Kenneth F,Dir,S - Sale+OE,QDEL,$60.58,"-2,002","-$121,286","47,769",-4%,2019-05-14 20:01:08,2019-05-10
23,Polk James C,Vice COB,S - Sale,BOH,$80.82,"-6,176","-$499,144","34,146",-15%,2019-05-14 19:59:03,2019-05-10
24,Higgins John L,CEO,P - Purchase,LGND,$113.50,"+2,500","+$283,750","143,899",+2%,2019-05-14 19:57:23,2019-05-14
25,Kozarich John W,Dir,S - Sale+OE,LGND,$112.92,"-2,500","-$282,300","25,542",-9%,2019-05-14 19:56:51,2019-05-14
26,Winter Michael R,Dir,P - Purchase,AMOT,$35.35,"+1,400","+$49,490","16,118",+10%,2019-05-14 19:52:41,2019-05-14
27,Smith Richard D /co/,Dir,S - Sale,AMOT,$40.12,-80,"-$3,210","516,833",0%,2019-05-14 19:52:07,2019-05-06
28,Hawley Robert L.,CFO,P - Purchase,WTRE,$25.45,"+4,000","+$101,800","4,000",New,2019-05-14 19:49:35,2019-05-14
29,Huston Benjamin E.,COO,S - Sale+OE,CVNA,$68.48,"-86,537","-$5,926,054","12,272",-88%,2019-05-14 19:48:30,2019-05-10
30,Jenkins Mark W.,CFO,S - Sale+OE,CVNA,$68.48,"-86,500","-$5,923,520","12,272",-88%,2019-05-14 19:48:00,2019-05-10
31,McKeon John T.,Controller,S - Sale+OE,CVNA,$68.98,"-1,000","-$68,980","3,021",-25%,2019-05-14 19:47:31,2019-05-10
32,Platt IRA J.,Dir,S - Sale+OE,CVNA,$71.31,"-63,719","-$4,543,610","91,774",-41%,2019-05-14 19:47:02,2019-05-10
33,Keeton Ryan S.,Chief Brand Officer,S - Sale+OE,CVNA,$68.85,"-45,070","-$3,103,070","16,814",-73%,2019-05-14 19:46:34,2019-05-10
