,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,"Centerbridge Credit Partners General Partner, L.P.",10%,S - Sale,STAY,$16.64,"-5,000,000","-$83,200,000","69,694",-99%,2015-12-03 21:43:53,2015-11-12
1,"Centerbridge Credit Partners, L.P.",10%,S - Sale,STAY,$16.64,"-5,000,000","-$83,200,000","69,694",-99%,2015-12-03 21:41:30,2015-11-12
2,York Jill E,"VP, CFO",S - Sale+OE,MBFI,$35.73,"-5,000","-$178,670","87,446",-5%,2015-12-03 21:29:17,2015-12-02
3,Joachim Paul K,CFO,S - Sale+OE,TUBE,$12.17,"-2,750","-$33,468","23,062",-11%,2015-12-03 21:21:35,2015-12-01
4,Douglas Robert Andrew,"Pres, COO ResMed Inc.",S - Sale+OE,RMD,$59.77,"-6,333","-$378,515","107,415",-6%,2015-12-03 21:06:32,2015-12-01
5,Ullian Elaine,Dir,S - Sale+OE,VRTX,$129.72,"-22,500","-$2,918,674","5,265",-81%,2015-12-03 21:05:29,2015-12-01
6,Lee Yuchun,Dir,S - Sale+OE,VRTX,$129.65,"-1,125","-$145,860",833,-57%,2015-12-03 21:04:28,2015-12-01
7,Smith Jeffrey T L,SVP Translational Medicine,S - Sale+OE,ALDR,$37.24,"-4,272","-$159,104",0,-100%,2015-12-03 21:02:48,2015-12-01
8,Altshuler David,"EVP, Global Research, CSO",S - Sale+OE,VRTX,$131.00,"-5,000","-$655,000","75,000",-6%,2015-12-03 21:02:25,2015-12-01
9,"Bfi Co., LLC",10%,S - Sale+OE,PAHC,$32.63,"-12,000","-$391,600","66,000",-15%,2015-12-03 21:01:15,2015-12-01
10,Latham John A,Chief Scientific Officer,S - Sale+OE,ALDR,$37.24,"-4,550","-$169,452","241,726",-2%,2015-12-03 21:00:57,2015-12-01
11,Bendheim Jack,"Pres, CEO, 10%",S - Sale+OE,PAHC,$32.63,"-12,000","-$391,600","66,000",-15%,2015-12-03 21:00:51,2015-12-01
12,Schatzman Randall C,"Pres, CEO",S - Sale+OE,ALDR,$37.24,"-10,000","-$372,431","111,579",-8%,2015-12-03 20:59:08,2015-12-01
13,"Basswood Partners, L.L.C.",10%,S - Sale,BDGE,$31.71,"-1,169","-$37,072","911,079",0%,2015-12-03 20:53:36,2015-12-01
14,Ellis James L,Dir,S - Sale,WVVI,$7.05,"-1,862","-$13,132","26,049",-7%,2015-12-03 20:53:36,2015-12-02
15,Bunka Christopher,"CEO, 10%",P - Purchase,LXRP,$0.19,"+20,000","+$3,855","16,909,710",0%,2015-12-03 20:52:38,2015-12-02
16,"Basswood Capital Management, L.L.C.",10%,S - Sale,BDGE,$31.71,"-7,900","-$250,531","1,582,244",0%,2015-12-03 20:51:16,2015-12-01
17,"Abdiel Capital Management, LLC",10%,P - Purchase,MB,$15.87,"+187,711","+$2,978,512","4,100,703",+5%,2015-12-03 20:50:53,2015-11-09
18,Lindenbaum Nathan,10%,S - Sale,BDGE,$30.38,"-11,887","-$361,149","421,098",-3%,2015-12-03 20:48:59,2015-11-04
19,"Abdiel Capital Management, LLC",10%,P - Purchase,MB,$16.10,"+663,341","+$10,676,989","3,752,572",+21%,2015-12-03 20:46:01,2015-09-22
20,"Abdiel Capital Management, LLC",10%,S - Sale,MB,$15.69,"-4,384","-$68,785","3,752,572",0%,2015-12-03 20:46:01,2015-10-30
21,"Abdiel Capital Management, LLC",10%,P - Purchase,MB,$14.89,"+432,490","+$6,439,447","2,419,294",+22%,2015-12-03 20:42:26,2015-08-27
22,Ressler Richard S,"Dir, 10%",P - Purchase,CMCT,$18.14,+351,"+$6,369","95,808,681",0%,2015-12-03 20:36:24,2015-12-01
23,Garner Charles E II,CEO,P - Purchase,CMCT,$18.14,+90,"+$1,633","5,796",+2%,2015-12-03 20:34:05,2015-12-01
24,Eppich Kelly,Dir,P - Purchase,CMCT,$18.14,+90,"+$1,633","1,180",+8%,2015-12-03 20:31:32,2015-12-01
25,Johnson Brent,"EVP, Sales, Marketing",S - Sale+OE,IRMD,$31.52,"-26,880","-$847,288",0,-100%,2015-12-03 20:31:21,2015-12-02
26,Kuba Shaul,"Dir, 10%",P - Purchase,CMCT,$18.14,+177,"+$3,212","95,809,185",0%,2015-12-03 20:30:02,2015-12-01
27,Shemesh Avraham,"Dir, 10%",P - Purchase,CMCT,$18.14,+177,"+$3,212","95,801,594",0%,2015-12-03 20:28:38,2015-12-01
28,Macri Edmond,"SVP, Marketing, Analytics",S - Sale+OE,W,$37.44,-500,"-$18,720","232,480",0%,2015-12-03 20:23:07,2015-12-01
29,Savarese James,COO,S - Sale,W,$40.00,"-7,000","-$280,000","606,450",-1%,2015-12-03 20:22:25,2015-12-02
30,Mulliken John Champlin,"SVP, Strategic Initiatives",S - Sale+OE,W,$40.00,-395,"-$15,800","200,633",0%,2015-12-03 20:21:21,2015-12-02
31,Shah Niraj,"CEO, 10%",S - Sale+OE,W,$38.05,"-78,283","-$2,978,557","100,000",-44%,2015-12-03 20:20:44,2015-12-01
32,Conine Steven,"Co-Founder, 10%",S - Sale+OE,W,$38.04,"-78,283","-$2,978,092","100,000",-44%,2015-12-03 20:19:54,2015-12-01
33,Buckly Ronald W,"Senior VP, Corporate Affairs",S - Sale,XXIA,$13.28,"-40,000","-$531,112","499,715",-7%,2015-12-03 20:10:14,2015-12-01
34,Sohn Young A,10%,S - Sale+OE,VEEV,$27.86,"-137,500","-$3,831,328",0,-100%,2015-12-03 20:10:05,2015-12-01
35,Faddis Jonathan,"VP, GC, Secretary",S - Sale+OE,VEEV,$28.28,-687,"-$19,430",946,-42%,2015-12-03 20:08:56,2015-12-01
36,Zuppas Eleni Nitsa,CMO,S - Sale+OE,VEEV,$28.37,-746,"-$21,164","5,099",-13%,2015-12-03 20:08:11,2015-12-03
37,Defesche Frank,"SVP, Global Customer Services",S - Sale+OE,VEEV,$28.37,-187,"-$5,305",937,-17%,2015-12-03 20:07:21,2015-12-03
38,Williams Christopher Lee,"SVP, HR",S - Sale+OE,XXIA,$13.23,"-4,251","-$56,255","24,528",-15%,2015-12-03 19:34:29,2015-12-01
39,Lucy Patrick K.,Chief Business Officer,S - Sale,PFNX,$14.15,"-1,500","-$21,231","105,690",-1%,2015-12-03 19:32:18,2015-12-03
40,Shaughnessy James P,"SVP, GC, Secty",S - Sale+OE,WDAY,$84.01,"-7,000","-$588,089","115,307",-6%,2015-12-03 19:31:10,2015-12-01
41,"Applied Physics & Chemistry Laboratories, Inc.",10%,S - Sale,AMPH,$15.45,"-38,583","-$596,241","7,593,011",-1%,2015-12-03 19:14:36,2015-12-01
42,Wright Kelly,"EVP, Sales",S - Sale+OE,DATA,$96.59,"-2,500","-$241,482","305,401",-1%,2015-12-03 19:14:13,2015-12-01
43,Walker Thomas E Jr,CFO,S - Sale+OE,DATA,$97.05,"-20,000","-$1,941,088","101,676",-16%,2015-12-03 19:14:09,2015-12-01
44,Tamerius John,"SVP, Strat, Ext Affairs",S - Sale+OE,QDEL,$21.95,"-21,109","-$463,319","26,854",-44%,2015-12-03 19:13:43,2015-12-01
45,Zhang Jack Y.,"CEO, Chief Science Officer, 10%",S - Sale,AMPH,$15.45,"-38,583","-$596,241","9,388,275",0%,2015-12-03 19:12:39,2015-12-01
46,Cooperman Leon G,10%,S - Sale,NEWM,$18.44,"-25,756","-$474,941","1,140,026",-2%,2015-12-03 19:11:37,2015-12-01
47,Hein Leland J,COO,S - Sale+OE,FAST,$40.31,"-100,000","-$4,031,155","20,588",-83%,2015-12-03 19:07:49,2015-12-01
48,McAleenan Donald F,"SVP, GC",S - Sale+OE,BLDR,$13.43,"-150,000","-$2,014,800","281,234",-35%,2015-12-03 19:05:29,2015-12-01
49,Kennelly Jerry M,Dir,S - Sale,NMBL,$10.42,"-5,000","-$52,123","94,139",-5%,2015-12-03 19:03:50,2015-12-01
50,Tremallo Mark V B,"VP, GC,Secretary",S - Sale+OE,SWKS,$83.96,"-11,700","-$982,340","19,085",-38%,2015-12-03 19:03:33,2015-12-01
51,Gammel Peter L,CTO,S - Sale+OE,SWKS,$83.98,"-1,500","-$125,970","43,086",-3%,2015-12-03 19:02:25,2015-12-01
52,Friedland Jonathan,Chief Communications Officer,S - Sale+OE,NFLX,$127.31,"-1,309","-$166,649",0,-100%,2015-12-03 19:01:46,2015-12-02
53,Aldrich David J,"COB, CEO",S - Sale+OE,SWKS,$83.97,"-5,000","-$419,837","248,802",-2%,2015-12-03 19:00:52,2015-12-01
54,2190303 Ontario Inc.,10%,P - Purchase,MUX,$0.90,"+170,994","+$154,672","150,210,452",0%,2015-12-03 19:00:47,2015-11-30
55,Better Marc,"VP, Product Sciences",S - Sale+OE,KITE,$76.31,"-9,000","-$686,819","1,888",-83%,2015-12-03 18:53:52,2015-12-01
56,Stein Avy H,Dir,P - Purchase,IILG,$15.85,"+15,753","+$249,685","81,506",+24%,2015-12-03 18:51:56,2015-11-23
57,Leathe Jeffrey C,Dir,S - Sale,EPAY,$31.20,"-4,000","-$124,790","9,000",-31%,2015-12-03 18:49:12,2015-12-03
58,Mustoe Kerry L,"VP, Corporate Controller, CAO",S - Sale,ESIO,$5.07,"-3,498","-$17,735","35,880",-9%,2015-12-03 18:46:50,2015-12-03
59,Burnett Penelope,See Remarks,P - Purchase,EVLV,$1.90,"+5,000","+$9,488","23,053",+28%,2015-12-03 18:45:35,2015-12-01
60,Malone John C,"Dir, 10%",S - Sale,LBRDA,$53.15,"-26,000","-$1,381,970","5,233,298",0%,2015-12-03 18:44:55,2015-12-01
61,Malone John C,"COB, 10%",S - Sale,LMCA,$39.40,"-104,000","-$4,097,912","18,866,452",-1%,2015-12-03 18:44:53,2015-12-01
62,Malone John C,"COB, 10%",S - Sale,QVCA,$30.23,"-128,000","-$3,869,311","1,948,789",-6%,2015-12-03 18:44:52,2015-12-01
63,Kissick John H.,"Co-Founder, Partner",P - Purchase,ARES,$14.41,"+8,025","+$115,647","1,451,746",+1%,2015-12-03 18:41:17,2015-12-02
64,Chazen Stephen I,"Pres, CEO",S - Sale,OXY,$74.91,"-5,000","-$374,525","1,960,194",0%,2015-12-03 18:41:02,2015-12-01
65,Ryan James P,"Pres, Matrix Service",S - Sale,MTRX,$22.53,"-7,209","-$162,424","83,386",-8%,2015-12-03 18:40:52,2015-12-02
66,Kaplan David B,"Co-Founder, Partner",P - Purchase,ARES,$14.41,"+8,025","+$115,647","3,480,052",0%,2015-12-03 18:40:32,2015-12-02
67,Cocroft Duncan,Dir,S - Sale+OE,SBAC,$109.30,"-1,391","-$152,036","75,226",-2%,2015-12-03 18:36:55,2015-12-01
68,Apostolou Panagiotis,Dir,S - Sale,HRTG,$22.30,"-15,044","-$335,453","155,048",-9%,2015-12-03 18:35:13,2015-12-01
69,Moretti August J,"CFO, SVP",S - Sale,DEPO,$18.11,"-15,000","-$271,597","21,319",-41%,2015-12-03 18:32:00,2015-12-03
70,Frese Calvin W Jr,"CEO, Americas",S - Sale,CBG,$37.50,"-25,000","-$937,500","280,042",-8%,2015-12-03 18:31:36,2015-12-01
