,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,"Becker Drapkin Management, L.P.",See Remarks,S - Sale,EMKR,$6.55,"-500,587","-$3,278,845","704,655",-42%,2015-06-23 21:45:35,2015-06-22
1,Kostuik John Philip Md,Chief Medical Officer,S - Sale+OE,KTWO,$24.94,"-18,165","-$453,035","237,071",-7%,2015-06-23 21:44:02,2015-06-19
2,Kostuik John Philip Md,Chief Medical Officer,S - Sale+OE,KTWO,$24.56,"-46,957","-$1,153,422","237,071",-17%,2015-06-23 21:43:00,2015-06-16
3,Filler James J,10%,P - Purchase,CNBKA,$38.98,+610,"+$23,778","418,367",0%,2015-06-23 21:33:36,2015-06-22
4,Thomas Brandon,Chief Investment Officer,S - Sale+OE,ENV,$42.26,"-20,358","-$860,329","238,992",-8%,2015-06-23 21:21:42,2015-06-19
5,McLaughlin Gregory,Dir,S - Sale,O,$45.52,"-1,780","-$81,026","16,886",-10%,2015-06-23 21:18:25,2015-06-22
6,Wallin Ray,"SVP, CFO",S - Sale,NPTN,$10.40,"-10,890","-$113,224","30,128",-27%,2015-06-23 21:04:31,2015-06-22
7,Khosla Vinod,10%,S - Sale,RNG,$19.20,"-264,939","-$5,087,099","1,537,425",-15%,2015-06-23 20:41:21,2015-06-19
8,Harris Parker,Co-Founder,S - Sale+OE,CRM,$74.39,"-5,000","-$371,934","2,068,991",0%,2015-06-23 20:10:13,2015-06-23
9,Dilone Enrique,"SVP, Technical Operations",S - Sale+OE,FOLD,$13.26,"-14,045","-$186,275","30,688",-31%,2015-06-23 20:09:25,2015-06-19
10,Campbell Bradley L,COO,S - Sale+OE,FOLD,$13.26,"-13,000","-$172,424","156,575",-8%,2015-06-23 20:08:47,2015-06-19
11,Baird William D III,CFO,S - Sale+OE,FOLD,$13.26,"-15,235","-$202,057","56,575",-21%,2015-06-23 20:08:09,2015-06-19
12,Kaplan Evan,Former Chief Executive Officer,S - Sale,IPAS,$1.10,"-39,046","-$42,951","653,675",-6%,2015-06-23 20:02:37,2015-06-19
13,Benioff Marc,"COB, CEO",S - Sale+OE,CRM,$74.84,"-37,500","-$2,806,550","37,663,400",0%,2015-06-23 19:59:45,2015-06-19
14,Kirwan Jeff,"Global Pres, Gap",S - Sale+OE,GPS,$39.00,-535,"-$20,865","8,717",-6%,2015-06-23 19:20:47,2015-06-22
15,Casdin Alexander W.,Dir,P - Purchase,RXDX,$17.50,"+65,714","+$1,149,995","574,464",+13%,2015-06-23 19:20:19,2015-06-16
16,Wu Jacky,"SVP, CFO",P - Purchase,CNSI,$20.08,"+1,490","+$29,926","1,490",New,2015-06-23 19:15:45,2015-06-23
17,McDermott Adrian,SVP of Product Development,S - Sale+OE,ZEN,$24.26,"-7,294","-$176,935","92,072",-7%,2015-06-23 19:06:59,2015-06-22
18,Watson Edward J,Dir,P - Purchase,FNBG,$18.45,+569,"+$10,497","3,998",+17%,2015-06-23 19:06:34,2015-06-22
19,Faugno David,CFO,S - Sale,CUDA,$43.04,"-1,100","-$47,344","685,852",0%,2015-06-23 18:58:15,2015-06-22
20,Levow Zachary S,Dir,S - Sale,CUDA,$42.97,"-30,209","-$1,298,005","2,643,206",-1%,2015-06-23 18:57:27,2015-06-22
21,Milligan Stephen D,"Pres, CEO",S - Sale+OE,WDC,$91.56,"-13,876","-$1,270,518","105,055",-12%,2015-06-23 18:53:35,2015-06-19
22,Sewell Bretton,See Remarks,S - Sale+OE,SYNA,$96.67,"-2,797","-$270,386","8,858",-24%,2015-06-23 18:49:50,2015-06-22
23,Collis Steven H,"Pres, CEO",S - Sale+OE,ABC,$112.37,"-27,148","-$3,050,621","217,696",-11%,2015-06-23 18:39:41,2015-06-22
24,Osrow Douglas,CFO,S - Sale,MARK,$3.98,"-19,803","-$78,841",0,-100%,2015-06-23 18:39:31,2015-06-19
25,Danilewitz Dale,EVP,S - Sale,ABC,$112.58,"-1,712","-$192,737","6,692",-20%,2015-06-23 18:32:03,2015-06-22
26,Gross Frank C Jr,FORMER EVP,S - Sale+OE,TTEK,$26.03,"-6,699","-$174,356","32,606",-17%,2015-06-23 18:26:54,2015-06-22
27,Kong David,Dir,P - Purchase,UEC,$1.90,"+2,000","+$3,800","2,000",New,2015-06-23 18:24:45,2015-06-23
28,Scheel James E.,SVP,S - Sale,WMB,$60.48,"-26,591","-$1,608,224","14,066",-65%,2015-06-23 18:22:27,2015-06-22
29,Macri Edmond,"SVP, Marketing, Analytics",S - Sale+OE,W,$38.77,-500,"-$19,385","233,334",0%,2015-06-23 18:09:47,2015-06-23
30,Kaplan Thomas Scott,Possible member of 10% group,P - Purchase,NCQ,$0.00,"+5,618,352",+$0,"22,474,314",+33%,2015-06-23 18:08:44,2015-06-19
31,Ferguson Roger C,Dir,S - Sale+OE,FNSR,$19.88,"-2,750","-$54,670","26,579",-9%,2015-06-23 18:07:39,2015-06-22
