,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Alibaba Group Holding Ltd,10%,P - Purchase,ZU,$11.67,"+4,812,425","+$56,153,931","11,500,000",+72%,2015-05-08 21:49:52,2015-05-06
1,Joachim Paul K,CFO,S - Sale+OE,TUBE,$15.10,"-5,423","-$81,887","24,740",-18%,2015-05-08 21:27:47,2015-05-08
2,Dewalch D Mark,Dir,P - Purchase,BSM,$19.00,"+5,200","+$98,800","403,396",+1%,2015-05-08 21:10:39,2015-05-06
3,Adorini Luciano,Chief Scientific Officer,S - Sale+OE,ICPT,$259.97,"-4,000","-$1,039,863","10,060",-28%,2015-05-08 21:00:14,2015-05-06
4,Thacker Allison K.,Dir,P - Purchase,BSM,$19.00,"+25,000","+$475,000","52,924",+90%,2015-05-08 20:53:19,2015-05-06
5,Heenan David A,Dir,S - Sale+OE,BOH,$59.90,"-7,895","-$472,936","30,245",-21%,2015-05-08 20:46:43,2015-05-06
6,Sinclair Robert E. W.,Dir,P - Purchase,BSM,$19.00,"+250,500","+$4,759,500","8,476,738",+3%,2015-05-08 20:34:14,2015-05-06
7,Notas Bernard M.,Dir,S - Sale,ELLI,$61.44,"-80,000","-$4,915,079","53,667",-60%,2015-05-08 20:31:27,2015-05-06
8,Henricks Alan S.,Dir,S - Sale+OE,ELLI,$61.41,"-4,000","-$245,655","5,700",-41%,2015-05-08 20:26:53,2015-05-07
9,McDevitt Jr William H,Dir,S - Sale,BMRC,$49.92,"-2,551","-$127,349","12,568",-17%,2015-05-08 20:25:19,2015-05-08
10,Maheshwari Umesh,CTO,S - Sale,NMBL,$23.75,"-16,000","-$380,055","5,445,617",0%,2015-05-08 20:21:13,2015-05-06
11,Benioff Marc,"COB, CEO",S - Sale+OE,CRM,$73.50,"-37,500","-$2,756,422","37,662,500",0%,2015-05-08 20:14:25,2015-05-06
12,Mehta Varun,VP Engineering,S - Sale,NMBL,$23.92,"-7,692","-$183,993","7,418,995",0%,2015-05-08 20:14:16,2015-05-06
13,Carter Thomas L Jr,See Remarks,P - Purchase,BSM,$19.00,"+12,500","+$237,500","25,041,042",0%,2015-05-08 20:10:01,2015-05-06
14,Roetter Alexander,"VP, Engineering",S - Sale,TWTR,$37.23,"-6,813","-$253,673","981,696",-1%,2015-05-08 20:03:32,2015-05-06
15,Marineau Philip A,Dir,S - Sale+OE,SFLY,$44.99,"-2,220","-$99,878","53,738",-4%,2015-05-08 20:03:30,2015-05-07
16,Merkadeau Stuart L,SVP GC,S - Sale+OE,FORM,$8.28,"-3,183","-$26,365","78,629",-4%,2015-05-08 19:48:23,2015-05-07
17,St Dennis Thomas,Exec COB,S - Sale+OE,FORM,$8.28,"-10,606","-$87,851","158,120",-6%,2015-05-08 19:42:33,2015-05-07
18,Cerda Clarissa,Chief Legal Strategist,S - Sale+OE,LOCK,$15.16,"-2,000","-$30,320","76,278",-3%,2015-05-08 19:38:26,2015-05-06
19,Slessor Mike,CEO,S - Sale+OE,FORM,$8.28,"-6,674","-$55,281","188,618",-3%,2015-05-08 19:28:26,2015-05-07
20,Morris Brock,See Remarks,P - Purchase,BSM,$19.00,"+2,500","+$47,500","181,466",+1%,2015-05-08 19:18:43,2015-05-06
21,Makris George Jr,"COB, CEO",P - Purchase,SFNC,$43.45,"+3,000","+$130,350","120,998",+3%,2015-05-08 19:15:45,2015-05-07
22,Gasmi Mehdi,"VP, Pharmaceutical Development",S - Sale+OE,AAVL,$33.28,-500,"-$16,638","7,000",-7%,2015-05-08 19:09:21,2015-05-07
23,Oppenheim Richard J,Controller,S - Sale+OE,HELE,$87.61,-375,"-$32,854",0,-100%,2015-05-08 19:06:01,2015-05-06
24,Vezina Victoria,"VP, HR",S - Sale+OE,SWKS,$97.68,"-5,000","-$488,400","25,246",-17%,2015-05-08 19:04:47,2015-05-08
25,Barth Carin Marcy,Dir,P - Purchase,BSM,$19.00,"+2,500","+$47,500","13,026",+24%,2015-05-08 19:03:05,2015-05-06
26,Boyd Larry C,"EVP, Sec., GC",S - Sale+OE,IM,$26.55,"-20,140","-$534,805","69,439",-22%,2015-05-08 18:58:25,2015-05-08
27,Dobmeier Eric,COO,S - Sale,SGEN,$40.38,"-17,074","-$689,380","82,777",-17%,2015-05-08 18:50:01,2015-05-08
28,Skov Allan,See Remarks,P - Purchase,BSM,$19.00,"+15,000","+$285,000","201,827",+8%,2015-05-08 18:49:50,2015-05-06
29,Gollnick David A,Dir,S - Sale,CUTR,$14.00,"-21,439","-$300,146","151,150",-12%,2015-05-08 18:48:03,2015-05-06
30,Santilli Ronald J,"EVP, CFO",S - Sale+OE,CUTR,$14.00,"-25,539","-$357,546","53,506",-32%,2015-05-08 18:46:06,2015-05-06
31,Scott Diane,"EVP, CMO",S - Sale+OE,WU,$22.10,"-6,863","-$151,672","34,671",-17%,2015-05-08 18:43:36,2015-05-06
32,Schenkel Amintore,Chief Accounting Officer,S - Sale+OE,WU,$22.10,"-21,955","-$485,206","61,949",-26%,2015-05-08 18:43:01,2015-05-06
33,Dorn Holbrook F,See Remarks,P - Purchase,BSM,$19.00,"+3,800","+$72,200","317,181",+1%,2015-05-08 18:34:50,2015-05-06
34,"Strategic Value Partners, LLC",10%,P - Purchase,GNK,$7.00,"+300,000","+$2,100,000","2,985,183",+11%,2015-05-08 18:31:43,2015-05-07
35,Lentz Robert F,Dir,S - Sale+OE,FEYE,$40.24,"-62,958","-$2,533,504","6,295",-91%,2015-05-08 18:23:39,2015-05-06
36,Scartozzi Stephen P,Dir,P - Purchase,MLVF,$13.70,"+1,000","+$13,697","4,853",+26%,2015-05-08 18:17:34,2015-05-06
37,Putman Luke Stevens,See Remarks,P - Purchase,BSM,$19.00,"+1,000","+$19,000","166,445",+1%,2015-05-08 18:15:31,2015-05-06
38,Hall Charles J,Group Pres,S - Sale+OE,HCA,$74.54,"-252,026","-$18,786,913","12,751",-95%,2015-05-08 18:14:02,2015-05-06
39,Osteraas John,Group VP,S - Sale,EXPO,$86.74,"-3,692","-$320,252","2,083",-64%,2015-05-08 18:10:17,2015-05-06
40,Merritt David C,Dir,P - Purchase,CPN,$20.52,"+14,000","+$287,294","39,783",+54%,2015-05-08 18:05:21,2015-05-07
41,Merritt David C,Dir,S - Sale,CPN,$20.40,"-14,000","-$285,656","39,783",-26%,2015-05-08 18:05:21,2015-05-06
42,King James Winston,"GC, Secretary",S - Sale+OE,GWRE,$52.00,-416,"-$21,633",0,-100%,2015-05-08 18:04:57,2015-05-07
43,Smith G Stacy,Dir,P - Purchase,IBTX,$38.93,"+4,484","+$174,544","207,584",+2%,2015-05-08 18:03:38,2015-05-06
44,Ajer Jeffrey Robert,"SVP, Chief Commercial Of",S - Sale+OE,BMRN,$119.14,"-34,019","-$4,053,042","42,645",-44%,2015-05-08 17:49:35,2015-05-06
45,Barber Madeleine G,SVP Tax,P - Purchase,TYC,$41.44,+113,"+$4,683","43,226",0%,2015-05-08 17:48:16,2015-02-27
46,Pichette Patrick,"SVP, CFO",S - Sale+OE,GOOG,$537.22,"-1,220","-$655,402","147,034",-1%,2015-05-08 17:47:23,2015-05-06
47,Bown Clifford K,"EVP, CFO",S - Sale,VDSI,$24.25,"-231,350","-$5,610,316","108,264",-68%,2015-05-08 17:44:06,2015-05-07
48,Johnston Dan S,"EVP, GC",S - Sale+OE,OMCL,$34.25,"-7,715","-$264,239","146,511",-5%,2015-05-08 17:41:09,2015-05-07
49,Kalush Greg,"Pres, CEO",S - Sale,INPH,$0.91,"-1,125","-$1,024","125,859",-1%,2015-05-08 17:39:22,2015-05-07
50,Zurzolo Debby R,"EVP, GC, Secy",S - Sale+OE,CAKE,$50.48,"-5,000","-$252,397","47,022",-10%,2015-05-08 17:39:14,2015-05-06
51,Watson Steven L,COB,P - Purchase,KRO,$12.04,"+10,000","+$120,350","150,402",+7%,2015-05-08 17:38:05,2015-05-08
52,Russell Stephen,Chairman of the Board,S - Sale,CGI,$24.72,"-33,109","-$818,483","377,155",-8%,2015-05-08 17:33:40,2015-05-06
53,Calamos John P Sr,"COB, CEO, Global Co-CIO, 10%",P - Purchase,CLMS,$12.25,+1,+$12,"3,779,673",0%,2015-05-08 17:27:16,2015-05-08
54,Liu David,Dir,S - Sale,XOXO,$16.56,"-9,900","-$163,907","1,324,200",-1%,2015-05-08 17:27:00,2015-05-06
55,Thornton Michael,"EVP, CRO StrzMedia, Entertainm",S - Sale+OE,STRZA,$38.39,"-6,500","-$249,509","32,750",-17%,2015-05-08 17:24:57,2015-05-06
56,Albrecht Christopher,CEO,S - Sale+OE,STRZA,$38.38,"-21,605","-$829,210","32,644",-40%,2015-05-08 17:24:42,2015-05-06
57,Clements Glenn H,Group Pres-Direct Operati,S - Sale,STC,$36.34,"-2,000","-$72,680","35,585",-5%,2015-05-08 17:24:41,2015-05-07
58,Lioneye Capital Management LLC,10%,P - Purchase,DAVE,$26.35,"+18,164","+$478,609","920,500",+2%,2015-05-08 17:24:41,2015-05-06
59,Drake Scott William,"Pres, CEO",S - Sale+OE,SPNC,$26.17,"-10,000","-$261,697","44,999",-18%,2015-05-08 17:21:28,2015-05-07
60,Mills Douglas M.,"VP, Chief Accounting Officer",S - Sale,WFT,$14.12,"-10,192","-$143,880","142,375",-7%,2015-05-08 17:20:25,2015-05-07
61,Ziemba Peter M,GC,S - Sale+OE,WETF,$19.39,"-194,608","-$3,773,060","835,599",-19%,2015-05-08 17:19:59,2015-05-07
62,Harkins Charles F,VP Sales,S - Sale,HDSN,$3.87,"-45,429","-$175,810","160,000",-22%,2015-05-08 17:19:52,2015-05-08
63,Larkin C Raymond Jr,Dir,S - Sale+OE,ALGN,$59.03,"-15,000","-$885,477","62,460",-19%,2015-05-08 17:17:47,2015-05-07
64,Pietkiewicz Steve,"VP, GM Power Business Unit",S - Sale,LLTC,$46.50,"-3,473","-$161,495","116,300",-3%,2015-05-08 17:14:11,2015-05-08
65,Mandracchia Stephen P,"VP Legal, Reg.",S - Sale,HDSN,$4.49,"-65,100","-$292,494","1,850,661",-3%,2015-05-08 17:14:11,2015-05-06
66,Simonson Richard A,Dir,S - Sale+OE,EA,$60.49,"-50,200","-$3,036,787","21,768",-70%,2015-05-08 17:13:55,2015-05-07
67,Byun Donald,Dir,S - Sale,WIBC,$10.70,"-1,387","-$14,841","810,000",0%,2015-05-08 17:10:06,2015-05-08
68,Shmerling Michael D,Dir,P - Purchase,RNST,$29.82,"+2,000","+$59,640","3,500",+133%,2015-05-08 17:09:06,2015-05-08
69,Janetschek William J,CFO,S - Sale+OE,KKR,$22.66,"-100,000","-$2,265,858",0,-100%,2015-05-08 17:07:52,2015-05-06
70,Sorkin David,"GC, Secretary",S - Sale+OE,KKR,$22.73,"-12,767","-$290,132",0,-100%,2015-05-08 17:07:23,2015-05-06
71,Williams Glen,"SVP, Technical Operations",S - Sale+OE,GEVA,$205.62,"-1,666","-$342,564",468,-78%,2015-05-08 17:07:09,2015-05-06
72,Rossi Dino A,Executive Chairman,S - Sale,BCPC,$57.72,"-14,600","-$842,742","146,195",-9%,2015-05-08 17:07:06,2015-05-07
73,Evanoff Nicolas J,GC SVP,S - Sale,ERN,$4.53,"-8,918","-$40,409","354,998",-2%,2015-05-08 17:04:22,2015-04-21
74,O Leary Hazel,Dir,S - Sale,ERN,$2.64,"-29,166","-$76,998","74,571",-28%,2015-05-08 17:04:11,2015-03-24
75,Omidele Segun,SVP Exploration-Development,S - Sale,ERN,$4.65,"-7,010","-$32,630","402,372",-2%,2015-05-08 17:03:59,2015-04-14
76,Byun Donald,Dir,S - Sale,WIBC,$10.67,"-48,613","-$518,701","811,387",-6%,2015-05-08 17:03:58,2015-05-07
77,Brown Lee Patrick,Dir,S - Sale,ERN,$3.08,"-25,000","-$77,100","101,931",-20%,2015-05-08 17:03:44,2015-03-26
78,White Paul T,SVP - Commercial,S - Sale,ERA,$21.89,"-7,622","-$166,867","24,001",-24%,2015-05-08 17:03:30,2015-05-08
79,Wong Heidi,"SVP, CAO",S - Sale,ERN,$4.66,"-3,180","-$14,806","277,121",-1%,2015-05-08 17:03:30,2015-04-14
80,Koretz David,Dir,S - Sale,ELNK,$5.82,"-36,000","-$209,520","82,150",-30%,2015-05-08 17:03:21,2015-05-08
81,Herink Daniel D,"SVP Legal, GC, Sec'y",S - Sale,NSP,$52.90,"-5,000","-$264,508","43,617",-10%,2015-05-08 17:03:01,2015-05-07
82,Ferguson Bradley A,"EVP Mng Dir Consumer, SB",S - Sale,ELNK,$5.70,"-70,000","-$399,000","125,691",-36%,2015-05-08 17:02:44,2015-05-06
83,Ge Capital Equity Investments Inc,Party to Shareholder Agreement,S - Sale,EVLV,$5.86,"-17,000","-$99,544","3,555,636",0%,2015-05-08 17:01:29,2015-05-06
84,Larkin Terrence B,"EVP, Business Dev, Gen Cnsl",S - Sale,LEA,$111.20,"-1,427","-$158,682","18,857",-7%,2015-05-08 17:01:13,2015-05-07
85,Giardenelli Alfred J Jr,Dir,S - Sale,FIX,$21.81,"-15,000","-$327,150","80,516",-16%,2015-05-08 17:00:54,2015-05-08
86,Fischer Steven R,Dir,S - Sale,SCSC,$39.05,"-9,400","-$367,070","28,267",-25%,2015-05-08 17:00:51,2015-05-06
87,Nickerson Randy S,"EVP, Chief Commercial Officer",S - Sale,MWE,$66.59,"-1,122","-$74,719","229,720",0%,2015-05-08 17:00:30,2015-05-08
88,Lewis Robert Edgar,See Remarks,S - Sale+OE,DOOR,$68.73,"-4,671","-$321,038","23,061",-17%,2015-05-08 16:58:32,2015-05-07
89,Mills Rick J,Dir,P - Purchase,DOOR,$69.19,+100,"+$6,919","3,435",+3%,2015-05-08 16:58:17,2015-05-06
