,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,"Silver Lake Group, L.L.C.",10%,S - Sale+OE,VIRT,$17.67,"-8,333,333","-$147,249,994","6,075,837",-58%,2015-04-21 21:51:22,2015-04-21
1,Faugno David,CFO,S - Sale,CUDA,$43.72,-948,"-$41,447","743,275",0%,2015-04-21 21:47:15,2015-04-20
2,Perone Michael D,"CMO, EVP, 10%",S - Sale,CUDA,$44.16,"-10,140","-$447,782","7,955,088",0%,2015-04-21 21:41:11,2015-04-17
3,Price Matthew Adrian,SVP of Global Marketing,S - Sale+OE,ZEN,$23.45,"-1,667","-$39,091",131,-93%,2015-04-21 21:38:02,2015-04-20
4,McDermott Adrian,SVP of Product Development,S - Sale+OE,ZEN,$23.43,"-9,116","-$213,628","86,044",-10%,2015-04-21 21:36:29,2015-04-20
5,Martinez-Guzman Antonio,"Former CEO, Pres, Dir & 10% ow",S - Sale,BISN,$0.00,"-20,000,000","-$20,000",0,-100%,2015-04-21 21:22:59,2015-02-26
6,Mehdizadeh P Vincent,10%,S - Sale,MDBX,$1.06,"-2,000","-$2,120","15,130,178",0%,2015-04-21 21:12:09,2015-04-20
7,"Vincent Chase, Inc.",10%,S - Sale,MDBX,$1.06,"-1,000","-$1,060","12,163,125",0%,2015-04-21 21:09:51,2015-04-20
8,"Pvm International, Inc.",10%,S - Sale,MDBX,$1.06,"-1,000","-$1,060","2,966,053",0%,2015-04-21 21:07:36,2015-04-20
9,Durney Michael P,"Pres, CEO",S - Sale+OE,DHX,$8.76,"-31,442","-$275,432","519,817",-6%,2015-04-21 20:30:12,2015-04-17
10,Coleman Lewis W,Dir,P - Purchase,IMDZ,$26.50,"+10,000","+$265,000","10,000",New,2015-04-21 20:10:44,2015-04-21
11,Berger Franklin M,Dir,P - Purchase,IMDZ,$26.50,"+25,000","+$662,500","75,000",+50%,2015-04-21 20:08:39,2015-04-21
12,Harris Parker,Co-Founder,S - Sale+OE,CRM,$67.46,"-5,000","-$337,320","2,067,351",0%,2015-04-21 20:06:04,2015-04-21
13,Bressler Richard J,"Pres, COO, CFO",P - Purchase,IHRT,$7.00,+37,+$259,"956,053",0%,2015-04-21 20:00:01,2015-04-20
14,Jeffs Roger,"Pres, Co-CEO",S - Sale+OE,UTHR,$187.86,"-10,000","-$1,878,600","27,092",-27%,2015-04-21 19:57:00,2015-04-21
15,Pittman Robert W,CEO,P - Purchase,IHRT,$7.00,+37,+$259,"1,680,267",0%,2015-04-21 19:55:18,2015-04-20
16,"Harbinger Capital Partners Master Fund I, Ltd.","*See Remarks, 10%",S - Sale,HRG,$12.17,"-429,409","-$5,226,359","3,354,675",-11%,2015-04-21 19:40:36,2015-04-17
17,Silverberg Mark M,"EVP, Ops Global QA, TechSrv",S - Sale+OE,AKRX,$55.00,"-29,000","-$1,595,000","256,522",-10%,2015-04-21 19:18:06,2015-04-21
18,Hocknell Alan,"SVP, Research, Development",S - Sale+OE,ELY,$9.95,"-70,950","-$705,953","15,235",-82%,2015-04-21 19:15:52,2015-04-20
19,Xanthopoulos Kleanthis G,"Pres, CEO",S - Sale+OE,RGLS,$17.15,"-200,000","-$3,429,497","83,921",-70%,2015-04-21 19:06:32,2015-04-17
20,Robbins Nicholas W.,"Interim CLO, Secretary",S - Sale+OE,LOCK,$14.42,-700,"-$10,094","17,374",-4%,2015-04-21 18:55:01,2015-04-20
21,Ruegg Curtis,"EVP, Technical Operations",S - Sale+OE,RVNC,$22.23,"-2,000","-$44,467","19,337",-9%,2015-04-21 18:54:50,2015-04-17
22,Cerda Clarissa,Chief Legal Strategist,S - Sale+OE,LOCK,$14.81,"-3,000","-$44,430","76,278",-4%,2015-04-21 18:54:06,2015-04-17
23,Marginson William Raymond,Dir,P - Purchase,HASC,$0.02,"+175,000","+$3,203","1,357,079",+15%,2015-04-21 18:49:23,2015-04-21
24,Compton Harold F,"Chairman of the Board, 10%",P - Purchase,HASC,$0.02,"+3,000",+$69,"259,085,031",0%,2015-04-21 18:47:27,2015-04-16
25,Eckerman Steven Wayne,Member 13(d) group owning >10%,S - Sale,MRD,$19.85,"-11,300","-$224,355","942,710",-1%,2015-04-21 18:42:24,2015-04-20
26,Air T Inc,10%,P - Purchase,ISIG,$2.99,"+6,800","+$20,316","1,446,084",0%,2015-04-21 18:13:08,2015-04-20
27,Aguirre Blaise A.,Dir,P - Purchase,GLLA,$0.07,"+230,957","+$16,358","1,154,397",+25%,2015-04-21 18:03:21,2015-04-09
28,Steckel Ronald,"VP, Operations",S - Sale,IRIX,$9.79,"-1,447","-$14,166","30,000",-5%,2015-04-21 17:54:14,2015-04-20
29,Wachter Paul,Dir,S - Sale,AAVL,$40.19,"-1,192","-$47,910","46,697",-2%,2015-04-21 17:49:59,2015-04-20
30,Flynn Philip B,"Pres, CEO",S - Sale,ASB,$18.62,"-10,000","-$186,248","549,455",-2%,2015-04-21 17:43:43,2015-04-20
31,Foda Sherif,Pres Production Group,S - Sale+OE,SLB,$93.43,"-5,000","-$467,150",917,-85%,2015-04-21 17:42:30,2015-04-20
