,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Hennessy Seamus,CFO,S - Sale+OE,RKUS,$10.98,"-21,000","-$230,475","41,416",-34%,2015-05-15 21:53:57,2015-05-14
1,Allen Jeffry R,Dir,S - Sale,CUDA,$39.07,"-6,200","-$242,215","181,420",-3%,2015-05-15 21:45:17,2015-05-13
2,Moonves Leslie,"Pres, CEO",S - Sale+OE,CBS,$59.70,"-255,000","-$15,223,628","2,039,516",-11%,2015-05-15 21:15:31,2015-05-14
3,Boone Donald M,"Pres, CEO, Treasurer, 10%",S - Sale,JCTCF,$13.00,"-20,000","-$260,000","802,254",-2%,2015-05-15 21:12:09,2015-05-14
4,Flatley Jay T,CEO,S - Sale+OE,ILMN,$197.77,"-25,000","-$4,944,122","430,996",-5%,2015-05-15 21:06:33,2015-05-14
5,Nasser Michael Charles,"Corporate Secretary, 10%",S - Sale,JCTCF,$13.00,"-23,384","-$303,992","270,209",-8%,2015-05-15 21:02:33,2015-05-14
6,Henry Christian O,"SVP, Chief Commercial Offic",S - Sale,ILMN,$198.52,"-3,751","-$744,640","35,557",-10%,2015-05-15 20:55:26,2015-05-14
7,Kennedy Jonathan,"SVP, CFO",S - Sale+OE,BABY,$36.25,"-11,459","-$415,389","74,000",-13%,2015-05-15 20:49:32,2015-05-13
8,Farrington Deborah A,Dir,S - Sale+OE,N,$95.29,"-5,000","-$476,474","6,928",-42%,2015-05-15 20:43:35,2015-05-13
9,Fink Elissa,CMO,S - Sale+OE,DATA,$110.50,"-10,000","-$1,104,968","24,921",-29%,2015-05-15 20:32:36,2015-05-13
10,Plattner Jacob J,"SVP, Research",S - Sale,ANAC,$63.73,"-8,920","-$568,472","22,860",-28%,2015-05-15 20:18:21,2015-05-15
11,Pyers Dennis,See Remarks,S - Sale,UNIS,$3.08,"-17,349","-$53,443","465,303",-4%,2015-05-15 20:12:33,2015-05-14
12,Spickschen Thorlef,Dir,S - Sale,CLVS,$85.00,"-4,309","-$366,270","30,118",-13%,2015-05-15 20:11:55,2015-05-13
13,Baracchini Edgardo Jr,Chief Business Officer,S - Sale,XNCR,$15.00,"-1,604","-$24,060",0,-100%,2015-05-15 20:08:02,2015-05-15
14,Conway Craig,Dir,S - Sale,CRM,$73.24,-500,"-$36,620","8,416",-6%,2015-05-15 20:07:12,2015-05-15
15,Stynes Theresa,CHRO,S - Sale,SSNI,$12.75,-500,"-$6,375","6,785",-7%,2015-05-15 20:04:14,2015-05-14
16,Cappel Anne Tuttle,"EVP, GC",S - Sale+OE,FNGN,$40.91,"-4,030","-$164,867","8,749",-32%,2015-05-15 20:03:29,2015-05-14
17,Alberini Carlos,Dir,S - Sale,RH,$88.55,"-26,791","-$2,372,469","226,064",-11%,2015-05-15 20:00:58,2015-05-14
18,Wright Kelly,"EVP, Sales",S - Sale+OE,DATA,$111.50,"-7,500","-$836,224","219,317",-3%,2015-05-15 20:00:19,2015-05-14
19,Mardy Michael J,Dir,P - Purchase,GMCR,$95.09,"+1,000","+$95,090","11,164",+10%,2015-05-15 20:00:13,2015-05-15
20,Benioff Marc,"COB, CEO",S - Sale+OE,CRM,$72.66,"-25,000","-$1,816,476","37,662,500",0%,2015-05-15 19:58:07,2015-05-14
21,Clem John Roland,"Chief Product, Strategy Offic",S - Sale+OE,STMP,$70.34,-587,"-$41,287","2,712",-18%,2015-05-15 19:57:26,2015-05-13
22,Seawell A Brooke,Dir,S - Sale+OE,DATA,$112.02,"-5,796","-$649,239","2,322",-71%,2015-05-15 19:57:25,2015-05-14
23,White Brian C,"VP, CFO",S - Sale+OE,IDTI,$22.00,"-10,000","-$220,002","28,950",-26%,2015-05-15 19:56:34,2015-05-13
