,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Nielsen Ulrik B.,Dir,S - Sale+OE,MACK,$12.02,"-40,000","-$480,800","226,811",-15%,2015-06-19 21:04:59,2015-06-19
1,Stewart Edward J.,Head of Commercial,S - Sale+OE,MACK,$12.00,"-2,000","-$24,000","21,385",-9%,2015-06-19 21:04:11,2015-06-18
2,Evnin Anthony B,Dir,S - Sale,JUNO,$52.88,"-583,333","-$30,847,473","1,241,666",-32%,2015-06-19 20:58:32,2015-06-17
3,Cabral Timothy S,CFO,S - Sale+OE,VEEV,$26.82,"-32,000","-$858,243",566,-98%,2015-06-19 20:35:11,2015-06-17
4,Sohn Young A,10%,S - Sale+OE,VEEV,$27.24,"-55,000","-$1,498,031",0,-100%,2015-06-19 20:31:52,2015-06-17
5,Cole Lecil E,"COB, CEO, Pres",S - Sale,CVGW,$54.06,"-44,527","-$2,407,248","688,563",-6%,2015-06-19 20:31:15,2015-06-18
6,Lampert Edward S,10%,S - Sale,AN,$63.73,"-48,046","-$3,061,972","20,054,964",0%,2015-06-19 20:11:55,2015-06-17
7,Nunemaker Donald A,Pres,S - Sale,WLFC,$18.48,"-1,500","-$27,720","80,982",-2%,2015-06-19 20:04:03,2015-06-18
8,Dunkerley Mark B,"Pres, CEO",S - Sale,HA,$24.00,"-6,000","-$144,000","1,036,068",-1%,2015-06-19 19:45:13,2015-06-18
9,Cerda Clarissa,Chief Legal Strategist,S - Sale+OE,LOCK,$16.51,"-3,000","-$49,530","76,278",-4%,2015-06-19 19:38:21,2015-06-17
10,Ciechanover Isaac E.,CEO,S - Sale,ATRA,$54.72,"-5,200","-$284,545","1,100,060",0%,2015-06-19 19:25:24,2015-06-17
11,Fasano Philip,Dir,S - Sale+OE,BLOX,$27.37,"-7,000","-$191,590",0,-100%,2015-06-19 19:17:27,2015-06-18
12,You Harry L.,Dir,S - Sale,KFY,$35.30,"-4,000","-$141,193","14,000",-22%,2015-06-19 19:11:14,2015-06-18
13,Rozek Robert P,"EVP, CFO",S - Sale,KFY,$35.11,"-2,969","-$104,228","56,047",-5%,2015-06-19 19:09:49,2015-06-18
14,Bell Leonard,Dir,S - Sale,ALXN,$179.63,"-27,835","-$5,000,001","922,291",-3%,2015-06-19 19:09:48,2015-06-18
