,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Eubel Brady & Suttman Asset Management Inc,10%,S - Sale+OE,WMCO,$0.63,"-3,000","-$1,890","562,102",-1%,2003-11-19 22:00:13,2003-11-17
1,Suttman Robert J,10%,S - Sale+OE,WMCO,$0.62,"-43,000","-$26,720","569,432",-7%,2003-11-19 21:58:39,2003-11-17
2,Brady Mark E,10%,S - Sale+OE,WMCO,$0.62,"-43,000","-$26,720","562,102",-7%,2003-11-19 21:57:12,2003-11-17
3,Eubel Ronald L,10%,S - Sale+OE,WMCO,$0.62,"-43,000","-$26,720","562,102",-7%,2003-11-19 21:53:46,2003-11-17
4,Ward Edmond R,Dir,P - Purchase,NANO,$7.88,"+3,300","+$25,988","2,000",-254%,2003-11-19 21:40:54,2003-11-18
5,Ward Edmond R,Dir,S - Sale,NANO,$12.35,"-3,300","-$40,755","2,000",-62%,2003-11-19 21:40:54,2003-11-18
6,Reid David C,VP,S - Sale+OE,USGL,$0.87,"-36,200","-$31,417","118,800",-23%,2003-11-19 21:30:58,2003-11-17
7,Ginsberg Errol,"Pres, CEO, 10%",S - Sale,XXIA,$12.13,"-30,000","-$363,923","6,635,026",0%,2003-11-19 21:28:41,2003-11-17
8,Parker Gerhard H,Dir,P - Purchase,AMAT,$23.34,"+50,000","+$1,167,045","62,800",+391%,2003-11-19 21:25:33,2003-11-18
9,Ebrahimi Farhad Fred,10%,P - Purchase,NUT,$3.31,"+5,700","+$18,888","904,600",+1%,2003-11-19 21:22:01,2003-11-17
10,Handel Nancy H,"Group VP,Deputy CFO, Controlle",S - Sale,AMAT,$23.61,"-20,000","-$472,200","107,122",-16%,2003-11-19 21:18:46,2003-11-18
11,Pitcher Donald A,"SVP, CFO",S - Sale,TMCV,$22.00,"-4,000","-$88,000","18,560",-18%,2003-11-19 21:18:14,2003-11-19
12,Walker Gregory C,"SVP Finance, CFO",S - Sale,LAVA,$22.58,"-4,166","-$94,052","1,931",-68%,2003-11-19 20:58:23,2003-11-19
13,Somekh Sasson,Dir,S - Sale,AMAT,$23.77,"-40,000","-$950,796","2,534,265",-2%,2003-11-19 20:49:03,2003-11-17
14,Bronson Joseph R,"EVP, CFO",S - Sale,AMAT,$23.41,"-225,000","-$5,266,750","148,559",-60%,2003-11-19 20:48:38,2003-11-17
15,Williams Frank E Jr,Dir,P - Purchase,KGHI,$21.00,"+1,400","+$29,400","11,712",+14%,2003-11-19 20:47:13,2003-11-17
16,Webb Maynard G Jr,COO,S - Sale+OE,EBAY,$52.59,"-200,000","-$10,518,800",0,-100%,2003-11-19 20:44:37,2003-11-18
17,Bonner Charles B,Dir,P - Purchase,PSTA,$3.69,"+5,000","+$18,437","58,727",+9%,2003-11-19 20:33:21,2003-11-10
18,Jordan Jeffrey D,"SVP, eBay North America",S - Sale+OE,EBAY,$53.11,"-50,000","-$2,655,400",0,-100%,2003-11-19 20:27:07,2003-11-18
19,Roylling Michael,Dir,P - Purchase,AAC,$0.08,"+50,000","+$4,000","7,200",-117%,2003-11-19 20:26:14,2003-11-18
20,Roylling Michael,Dir,S - Sale+OE,AAC,$0.55,"-50,000","-$27,454","7,200",-87%,2003-11-19 20:26:14,2003-11-18
21,Pathman James Mark,CIO,S - Sale+OE,LEND,$27.30,"-2,500","-$68,250",0,-100%,2003-11-19 20:20:48,2003-11-18
22,Madsen Thomas C,"Dir, 10%",S - Sale,KTEC,$14.75,"-1,500","-$22,125","458,071",0%,2003-11-19 20:20:24,2003-11-17
23,Dutta Rajiv,"SVP, CFO",S - Sale+OE,EBAY,$52.92,"-60,000","-$3,175,254","2,797",-96%,2003-11-19 20:18:23,2003-11-18
24,Sleeman Barrett,Dir,P - Purchase,AAC,$0.08,"+50,000","+$4,000","7,200",-117%,2003-11-19 20:15:02,2003-11-18
25,Sleeman Barrett,Dir,S - Sale+OE,AAC,$0.55,"-50,000","-$27,500","7,200",-87%,2003-11-19 20:15:02,2003-11-18
26,Youmans Gary M,EVP,P - Purchase,CMBC,$19.48,+20,+$390,"40,049",0%,2003-11-19 20:12:07,2003-11-14
27,Swanson Thomas E,CEO,P - Purchase,CMBC,$41.26,+41,"+$1,692","135,588",0%,2003-11-19 20:11:51,2003-11-14
28,Murray Donald W,"EVP, Chief Credit Officer",P - Purchase,CMBC,$31.62,+31,+$980,"20,693",0%,2003-11-19 20:11:30,2003-11-14
29,Mills Leonard Bruce,SVP,P - Purchase,CMBC,$17.80,+18,+$320,"13,199",0%,2003-11-19 20:11:04,2003-11-14
30,Coldrick William,Dir,S - Sale+OE,FCSE,$2.25,"-75,000","-$168,750","7,369",-91%,2003-11-19 20:09:27,2003-08-22
31,Ellensburg Holding Plc Ltd,"May be deemed membr of ""group""",S - Sale,GRIC,$6.08,"-35,100","-$213,566","704,892",-5%,2003-11-19 20:05:51,2003-11-13
32,Singapore Technologies Pte Ltd,"May be deemed membr of ""group""",S - Sale,GRIC,$6.08,"-35,100","-$213,566","1,461,001",-2%,2003-11-19 20:04:43,2003-11-13
33,Volt David,Dir,P - Purchase,AAC,$0.08,"+50,000","+$4,000","7,200",-117%,2003-11-19 20:03:13,2003-11-18
34,Volt David,Dir,S - Sale+OE,AAC,$0.54,"-50,000","-$27,074","7,200",-87%,2003-11-19 20:03:13,2003-11-18
35,Nam Lee Kheng,"May be deemed membr of ""group""",S - Sale,GRIC,$6.08,"-35,100","-$213,566","704,892",-5%,2003-11-19 20:02:57,2003-11-13
36,Toner Robert,VP - Logistics,S - Sale,INOC,$8.40,"-12,500","-$104,970",0,-100%,2003-11-19 20:01:48,2003-11-17
37,Porter Jeffrey G,"VP, Marketing",S - Sale+OE,NTPA,$14.51,"-34,152","-$495,526","13,934",-71%,2003-11-19 20:01:35,2003-11-19
38,Vertex Venture Holdings Ltd,"May be deemed membr of ""group""",S - Sale,GRIC,$6.08,"-35,100","-$213,566","704,892",-5%,2003-11-19 20:01:20,2003-11-13
39,Vertex Investment II Ltd,"May be deemed membr of ""group""",S - Sale,GRIC,$6.08,"-14,778","-$89,917","704,892",-2%,2003-11-19 20:00:03,2003-11-13
40,Smari Michael,SVP,S - Sale,GRIC,$5.51,"-6,000","-$33,058","4,614",-57%,2003-11-19 19:58:10,2003-11-17
41,Vertex Technology Fund III Ltd,"May be deemed membr of ""group""",S - Sale,GRIC,$6.08,"-5,019","-$30,538","239,633",-2%,2003-11-19 19:58:10,2003-11-13
42,Vertex Technolgy Fund II Ltd,"May be deemed membr of ""group""",S - Sale,GRIC,$6.08,"-5,019","-$30,538","239,633",-2%,2003-11-19 19:55:02,2003-11-13
43,Bourguignon Philippe,Dir,S - Sale+OE,EBAY,$52.19,"-280,000","-$14,611,968",0,-100%,2003-11-19 19:54:41,2003-11-18
44,Vertex Technology Fund Ltd,"May be deemed membr of ""group""",S - Sale,GRIC,$6.08,"-10,284","-$62,573","489,940",-2%,2003-11-19 19:52:43,2003-11-13
45,Leung Raymond T,"VP - Engineering, Operations",S - Sale,VIRL,$10.27,"-2,700","-$27,729","35,526",-7%,2003-11-19 19:52:13,2003-11-19
46,Burt Jeffrey,VP,S - Sale+OE,FCSE,$2.16,"-97,875","-$211,410",0,-100%,2003-11-19 19:49:59,2003-08-22
47,Vertex Management II Pte Ltd,"May be deemed membr of ""group""",S - Sale,GRIC,$6.08,"-35,100","-$213,566","704,892",-5%,2003-11-19 19:49:55,2003-11-13
48,Callahan Michael H,VP - Corporate Development,S - Sale,HL,$7.40,"-40,000","-$296,000","33,131",-55%,2003-11-19 19:44:17,2003-11-19
49,Capital Alliance Group Inc,10%,S - Sale,SEGB,$0.33,"-37,359","-$12,142","11,755,419",0%,2003-11-19 19:44:09,2003-11-19
