,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Chang Milton Phd,10%,S - Sale,NUFO,$4.21,"-20,000","-$84,160","3,397,694",-1%,2003-09-19 21:06:34,2003-09-19
1,Tcg Ventures Ltd,10%,S - Sale,VISN,$0.20,"-1,982,526","-$396,505","5,720,037",-26%,2003-09-19 20:32:42,2003-09-17
2,Mulholland C Bradley,"Dir, Vice Chrmn of Sub.",S - Sale+OE,ALEX,$29.50,"-3,117","-$91,964","121,701",-2%,2003-09-19 20:32:18,2003-09-17
3,Schwarz Ryan M,Dir,S - Sale,VISN,$0.20,"-132,463","-$26,493","382,182",-26%,2003-09-19 20:31:01,2003-09-17
4,Tcg Ventures LLC,10%,S - Sale,VISN,$0.20,"-350,807","-$70,161","1,012,154",-26%,2003-09-19 20:28:07,2003-09-17
5,Toll Bruce E,10%,P - Purchase,ASLC,$8.00,"+557,209","+$4,457,672","1,798,649",+45%,2003-09-19 20:21:28,2003-09-18
6,Ramius Capital Group LLC,10%,P - Purchase,QNTSQ,$0.23,"+362,500","+$82,614","697,800",+108%,2003-09-19 20:06:19,2003-09-17
7,Somekh Sasson,Dir,S - Sale,AMAT,$21.29,"-80,000","-$1,703,200","2,534,265",-3%,2003-09-19 20:05:06,2003-09-17
8,Pond Dale,Senior EVP Merchandising,S - Sale,LOW,$53.35,"-70,264","-$3,748,901","191,549",-27%,2003-09-19 19:40:47,2003-09-18
9,Day Shawn P Phd,"VP of Research, Development",S - Sale,SYNA,$12.15,"-4,000","-$48,600","80,509",-5%,2003-09-19 19:30:50,2003-09-05
10,Borick Juanita,Shareholder,S - Sale,SUP,$43.09,"-72,300","-$3,115,407","1,749,733",-4%,2003-09-19 19:25:54,2003-09-19
11,Pond Dale,Senior EVP Merchandising,S - Sale+OE,LOW,$53.07,"-55,900","-$2,966,674","191,383",-23%,2003-09-19 19:25:40,2003-09-17
12,Bozzone Robert P,Dir,P - Purchase,PIK,$8.41,"+30,300","+$254,681","330,616",+10%,2003-09-19 19:24:34,2003-08-05
13,Deuster Robert G,"COB, Pres, CEO",S - Sale,NEWP,$18.06,"-3,056","-$55,198","117,850",-3%,2003-09-19 19:13:34,2003-09-17
14,Zinn Raymond D,"Pres, Chief Exec. Officer, , 10%",S - Sale,MCRL,$13.60,"-12,500","-$170,014","11,414,640",0%,2003-09-19 19:07:03,2003-09-18
15,Dov Pharmaceutical Inc,Dir,S - Sale,DOVP,$14.86,"-16,203","-$240,756","831,200",-2%,2003-09-19 19:05:28,2003-09-03
16,Hanna Nabil,Chief Scientific Officer,S - Sale+OE,IDPH,$37.00,"-15,000","-$555,000","433,635",-3%,2003-09-19 19:01:19,2003-09-18
17,Newcastle Partners L P,10%,S - Sale,HAF.E,$0.40,"-819,472","-$327,789","22,820,723",-3%,2003-09-19 18:57:43,2003-09-17
18,Hervey George,CFO,S - Sale,MRVL,$39.95,"-3,000","-$119,850","5,057",-37%,2003-09-19 18:45:54,2003-09-17
19,McEneely Kevin P,Dir,S - Sale,ELC,$2.15,"-2,437","-$5,240","1,418,252",0%,2003-09-19 18:38:20,2003-09-15
20,Steele Robert A,"Pres, CEO",P - Purchase,QTEK,$0.05,+0,+$0,"400,000",0%,2003-09-19 18:36:42,2003-01-31
21,Banatao Diosdado P,Dir,S - Sale,MRVL,$40.04,"-25,000","-$1,001,000","3,732,427",-1%,2003-09-19 18:34:06,2003-09-17
22,Prentice Arlen,Dir,S - Sale,SBUX,$29.10,"-16,000","-$465,600","355,288",-4%,2003-09-19 18:27:23,2003-09-18
23,Khosla Chaitan Phd,Dir,S - Sale,KOSN,$7.85,"-3,000","-$23,560","1,523,933",0%,2003-09-19 18:24:55,2003-09-17
24,Kosecoff Jacqueline B,"EVP, Pharmaceutical Services",S - Sale+OE,PHS,$147.04,"-25,000","-$3,675,969",122,-100%,2003-09-19 18:21:37,2003-09-17
25,Almond Cynthia D,VP,S - Sale,PFSW,$2.47,"-42,247","-$104,295","1,250",-97%,2003-09-19 18:18:44,2003-09-19
26,Devogel Willem,Dir,S - Sale,FTUS,$4.00,"-2,752","-$11,008","13,066",-17%,2003-09-19 18:17:56,2003-09-18
27,Strauss Hawkins Trust,10%,S - Sale,HAND,$1.23,"-15,000","-$18,400","36,378,508",0%,2003-09-19 18:16:53,2003-09-19
28,Zweben Monte,"CEO, 10%",S - Sale,BLUE,$5.13,"-28,118","-$144,302","3,716,031",-1%,2003-09-19 18:15:45,2003-09-17
