,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Rozenberg Misha B,"SVP, Chief Quality Officer",S - Sale,MXO,$9.72,"-57,816","-$562,153","8,997",-87%,2003-10-23 21:54:34,2003-07-31
1,Knight Philip H,"Pres, CEO, 10%",S - Sale+OE,NKE,$62.98,"-62,000","-$3,904,922","6,839,294",-1%,2003-10-23 20:54:59,2003-10-22
2,Knight Philip H,"Pres, CEO, 10%",S - Sale+OE,NKE,$62.64,"-106,200","-$6,651,919","6,901,294",-2%,2003-10-23 20:49:00,2003-10-22
3,Michaels Kimon,"VP, Integration, Practice",S - Sale,PDFS,$13.72,"-3,230","-$44,323","1,668,826",0%,2003-10-23 20:35:03,2003-10-22
4,Cobourn Thomas,"VP, Yield Analysis",S - Sale,PDFS,$13.40,"-7,700","-$103,202","1,254,123",-1%,2003-10-23 20:29:05,2003-10-21
5,Morris Nigel W,Vice COB,S - Sale+OE,COF,$61.60,"-77,500","-$4,773,815","109,370",-41%,2003-10-23 20:22:03,2003-10-21
6,Borrego Kendra A,CFO,S - Sale,IMPC,$18.34,"-1,500","-$27,504","6,710",-18%,2003-10-23 20:02:01,2003-10-23
7,Hughes John,Dir,S - Sale,ACO,$16.16,"-30,000","-$484,920","101,549",-23%,2003-10-23 19:55:36,2003-10-21
8,Weise Frank E III,"COB, CEO",S - Sale+OE,COT,$25.00,"-500,000","-$12,500,000","200,513",-71%,2003-10-23 19:50:11,2003-10-22
9,Driscoll III Robert E,Dir,S - Sale,ACO,$15.47,"-86,600","-$1,339,581","302,195",-22%,2003-10-23 19:41:06,2003-10-21
10,Becker Scott T,Chief Technical Officer,S - Sale,ARTI,$17.52,"-1,000","-$17,519","278,992",0%,2003-10-23 19:33:31,2003-10-22
11,Amaranth LLC,10%,S - Sale,MCTI,$1.35,"-185,000","-$250,500","42,419",-81%,2003-10-23 19:31:51,2003-10-21
12,Redman Clarence O,Dir,S - Sale,ACO,$15.86,"-48,300","-$766,042","197,696",-20%,2003-10-23 19:27:43,2003-10-21
13,Wilson Gary L,Dir,S - Sale,NWAC,$14.82,"-119,541","-$1,771,149","4,783,180",-2%,2003-10-23 19:23:19,2003-10-21
14,Wilson Gary L,Dir,S - Sale,NWAC,$14.70,"-280,459","-$4,123,852","4,902,721",-5%,2003-10-23 19:21:30,2003-10-21
15,Novotny Glenn W,"Pres, CEO",S - Sale,CENT,$26.11,"-5,000","-$130,544","86,147",-5%,2003-10-23 19:20:19,2003-10-23
16,Zocher Eric,"Vice-Pres, Engineering",P - Purchase,PLUM,$5.28,"+5,000","+$26,404","5,000",New,2003-10-23 19:19:04,2003-10-23
17,Williams David G,"Pres, CEO, 10%",P - Purchase,HUMT,$0.85,"+6,380,267","+$5,423,227","10,500,897",+155%,2003-10-23 19:18:28,2003-03-28
18,Incall Systems Inc,10%,S - Sale,TLCB,$0.02,"-1,115,000","-$21,042","4,992,500",-18%,2003-10-23 19:17:42,2003-10-03
19,Khosla Chaitan Phd,Dir,S - Sale,KOSN,$9.08,"-3,000","-$27,253","1,499,933",0%,2003-10-23 19:13:55,2003-10-21
20,McCormick William C,Dir,S - Sale+OE,MERX,$18.14,"-8,000","-$145,120","8,000",-50%,2003-10-23 19:08:24,2003-10-22
21,Benadiba Mark,EVP,S - Sale+OE,COT,$25.87,"-40,300","-$1,042,502","6,728",-86%,2003-10-23 18:50:00,2003-10-21
22,Templeton Richard K,"EVP, COO",S - Sale,TXN,$26.33,"-713,000","-$18,773,290","159,150",-82%,2003-10-23 18:48:40,2003-10-23
23,Leven Stephen H,SVP,S - Sale,TXN,$26.33,"-34,800","-$916,284","97,600",-26%,2003-10-23 18:48:17,2003-10-23
24,Engibous Thomas J,"COB, Pres, CEO",S - Sale,TXN,$26.33,"-1,280,000","-$33,702,400","138,947",-90%,2003-10-23 18:46:36,2003-10-23
25,Gazerwitz George R,EVP,S - Sale+OE,UIS,$15.25,"-81,250","-$1,239,063","46,477",-64%,2003-10-23 18:45:18,2003-10-22
26,Bond Cornelius C Jr,10%,S - Sale,NTSL,$7.70,"-156,000","-$1,201,200","1,728,500",-8%,2003-10-23 18:43:35,2003-10-21
27,Reid William W,"Pres, CEO",S - Sale,USGL,$0.95,"-51,000","-$48,430","4,500",-92%,2003-10-23 18:38:13,2003-10-21
28,Perez Freddy Maldonado,"VP of Finance, Inv., CFO",S - Sale,WHI,$21.00,"-500,000","-$10,500,000","714,341",-41%,2003-10-23 18:36:07,2003-10-21
29,Cummings Richard F,Radio Division Pres,S - Sale,EMMS,$22.01,"-22,000","-$484,304","121,483",-15%,2003-10-23 18:27:40,2003-10-21
30,Luskin Cary,Dir,P - Purchase,UUU,$17.65,+567,"+$10,008","30,734",+2%,2003-10-23 18:15:23,2003-10-23
31,Capitolo Gregory M,"Former SVP, Former CFO",S - Sale,TMWD,$7.30,"-1,500","-$10,950",0,-100%,2003-10-23 18:14:51,2003-10-22
32,Richardson Paul,"Pres, Cott USA",S - Sale,COT,$25.93,"-9,100","-$235,992","33,055",-22%,2003-10-23 18:06:11,2003-10-21
33,Coulter Jamie B,"CEO, 10%",S - Sale+OE,STAR,$21.50,"-20,000","-$430,082","2,395,393",-1%,2003-10-23 18:02:58,2003-10-22
34,Strauss Hawkins Trust,10%,S - Sale,HAND,$1.53,"-10,000","-$15,275","36,196,258",0%,2003-10-23 17:54:40,2003-10-23
35,Reid David C,VP,S - Sale+OE,USGL,$0.98,"-8,970","-$8,791","100,000",-8%,2003-10-23 17:53:36,2003-10-22
36,Hawkins Jeffrey C,"Chief Product Officer, 10%",S - Sale,HAND,$1.53,"-10,000","-$15,275","36,389,758",0%,2003-10-23 17:53:06,2003-10-23
37,Wilson Thomas J,"President, Allstate Protection",S - Sale+OE,ALL,$40.03,"-72,200","-$2,890,310","84,502",-46%,2003-10-23 17:49:20,2003-10-22
38,Wilson Thomas J,"President, Allstate Protection",S - Sale+OE,ALL,$40.25,"-11,400","-$458,850","90,179",-11%,2003-10-23 17:48:45,2003-10-21
39,Regula Jack,Chief Technical Officer,S - Sale,PLXT,$8.21,"-4,000","-$32,848","40,610",-9%,2003-10-23 17:47:24,2003-10-21
