,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Zwelling Jeffrey,COO,S - Sale,ZIP,$23.01,"-111,696","-$2,570,185","1,607,304",-6%,2021-06-14 21:50:38,2021-06-10
1,Poulos Ward,10%,S - Sale,ZIP,$22.36,"-120,402","-$2,692,119","8,132,712",-1%,2021-06-14 21:49:02,2021-06-10
2,Garefis Amy,Principal Accounting Officer,S - Sale,ZIP,$23.00,"-3,000","-$69,000","117,444",-2%,2021-06-14 21:48:27,2021-06-10
3,Edmonds Joseph,10%,S - Sale,ZIP,$22.78,"-118,105","-$2,690,550","10,953,527",-1%,2021-06-14 21:47:46,2021-06-10
4,Peizer Terren S,"Exec COB, 10%",S - Sale,OTRK,$32.80,"-33,000","-$1,082,374","9,385,218",0%,2021-06-14 21:45:25,2021-06-10
5,Staskus Nilah,"SVP, Chief Accounting Officer",S - Sale,DK,$23.65,"-1,143","-$27,032","12,514",-8%,2021-06-14 21:38:55,2021-06-11
6,Serruya Michael,Dir,S - Sale,STKS,$12.40,"-50,000","-$620,000","353,225",-12%,2021-06-14 21:36:42,2021-06-10
7,Segal Jonathan,"Dir, Business Development, 10%",S - Sale+OE,STKS,$12.71,"-52,218","-$663,643","4,167,989",-1%,2021-06-14 21:36:19,2021-06-11
8,Loy Tyler,CFO,S - Sale,STKS,$12.52,"-20,000","-$250,400","127,494",-14%,2021-06-14 21:36:00,2021-06-10
9,Staskus Nilah,"SVP, Chief Accounting Officer",S - Sale,DKL,$43.38,-150,"-$6,507",0,-100%,2021-06-14 21:35:25,2021-06-10
10,Bullis Eugene M,Dir,S - Sale,STKS,$12.55,"-60,873","-$764,078","129,441",-32%,2021-06-14 21:35:13,2021-06-10
11,Stupp John P Jr,Dir,S - Sale,SR,$74.73,"-6,000","-$448,408","1,121,160",-1%,2021-06-14 21:34:54,2021-06-10
12,Nfe Smrs Holdings LLC,10%,S - Sale,NFE,$40.40,"-153,733","-$6,210,349","33,757,252",0%,2021-06-14 21:30:48,2021-06-10
13,Korn Bill,CFO,S - Sale,MTBC,$28.80,"-11,800","-$339,788",0,-100%,2021-06-14 21:30:23,2021-06-10
14,Zuckerberg Mark,"COB, CEO, 10%",S - Sale+OE,FB,$330.62,"-77,300","-$25,556,561","2,065,846",-4%,2021-06-14 21:24:35,2021-06-11
15,Wood Larry L,"CVP, TAVR",S - Sale+OE,EW,$99.91,"-7,830","-$782,295","372,567",-2%,2021-06-14 21:21:39,2021-06-14
16,Bobo Donald E Jr,"CVP,Strategy, Corp Development",S - Sale+OE,EW,$99.84,"-11,050","-$1,103,201","218,353",-5%,2021-06-14 21:21:38,2021-06-14
17,Chopra Daveen,"CVP, Surgical Structural Heart",S - Sale+OE,EW,$99.96,"-24,000","-$2,398,990","15,827",-60%,2021-06-14 21:21:24,2021-06-14
18,Keffer Pueo,Dir,P - Purchase,OPEN,$17.37,"+56,818","+$986,735","247,115",+30%,2021-06-14 21:14:27,2021-06-14
19,Miller Andrew Craig,COO,S - Sale+OE,KRTX,$127.41,"-30,000","-$3,822,153","45,500",-40%,2021-06-14 21:13:19,2021-06-10
20,Ferdman David H.,Dir,S - Sale,CONE,$79.63,"-5,000","-$398,160","76,666",-6%,2021-06-14 21:00:57,2021-06-11
21,Zander Edward J,Dir,S - Sale,STX,$97.58,"-12,043","-$1,175,208","37,615",-24%,2021-06-14 20:55:35,2021-06-10
22,Bsg First Euro Investment Corp.,10%,P - Purchase,BSGAU,$0.00,"+292,500",+$0,"1,730,000",+20%,2021-06-14 20:54:28,2021-06-14
23,Cannon Michael R,Dir,S - Sale,STX,$97.48,"-7,102","-$692,269","27,060",-21%,2021-06-14 20:50:22,2021-06-10
24,Zuckerberg Mark,"COB, CEO, 10%",S - Sale+OE,FB,$331.52,"-77,300","-$25,626,630","2,080,846",-4%,2021-06-14 20:48:53,2021-06-10
25,Dhingra Gagan,"VP, Chief Accounting Officer",S - Sale+OE,PLAN,$51.81,-863,"-$44,709","4,993",-15%,2021-06-14 20:46:45,2021-06-11
26,Hald Borge,Dir,S - Sale,MDLA,$31.94,"-39,000","-$1,245,589","6,963,602",-1%,2021-06-14 20:43:43,2021-06-11
27,Morton David H Jr,CFO,S - Sale+OE,PLAN,$51.81,"-34,117","-$1,767,476","42,342",-45%,2021-06-14 20:43:07,2021-06-11
28,Calderoni Frank,"COB, CEO",S - Sale+OE,PLAN,$51.01,"-81,935","-$4,179,198","1,501,111",-5%,2021-06-14 20:38:32,2021-06-10
