,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Alschuler John H Jr,Dir,S - Sale+OE,SLG,$65.23,-201,"-$13,111",585,-26%,2021-04-22 21:52:46,2020-11-24
1,Hingle Donald A. II,"EVP, CCE of b1Bank",S - Sale,BFST,$21.38,"-1,190","-$25,442","17,793",-6%,2021-04-22 21:30:46,2021-01-22
2,Lockhart Kimber D,CTO,S - Sale+OE,ONEM,$41.39,"-30,000","-$1,241,838","70,434",-30%,2021-04-22 21:20:51,2021-04-21
3,Slootman Frank,"CEO, COB",S - Sale+OE,SNOW,$224.78,"-31,546","-$7,090,908","1,420,318",-2%,2021-04-22 21:03:04,2021-04-20
4,Robins Harlan S,Chief Scientific Officer,S - Sale+OE,ADPT,$41.56,"-27,265","-$1,133,212","69,360",-28%,2021-04-22 21:00:38,2021-04-20
5,Werner Thomas H,Dir,S - Sale,SPWR,$25.59,"-58,500","-$1,497,044","413,766",-12%,2021-04-22 20:58:19,2021-04-20
6,Armstrong Steve,"SVP, GC, Corp. Secy.",S - Sale+OE,MSM,$90.10,"-23,483","-$2,115,710","8,819",-73%,2021-04-22 20:46:42,2021-04-21
7,Williams Chad L.,CEO,S - Sale+OE,QTS,$67.09,"-22,680","-$1,521,554","270,650",-8%,2021-04-22 20:30:49,2021-04-20
8,Glazer Avram A,"Dir, 10%",P - Purchase,HCHC,$3.65,"+207,689","+$757,700","21,389,498",+1%,2021-04-22 20:21:25,2021-04-20
9,Malak Magdi Emil,CEO,P - Purchase,VPLM,$0.02,"+513,535,229","+$10,784,240","159,590,142",-145%,2021-04-22 20:19:28,2021-04-19
10,"Glazer Capital, LLC",10%,S - Sale,GRNV,$10.16,"-457,390","-$4,647,082","518,393",-47%,2021-04-22 20:19:27,2021-04-20
11,Chaudhuri Bhaskar,Dir,S - Sale,ARQT,$28.06,"-10,000","-$280,568","911,372",-1%,2021-04-22 20:17:56,2021-04-20
12,Garcia Ernest C. II,10%,S - Sale+OE,CVNA,$272.93,"-4,821","-$1,315,805","76,047,930",0%,2021-04-22 20:13:38,2021-04-20
13,Garcia Ernest C. II,10%,S - Sale+OE,CVNA,$262.85,"-45,179","-$11,875,293","76,052,751",0%,2021-04-22 20:11:39,2021-04-20
14,Ehrsam Frederick Ernest III,Dir,S - Sale,COIN,$319.72,"-135,000","-$43,161,756","2,085,875",-6%,2021-04-22 20:06:38,2021-04-20
15,Szyman Catherine M.,"CVP, Critical Care",S - Sale+OE,EW,$94.40,"-3,389","-$319,922","26,966",-11%,2021-04-22 20:05:42,2021-04-22
16,Lapeyre James M Jr,Dir,P - Purchase,IO,$0.00,"+107,859",+$0,"1,637,350",+7%,2021-04-22 20:00:57,2021-04-20
17,Puckett Dan,CFO,S - Sale+OE,SWAV,$149.20,"-5,000","-$746,000","45,788",-10%,2021-04-22 19:59:25,2021-04-21
18,Prince Matthew,"CEO, Chair of the Board, 10%",S - Sale+OE,NET,$73.90,"-157,152","-$11,613,411",0,-100%,2021-04-22 19:58:00,2021-04-20
