,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Ralph David L.,Dir,S - Sale+OE,SLP,$72.99,"-3,750","-$273,713","36,912",-9%,2021-01-20 21:54:23,2021-01-20
1,Van Hove Caroline F.,Dir,S - Sale,SIEN,$4.71,"-1,973","-$9,301","142,013",-1%,2021-01-20 21:40:21,2021-01-13
2,Diamond Andrew S,Chief Medical Officer,S - Sale+OE,ONEM,$43.87,"-75,000","-$3,289,889","108,974",-41%,2021-01-20 21:31:49,2021-01-19
3,Lockhart Kimber D,CTO,S - Sale+OE,ONEM,$51.83,"-30,000","-$1,554,775","70,434",-30%,2021-01-20 21:31:43,2021-01-20
4,Kennedy David P,Dir,S - Sale+OE,ONEM,$46.13,"-8,334","-$384,431","298,005",-3%,2021-01-20 21:31:18,2021-01-19
5,Thaler Bjorn B,CFO,S - Sale+OE,ONEM,$47.44,"-40,400","-$1,916,739","14,395",-74%,2021-01-20 21:31:15,2021-01-15
6,Degaynor Jonathan B,"Pres, CEO",S - Sale+OE,SRI,$30.23,"-10,000","-$302,297","146,208",-6%,2021-01-20 21:28:41,2021-01-20
7,Wicklow Capital Inc.,10%,S - Sale,MMNFF,$0.24,"-1,945,875","-$462,596","61,005,077",-3%,2021-01-20 21:26:08,2021-01-15
8,Dallas Jayson Donald Alexander,Dir,S - Sale,ARNA,$80.50,"-1,327","-$106,824","5,308",-20%,2021-01-20 21:06:58,2021-01-19
9,Munshi Amit,"Pres, CEO",S - Sale+OE,ARNA,$80.19,"-100,000","-$8,018,736","7,750",-93%,2021-01-20 21:05:54,2021-01-15
10,Brown Hayden,"Pres, CEO",S - Sale+OE,UPWK,$40.27,"-1,067","-$42,969","438,904",0%,2021-01-20 21:00:58,2021-01-20
11,Sullivan John F,"VP of Quality, Engineering",S - Sale+OE,TMDX,$22.12,"-9,617","-$212,728","10,828",-47%,2021-01-20 21:00:51,2021-01-19
12,Watkins Frank T,Dir,S - Sale,SWAV,$138.16,"-4,000","-$552,620","94,952",-4%,2021-01-20 20:38:44,2021-01-19
13,Murray Richard /ca/,"CEO, Pres",S - Sale+OE,JNCE,$9.69,"-86,482","-$838,243","140,371",-38%,2021-01-20 20:38:02,2021-01-15
14,Mills Robert S,Dir,S - Sale+OE,TFFP,$19.68,"-67,700","-$1,332,276","15,980",-81%,2021-01-20 20:37:57,2021-01-19
15,Hicks Bowman Angela R.,Dir,S - Sale,ANGI,$12.11,"-10,000","-$121,100","308,606",-3%,2021-01-20 20:37:17,2021-01-15
16,Mattes Glenn R.,"Pres, CEO",S - Sale+OE,TFFP,$17.47,"-43,000","-$751,400","17,000",-72%,2021-01-20 20:37:08,2020-09-25
17,Coleman Kirk Allen,"CFO, Secretary, Treasurer",S - Sale+OE,TFFP,$17.50,"-5,000","-$87,500","1,000",-83%,2021-01-20 20:36:05,2021-01-15
18,Gilpin Jamie Cannon,CMO,S - Sale,SPT,$64.20,"-1,240","-$79,608","100,556",-1%,2021-01-20 20:35:31,2021-01-20
19,Riga Thomas J,"EVP, COO, CCO",S - Sale,SPPI,$4.01,"-86,283","-$345,994","344,397",-20%,2021-01-20 20:34:37,2021-01-19
20,Gustafson Kurt A,"EVP, CFO",S - Sale,SPPI,$4.02,"-4,526","-$18,211","342,448",-1%,2021-01-20 20:33:51,2021-01-19
21,Altier Thomas,CFO,S - Sale,PHR,$64.00,"-4,704","-$301,076","159,550",-3%,2021-01-20 20:33:06,2021-01-19
22,Turgeon Joseph W.,"CEO, Pres",S - Sale,SPPI,$4.06,"-7,733","-$31,400","371,567",-2%,2021-01-20 20:33:01,2021-01-19
23,Weintraub Michael,Dir,S - Sale+OE,PHR,$63.86,"-35,000","-$2,235,113","164,484",-18%,2021-01-20 20:31:43,2021-01-19
24,Linetsky David,"SVP, Life Sciences",S - Sale,PHR,$64.28,"-5,136","-$330,119","149,466",-3%,2021-01-20 20:31:12,2021-01-19
25,Jurich Lynn Michelle,CEO,S - Sale+OE,RUN,$86.45,"-40,000","-$3,457,850","3,022,156",-1%,2021-01-20 20:30:18,2021-01-15
26,Indig Chaim,CEO,S - Sale+OE,PHR,$63.32,"-135,108","-$8,554,392","1,124,785",-11%,2021-01-20 20:28:01,2021-01-15
27,Roberts Evan,COO,S - Sale,PHR,$63.87,"-5,500","-$351,299","603,108",-1%,2021-01-20 20:27:15,2021-01-19
28,"Founders Fund V Management, LLC",10%,P - Purchase,AFRM,$49.00,"+75,000","+$3,675,000","9,594,150",+1%,2021-01-20 20:25:11,2021-01-15
29,Harris Parker,"Co-Founder, CTO",S - Sale+OE,CRM,$215.69,"-5,300","-$1,143,131","1,985,096",0%,2021-01-20 20:24:12,2021-01-19
30,Weaver Amy E,"Pres, CLO",S - Sale+OE,CRM,$222.00,"-5,000","-$1,110,000","21,486",-19%,2021-01-20 20:21:17,2021-01-20
31,Smith Karyn,"GC, Secretary",S - Sale+OE,TWLO,$385.00,"-2,800","-$1,078,000","36,438",-7%,2021-01-20 20:20:14,2021-01-15
32,Patel Dinesh V Ph D,"Pres, CEO",S - Sale+OE,PTGX,$24.60,"-24,846","-$611,105","426,144",-6%,2021-01-20 20:20:13,2021-01-19
33,Dalzell Richard L,Dir,S - Sale+OE,TWLO,$385.00,"-1,500","-$577,500","12,936",-10%,2021-01-20 20:16:52,2021-01-15
34,Price Robert E,"Dir, 10%",S - Sale,PSMT,$97.09,"-20,000","-$1,941,725","2,767,299",-1%,2021-01-20 20:05:18,2021-01-19
35,Williams Roland L.,Dir,S - Sale,ABTX,$36.54,"-1,600","-$58,468","102,919",-2%,2021-01-20 20:04:37,2021-01-19
36,Walker Gordon A.,SVP,P - Purchase,SPLP,$20.83,"+2,675","+$55,719","149,943",+2%,2021-01-20 20:02:36,2021-01-15
37,Knappertz Volker,Chief Medical Officer,S - Sale,GWPH,$11.67,"-6,000","-$70,020","17,940",-25%,2021-01-20 20:00:15,2021-01-19
38,Norris David G,Dir,S - Sale+OE,WRAP,$5.24,"-7,500","-$39,300","1,443,756",-1%,2021-01-20 20:00:14,2021-01-19
39,Grieco Vincent,"EVP, GC, Secretary",S - Sale+OE,AQUA,$29.89,"-37,626","-$1,124,728","48,531",-44%,2021-01-20 20:00:13,2021-01-15
40,George Adam D.,Secretary,S - Sale+OE,GWPH,$11.72,"-89,460","-$1,048,882","10,000",-90%,2021-01-20 20:00:08,2021-01-15
41,Canaan VIII LP,10%,S - Sale,LOV,$5.44,"-30,000","-$163,157","3,618,489",-1%,2021-01-20 19:59:27,2021-01-15
42,Murphy Matthew J,"CEO, Pres",S - Sale+OE,MRVL,$51.00,"-7,500","-$382,469","289,828",-3%,2021-01-20 19:55:51,2021-01-15
43,Peters John Sheldon,Chief Insurance Officer,S - Sale,LMND,$150.81,"-65,500","-$9,878,302","28,037",-70%,2021-01-20 19:39:20,2021-01-15
44,Price Philanthropies Foundation,10%,S - Sale,PSMT,$97.09,"-20,000","-$1,941,724","4,085,055",0%,2021-01-20 19:37:59,2021-01-19
45,Dhingra Gagan,"VP, Chief Accounting Officer",S - Sale,PLAN,$71.68,"-4,000","-$286,720","2,244",-64%,2021-01-20 19:34:33,2021-01-15
46,Campagna Jonathan Joseph,"CFO, Treasurer",S - Sale+OE,SPCE,$31.44,"-56,305","-$1,770,282","227,063",-20%,2021-01-20 19:22:44,2021-01-19
47,"Glazer Capital, LLC",10%,S - Sale,OCA.U,$11.15,"-12,810","-$142,832","2,324,499",-1%,2021-01-20 19:12:42,2021-01-15
48,"Glazer Capital, LLC",10%,S - Sale,SCPE,$10.36,"-126,238","-$1,308,301","1,730,302",-7%,2021-01-20 19:12:25,2021-01-15
49,Garcia Ernest C. II,10%,S - Sale+OE,CVNA,$287.59,"-3,458","-$994,480","79,241,059",0%,2021-01-20 19:11:40,2021-01-19
50,Garutti Randall J,"CEO, 10%",S - Sale+OE,SHAK,$111.39,"-145,000","-$16,152,062","51,891",-74%,2021-01-20 19:10:34,2021-01-15
51,Stringfield Joanne,Dir,S - Sale,PNTG,$58.37,-95,"-$5,545","4,310",-2%,2021-01-20 19:10:25,2021-01-19
52,Garcia Ernest C. II,10%,S - Sale+OE,CVNA,$277.33,"-46,542","-$12,907,322","79,244,517",0%,2021-01-20 19:09:58,2021-01-19
53,Walker Daniel H,CEO,S - Sale,PNTG,$59.07,"-40,000","-$2,362,990","1,775,275",-2%,2021-01-20 19:09:21,2021-01-15
