,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Mitrani Maria Ines,Chief Science Officer,S - Sale,BPSR,$0.14,"-215,110","-$31,158","283,938,080",0%,2021-06-11 21:45:25,2021-06-09
1,Mitrani Albert,"Pres, 10%",S - Sale,BPSR,$0.14,"-290,000","-$41,500","283,938,080",0%,2021-06-11 21:45:23,2021-06-09
2,Bothwell Ian T,"CFO, 10%",S - Sale,BPSR,$0.14,"-280,000","-$39,750","148,258,726",0%,2021-06-11 21:45:18,2021-06-09
3,Shapiro George Craig,Chief Medical Officer,S - Sale,BPSR,$0.15,"-150,000","-$21,850","80,757,596",0%,2021-06-11 21:45:13,2021-06-09
4,Tirva Robert L.,"Pres, CFO, COO",S - Sale,SONM,$0.64,"-42,891","-$27,450","716,354",-6%,2021-06-11 21:30:12,2021-06-10
5,Murai Kevin M,Dir,S - Sale+OE,SNX,$126.69,"-4,275","-$541,586","101,002",-4%,2021-06-11 21:20:17,2021-06-10
6,Kalish Matthew,See Remarks,S - Sale,DKNG,$53.68,"-57,692","-$3,097,092","2,318,261",-2%,2021-06-11 21:09:20,2021-06-11
7,Dodge R Stanton,GC,S - Sale,DKNG,$53.69,"-50,588","-$2,715,870","194,906",-21%,2021-06-11 21:08:59,2021-06-11
8,Parschauer Karah Herdman,"EVP, GC",S - Sale,RARE,$100.00,"-1,329","-$132,900","28,668",-4%,2021-06-11 21:08:31,2021-06-10
9,Liberman Paul,See Remarks,S - Sale,DKNG,$53.51,"-85,000","-$4,548,170","2,440,256",-3%,2021-06-11 21:08:11,2021-06-10
10,Howard Jeffrey A.,"Pres, CEO",S - Sale,ATLC,$40.00,"-9,025","-$361,000","435,546",-2%,2021-06-11 21:02:32,2021-06-09
11,Robins Harlan S,Chief Scientific Officer,S - Sale+OE,ADPT,$35.56,"-7,790","-$277,048","69,360",-10%,2021-06-11 21:00:26,2021-05-05
12,Robins Harlan S,Chief Scientific Officer,S - Sale+OE,ADPT,$37.32,"-11,685","-$436,065","69,360",-14%,2021-06-11 21:00:24,2021-06-09
13,Vella Michael,"Gen.Cnsl., Acting Secty",S - Sale+OE,VLDR,$11.38,"-10,373","-$118,086","47,429",-18%,2021-06-11 20:54:14,2021-06-10
14,Tarman Laura,"VP of Sales, NA",S - Sale+OE,VLDR,$11.38,-970,"-$11,042","12,766",-7%,2021-06-11 20:53:59,2021-06-10
15,Rekow Mathew,CTO,S - Sale+OE,VLDR,$11.38,"-3,808","-$43,350","138,734",-3%,2021-06-11 20:53:15,2021-06-10
16,McBeath Kathryn,Chief People Officer,S - Sale+OE,VLDR,$11.38,-566,"-$6,443","1,041",-35%,2021-06-11 20:52:57,2021-06-10
17,Jellen Joseph Michael,Chief Strategy Officer,S - Sale+OE,VLDR,$11.38,"-4,284","-$48,769","1,376,552",0%,2021-06-11 20:52:41,2021-06-10
18,Gopalan Anand,"Pres, CEO",S - Sale+OE,VLDR,$11.38,"-11,533","-$131,292","383,783",-3%,2021-06-11 20:52:24,2021-06-10
19,Frykman Sally,CMO,S - Sale+OE,VLDR,$11.38,"-1,474","-$16,780","33,438",-4%,2021-06-11 20:52:06,2021-06-10
20,Hamer Andrew,"CFO, Treasurer",S - Sale+OE,VLDR,$11.38,"-2,375","-$27,037","84,008",-3%,2021-06-11 20:51:38,2021-06-10
21,Lieffrig John,"VP, Division Manager",S - Sale,MGRC,$84.40,"-1,700","-$143,485","10,332",-14%,2021-06-11 20:49:13,2021-06-11
22,Kamke Trent G,"Senior V. P., Operations",S - Sale+OE,LMAT,$54.08,"-6,615","-$357,722","10,652",-38%,2021-06-11 20:48:30,2021-06-09
23,Riker Lauren Bullaro,"VP, Finance",S - Sale+OE,PCRX,$59.85,"-2,003","-$119,880","12,731",-14%,2021-06-11 20:39:29,2021-06-11
24,Williams Kristen Marie,Chief Administrative Officer,S - Sale+OE,PCRX,$59.60,"-5,689","-$339,063","22,268",-20%,2021-06-11 20:38:01,2021-06-10
25,Goater Jeff,Dir,S - Sale+OE,SURF,$7.66,"-250,000","-$1,914,845","257,000",-49%,2021-06-11 20:30:12,2021-06-10
26,Keffer Pueo,Dir,P - Purchase,OPEN,$16.90,"+59,347","+$1,002,810","190,297",+45%,2021-06-11 20:23:00,2021-06-10
27,Barrans Russell,Chief Commercial Officer,P - Purchase,EVFM,$1.14,"+18,180","+$20,725","468,831",+4%,2021-06-11 20:19:55,2021-06-11
28,Fenster Edward Harris,COB,S - Sale+OE,RUN,$45.71,"-27,046","-$1,236,273","1,599,908",-2%,2021-06-11 20:09:26,2021-06-09
29,Houston John G,"Pres, CEO",S - Sale+OE,ARVN,$81.47,"-44,586","-$3,632,366","827,643",-5%,2021-06-11 20:07:46,2021-06-09
30,Barcellos Melissa,Dir,P - Purchase,ADOM,$0.25,"+3,670",+$919,"8,170",+82%,2021-06-11 20:06:56,2021-06-09
31,Adler Paul,"CEO, Pres, Secretary, 10%",S - Sale,GDMK,$2.00,"-1,200,000","-$2,394,000","10,594,322",-10%,2021-06-11 20:05:55,2021-06-09
32,Scarpelli Michael,CFO,S - Sale+OE,SNOW,$251.22,"-26,821","-$6,737,951","918,383",-3%,2021-06-11 20:01:27,2021-06-09
33,Pacific Investment Management Co LLC,10%,S - Sale,NE,$25.24,"-53,545","-$1,351,254","26,655,676",0%,2021-06-11 19:57:20,2021-06-09
34,Zeichner Bernard,Dir,S - Sale,TLYS,$16.24,"-5,000","-$81,200","46,894",-10%,2021-06-11 19:47:29,2021-06-11
35,Sastry Ann Marie,CEO,P - Purchase,AMST,$3.73,"+15,000","+$55,950","6,241,667",0%,2021-06-11 19:43:41,2021-06-11
36,Okinaka Shannon Lei,"EVP, CFO, Treasurer",S - Sale,HA,$30.00,"-2,500","-$75,000","111,784",-2%,2021-06-11 19:39:09,2021-06-09
37,Obstler David M,CFO,S - Sale,DDOG,$92.27,"-15,000","-$1,384,023","207,095",-7%,2021-06-11 19:36:44,2021-06-09
38,McKnight Michael,"Dir, 10%",S - Sale,CURO,$17.69,"-141,784","-$2,508,398","6,259,811",-2%,2021-06-11 19:36:09,2021-06-09
39,Moles Robert,Dir,S - Sale+OE,HTBK,$11.70,"-4,500","-$52,668","63,279",-7%,2021-06-11 19:32:47,2021-06-10
40,Wilson Troy Edward,Dir,S - Sale,PBYI,$11.36,"-25,748","-$292,433",900,-97%,2021-06-11 19:30:44,2021-06-10
41,Crockett Thomas Andrew,CEO,S - Sale,KALV,$30.05,"-8,933","-$268,480","145,737",-6%,2021-06-11 19:29:12,2021-06-09
42,Gupta Geeta,CFO,S - Sale+OE,FSR,$17.83,"-561,956","-$10,017,655","941,518",-37%,2021-06-11 19:22:39,2021-06-10
43,Fisker Henrik,"Pres, CEO",S - Sale+OE,FSR,$17.83,"-561,956","-$10,017,655","941,518",-37%,2021-06-11 19:21:47,2021-06-10
44,Fernandez Raul J,Dir,P - Purchase,DXC,$41.20,"+1,820","+$74,975","31,305",+6%,2021-06-11 19:21:45,2021-06-11
45,Conver Timothy E,Chairman of the Board,S - Sale,AVAV,$111.64,"-7,000","-$781,449","314,822",-2%,2021-06-11 19:20:04,2021-06-09
46,Hornblower Josiah,Dir,S - Sale,STTK,$29.09,"-17,309","-$503,580","3,208,107",-1%,2021-06-11 19:18:58,2021-06-09
47,Condella Sarah,"SVP, HR",S - Sale+OE,EXAS,$120.00,"-5,450","-$654,000","75,802",-7%,2021-06-11 19:11:29,2021-06-10
48,Bellos Alex,Pres WEST ELM BRAND,S - Sale,WSM,$169.25,"-27,500","-$4,654,375","13,781",-67%,2021-06-11 19:11:17,2021-06-09
49,Jarvis Scot B,Dir,S - Sale,KTOS,$26.50,"-7,761","-$205,667","117,939",-6%,2021-06-11 19:07:21,2021-06-10
50,Anderson Scott I,Dir,S - Sale,KTOS,$26.16,"-7,333","-$191,795","121,734",-6%,2021-06-11 19:04:10,2021-06-10
51,Grasso Louis M,Dir,P - Purchase,CPSS,$4.80,+100,+$480,"5,100",+2%,2021-06-11 19:02:06,2021-06-09
52,Sheena Jonathan,CO-FOUNDER,S - Sale+OE,NTRA,$102.60,"-1,034","-$106,090","474,135",0%,2021-06-11 19:00:01,2021-06-10
53,Thoman A. Randall,Dir,P - Purchase,BYD,$62.50,+150,"+$9,375","3,304",+5%,2021-06-11 18:59:50,2021-06-09
54,Rabinowitz Matthew,Exec COB,S - Sale+OE,NTRA,$102.60,-698,"-$71,617","1,233,090",0%,2021-06-11 18:58:56,2021-06-10
55,Butterfield Shelby J,10%,S - Sale,NNI,$75.11,"-15,000","-$1,126,722","3,349,610",0%,2021-06-11 18:58:07,2021-06-09
56,Garcia Ernest C. II,10%,S - Sale+OE,CVNA,$266.41,"-50,000","-$13,320,280","74,349,802",0%,2021-06-11 18:57:47,2021-06-10
57,Rabinowitz Daniel,"SEC., GC",S - Sale+OE,NTRA,$102.61,-911,"-$93,473","48,227",-2%,2021-06-11 18:56:52,2021-06-10
58,Chapman Steven Leonard,"CEO, Pres",S - Sale+OE,NTRA,$102.61,"-1,158","-$118,817","78,556",-1%,2021-06-11 18:56:12,2021-06-10
59,Wheat Douglas D,Dir,S - Sale,AMN,$96.00,"-2,907","-$279,072","2,826",-51%,2021-06-11 18:55:45,2021-06-09
60,Garcia Ernest C. II,10%,S - Sale+OE,CVNA,$269.25,"-50,000","-$13,462,234","74,399,802",0%,2021-06-11 18:55:38,2021-06-09
61,Brophy Michael Burkes,CFO,S - Sale+OE,NTRA,$102.61,"-1,209","-$124,050","95,731",-1%,2021-06-11 18:55:23,2021-06-10
62,Harries Andrew Stanley Guy,Dir,S - Sale,BSQR,$2.74,"-15,000","-$41,045","283,628",-5%,2021-06-11 18:50:01,2021-06-09
63,Blackstone Holdings II L.P.,10%,S - Sale,CYRX,$60.00,"-500,000","-$30,000,000","33,937",-94%,2021-06-11 18:47:07,2021-06-09
64,Blackstone Freeze Parent L.P.,10%,S - Sale,CYRX,$60.00,"-500,000","-$30,000,000","33,937",-94%,2021-06-11 18:43:06,2021-06-09
65,Perceptive Advisors LLC,10%,S - Sale+OE,VBIV,$4.00,"-1,422,567","-$5,690,268","55,188,004",-3%,2021-06-11 18:41:54,2021-06-09
66,Fadel Mitchell E,CEO,S - Sale+OE,RCII,$64.37,"-27,120","-$1,745,714","358,571",-7%,2021-06-11 18:38:46,2021-06-09
67,Short Maureen B,CFO,S - Sale+OE,RCII,$65.01,"-22,725","-$1,477,352","79,989",-22%,2021-06-11 18:38:30,2021-06-09
68,Guthrie Michael,CFO,S - Sale+OE,RBLX,$92.21,"-50,000","-$4,610,725","90,000",-36%,2021-06-11 18:35:52,2021-06-09
69,"Global Infrastructure Investors Iii, LLC",10%,P - Purchase,CWEN,$25.63,"+5,622","+$144,112","5,622",New,2021-06-11 18:35:40,2021-06-09
