,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Peizer Terren S,"Exec COB, 10%",S - Sale,OTRK,$30.26,"-33,000","-$998,613","9,578,512",0%,2021-05-26 21:45:49,2021-05-24
1,Murphy-Chutorian Douglas,"CEO, 10%",S - Sale,SMLR,$106.94,"-2,500","-$267,340","51,071",-5%,2021-05-26 21:38:20,2021-05-17
2,Lefenfeld Michael,Dir,P - Purchase,IMNM,$18.53,"+4,650","+$86,150","26,872",+21%,2021-05-26 21:32:21,2021-05-24
3,Rapp Michael,Dir,P - Purchase,IMNM,$18.38,"+53,498","+$983,423","936,696",+6%,2021-05-26 21:31:12,2021-05-24
4,"Kurland Family Investments, LLC",10%,S - Sale,PFSI,$62.29,"-252,888","-$15,752,935","6,935,396",-4%,2021-05-26 21:30:30,2021-05-24
5,Wagenheim Philip,Dir,P - Purchase,IMNM,$18.35,"+13,500","+$247,725","397,397",+4%,2021-05-26 21:29:41,2021-05-24
6,Sarma Purnanand D,"Pres, CEO",P - Purchase,IMNM,$18.41,"+10,500","+$193,305","10,500",New,2021-05-26 21:28:23,2021-05-25
7,Lamattina John L,Dir,P - Purchase,IMNM,$18.57,"+5,440","+$101,028","51,828",+12%,2021-05-26 21:26:18,2021-05-24
8,Butler Eric L,Dir,P - Purchase,NI,$25.37,"+10,000","+$253,749","41,100",+32%,2021-05-26 21:24:12,2021-05-25
9,Vig Ravi,"Pres, CEO",S - Sale,ALGM,$25.60,"-160,000","-$4,095,682","3,315,074",-5%,2021-05-26 21:07:00,2021-05-24
10,Garcia Gus,Co-Pres,P - Purchase,GFOR,$9.92,"+1,500","+$14,886","1,500",New,2021-05-26 21:05:04,2021-05-25
11,Howard Jeffrey A.,"Pres, CEO",S - Sale,ATLC,$40.03,"-2,321","-$92,908","448,250",-1%,2021-05-26 21:00:34,2021-05-24
12,McCormick Shawn,Dir,S - Sale,NVRO,$149.65,-482,"-$72,131","8,457",-5%,2021-05-26 20:58:16,2021-05-24
13,Ericson William W.,Dir,S - Sale+OE,PACB,$25.89,"-37,500","-$971,058",0,-100%,2021-05-26 20:50:42,2021-05-25
14,Zuckerberg Mark,"COB, CEO, 10%",S - Sale+OE,FB,$327.44,"-52,700","-$17,255,918","2,215,432",-2%,2021-05-26 20:50:14,2021-05-26
15,Johnson Michael,"Dir, 10%",S - Sale,FLUX,$10.82,"-12,658","-$136,948","4,623,296",0%,2021-05-26 20:43:43,2021-05-24
16,Zuckerberg Mark,"COB, CEO, 10%",S - Sale+OE,FB,$327.50,"-52,700","-$17,259,171","2,222,932",-2%,2021-05-26 20:34:44,2021-05-25
17,Kosaraju Sridhar,Dir,S - Sale,TXG,$161.16,"-1,500","-$241,746","16,333",-8%,2021-05-26 20:28:22,2021-05-24
18,Saxonov Serge,CEO,S - Sale+OE,TXG,$162.66,-771,"-$125,411","994,228",0%,2021-05-26 20:27:32,2021-05-24
19,McAnear Justin J.,CFO,S - Sale+OE,TXG,$162.66,-281,"-$45,707","39,011",-1%,2021-05-26 20:26:47,2021-05-24
20,Hindson Benjamin J.,See Remarks,S - Sale+OE,TXG,$162.66,-351,"-$57,094","47,454",-1%,2021-05-26 20:25:56,2021-05-24
21,Crutchfield Bradford,Chief Commercial Officer,S - Sale+OE,TXG,$162.66,-281,"-$45,707","43,262",-1%,2021-05-26 20:25:00,2021-05-24
22,Zuckerberg Mark,"COB, CEO, 10%",S - Sale+OE,FB,$324.01,"-52,700","-$17,075,452","2,230,432",-2%,2021-05-26 20:23:07,2021-05-24
23,Fu Tao,"Pres, COO",S - Sale+OE,ZLAB,$159.40,"-10,000","-$1,594,036","314,500",-3%,2021-05-26 20:20:27,2021-05-26
24,Perfetti Riccardo,Chief Medical Officer,S - Sale+OE,APLT,$17.77,"-2,560","-$45,494",0,-100%,2021-05-26 20:19:48,2021-05-24
25,Reinhart Harald,Chief Medical Officer,S - Sale+OE,ZLAB,$162.02,"-16,000","-$2,592,240",0,-100%,2021-05-26 20:18:30,2021-05-24
26,Brisbin Thomas Donald,CEO,S - Sale+OE,WLDN,$36.31,"-12,461","-$452,459","338,540",-4%,2021-05-26 20:12:34,2021-05-25
27,Schick Joseph C,Dir,S - Sale,BLFS,$31.61,"-1,250","-$39,513","9,375",-12%,2021-05-26 20:01:36,2021-05-24
28,Foster Karen A.,Chief Quality Officer,S - Sale+OE,BLFS,$31.44,"-16,332","-$513,478","73,648",-18%,2021-05-26 20:01:13,2021-05-24
29,Blum Lora D,"GC, Secty",S - Sale,SVMK,$19.18,"-1,075","-$20,615","115,952",-1%,2021-05-26 20:00:15,2021-05-25
30,"Tcv IX Cycle, L.P.","May be part of 13(d) group, 10%",P - Purchase,PTON,$98.98,"+39,388","+$3,898,516","2,063,469",+2%,2021-05-26 19:57:21,2021-05-24
31,"Tcv X Cycle, L.P.",May be part of 13(d) group,P - Purchase,PTON,$98.98,"+16,492","+$1,632,331","1,866,233",+1%,2021-05-26 19:56:57,2021-05-24
32,Hazen John,Chief Digital Officer,S - Sale+OE,BOOT,$73.77,"-7,979","-$588,624","19,046",-30%,2021-05-26 19:51:19,2021-05-24
33,Smith Keith,"Pres, CEO",S - Sale+OE,BYD,$61.49,"-100,068","-$6,153,071","1,302,283",-7%,2021-05-26 19:51:10,2021-05-24
34,Lang Trevor,"EVP, CFO",S - Sale,FND,$97.95,"-1,290","-$126,349","170,416",-1%,2021-05-26 19:51:01,2021-05-24
35,Parker Allen,CFO,S - Sale,ZANDZ,$115.00,"-15,000","-$1,725,000","66,709",-18%,2021-05-26 19:50:18,2021-05-25
36,Prawer Arik,"Pres, Homes",S - Sale,ZANDZ,$112.13,"-7,073","-$793,097","94,455",-7%,2021-05-26 19:50:13,2021-05-24
37,Johnson Aimee,CMO,S - Sale+OE,ZANDZ,$113.89,"-12,036","-$1,370,758","54,133",-18%,2021-05-26 19:50:08,2021-05-24
38,Freund John Gordon,Dir,S - Sale,SIBN,$32.37,"-69,861","-$2,261,538","555,615",-11%,2021-05-26 19:49:39,2021-05-24
39,Conroy James Grant,CEO,S - Sale+OE,BOOT,$75.06,"-88,550","-$6,646,294","59,030",-60%,2021-05-26 19:47:57,2021-05-25
40,Mente Michael,"CO-CEO, 10%",S - Sale+OE,RVLV,$52.20,"-244,581","-$12,768,323","73,000",-77%,2021-05-26 19:47:35,2021-05-24
41,Karanikolas Michael,"CO-CEO, 10%",S - Sale+OE,RVLV,$52.20,"-244,581","-$12,768,323","123,000",-67%,2021-05-26 19:46:17,2021-05-24
42,"Mmmk Development, Inc.",10%,S - Sale+OE,RVLV,$52.20,"-244,581","-$12,768,323",0,-100%,2021-05-26 19:44:47,2021-05-24
43,Walkey Carl,SVP,S - Sale,NLTX,$10.00,-600,"-$6,000","1,354,939",0%,2021-05-26 19:37:45,2021-05-26
44,Abu-Ghazaleh Mohammad,"COB, CEO, 10%",S - Sale+OE,FDP,$34.69,"-17,082","-$592,599","6,898,279",0%,2021-05-26 19:33:43,2021-05-24
45,Walton Alice L,10%,S - Sale,WMT,$142.17,"-2,633,219","-$374,374,752","1,357,028,608",0%,2021-05-26 19:32:08,2021-05-24
