,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Ullal Jayshree,"Pres, CEO",S - Sale+OE,ANET,$304.01,-167,"-$50,770","3,206,524",0%,2021-03-30 21:45:18,2021-03-26
1,Slootman Frank,"CEO, COB",S - Sale,SNOW,$229.07,"-100,000","-$22,907,437","1,423,473",-7%,2021-03-30 21:32:26,2021-03-26
2,Burton Jeremy,Dir,S - Sale+OE,SNOW,$225.63,"-168,218","-$37,955,489",0,-100%,2021-03-30 21:32:09,2021-03-26
3,McKearn John P,Dir,S - Sale,ALLK,$115.00,"-7,439","-$855,485",0,-100%,2021-03-30 21:18:36,2021-03-26
4,Lyon William H,Dir,S - Sale,TMHC,$31.01,"-12,600","-$390,781","4,052,831",0%,2021-03-30 21:14:55,2021-03-26
5,Palmer Sheryl,"COB, Pres, CEO",S - Sale+OE,TMHC,$31.61,"-6,840","-$216,183","211,822",-3%,2021-03-30 21:14:08,2021-03-29
6,Cone C. David,"EVP, CFO",S - Sale+OE,TMHC,$31.02,"-34,153","-$1,059,429","101,336",-25%,2021-03-30 21:13:50,2021-03-26
7,Cirulis Steven,"SVP, CFO",S - Sale+OE,PBPB,$5.82,"-9,010","-$52,438","254,270",-3%,2021-03-30 21:09:03,2021-03-30
8,Douglas Jeffrey,See Remarks,S - Sale+OE,PBPB,$5.82,"-4,172","-$24,281","143,063",-3%,2021-03-30 21:08:57,2021-03-30
9,Chen Kai-Xian,Dir,S - Sale,ZLAB,$142.53,"-4,302","-$613,164","24,662",-15%,2021-03-30 20:51:57,2021-03-12
10,Moelis Kenneth,"COB, CEO, 10%",S - Sale+OE,MC,$56.02,"-16,044","-$898,862","473,661",-3%,2021-03-30 20:50:08,2021-03-26
11,Kkr Wand Investors Corp,10%,S - Sale,COOP,$32.25,"-3,700,000","-$119,325,000","9,749,189",-28%,2021-03-30 20:48:28,2021-03-26
12,Kkr Group Partnership L.P.,10%,S - Sale,COOP,$32.25,"-3,700,000","-$119,325,000","9,749,189",-28%,2021-03-30 20:48:11,2021-03-26
13,Valenti Douglas,CEO,S - Sale,QNST,$20.26,"-89,911","-$1,821,985","3,363,546",-3%,2021-03-30 20:34:44,2021-03-26
14,Lawee David,Dir,S - Sale,LYFT,$65.16,"-222,187","-$14,476,659","6,432,929",-3%,2021-03-30 20:27:36,2021-03-26
15,Perfetti Riccardo,Chief Medical Officer,S - Sale+OE,APLT,$18.88,"-1,390","-$26,245",0,-100%,2021-03-30 20:09:29,2021-03-26
16,Mathew Aby J.,"EVP, Chief Scientific Off",S - Sale,BLFS,$35.01,"-3,016","-$105,590","200,981",-1%,2021-03-30 20:02:08,2021-03-26
17,Foster Karen A.,Chief Quality Officer,S - Sale,BLFS,$35.01,"-2,562","-$89,696","65,411",-4%,2021-03-30 20:01:48,2021-03-26
18,Rice Michael,"Pres, CEO",S - Sale,BLFS,$35.01,"-3,809","-$133,353","246,522",-2%,2021-03-30 20:01:25,2021-03-26
19,De Greef Roderick,"CFO, COO",S - Sale,BLFS,$35.01,"-2,893","-$101,284","176,239",-2%,2021-03-30 20:01:07,2021-03-26
20,Berard Todd,CMO,S - Sale,BLFS,$35.01,"-2,120","-$74,221","72,750",-3%,2021-03-30 20:00:42,2021-03-26
21,Knappertz Volker,Dir,S - Sale,GWPH,$18.10,"-3,060","-$55,386","92,412",-3%,2021-03-30 20:00:11,2021-03-26
22,Rehnberg Kevin James,CEO,P - Purchase,ARGO,$36.98,"+32,000","+$1,183,360","61,443",+109%,2021-03-30 20:00:05,2020-08-14
