,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Gruber & McBaine Capital Management LLC,10%,P - Purchase,ADTK,$1.14,"+6,700","+$7,638","3,376,898",0%,2004-04-14 21:49:57,2004-04-12
1,Russell Robert L,Dir,S - Sale,MGN,$8.14,"-5,000","-$40,675","123,823",-4%,2004-04-14 21:38:17,2004-04-13
2,Kauffman Robert R,CEO,S - Sale+OE,ALAN,$2.10,"-300,000","-$630,000","109,500",-73%,2004-04-14 20:53:45,2004-04-12
3,Guez Gerard,"CEO, 10%",P - Purchase,TAGS,$1.85,"+51,565","+$95,482","5,646,416",+1%,2004-04-14 20:46:39,2004-04-12
4,Salm Rick D,Dir,S - Sale,LWAY,$24.24,"-6,400","-$155,160","3,000",-68%,2004-04-14 20:38:35,2004-04-12
5,Capital Alliance Group Inc,10%,S - Sale,SEGB,$0.31,"-5,000","-$1,550","14,360,555",0%,2004-04-14 20:29:59,2004-04-13
6,Davis Cynthia,"VP, Controller",S - Sale+OE,DSCO,$12.61,"-15,000","-$189,105","20,775",-42%,2004-04-14 20:29:30,2004-04-05
7,Smith W Paul,"SVP, Research, Dev",S - Sale+OE,DTSI,$26.58,"-6,034","-$160,402",478,-93%,2004-04-14 20:28:37,2004-04-13
8,Smolyansky Julie,"Pres, CEO",S - Sale,LWAY,$25.24,"-5,000","-$126,200","1,549,225",0%,2004-04-14 20:24:54,2004-04-13
9,Reid William W,"Pres, CEO",S - Sale,USGL,$0.94,"-2,500","-$2,350","324,500",-1%,2004-04-14 20:21:59,2004-04-12
10,Lally Robert W,Pres SchoolHouse Div.,S - Sale,LF,$20.86,"-2,500","-$52,150","88,035",-3%,2004-04-14 20:20:32,2004-04-12
11,Smolyansky Ludmila,"Dir, 10%",S - Sale,LWAY,$23.27,"-78,600","-$1,828,768","12,616,913",-1%,2004-04-14 20:06:37,2004-04-12
12,Skinner Gregory S,"VP Fin, Admin, CFO",S - Sale,LNDC,$8.20,-500,"-$4,100","34,576",-1%,2004-04-14 20:02:50,2004-04-14
13,McDonald John T,CEO,S - Sale+OE,PRFT,$4.51,"-3,550","-$16,001","1,040,737",0%,2004-04-14 20:00:04,2004-04-13
14,McDonald John T,CEO,S - Sale+OE,PRFT,$4.90,"-4,050","-$19,845","1,044,287",0%,2004-04-14 19:59:29,2004-04-12
15,Greenspan Brad D,10%,S - Sale,EUNI,$2.24,"-131,800","-$295,260","7,365,200",-2%,2004-04-14 19:58:35,2004-03-18
16,Mendell Steven C,Dir,S - Sale+OE,XOMA,$4.88,"-1,000","-$4,880","40,631",-2%,2004-04-14 19:38:27,2004-04-13
17,Scannon Patrick J Md Phd,CSMO,S - Sale+OE,XOMA,$4.97,"-75,000","-$373,028","100,185",-43%,2004-04-14 19:37:19,2004-04-13
18,Egan Paul,"CEO, 10%",S - Sale,FSRC,$0.12,"-3,230,627","-$372,301","24,494,373",-12%,2004-04-14 19:31:10,2004-04-12
19,Sanders Kenneth G,Dir,S - Sale,MAGR,$0.16,"-40,000","-$6,400","1,150,000",-3%,2004-04-14 19:30:12,2004-04-07
20,Sanders Kenneth G,Dir,S - Sale,MAGR,$0.15,"-60,000","-$9,000","1,190,000",-5%,2004-04-14 19:25:58,2004-04-06
21,Prough Sam,"VP, COO",S - Sale,RKE,$32.00,-100,"-$3,200","22,000",0%,2004-04-14 19:22:00,2004-04-13
22,Pruitt David W,"Co-COB, Pres, CEO",S - Sale,RKE,$32.07,"-3,700","-$118,655","126,088",-3%,2004-04-14 19:21:45,2004-04-12
23,Cameron Edward R,"COB,Pres, 10%",S - Sale,ARCI,$2.57,"-22,839","-$58,737","13,339",-63%,2004-04-14 19:21:34,2004-04-12
24,Banatao Diosdado P,Dir,S - Sale+OE,MRVL,$47.98,"-23,000","-$1,103,448","2,578,627",-1%,2004-04-14 19:21:19,2004-04-12
25,Schnitzer Gilbert,10%,S - Sale+OE,SCHN,$36.13,"-2,995","-$108,216",0,-100%,2004-04-14 19:18:54,2004-04-13
26,Schnitzer Gary,"Ex. VP - CA Scrap Operations, 10%",S - Sale+OE,SCHN,$36.13,"-3,167","-$114,431","3,900",-45%,2004-04-14 19:18:35,2004-04-13
27,Schnitzer Dori,"Dir, 10%",S - Sale+OE,SCHN,$36.19,"-1,300","-$47,047","37,300",-3%,2004-04-14 19:18:13,2004-04-13
28,Reynolds Jean S,"Dir, 10%",S - Sale+OE,SCHN,$36.19,"-3,900","-$141,141","12,000",-25%,2004-04-14 19:17:50,2004-04-13
29,Novack Kenneth M,"Dir, 10%",S - Sale+OE,SCHN,$36.13,"-3,571","-$129,028","14,370",-20%,2004-04-14 19:17:21,2004-04-13
30,Easly David S,10%,S - Sale+OE,SCHN,$36.04,"-4,500","-$162,200",0,-100%,2004-04-14 19:16:43,2004-04-13
31,Bronner Michael E,Dir,S - Sale,DTAS,$10.24,"-30,000","-$307,273","853,548",-3%,2004-04-14 19:16:34,2004-04-05
32,Paccar Inc,10%,S - Sale,RUSHB,$11.46,-100,"-$1,146","1,384,695",0%,2004-04-14 19:13:59,2004-04-14
33,Alverson Kenneth,"EVP, Chief Admin. Officer",P - Purchase,AHH,$23.15,+750,"+$17,363","17,150",+5%,2004-04-14 19:13:09,2004-04-13
34,Tirado Steve,"Pres, Storage Group",S - Sale,SIMG,$13.79,"-7,000","-$96,530","537,337",-1%,2004-04-14 19:12:41,2004-04-14
35,Paccar Inc,10%,S - Sale,RUSHA,$11.50,"-2,000","-$23,000","1,384,695",0%,2004-04-14 19:10:16,2004-04-14
36,Tryon Michael W,"Pres, COO",S - Sale+OE,MTLM,$38.87,"-15,000","-$582,990",0,-100%,2004-04-14 19:06:55,2004-04-12
37,Hoffman Gary L,Dir,S - Sale,CACB,$18.25,"-15,000","-$273,680","107,100",-12%,2004-04-14 19:03:41,2004-04-14
38,Petersen James E,Dir,S - Sale,CACB,$19.50,-800,"-$15,600","82,701",-1%,2004-04-14 19:03:09,2004-04-12
39,Falb Peter Lawrence Et Al,"Dir, 10%",S - Sale,TRGL,$4.60,"-10,000","-$46,000","110,000",-8%,2004-04-14 19:01:48,2004-03-29
40,Dane Edward Nathan Et Al,Dir,S - Sale,TRGL,$4.60,"-10,000","-$46,000","225,000",-4%,2004-04-14 19:01:26,2004-03-29
41,Belitz Stanley W,Controller,S - Sale,UNT,$28.59,"-2,250","-$64,321","12,604",-15%,2004-04-14 18:53:48,2004-04-12
42,Tsang Terence W,"EVP, COO, CFO, Treasurer",S - Sale+OE,ASHW,$8.50,"-10,300","-$87,499","13,000",-44%,2004-04-14 18:53:42,2004-04-14
43,Berkman David J,Dir,P - Purchase,ETM,$44.32,"+1,000","+$44,320","3,912",+34%,2004-04-14 18:49:31,2004-03-25
44,Hallenbeck George A,"COB, CTO",S - Sale,EVOL,$6.79,"-3,500","-$23,774","790,688",0%,2004-04-14 18:49:01,2004-04-13
45,Scheller Richard H,"EVP, RESEARCH",S - Sale+OE,DNA,$111.50,"-7,605","-$847,958",0,-100%,2004-04-14 18:45:30,2004-04-12
46,Richmond Mark Sir,Dir,S - Sale+OE,DNA,$111.34,"-7,500","-$835,062",0,-100%,2004-04-14 18:45:10,2004-04-12
47,Levinson Arthur D,"COB, Pres, CEO",S - Sale+OE,DNA,$111.50,"-75,000","-$8,362,500","3,732",-95%,2004-04-14 18:44:48,2004-04-12
48,Desmond Hellmann Susan D,Pres,S - Sale+OE,DNA,$111.25,"-29,200","-$3,248,602","1,880",-94%,2004-04-14 18:44:23,2004-04-12
49,Hallenbeck George A,"COB, CTO",S - Sale,EVOL,$7.77,"-3,500","-$27,184","794,188",0%,2004-04-14 18:43:22,2004-04-12
50,Vardya Anaya K,"SVP, Operations",S - Sale+OE,MERX,$19.00,"-2,500","-$47,500","7,693",-25%,2004-04-14 18:38:41,2004-04-14
51,Lichtenstein Warren G,Dir,P - Purchase,LAYN,$13.95,"+27,300","+$380,817","1,023,726",+3%,2004-04-14 18:37:22,2004-04-12
52,Sambol David,"Exc Mgr Dir, Mtg Bank, CapMkts",S - Sale+OE,CFC,$56.06,"-3,750","-$210,225","34,402",-10%,2004-04-14 18:33:03,2004-04-14
53,Mondavi Robert Michael,"Vice COB, 10%",S - Sale+OE,MOND,$40.02,-800,"-$32,012","119,600",-1%,2004-04-14 18:19:04,2004-04-14
54,Wessinger Henry W II,Dir,P - Purchase,CAE,$20.04,+500,"+$10,020",500,New,2004-04-14 18:18:10,2004-04-13
55,Kodosky Jeffrey L,Dir,S - Sale,NATI,$33.14,"-6,600","-$218,691","4,571,204",0%,2004-04-14 18:10:46,2004-04-13
56,Sloan Gail A,"VP of Finance, Controller",P - Purchase,LJPC,$2.72,+250,+$680,"12,648",+2%,2004-04-14 18:04:23,2004-04-12
57,Briggs Chris,Pres,P - Purchase,NTMM,$0.20,"+100,000","+$20,000","100,000",New,2004-04-14 18:03:31,2003-07-01
58,Global Energy Acquisition Group LLC,10%,P - Purchase,GENG,"$1,287,600.00","+1,287,600","+$2,147,483,647","1,287,600",New,2004-04-14 18:03:19,2004-01-30
59,Fine Perry G Md,Dir,S - Sale,VSTA,$27.95,"-1,500","-$41,932","58,500",-3%,2004-04-14 17:58:14,2004-04-13
60,Hutton Jeffrey W,"VP, Marketing",S - Sale+OE,COG,$32.80,"-11,001","-$360,833","22,958",-32%,2004-04-14 17:57:00,2004-04-12
61,Thompson Dennis L,Dir,P - Purchase,TENT,$7.00,"+5,000","+$35,000","781,445",+1%,2004-04-14 17:55:45,2002-02-28
62,Ochi Gene,See attached Ex. 99.1,S - Sale,UTIW,$45.06,"-9,800","-$441,585","22,209",-31%,2004-04-14 17:51:29,2004-04-13
63,Samuels Lawrence R,See Exhibit 99.1,S - Sale,UTIW,$46.01,"-2,500","-$115,022","24,500",-9%,2004-04-14 17:51:03,2004-04-12
64,Scully Peter S,Pres of RMSA,S - Sale,PBIZ,$1.39,"-4,819","-$6,698",0,-100%,2004-04-14 17:50:40,2004-04-06
65,Truchard James J,"Pres, 10%",S - Sale,NATI,$33.10,"-3,220","-$106,582","18,641,821",0%,2004-04-14 17:49:06,2004-04-13
66,Yeh Bing,"Pres, CEO, 10%",S - Sale,SSTI,$17.12,"-12,000","-$205,450","10,708,000",0%,2004-04-14 17:41:20,2004-04-14
67,Armstrong J Neal,"VP, CFO",S - Sale,ASPM,$16.51,"-5,666","-$93,536","179,394",-3%,2004-04-14 17:36:32,2004-04-12
68,Pallin Jonathan J,10%,P - Purchase,LFP,$0.38,"+2,467,600","+$941,332","38,336,100",+7%,2004-04-14 17:31:47,2004-03-01
