,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,"Nippon Mining Holdings, Inc.",10%,S - Sale,AMIS,$14.11,"-20,000","-$282,136","6,534,153",0%,2004-10-20 20:55:45,2004-10-20
1,Fs Equity Partners International L P,See Footnote 3,S - Sale,PTRY,$21.87,"-9,192","-$201,024","102,011",-8%,2004-10-20 20:26:13,2004-10-18
2,Fs Equity Partners IV LP,10%,S - Sale,PTRY,$21.87,"-112,423","-$2,458,624","1,247,691",-8%,2004-10-20 20:25:50,2004-10-18
3,Fs Equity Partners III LP,10%,S - Sale,PTRY,$21.87,"-228,385","-$4,994,643","2,534,667",-8%,2004-10-20 20:25:29,2004-10-18
4,Lidow Eric,COB,S - Sale+OE,IRF,$35.88,"-3,000","-$107,641","1,502,258",0%,2004-10-20 20:24:09,2004-10-11
5,Kurland Stanford L,"Pres, COO",S - Sale+OE,CFC,$32.84,"-9,900","-$325,116","621,434",-2%,2004-10-20 20:21:58,2004-10-20
6,Dubinsky Donna L,Dir,S - Sale,PLMO,$27.98,"-3,000","-$83,949","1,689,911",0%,2004-10-20 19:58:03,2004-10-20
7,Ellison Lawrence Joseph,"CEO, 10%",S - Sale,ORCL,$12.45,"-1,000,000","-$12,454,000","1,247,296,324",0%,2004-10-20 19:56:41,2004-10-19
8,Wallace George B,Dir,S - Sale,MTIX,$4.06,"-4,000","-$16,240","239,403",-2%,2004-10-20 19:51:10,2004-10-20
9,Kalvin Greggory,Chief Accounting Officer,S - Sale+OE,JCOM,$30.41,"-2,500","-$76,021",970,-72%,2004-10-20 19:43:22,2004-10-19
10,Mercardante Frank J,"Pres, CEO",S - Sale+OE,SWCB,$29.75,"-12,500","-$371,875","28,382",-31%,2004-10-20 19:42:42,2004-10-20
11,Besten C Henry Jr,SVP-Strategic Dev.,S - Sale+OE,ACI,$33.51,"-30,000","-$1,005,374","1,732",-95%,2004-10-20 19:33:30,2004-10-20
12,Roskopf Mark R,VP Corporate Taxes,P - Purchase,PCP,$0.00,+0,+$0,"5,364",0%,2004-10-20 19:06:22,2004-10-20
13,Roskopf Mark R,VP Corporate Taxes,S - Sale+OE,PCP,$60.52,"-8,000","-$484,161","5,364",-60%,2004-10-20 19:06:22,2004-11-20
14,Tevanian Avadis,SVP,S - Sale+OE,AAPL,$47.04,"-200,000","-$9,408,950","1,252",-99%,2004-10-20 18:48:14,2004-10-18
15,Serlet Bertrand,SVP,S - Sale+OE,AAPL,$44.86,"-10,000","-$448,557","3,708",-73%,2004-10-20 18:47:39,2004-10-18
16,Schiller Philip W,SVP,S - Sale+OE,AAPL,$45.23,"-103,864","-$4,697,735",128,-100%,2004-10-20 18:47:01,2004-10-18
17,Schiller Philip W,SVP,S - Sale+OE,AAPL,$45.32,"-56,300","-$2,551,725",128,-100%,2004-10-20 18:44:26,2004-10-18
18,Heinen Nancy R,SVP,S - Sale+OE,AAPL,$44.72,"-350,000","-$15,652,524","1,315",-100%,2004-10-20 18:42:17,2004-10-18
19,Chase Carl A,"Secretary, Treasurer",P - Purchase,UCPI,$0.01,"+250,000","+$2,500","3,990,000",+7%,2004-10-20 18:39:11,2004-09-01
20,Tirado Steve,"Pres, Storage Group",S - Sale+OE,SIMG,$12.01,"-33,000","-$396,429","112,075",-23%,2004-10-20 18:36:49,2004-10-20
21,Kolluri Krishna Kittu,"GM, Security Products",S - Sale+OE,JNPR,$24.66,"-5,000","-$123,305","290,809",-2%,2004-10-20 18:32:46,2004-10-19
22,Kriens Scott,CEO,S - Sale,JNPR,$24.01,"-500,000","-$12,005,550","12,393,459",-4%,2004-10-20 18:32:26,2004-10-20
23,Dolce James A Jr,EVP Worldwide Field Operations,S - Sale+OE,JNPR,$24.61,"-300,000","-$7,382,295","162,761",-65%,2004-10-20 18:32:13,2004-10-19
24,Knoop Stephen J,VP-Corporate Development,S - Sale+OE,RPM,$17.33,"-24,350","-$422,083","49,172",-33%,2004-10-20 18:28:22,2004-10-18
25,Fong Henry,Pres,P - Purchase,EQTX,$0.55,"+3,000","+$1,647","775,627",0%,2004-10-20 18:27:21,2004-10-19
26,Rice Ronald A,"Sen. VP-Admin., Asst. Sec.",S - Sale+OE,RPM,$17.37,"-19,550","-$339,664","52,225",-27%,2004-10-20 18:27:01,2004-10-18
27,Khulusi Frank F,"COB, Pres, CEO, 10%",S - Sale,MALL,$12.86,"-15,000","-$192,969","2,483,338",-1%,2004-10-20 18:25:54,2004-10-18
28,Odonnell Kathleen M,10%,P - Purchase,BDSI,$3.55,"+7,500","+$26,594","3,281,057",0%,2004-10-20 18:08:51,2004-10-18
29,Odonnell Kathleen M Tr Irrev Tr 1 Fbo Francis E Odonnell Jr,10%,P - Purchase,BDSI,$3.55,"+7,500","+$26,594","3,276,480",0%,2004-10-20 18:07:54,2004-10-18
30,Lippert Jason,President / CEO of Subsidiary,S - Sale,DW,$33.70,"-5,000","-$168,500","73,950",-6%,2004-10-20 18:06:48,2004-10-08
31,Novack Kenneth J,Dir,S - Sale+OE,TWX,$16.57,"-12,000","-$198,840","33,804",-26%,2004-10-20 18:04:07,2004-10-19
32,Sottosanti Mark,"SVP, Planning, Logistics",S - Sale+OE,PRVD,$22.72,-500,"-$11,360","10,000",-5%,2004-10-20 18:01:46,2004-10-20
33,Strauss William L,CEO,S - Sale+OE,PRVD,$22.94,"-1,200","-$27,528",0,-100%,2004-10-20 18:01:08,2004-10-20
34,Welland David R,VP,S - Sale,SLAB,$33.95,"-20,000","-$678,910","4,190,131",0%,2004-10-20 17:59:24,2004-10-19
35,Kessler Leslie,10%,S - Sale,CPCF,$33.00,"-1,000","-$33,000","500,300",0%,2004-10-20 17:59:05,2004-10-18
36,Broshy Eran,CEO,S - Sale,VTIV,$17.56,"-75,000","-$1,316,888","70,324",-52%,2004-10-20 17:51:42,2004-10-18
37,Hodges Vernon Eugene,Pres,S - Sale+OE,MFE,$22.40,"-6,067","-$135,907",0,-100%,2004-10-20 17:50:30,2004-10-19
38,Barrett Colleen C,Pres,S - Sale,LUV,$14.30,"-10,000","-$143,000","116,236",-8%,2004-10-20 17:48:33,2004-10-19
39,Larsson William D,SVP; C.F.O.,S - Sale+OE,PCP,$60.52,"-44,600","-$2,699,277","22,000",-67%,2004-10-20 17:46:22,2004-10-20
40,Mozilo Angelo R,"COB, CEO",S - Sale+OE,CFC,$33.63,"-52,500","-$1,765,575","1,294,898",-4%,2004-10-20 17:45:03,2004-10-20
41,Robotti Robert,10%,P - Purchase,DII,$9.00,"+3,500","+$31,500","516,807",+1%,2004-10-20 17:36:58,2004-10-18
42,Endowment Capital Group LLC,10%,P - Purchase,VSTA,$13.44,"+35,200","+$473,011","3,492,414",+1%,2004-10-20 17:33:02,2004-10-18
43,Ted Arison Family Foundation USA Inc,See footnote 1 below,S - Sale,CUK,$49.24,"-40,000","-$1,969,723","51,779",-44%,2004-10-20 17:29:48,2004-10-18
44,Mahan Marvin H,10%,P - Purchase,NICK,$9.55,"+2,000","+$19,099","112,666",+2%,2004-10-20 17:28:11,2004-10-18
45,Grenma Inc,10%,P - Purchase,NICK,$9.55,"+2,000","+$19,099","112,666",+2%,2004-10-20 17:27:01,2004-10-18
46,Ted Arison Family Foundation USA Inc,See footnote 2 below,S - Sale,CCL,$49.24,"-40,000","-$1,969,723","51,779",-44%,2004-10-20 17:26:39,2004-10-18
47,Mahan Ingrid T,10%,P - Purchase,NICK,$9.55,"+2,000","+$19,099","112,666",+2%,2004-10-20 17:26:30,2004-10-18
48,Arison Micky Meir,"COB, CEO, 10%",S - Sale,CUK,$49.23,"-60,000","-$2,953,700","112,637,964",0%,2004-10-20 17:24:15,2004-10-18
