,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Christiano Matthew,Dir,S - Sale,MVSN,$22.37,"-1,000","-$22,371","1,742,287",0%,2004-09-28 21:57:27,2004-09-24
1,Zink Darell E Jr,Dir,P - Purchase,WRS,$13.00,"+1,000","+$13,000","1,000",New,2004-09-28 21:42:34,2004-09-27
2,Stanfield Oliver R,"EVP, CFO",S - Sale,ELON,$8.00,"-4,000","-$32,000","803,913",0%,2004-09-28 20:31:09,2004-09-27
3,Wallace Dennis,Dir,P - Purchase,BTFG,$17.90,+11,+$195,"15,507",0%,2004-09-28 20:26:14,2004-09-28
4,Recupero Anthony J,"VP, Sales",S - Sale+OE,KYPH,$24.35,"-7,000","-$170,450","14,584",-32%,2004-09-28 20:24:51,2004-09-24
5,Orbimed Advisors LLC,"Dir, 10%",S - Sale,GIVN,$30.08,"-170,000","-$5,113,600","3,637,255",-4%,2004-09-28 20:13:14,2004-06-23
6,Acmi Corp,10%,P - Purchase,BVX,$1.75,"+3,000,000","+$5,250,000",0,-100%,2004-09-28 20:06:08,2004-09-24
7,Hartzmark Michael L,Dir,P - Purchase,GECO,$6.20,"+1,000","+$6,200","19,215",+5%,2004-09-28 19:57:16,2004-09-03
8,Bakwin Edward M,Dir,S - Sale+OE,MBFI,$38.27,"-2,000","-$76,540","1,333,238",0%,2004-09-28 19:56:00,2004-09-27
9,Becker Jan,"SVP, Human Res, Corp RE",S - Sale+OE,ADSK,$48.04,"-18,024","-$865,813","2,211",-89%,2004-09-28 19:31:44,2004-09-28
10,Sterling Marcia K,"SVP GC, Secretary",S - Sale+OE,ADSK,$48.01,"-13,750","-$660,205","11,291",-55%,2004-09-28 19:31:00,2004-09-28
11,Roth Michael,10%,S - Sale,CLST,$4.86,"-174,280","-$846,548","3,563,517",-5%,2004-09-28 19:16:54,2004-09-24
12,Kovzan Stephen M,"VP - Fin. Oper., CAO",S - Sale+OE,EGOV,$6.00,-75,-$450,0,-100%,2004-09-28 19:10:54,2004-09-21
13,Klaus L George,"CEO, Pres",S - Sale,EPIC,$13.05,"-2,800","-$36,543","3,198,332",0%,2004-09-28 19:10:05,2004-09-24
14,Dawson Perry Bradford,Chief Banking Officer,P - Purchase,WBNK,$43.97,+93,"+$4,089",93,New,2004-09-28 19:09:28,2004-09-24
15,Powell Michael,Dir,S - Sale,SGEN,$6.92,"-10,000","-$69,200","1,181,354",-1%,2004-09-28 18:54:18,2004-09-24
16,Breeden James L,Dir,P - Purchase,KFED,$14.10,+300,"+$4,230","17,187",+2%,2004-09-28 18:53:52,2004-09-24
17,Kovzan Stephen M,"VP - Fin. Oper., CAO",S - Sale+OE,EGOV,$6.08,-780,"-$4,739",0,-100%,2004-09-28 18:52:23,2004-09-20
18,Breslow Jordan J,"GC, Secretary",S - Sale+OE,OPSW,$5.39,-500,"-$2,695","1,951",-20%,2004-09-28 18:47:57,2004-09-28
19,Benihana of Tokyo Inc,10%,S - Sale,BNHNA,$11.50,-800,"-$9,200","92,654",-1%,2004-09-28 18:47:47,2004-09-27
20,Greene Howard E Jr,Dir,S - Sale,AMLN,$20.00,"-3,846","-$76,923","2,039,177",0%,2004-09-28 18:46:40,2004-09-28
21,Ofarrell John,EVP of Business Development,S - Sale+OE,OPSW,$5.51,"-5,000","-$27,550","83,009",-6%,2004-09-28 18:39:32,2004-09-27
22,Namatinia Benjamin,10%,S - Sale+OE,CWLZ,$9.90,"-60,000","-$594,000","744,582",-7%,2004-09-28 18:33:27,2004-08-30
23,Jewell Roy E,President and COO,S - Sale+OE,LAVA,$15.13,"-5,500","-$83,220","73,545",-7%,2004-09-28 18:32:50,2004-09-28
24,Jewell Roy E,President and COO,S - Sale+OE,LAVA,$15.07,"-5,000","-$75,356","73,545",-6%,2004-09-28 18:31:57,2004-09-27
25,Welch Daniel P,"VP, Worldwide Client Services",S - Sale+OE,CALD,$3.81,"-4,290","-$16,331","50,000",-8%,2004-09-28 18:26:22,2004-09-24
26,Gordon Bernard M,Dir,S - Sale,ALOG,$40.67,"-4,000","-$162,680","1,113,297",0%,2004-09-28 18:24:38,2004-09-28
27,Korb Joseph,Dir,S - Sale,GOAM,$0.39,"-2,600","-$1,014","88,207",-3%,2004-09-28 18:19:57,2004-09-07
28,Gilo Davidi,"COB, CEO, 10%",S - Sale,VYYO,$5.54,"-11,200","-$62,103","4,167,692",0%,2004-09-28 18:17:58,2004-09-28
29,Barratt Craig H,"Pres, CEO",S - Sale+OE,ATHR,$8.97,"-30,000","-$269,009","31,250",-49%,2004-09-28 18:14:24,2004-09-28
30,Odonnell Kathleen M,10%,P - Purchase,BDSI,$2.94,"+2,500","+$7,354","3,248,557",0%,2004-09-28 18:09:03,2004-09-24
31,Odonnell Kathleen M Tr Irrev Tr 1 Fbo Francis E Odonnell Jr,10%,P - Purchase,BDSI,$2.90,"+2,500","+$7,250","3,243,980",0%,2004-09-28 18:08:31,2004-09-24
32,Darbeloff Alexander V,Dir,S - Sale,PEGA,$6.98,"-4,500","-$31,400","806,500",-1%,2004-09-28 18:08:04,2004-09-28
33,Smith Donald E,"CEO, 10%",P - Purchase,CITY,$2.04,"+28,800","+$58,752","675,857",+4%,2004-09-28 18:07:01,2004-09-27
34,Kaiser Francis Charitable Income Trust B,10%,S - Sale,UNT,$34.45,"-24,000","-$826,880","1,897,248",-1%,2004-09-28 18:03:18,2004-09-24
35,Christoffersen Ralph E,Dir,S - Sale+OE,SERO,$23.73,"-4,950","-$117,472","10,217",-33%,2004-09-28 17:57:59,2004-09-24
36,Peru Ramiro G,"SVP, CFO",S - Sale+OE,PD,$90.27,"-2,676","-$241,557","54,731",-5%,2004-09-28 17:53:29,2004-09-24
37,Madhavpeddi Kalidas V,"SVP, Bus. Development",S - Sale+OE,PD,$90.25,"-5,000","-$451,250","24,378",-17%,2004-09-28 17:53:03,2004-09-24
38,Miele Arthur R,"SVP, Marketing",S - Sale+OE,PD,$90.02,"-10,000","-$900,180","18,655",-35%,2004-09-28 17:52:17,2004-09-24
39,George Kaiser Family Foundation,10%,S - Sale,UNT,$34.45,"-24,000","-$826,880","3,814,496",-1%,2004-09-28 17:46:19,2004-09-24
40,Macmaster Jr Douglas J,Dir,S - Sale+OE,MATK,$52.13,"-13,500","-$703,746",0,-100%,2004-09-28 17:40:23,2004-09-27
41,Swanson David C,"COB, CEO",S - Sale+OE,RHD,$50.00,"-10,000","-$500,000","74,920",-12%,2004-09-28 17:32:48,2004-09-24
42,Evans Gary C,Dir,P - Purchase,NVAX,$3.14,"+10,000","+$31,400","108,300",+10%,2004-09-28 17:27:45,2004-09-27
43,Hennessey Robert J,Dir,S - Sale+OE,OSCI,$3.77,"-17,501","-$65,979","48,460",-27%,2004-09-28 17:22:52,2004-09-24
44,Wellbourn James P,Pres,S - Sale+OE,FFFC,$5.58,"-1,500","-$8,375","6,520",-19%,2004-09-28 17:22:02,2004-09-21
45,Mowery Theodore W,Dir,P - Purchase,MBP,$27.55,+885,"+$24,382","1,000",+770%,2004-09-28 17:20:46,2004-09-24
46,Equale Joseph A,Dir,S - Sale,IWTT,$3.23,"-1,600","-$5,170","8,400",-16%,2004-09-28 17:20:30,2004-09-23
47,Defigueiredo Carlos,Dir,P - Purchase,GMAI,$0.00,+0,+$0,0,-32768%,2004-09-28 17:19:54,2004-09-28
48,Afinsa Bienes Tangibles S A,10%,P - Purchase,GMAI,$11.72,"+25,000","+$293,078","18,908,010",0%,2004-09-28 17:17:30,2004-09-28
49,Plank Raymond,COB,S - Sale,APA,$49.93,"-10,000","-$499,250","267,805",-4%,2004-09-28 17:14:46,2004-09-28
50,King Mark A,"Pres, COO",S - Sale+OE,ACS,$54.75,"-2,000","-$109,500","95,158",-2%,2004-09-28 17:02:34,2004-09-28
51,Marxe Austin W & Greenhouse David M,10%,S - Sale,FLOW,$23.77,"-32,300","-$767,771","1,841,532",-2%,2004-09-28 17:01:58,2004-09-27
52,Fertitta Frank J III,"COB, CEO, 10%",S - Sale+OE,STN,$49.00,"-25,400","-$1,244,600","848,424",-3%,2004-09-28 16:55:22,2004-09-24
53,Gilburne Miles R,Dir,S - Sale+OE,TWX,$16.32,"-16,059","-$262,083","259,537",-6%,2004-09-28 16:53:54,2004-09-27
54,Smith Nadine C,Dir,S - Sale+OE,PTEN,$19.60,"-15,000","-$293,930","38,000",-28%,2004-09-28 16:52:47,2004-09-24
55,Baker Paul,Dir,S - Sale,ULCM,$13.91,"-1,000","-$13,910","1,000",-50%,2004-09-28 16:52:12,2004-09-28
56,Kendall Clifford M,Dir,S - Sale,VSEC,$28.13,"-2,500","-$70,323","23,327",-10%,2004-09-28 16:52:11,2004-09-28
57,Park K C,Pres of Virtual Vision,S - Sale,EMA,$1.07,"-10,000","-$10,650","140,729",-7%,2004-09-28 16:51:08,2004-09-27
58,Macdougald James E,10%,S - Sale,OMR,$2.10,"-1,119,900","-$2,351,790","3,594,008",-24%,2004-09-28 16:50:42,2004-09-24
59,Johnson Ann L,Dir,S - Sale+OE,MATK,$52.13,"-20,000","-$1,042,586",0,-100%,2004-09-28 16:46:33,2004-09-27
60,Thorne Carl F,"COB, CEO",S - Sale,ESV,$33.03,"-96,542","-$3,188,483","1,507,705",-6%,2004-09-28 16:45:07,2004-09-28
61,Henning William L Jr,COB,S - Sale,UNWR,$2.56,"-16,000","-$41,020","9,599,412",0%,2004-09-28 16:43:43,2004-09-27
62,Benou Marc,"Pres, CEO, Assist. Secr., 10%",S - Sale,CNLG,$4.81,-715,"-$3,437","208,467",0%,2004-09-28 16:42:34,2004-09-23
63,Ferrari Andrew U,Dir,S - Sale,TWP,$43.88,"-2,500","-$109,692","881,477",0%,2004-09-28 16:41:14,2004-09-27
64,Jayroe William G,Dir,P - Purchase,UWN,$11.35,+300,"+$3,405","40,954",+1%,2004-09-28 16:40:27,2004-09-27
65,Cavanna Anthony J,"Dir, 10%",S - Sale,TWP,$43.85,"-4,487","-$196,763","1,500,806",0%,2004-09-28 16:38:00,2004-09-27
66,Dyer Daniel P,CEO,S - Sale+OE,MRLN,$18.15,"-3,336","-$60,555","361,966",-1%,2004-09-28 16:37:00,2004-09-28
67,Phillips Michael S,CTO,S - Sale+OE,SSFT,$4.00,"-10,000","-$40,000","1,198,230",-1%,2004-09-28 16:35:23,2004-09-24
68,Cheldin Erwin,"Pres, 10%",P - Purchase,UNAM,$6.33,+600,"+$3,795","2,338,950",0%,2004-09-28 16:34:54,2004-09-27
69,Wimmer James R,Dir,S - Sale,AJG,$33.12,"-16,000","-$529,920","16,000",-50%,2004-09-28 16:33:37,2004-09-27
70,Baystar Capital II LP,10%,S - Sale,SCOX,$3.41,"-69,800","-$237,810","10,768,425",-1%,2004-09-28 16:33:36,2004-09-24
71,Stoller John R,SVP,S - Sale+OE,PHM,$62.75,"-5,000","-$313,750","31,932",-14%,2004-09-28 16:32:29,2004-09-27
72,Investor Growth Capital Ltd,10%,S - Sale,ISTA,$11.78,"-11,550","-$136,040","2,334,186",0%,2004-09-28 16:30:50,2004-09-24
73,Investor Ab,10%,S - Sale,ISTA,$11.78,"-16,500","-$194,343","1,000,365",-2%,2004-09-28 16:28:23,2004-09-24
74,Mlf Investments LLC,10%,P - Purchase,ALOY,$3.74,"+36,700","+$137,258","6,941,388",+1%,2004-09-28 16:28:12,2004-09-23
75,Finkelstein Charles,VP Corp. Planning Security,S - Sale,CCHI,$0.80,"-40,000","-$32,000","245,000",-14%,2004-09-28 16:27:04,2004-09-23
76,Miller Kenneth A,Pres,S - Sale+OE,GCOM,$7.56,"-3,000","-$22,680","43,344",-6%,2004-09-28 16:24:02,2004-09-24
77,Ott David J,Sr. EVP,S - Sale+OE,BNK,$34.39,"-69,000","-$2,372,912","5,000",-93%,2004-09-28 16:23:28,2004-09-24
78,Chymiak Kenneth A,"Pres, CEO, 10%",S - Sale+OE,AEY,$3.25,"-250,000","-$812,500","3,546,000",-7%,2004-09-28 16:21:44,2004-09-24
79,Chymiak David E,"COB, 10%",S - Sale+OE,AEY,$3.25,"-250,000","-$812,500","3,929,900",-6%,2004-09-28 16:20:53,2004-09-24
80,Mine Systems Design Inc,10%,P - Purchase,NJMC,$0.65,"+9,200","+$5,980","8,816,200",0%,2004-09-28 16:20:06,2004-09-13
81,Palitz Michael C,Dir,S - Sale+OE,FIF,$35.88,"-20,000","-$717,560","345,202",-5%,2004-09-28 16:19:42,2004-09-27
82,Eastep Robert B,"EVP, CFO",S - Sale,SAXND,$22.55,"-54,500","-$1,228,975","61,006",-47%,2004-09-28 16:18:15,2004-09-27
83,Cole David L,"VSC - COB, CEO",S - Sale,AOC,$28.02,"-73,128","-$2,049,047",0,-100%,2004-09-28 16:17:49,2004-09-24
84,Barrington Michael R,Dir,S - Sale+OE,ACF,$19.58,"-45,000","-$880,885","77,932",-37%,2004-09-28 16:16:35,2004-06-30
85,Patterson William B,Chief Medical Officer,S - Sale,OHRI,$2.25,"-1,000","-$2,250","7,300",-12%,2004-09-28 16:13:57,2004-08-25
86,Orders James B III,Dir,P - Purchase,GVBK,$17.88,"+12,500","+$223,438","191,450",+7%,2004-09-28 16:10:45,2004-09-24
87,Roberts Brett A,CEO,S - Sale+OE,CACC,$18.99,"-37,250","-$707,534","64,000",-37%,2004-09-28 16:05:29,2004-09-24
88,Brackebusch Fred W,"Pres, Treasurer",P - Purchase,NJMC,$0.65,"+42,976","+$27,934","247,076",+21%,2004-09-28 16:04:52,2004-09-13
89,Sawyer Michael L,"CEO, Pres",S - Sale,SAXND,$22.68,"-300,000","-$6,805,250","314,441",-49%,2004-09-28 16:04:52,2004-09-27
