,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Breslow Jordan J,"GC, Secretary",S - Sale+OE,OPSW,$6.04,-875,"-$5,286","1,951",-31%,2004-08-24 21:59:28,2004-08-24
1,Lee S Joon,Dir,P - Purchase,SYXI,$6.72,"+2,000","+$13,431","2,000",New,2004-08-24 21:32:34,2004-08-20
2,Christiano Matthew,Dir,S - Sale,MVSN,$22.77,"-1,000","-$22,765","1,765,287",0%,2004-08-24 21:19:47,2004-08-23
3,Kanter Joel S,Dir,S - Sale,IFLO,$15.58,"-5,000","-$77,900","85,000",-6%,2004-08-24 21:18:27,2004-08-23
4,Choy Benedict C K,SVP,S - Sale,SUPX,$16.64,"-4,000","-$66,560","220,846",-2%,2004-08-24 21:16:40,2004-08-23
5,Christiano Matthew,Dir,S - Sale,MVSN,$21.92,"-1,000","-$21,915","1,766,287",0%,2004-08-24 21:16:11,2004-08-20
6,Mottern Christopher P,Dir,S - Sale,PEET,$22.28,"-10,000","-$222,750","119,851",-8%,2004-08-24 21:15:13,2004-08-23
7,Tai Henry T Md,Dir,S - Sale,IFLO,$14.83,"-21,200","-$314,396","350,300",-6%,2004-08-24 21:02:40,2004-08-20
8,Cornerstone Equity Investors IV LP,10%,S - Sale,NVTL,$20.85,"-506,634","-$10,562,468","1,348,998",-27%,2004-08-24 20:57:32,2004-08-20
9,Leparulo Peter V,CEO,S - Sale+OE,NVTL,$20.74,"-40,000","-$829,725","38,846",-51%,2004-08-24 20:56:13,2004-08-20
10,Obright Patrick J,"VP Ops., GM",S - Sale+OE,NVTL,$20.38,"-27,000","-$550,260",0,-100%,2004-08-24 20:55:47,2004-08-23
11,Tugwell John O,Senior VP Production,S - Sale+OE,EPEX,$14.92,"-10,000","-$149,200","34,446",-22%,2004-08-24 20:54:01,2004-08-20
12,Bayley Christopher T,Dir,S - Sale,ADIC,$10.00,"-6,000","-$60,000","90,000",-6%,2004-08-24 20:49:44,2004-08-23
13,Bowker Gordon A,Dir,S - Sale+OE,PEET,$22.45,"-3,000","-$67,350","56,566",-5%,2004-08-24 20:49:28,2004-08-23
14,Slotnick Lawrence,Chief Products Officer,S - Sale,PSRC,$20.06,-500,"-$10,030","47,964",-1%,2004-08-24 20:46:02,2004-08-23
15,Odonnell Kathleen M Tr Irrev Tr 1 Fbo Francis E Odonnell Jr,10%,S - Sale,STSI,$5.00,"-300,000","-$1,500,000","9,556,213",-3%,2004-08-24 20:44:50,2004-08-23
16,Henry Patrick,Dir,S - Sale+OE,MBFI,$36.40,"-11,000","-$400,400","1,987,328",-1%,2004-08-24 20:44:18,2004-08-19
17,Talevich James R,CFO,S - Sale+OE,IFLO,$15.05,"-20,000","-$301,000","47,500",-30%,2004-08-24 20:35:13,2004-08-20
18,McKelvey John C,Dir,S - Sale,YELL,$42.09,"-4,950","-$208,336","11,454",-30%,2004-08-24 20:26:49,2004-08-20
19,Brussard David F,"Pres, CEO, COB",S - Sale+OE,SAFT,$22.06,"-6,800","-$149,993","600,170",-1%,2004-08-24 20:10:39,2004-08-20
20,Roberts Christopher E,VP,S - Sale+OE,RENT,$8.94,"-10,000","-$89,440",756,-93%,2004-08-24 20:07:33,2004-08-20
21,Nelson Lance J,VP of Technology,S - Sale+OE,APTM,$8.00,"-1,832","-$14,656",100,-95%,2004-08-24 20:05:34,2004-08-20
22,Hui Alex Chi Ming,"Pres, CEO",S - Sale,PSEM,$10.00,-513,"-$5,130","991,877",0%,2004-08-24 20:01:25,2004-08-23
23,Sedmak Stephen V,Dir,S - Sale,SRSL,$5.25,"-20,000","-$105,000","664,401",-3%,2004-08-24 20:00:21,2004-08-24
24,Dal Porto James J,COO,S - Sale+OE,IFLO,$15.00,"-20,000","-$300,000","117,262",-15%,2004-08-24 19:59:26,2004-08-20
25,Holt Paul,CFO,S - Sale+OE,QSII,$52.00,-500,"-$26,000",0,-100%,2004-08-24 19:53:04,2004-08-24
26,Crosslink Capital Inc,"Affilliate of Director, 10%",S - Sale,EQIX,$32.72,"-74,500","-$2,437,383","2,158,915",-3%,2004-08-24 19:50:08,2004-08-20
27,Zeigon James W,Dir,P - Purchase,AVSR,$0.91,"+2,000","+$1,820","4,000",+100%,2004-08-24 19:47:04,2004-08-23
28,Pennington Brooks III,"Pres, CEO - Pennington Seed",S - Sale+OE,CENT,$31.10,"-12,500","-$388,695","534,639",-2%,2004-08-24 19:44:20,2004-08-23
29,Loranger Daniel D,"VP - MIS, CIO",S - Sale+OE,SAFT,$22.07,"-1,300","-$28,693","296,561",0%,2004-08-24 19:39:46,2004-08-20
30,Earhart Donald M,CEO,S - Sale+OE,IFLO,$15.00,"-50,000","-$750,000","289,194",-15%,2004-08-24 19:34:38,2004-08-20
31,Thornley Anthony S,Pres,S - Sale+OE,QCOM,$37.34,"-25,000","-$933,500","23,456",-52%,2004-08-24 19:15:56,2004-08-23
32,Scowcroft Brent,Dir,S - Sale+OE,QCOM,$38.33,"-76,000","-$2,912,966","148,584",-34%,2004-08-24 19:15:39,2004-08-23
33,Padovani Roberto,CTO,S - Sale,QCOM,$38.34,"-2,106","-$80,745",0,-100%,2004-08-24 19:15:27,2004-08-23
34,Colligan Edward T,Pres,S - Sale,PLMO,$39.48,"-3,000","-$118,445","138,268",-2%,2004-08-24 19:15:18,2004-08-24
35,Jacobs Irwin M,"COB, CEO",S - Sale+OE,QCOM,$37.34,"-68,000","-$2,539,120","30,457,044",0%,2004-08-24 19:14:52,2004-08-23
36,Jha Sanjay K,"Pres, QCT",S - Sale+OE,QCOM,$37.38,"-58,400","-$2,182,805","22,672",-72%,2004-08-24 19:14:43,2004-08-20
37,Jacobs Paul E,"Pres, Wireless, Internet",S - Sale+OE,QCOM,$37.40,"-300,000","-$11,218,710","1,501,270",-17%,2004-08-24 19:14:22,2004-08-20
38,Jacobs Jeffrey A,"Pres, Global Development",S - Sale,QCOM,$36.97,"-20,000","-$739,366","1,319,878",-1%,2004-08-24 19:14:05,2004-08-20
39,Rowland Landon H,Dir,S - Sale+OE,JNS,$13.42,"-132,179","-$1,773,842","2,171,425",-6%,2004-08-24 19:13:53,2004-08-20
40,Jpmp Capital Corp,10%,S - Sale,CMGI,$1.18,"-529,998","-$626,104","4,678,639",-10%,2004-08-24 19:10:56,2004-08-18
41,Jpmp Master Fund Manager L P,10%,S - Sale,CMGI,$1.18,"-529,998","-$626,104","4,678,639",-10%,2004-08-24 19:09:09,2004-08-18
42,Klink Fredric J,Dir,S - Sale,DAR,$4.00,"-21,000","-$83,995",0,-100%,2004-08-24 19:07:34,2004-08-19
43,Powell Michael,Dir,S - Sale,SGEN,$6.81,"-121,000","-$824,270","1,402,342",-8%,2004-08-24 19:05:43,2004-08-20
44,Leckerman Steven,"EVP, U.S. Operations",S - Sale+OE,NCOG,$25.07,"-24,999","-$626,631","20,178",-55%,2004-08-24 19:05:31,2004-08-20
45,Walker Gregory C,"SVP Finance, CFO",S - Sale+OE,LAVA,$17.50,"-12,500","-$218,781","1,097",-92%,2004-08-24 19:05:23,2004-08-23
46,Gindin Josh,"EVP, GC",S - Sale+OE,NCOG,$24.81,"-20,000","-$496,288","13,283",-60%,2004-08-24 19:03:49,2004-08-20
47,Patrick N Edward Jr,VP - Underwriting,S - Sale+OE,SAFT,$21.47,"-5,300","-$113,792","230,348",-2%,2004-08-24 19:00:51,2004-08-20
48,Forman Michael A,"VP,Finance, Admin., Corp Sec",S - Sale+OE,TSRA,$18.41,"-5,000","-$92,060",0,-100%,2004-08-24 18:57:00,2004-08-23
49,Michael Stephen W,VP EXAR OPERATIONS DIVISION,S - Sale+OE,EXAR,$14.18,"-45,000","-$638,154","27,997",-62%,2004-08-24 18:50:09,2004-08-23
50,Calderon Jorge,Dir,P - Purchase,EUBK,$16.62,"+3,916","+$65,084","166,166",+2%,2004-08-24 18:49:50,2004-08-23
51,Jp Morgan Partners Bhca LP,10%,S - Sale,CMGI,$1.22,"-456,883","-$557,113","4,221,756",-10%,2004-08-24 18:47:44,2004-08-20
52,Jp Morgan Partners Bhca LP,10%,S - Sale,CMGI,$1.23,"-402,365","-$495,968","5,597,301",-7%,2004-08-24 18:47:18,2004-08-11
53,Pulitzer Michael E,"Dir, 10%",S - Sale,PTZ,$51.45,"-1,500","-$77,175","74,500",-2%,2004-08-24 18:47:10,2004-04-08
54,Parnes Andrew H,"Ex. VP Finance, CFO",S - Sale+OE,SPF,$50.60,"-10,001","-$506,051","19,260",-34%,2004-08-24 18:41:15,2004-08-24
55,Timmins James D,Dir,S - Sale,ZHNE,$3.02,"-12,190","-$36,821","1,251,642",-1%,2004-08-24 18:37:58,2004-08-23
56,Molina Edwin,Pres,S - Sale,USVO,$0.20,"-5,000","-$1,000","6,249,424",0%,2004-08-24 18:33:04,2004-08-20
57,Flynn Peter E,VP Business Development,S - Sale,CRVL,$28.40,"-3,000","-$85,205","14,900",-17%,2004-08-24 18:30:17,2004-08-20
58,Lidow Eric,COB,S - Sale+OE,IRF,$33.91,"-3,000","-$101,731","1,502,998",0%,2004-08-24 18:27:46,2004-08-24
59,Gaines William A,"VP Engineering, Contract.",S - Sale+OE,PSD,$21.81,"-1,000","-$21,810","16,122",-6%,2004-08-24 18:26:13,2004-08-23
60,Becker Scott T,Chief Technical Officer,S - Sale,ARTI,$28.06,"-2,000","-$56,124","210,256",-1%,2004-08-24 18:25:48,2004-08-23
61,Thomas Lawrence,"COB, Co-CEO",S - Sale+OE,GTRC,$40.27,"-21,500","-$865,897","88,467",-20%,2004-08-24 18:22:13,2004-08-24
62,Marrinan Susan F,"VP , Secretary, C.L.O.",S - Sale+OE,SNA,$32.17,"-1,900","-$61,119","10,511",-15%,2004-08-24 18:22:08,2004-08-20
63,Riggs Steven,VP Operations,P - Purchase,ICUI,$23.44,+62,"+$1,453",169,+58%,2004-08-24 18:22:03,2004-08-13
64,Costello Richard A,VP Sales,P - Purchase,ICUI,$23.44,+99,"+$2,321","2,290",+5%,2004-08-24 18:21:48,2004-08-13
65,Brummett Burcar Alison,VP Marketing,P - Purchase,ICUI,$23.44,+462,"+$10,831",853,+118%,2004-08-24 18:21:32,2004-08-13
66,Herrington Murphy B,VP-Acquisitions,S - Sale+OE,VPI,$16.11,"-18,000","-$290,009","38,218",-32%,2004-08-24 18:19:08,2004-08-20
67,McCall James C,COO,S - Sale,CBBO,$16.00,"-4,185","-$66,960","36,400",-10%,2004-08-24 18:15:08,2004-08-23
68,Zions Bancorporation /ut/,10%,S - Sale,FAMCK,$19.32,"-15,000","-$289,786","1,470,000",-1%,2004-08-24 18:12:39,2004-08-20
69,Engle Clyde Wm,Dir,S - Sale,RMCF,$11.38,"-7,765","-$88,369","381,877",-2%,2004-08-24 18:09:53,2004-08-20
70,Nordstrom John N,Dir,S - Sale,JWN,$36.56,"-65,900","-$2,409,301","3,976,426",-2%,2004-08-24 18:05:15,2004-08-24
71,Johnson R Larry,Group VP,S - Sale,OXM,$41.00,"-2,500","-$102,509","28,970",-8%,2004-08-24 17:59:42,2004-08-20
72,Kiritsy Christopher P,"EVP, CFO",S - Sale+OE,KOSP,$38.06,"-3,500","-$133,210","2,640",-57%,2004-08-24 17:58:42,2004-08-23
73,Wildhagen Eric L,"VP, Engineering, Product Supp",S - Sale+OE,PAGI,$27.00,"-3,000","-$81,000",0,-100%,2004-08-24 17:58:23,2004-08-20
74,Goebel Ellis C,SVP,S - Sale+OE,BMHC,$25.00,"-23,437","-$585,925","2,199",-91%,2004-08-24 17:57:05,2004-08-23
75,Hahn Kenneth P,VP,S - Sale+OE,GEHL,$18.50,"-1,600","-$29,600","7,939",-17%,2004-08-24 17:54:45,2004-08-20
76,Johnson Richard A,"SVP, STORE OPERATIONS",S - Sale,BGFV,$21.00,"-7,398","-$155,367","199,202",-4%,2004-08-24 17:53:57,2004-08-20
77,Parkinson Bradford W,Dir,S - Sale+OE,TRMB,$28.00,"-3,000","-$84,000","8,778",-25%,2004-08-24 17:52:12,2004-08-20
78,Lampropoulos Fred P,"Pres, CEO",S - Sale+OE,MMSI,$17.26,"-25,000","-$431,562","1,719,528",-1%,2004-08-24 17:50:59,2004-08-18
79,Polley Dale W,Dir,P - Purchase,CHUX,$15.31,"+1,000","+$15,310","9,500",+12%,2004-08-24 17:50:14,2004-08-20
80,Brantley L Wayne,Group VP,S - Sale+OE,OXM,$39.30,"-3,000","-$117,900","3,000",-50%,2004-08-24 17:49:25,2004-08-20
81,Johnson Peter,Dir,P - Purchase,DVSA,$8.00,"+12,100","+$96,777","24,400",+98%,2004-08-24 17:47:05,2004-08-24
82,Comey J Martin,Dir,S - Sale,PFS,$17.67,"-2,400","-$42,409","115,842",-2%,2004-08-24 17:47:05,2004-08-24
83,Klein Jonathan D,"CEO, Dir",S - Sale,GYI,$56.30,"-7,500","-$422,250","298,502",-2%,2004-08-24 17:45:33,2004-08-23
84,Carter Herbert L,Dir,S - Sale+OE,SRE,$36.39,"-30,000","-$1,091,652","1,838",-94%,2004-08-24 17:45:26,2004-08-23
85,Morgan Charles D,"Pres, Company Leader",S - Sale,ACXM,$22.05,"-27,500","-$606,253","3,490,903",-1%,2004-08-24 17:43:39,2004-08-23
86,Anderson Larry W,Group VP,S - Sale,EXPO,$25.25,-100,"-$2,525","37,062",0%,2004-08-24 17:42:46,2004-08-20
87,Palmen Jan,VP,S - Sale+OE,INOD,$3.85,"-5,000","-$19,250","5,000",-50%,2004-08-24 17:42:03,2004-08-20
88,Gray Samuel H,Dir,S - Sale,AIRM,$8.55,"-1,394","-$11,924",0,-100%,2004-08-24 17:41:58,2004-08-24
