,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Ginsberg Errol,"Pres, CEO, 10%",S - Sale,XXIA,$11.11,"-7,500","-$83,359","6,181,583",0%,2004-03-18 21:22:50,2004-03-17
1,Anderson David Edward,Senior VP (see remarks),S - Sale+OE,XXIA,$11.06,"-2,000","-$22,120",0,-100%,2004-03-18 21:19:17,2004-03-17
2,Shahnazarian George,"Corporate Secretary, 10%",P - Purchase,MHME,$0.40,"+1,381",+$552,"728,778",0%,2004-03-18 20:59:15,2004-03-01
3,Lenkin Harvey,Pres,S - Sale+OE,PSA,$48.15,"-50,000","-$2,407,316","136,553",-27%,2004-03-18 20:58:49,2004-03-16
4,Miller Joseph E,VP,S - Sale+OE,PSB,$44.38,"-2,000","-$88,760","4,070",-33%,2004-03-18 20:54:37,2004-03-17
5,Shahnazarian George,"Corporate Secretary, 10%",P - Purchase,MHME,$0.40,"+1,381",+$552,"727,397",0%,2004-03-18 20:48:11,2004-02-16
6,Koch Richard J,CEO,P - Purchase,PEFF,$1.15,"+10,000","+$11,530","33,731",+42%,2004-03-18 20:44:41,2004-03-16
7,Miller Michael D Dr,Dir,S - Sale,BGFV,$24.57,"-8,500","-$208,873","531,500",-2%,2004-03-18 20:24:44,2004-03-16
8,Claflin Thomas M II,Dir,P - Purchase,POTP,$2.00,"+50,000","+$100,000","883,335",+6%,2004-03-18 20:21:49,2003-09-19
9,Reyes John,"SVP, CFO",S - Sale+OE,PSA,$47.71,"-10,000","-$477,137","26,278",-28%,2004-03-18 20:20:58,2004-03-17
10,Woodgrift Randel William,"Corp VP, Manufacturing Ops",S - Sale,EW,$31.55,"-1,400","-$44,170",484,-74%,2004-03-18 20:15:00,2004-03-17
11,Kehl John H Jr,"Corp VP, Strategy, Bus Dev",S - Sale+OE,EW,$31.63,"-29,800","-$942,695","7,178",-81%,2004-03-18 20:14:28,2004-03-17
12,Jll Partners Fund III LP,10%,S - Sale,ADVP,$70.54,"-755,000","-$53,255,550","10,949,234",-6%,2004-03-18 20:09:01,2004-03-17
13,Frank Ramsey A,Dir,S - Sale+OE,ADVP,$70.13,"-10,000","-$701,304","11,708,104",0%,2004-03-18 20:07:09,2004-03-16
14,Claydon Timothy,SVP,S - Sale,JBLU,$22.44,-656,"-$14,721","12,012",-5%,2004-03-18 20:05:46,2004-03-16
15,Hawkins Jeffrey C,CTO,S - Sale,PLMO,$15.08,"-7,692","-$115,995","3,194,802",0%,2004-03-18 20:03:18,2004-03-18
16,Sandbulte Arend J,Dir,S - Sale+OE,SM,$33.45,"-3,904","-$130,589","22,766",-15%,2004-03-18 19:59:08,2004-03-05
17,Anderson Thomas E,SVP,S - Sale,JBLU,$22.44,-500,"-$11,220","22,559",-2%,2004-03-18 19:58:28,2004-03-16
18,Mizell Steven,"SVP, Chief Corporate Resources",S - Sale+OE,ADVP,$70.61,"-6,104","-$431,012",0,-100%,2004-03-18 19:47:04,2004-03-17
19,Halbert Jon,Vice COB,S - Sale,ADVP,$70.70,"-55,100","-$3,895,570","1,118,350",-5%,2004-03-18 19:42:50,2004-03-17
20,Landes Paul E,"VP, Chief Mkt. Officer",S - Sale+OE,GNCMA,$9.08,"-17,300","-$157,084","11,687",-60%,2004-03-18 19:26:45,2004-03-18
21,Landes Paul E,"VP, Chief Mkt. Officer",S - Sale+OE,GNCMA,$9.52,"-42,700","-$406,530","11,687",-79%,2004-03-18 19:26:29,2004-03-17
22,Hamouth Rene,10%,S - Sale,SMVD,$7.73,"-24,800","-$191,750","925,200",-3%,2004-03-18 19:25:29,2004-03-10
23,Heidbreder Warren W,"VP, CFO, Corp. Secretary",S - Sale+OE,BDG,$46.83,"-1,935","-$90,612","29,234",-6%,2004-03-18 19:22:30,2004-03-16
24,McErlane John C,"VP-Bandag, Inc., Pres-TDS",S - Sale+OE,BDG,$46.83,"-1,948","-$91,221","13,218",-13%,2004-03-18 19:22:06,2004-03-16
25,Sweeney Edward,SVP,S - Sale,NSM,$41.96,"-4,200","-$176,228","5,226",-45%,2004-03-18 19:22:05,2004-03-17
26,Derby Nathaniel L II,"VP, Manufacturing Design",S - Sale+OE,BDG,$46.83,"-1,905","-$89,207","24,692",-7%,2004-03-18 19:21:37,2004-03-16
27,Carver Martin G,"COB, CEO, Pres, 10%",S - Sale+OE,BDG,$46.83,"-5,243","-$245,519","2,595,161",0%,2004-03-18 19:21:08,2004-03-16
28,Golder G David,Retired Sr. V. P.-Comm. Dev.,S - Sale+OE,MRO,$34.60,"-6,700","-$231,838","16,807",-29%,2004-03-18 19:10:15,2004-03-17
29,Koren Ronald C,VP - MARKETING,P - Purchase,IPI,$1.15,+500,+$575,"3,585",+16%,2004-03-18 19:02:06,2004-03-16
30,McNamara William B,Dir,S - Sale,FRNT,$9.56,"-10,000","-$95,576",0,-100%,2004-03-18 19:01:43,2004-03-17
31,Mellon Ventures LP,10%,S - Sale,ANCC,$1.24,"-274,100","-$339,776","26,386,268",-1%,2004-03-18 18:56:11,2004-03-16
32,Lichtenstein Warren G,Dir,P - Purchase,LAYN,$13.95,"+7,832","+$109,285","931,871",+1%,2004-03-18 18:52:06,2004-03-16
33,Newhall Charles W III,10%,S - Sale,AICX,$1.75,"-10,000","-$17,500","1,024,005",-1%,2004-03-18 18:46:35,2004-03-16
34,McConnell Thomas C,10%,S - Sale,AICX,$1.75,"-10,000","-$17,500","1,024,005",-1%,2004-03-18 18:43:21,2004-03-16
35,Dundrea Matthew W,Vice Pesident and,S - Sale+OE,APA,$42.96,"-1,582","-$67,963","5,611",-22%,2004-03-18 18:41:50,2004-03-18
36,Dorman Nancy L,10%,S - Sale,AICX,$1.75,"-10,000","-$17,500","1,024,005",-1%,2004-03-18 18:40:02,2004-03-16
37,Kramlich C Richard,10%,S - Sale,AICX,$1.75,"-10,000","-$17,500","1,024,005",-1%,2004-03-18 18:35:43,2004-03-16
38,Lidow Alexander,CEO,S - Sale+OE,IRF,$44.89,"-5,000","-$224,460","1,174,493",0%,2004-03-18 18:34:05,2004-03-18
39,Boeman Christopher James,10%,P - Purchase,NGMC,$310.00,"+1,000","+$310,000","1,730,685",0%,2004-03-18 18:33:15,2004-03-17
40,Reasoner Scott J,Vice Pres Operation DJ Basin,S - Sale+OE,POG,$26.00,"-12,500","-$325,025","7,023",-64%,2004-03-18 18:32:50,2004-03-17
41,Devereux Dennis L,"EVP, Admin Services",S - Sale+OE,COCO,$59.92,"-5,000","-$299,620",0,-100%,2004-03-18 18:29:11,2004-03-17
