,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Burns Michael Raymond,Vice COB,S - Sale+OE,LGF,$10.83,"-200,000","-$2,166,838","23,199",-90%,2004-12-30 21:45:51,2004-12-29
1,Santa Fe Financial Corp,10%,P - Purchase,PRSI,$24.60,"+5,500","+$135,300","520,137",+1%,2004-12-30 21:41:44,2004-12-29
2,Gruber & McBaine Capital Management LLC,10%,S - Sale,INMD,$12.03,"-4,000","-$48,120","266,050",-1%,2004-12-30 21:32:46,2004-12-30
3,Intergroup Corp,10%,P - Purchase,SFEF,$11.50,"+3,800","+$43,700","824,996",0%,2004-12-30 20:54:51,2004-12-29
4,Lee Thomas,VP of Operations,S - Sale+OE,MFLX,$18.89,"-32,500","-$613,919",0,-100%,2004-12-30 20:34:43,2004-12-29
5,Coughlin Thomas M,Vice COB,S - Sale,WMT,$53.14,"-281,000","-$14,933,680","571,538",-33%,2004-12-30 19:37:05,2004-12-30
6,Wieshofer Marni,EVP Corporate Development,S - Sale+OE,LGF,$11.00,"-25,000","-$275,000",0,-100%,2004-12-30 19:29:17,2004-12-23
7,Gilo Davidi,"COB, CEO, 10%",S - Sale,VYYO,$8.18,"-5,600","-$45,797","4,107,692",0%,2004-12-30 19:27:04,2004-12-29
8,Gilo Davidi,"COB, CEO, 10%",S - Sale,VYYO,$8.28,"-5,600","-$46,382","4,113,292",0%,2004-12-30 19:22:20,2004-12-28
9,Held John D,"SVP, GC, Sec",S - Sale+OE,OME,$8.58,"-4,500","-$38,596",0,-100%,2004-12-30 19:18:13,2004-12-29
10,Dooley Shawn M,"VP Sales, Marketing",S - Sale,IAX,$4.86,"-10,000","-$48,590","99,034",-9%,2004-12-30 19:11:58,2004-12-29
11,Stortini Michael,10%,P - Purchase,GBHD,$3.85,+600,"+$2,310","1,580,916",0%,2004-12-30 19:09:01,2004-12-28
12,Marshall Peyton J,"SVP, Fin., Admn., CFO",S - Sale+OE,EPIX,$17.81,"-1,500","-$26,713","2,300",-39%,2004-12-30 19:00:19,2004-12-28
13,Von Rosenberg Joseph L III,"Pres, CEO",S - Sale+OE,OME,$8.53,"-5,300","-$45,226",0,-100%,2004-12-30 18:54:52,2004-12-28
14,Riverview Group LLC,10%,S - Sale,TSYS,$2.91,"-154,600","-$449,142","3,799,030",-4%,2004-12-30 18:48:04,2004-12-28
15,Mashruwala Rajesh,EVP,S - Sale+OE,TIBX,$12.91,"-13,100","-$169,133","499,297",-3%,2004-12-30 18:43:14,2004-12-30
16,Williamson Charles R,CEO,S - Sale+OE,UCL,$43.10,"-3,750","-$161,636","105,253",-3%,2004-12-30 18:40:20,2004-12-30
17,Lockhart Bruce,VP,S - Sale,CRDN,$57.58,-450,"-$25,910",450,-50%,2004-12-30 18:26:26,2004-12-29
18,Goldberg Paul,COB,S - Sale,SEMI,$5.84,"-10,000","-$58,440","128,573",-7%,2004-12-30 18:17:48,2004-12-28
19,Gifford Micheal L,EVP,S - Sale,SCKT,$2.01,"-14,250","-$28,600","200,127",-7%,2004-12-30 18:15:19,2004-12-30
20,Hervey George,CFO,S - Sale+OE,MRVL,$36.00,"-10,000","-$360,000","43,763",-19%,2004-12-30 18:11:41,2004-12-30
21,Gordon Rick,"SVP of Sales, Marketing",S - Sale,SEMI,$5.83,"-8,000","-$46,640",200,-98%,2004-12-30 18:08:14,2004-12-28
22,Polaris Venture Management Co III LLC,10%,S - Sale,ALNY,$7.56,"-12,501","-$94,508","36,596",-25%,2004-12-30 18:06:11,2004-12-28
23,Walker Mark A,VP,S - Sale,CHRW,$56.20,"-3,000","-$168,600","119,577",-2%,2004-12-30 18:00:07,2004-12-30
24,Pace David A,"SVP, GC",S - Sale+OE,RBK,$43.25,"-10,000","-$432,500","11,026",-48%,2004-12-30 17:57:00,2004-12-29
25,Philibosian Alan G,Dir,S - Sale+OE,CLI,$46.80,"-10,000","-$468,000","2,750",-78%,2004-12-30 17:55:29,2004-12-28
26,Razzouk William J,Dir,S - Sale+OE,WCN,$35.10,"-5,000","-$175,497","3,750",-57%,2004-12-30 17:48:53,2004-12-09
27,Ellison Lawrence Joseph,"CEO, 10%",S - Sale,ORCL,$13.77,"-1,000,000","-$13,768,000","1,231,371,324",0%,2004-12-30 17:42:47,2004-12-29
28,Irvine Diane M,CFO,S - Sale,NILE,$27.23,"-1,150","-$31,320","263,093",0%,2004-12-30 17:42:21,2004-12-28
29,Koski Robert E,"Dir, 10%",S - Sale,SNHY,$15.95,-100,"-$1,595","2,623,417",0%,2004-12-30 17:39:11,2004-12-22
