,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Cornerstone Equity Investors IV LP,Dir,S - Sale+OE,NVTL,$22.43,"-91,549","-$2,053,817","489,625",-16%,2004-12-06 21:40:38,2004-12-02
1,Keible Edward A Jr,"Pres, CEO",S - Sale+OE,ENWV,$15.67,"-25,800","-$404,410","200,786",-11%,2004-12-06 20:59:46,2004-11-29
2,Lowber John M,"SVP, CFO, Secretary, Treas.",S - Sale+OE,GNCMA,$10.57,"-25,000","-$264,250","211,986",-11%,2004-12-06 20:48:46,2004-12-03
3,Parks James R,Dir,S - Sale+OE,SYD,$35.46,"-10,000","-$354,640","3,000",-77%,2004-12-06 20:42:12,2004-12-02
4,Semmelmayer Steven J,Pres of Kerr Corporation,S - Sale+OE,SYD,$35.50,"-28,856","-$1,024,388","5,273",-85%,2004-12-06 20:40:57,2004-12-02
5,Klane Larry A,EVP,S - Sale+OE,COF,$80.00,"-65,934","-$5,274,720","46,949",-58%,2004-12-06 20:36:03,2004-12-02
6,Oney Wade S,Dir,S - Sale+OE,PZZA,$35.10,"-86,893","-$3,049,944","46,096",-65%,2004-12-06 20:32:16,2004-12-02
7,Centpharm LLC,No longer 10% Holder,S - Sale,RNVS,$11.08,"-110,000","-$1,218,690","56,005",-66%,2004-12-06 20:27:35,2004-11-02
8,Walker John Peter,Dir,S - Sale,RNVS,$11.08,"-110,000","-$1,218,690","186,845",-37%,2004-12-06 20:25:46,2004-11-02
9,Yates Kenneth M,Pres DelSite Biotechnologies,S - Sale+OE,CARN,$4.68,"-20,000","-$93,621","11,708",-63%,2004-12-06 20:20:19,2004-12-02
10,Perry Richard C,Dir,P - Purchase,ENH,$32.90,"+1,000,000","+$32,900,000","5,575,370",+22%,2004-12-06 20:19:14,2004-12-02
11,Sambol David,"ExecMgrDir, Mrtg Bank, CapMkts",S - Sale+OE,CFC,$33.65,"-9,600","-$323,040","68,804",-12%,2004-12-06 20:04:53,2004-12-02
12,Mozilo Angelo R,"COB, CEO",S - Sale+OE,CFC,$33.82,"-52,500","-$1,775,550","1,294,898",-4%,2004-12-06 20:04:46,2004-12-06
13,Garcia Carlos Manuel,"Exc Mgr Dir Chf Bank, Insuranc",S - Sale,CFC,$33.72,"-7,500","-$252,900","745,543",-1%,2004-12-06 20:04:44,2004-12-02
