,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Butler Ronald H,CEO,P - Purchase,CRC,$1.40,"+5,000","+$7,000","240,923",+2%,2012-05-18 21:22:23,2012-05-18
1,Wegman Toby,"Dir, 10%",S - Sale,BSTC,$15.99,"-1,725","-$27,590","13,275",-12%,2012-05-18 21:00:09,2012-05-16
2,Saleh Paul N,"SVP, CFO",S - Sale+OE,GCI,$13.22,"-45,000","-$595,111",0,-100%,2012-05-18 20:58:50,2012-05-17
3,Ramsey James Burr,"SVP Worldwide Sales, Distrib.",S - Sale,N,$42.37,"-6,199","-$262,622","87,838",-7%,2012-05-18 20:43:43,2012-05-16
4,Nelson Zachary,"Pres, CEO",S - Sale,N,$42.36,"-14,124","-$598,255","1,063,937",-1%,2012-05-18 20:43:24,2012-05-16
5,Goldberg Evan,"CTO, COB",S - Sale,N,$42.39,"-4,913","-$208,285","2,847,812",0%,2012-05-18 20:43:07,2012-05-16
6,Gill Ronald S,CFO,S - Sale,N,$42.35,"-4,162","-$176,276","120,879",-3%,2012-05-18 20:42:54,2012-05-16
7,Dilley Timothy,"EVP, Chief Customer Officer",S - Sale,N,$42.35,"-2,769","-$117,274","117,955",-2%,2012-05-18 20:42:37,2012-05-16
8,Van Der Salm Johannes Rene,SVP - Global Operations,S - Sale+OE,THR,$20.53,"-12,500","-$256,625","157,046",-7%,2012-05-18 20:33:50,2012-05-17
9,Perna Steffan M,VP Marketing,S - Sale,VTSS,$2.67,"-4,000","-$10,682","61,766",-6%,2012-05-18 20:30:53,2012-05-16
10,Schwab Robert,Dir,P - Purchase,SGGH,$0.36,"+83,000","+$29,880","3,284,762",+3%,2012-05-18 20:24:37,2012-05-18
11,Icahn Carl C,"Dir, 10%",P - Purchase,CVI,$0.00,"+7,427,908",+$0,"133,298,039",+6%,2012-05-18 20:19:17,2012-05-16
12,Huber Dennis G,EVP - Network Services,S - Sale,CTL,$38.66,"-9,012","-$348,431","5,000",-64%,2012-05-18 19:54:50,2012-05-16
13,Wood Larry L,"CVP, THV Replacement",S - Sale+OE,EW,$83.12,"-76,800","-$6,383,780","12,596",-86%,2012-05-18 19:13:45,2012-05-17
14,Rosenbaum Louis Martin,Dir,S - Sale,GTXO,$0.06,"-100,000","-$5,634","2,700,000",-4%,2012-05-18 19:10:57,2012-04-23
15,Spair Ronald H,"COO, CFO",S - Sale,OSUR,$11.65,"-87,200","-$1,015,880","250,567",-26%,2012-05-18 19:07:10,2012-05-16
16,Michels Douglas A,"Pres, CEO",S - Sale+OE,OSUR,$12.08,"-47,782","-$577,302","586,829",-8%,2012-05-18 19:05:49,2012-05-16
17,Kuna Mark L,"SVP, Controller",S - Sale+OE,OSUR,$12.07,"-15,175","-$183,102","50,072",-23%,2012-05-18 19:04:34,2012-05-16
18,Stryker Ronda E,Dir,S - Sale,SYK,$51.70,"-18,000","-$930,663","31,385,658",0%,2012-05-18 19:04:22,2012-05-16
19,Barker Geoffrey T,COO,S - Sale,RPXC,$14.11,"-40,000","-$564,357","2,408,864",-2%,2012-05-18 19:02:06,2012-05-16
20,Rosenberg Morris,"EVP, Process Sciences",S - Sale+OE,SGEN,$21.54,"-65,000","-$1,399,776","17,643",-79%,2012-05-18 19:00:24,2012-05-16
21,Fusco Mark,"Pres, CEO",S - Sale+OE,AZPN,$21.81,"-73,161","-$1,595,890","345,304",-17%,2012-05-18 19:00:22,2012-05-17
22,Williams John A,Dir,S - Sale+OE,RTK,$1.85,"-286,960","-$530,268","40,540",-88%,2012-05-18 18:39:57,2012-05-16
23,Van Veenendaal Frank,Vice COB,S - Sale+OE,CRM,$143.71,"-1,000","-$143,710","8,891",-10%,2012-05-18 18:34:38,2012-05-18
24,Kelly Michael,Pres - Blockbuster L.L.C.,S - Sale+OE,DISH,$30.07,"-45,000","-$1,353,150","11,953",-79%,2012-05-18 18:32:07,2012-05-16
25,Smith Graham,CFO,S - Sale+OE,CRM,$143.71,-833,"-$119,710","17,092",-5%,2012-05-18 18:32:00,2012-05-18
26,Colella Samuel D,Dir,S - Sale,GHDX,$33.03,"-26,294","-$868,470","664,113",-4%,2012-05-18 18:21:59,2012-05-17
27,Bienaime Jean Jacques,CEO,S - Sale+OE,BMRN,$38.49,"-15,000","-$577,370","168,691",-8%,2012-05-18 18:20:24,2012-05-16
