,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Chiu Hon Jane (Jason),Dir,S - Sale,TNAV,$7.76,"-8,483","-$65,848","1,620,807",-1%,2012-11-27 21:37:24,2012-11-26
1,Srinivasan Mallika,Dir,P - Purchase,AGCO,$45.60,"+84,000","+$3,830,400","2,862,648",+3%,2012-11-27 21:26:34,2012-11-27
2,Mitsui & Co Ltd,10%,S - Sale,WIFI,$7.13,"-11,099","-$79,094","5,032,206",0%,2012-11-27 21:06:12,2012-11-23
3,White Richard Carl,"Pres, CEO",P - Purchase,GGS,$4.06,"+25,000","+$101,500","410,358",+6%,2012-11-27 20:57:28,2012-11-26
4,Bechard Keith,Dir,P - Purchase,ENTR,$4.83,"+10,000","+$48,300","15,824",+172%,2012-11-27 20:47:01,2012-11-27
5,Lesko Charlie,SVP Global Sales,P - Purchase,ENTR,$4.79,"+4,207","+$20,140","4,207",New,2012-11-27 20:46:17,2012-11-26
6,Stryker Ronda E,Dir,S - Sale,SYK,$54.18,"-27,000","-$1,462,752","30,197,658",0%,2012-11-27 20:40:57,2012-11-23
7,Shea William J,Dir,P - Purchase,LCDX,$1.41,"+111,000","+$156,150","710,801",+19%,2012-11-27 20:35:41,2012-11-23
8,Hart John R,"Pres, CEO",P - Purchase,PICO,$18.15,+50,+$907,"30,004",0%,2012-11-27 20:25:32,2012-11-21
9,Pearcy D. Benedict,"MD, Sugar, Bioenergy",S - Sale,BG,$72.68,"-3,071","-$223,200","4,740",-39%,2012-11-27 20:15:26,2012-11-26
10,Jones Trevor M,Dir,S - Sale+OE,AGN,$91.30,"-2,500","-$228,250","14,327",-15%,2012-11-27 20:06:59,2012-11-26
11,Kuno Sachiko,10%,S - Sale,SCMP,$5.00,"-12,205","-$61,034","26,461,995",0%,2012-11-27 20:03:38,2012-11-23
12,Dahl Andrew A,"Pres, CEO",P - Purchase,HEPI,$0.11,"+95,000","+$10,289","2,085,232",+5%,2012-11-27 19:55:46,2012-11-27
13,Schmidt Eric E,Exec COB,S - Sale+OE,GOOG,$670.79,"-9,631","-$6,460,401","196,359",-5%,2012-11-27 19:50:58,2012-11-27
14,Klaritch Thomas,EVP,S - Sale+OE,HCP,$46.00,"-2,400","-$110,403","214,190",-1%,2012-11-27 19:43:45,2012-11-26
15,Kirby Thomas D,EVP,S - Sale,HCP,$46.05,"-1,000","-$46,050","58,127",-2%,2012-11-27 19:42:33,2012-11-26
16,Bradley Thomas Jr,"EVP, retail distribution",P - Purchase,AMTD,$16.72,+202,"+$3,377","346,895",0%,2012-11-27 19:40:55,2012-08-15
17,Jackson Mannie L,Dir,P - Purchase,ACFN,$7.35,"+4,100","+$30,125","4,100",New,2012-11-27 19:39:08,2012-11-16
18,Schmidt Eric E,Exec COB,S - Sale+OE,GOOG,$667.89,"-48,569","-$32,438,671","255,633",-16%,2012-11-27 19:27:40,2012-11-27
19,Robinson Thomas E,Dir,S - Sale,SKT,$32.33,"-4,000","-$129,338","48,617",-8%,2012-11-27 19:20:05,2012-11-27
20,Degiorgio Kenneth D,EVP,S - Sale+OE,FAF,$23.50,"-168,852","-$3,968,022","293,837",-36%,2012-11-27 19:18:51,2012-11-23
21,Ivester Jonathan D,SVP of Worldwide Operations,S - Sale,SLAB,$41.41,"-3,000","-$124,230","87,138",-3%,2012-11-27 19:11:35,2012-11-26
22,Schmidt Eric E,Exec COB,S - Sale+OE,GOOG,$669.61,"-4,993","-$3,343,376","247,502",-2%,2012-11-27 19:09:52,2012-11-27
23,Krantz Donald G,COO,S - Sale+OE,PRLB,$35.06,"-2,490","-$87,299",0,-100%,2012-11-27 19:00:38,2012-11-26
24,Wortzman Mitchell S,EVP,S - Sale+OE,MRX,$43.25,"-154,500","-$6,681,353","203,990",-43%,2012-11-27 19:00:14,2012-11-26
25,Clifton Matthew P,Exec COB,S - Sale,HFC,$45.03,"-150,000","-$6,755,100","495,686",-23%,2012-11-27 18:59:56,2012-11-26
26,Ueno Ryuji,"CEO, Chief Scientific Officer, 10%",S - Sale,SCMP,$5.00,"-12,205","-$61,034","26,461,995",0%,2012-11-27 18:59:21,2012-11-23
27,"S&r Technology Holdings, LLC",10%,S - Sale,SCMP,$5.00,"-12,205","-$61,034","26,261,428",0%,2012-11-27 18:58:04,2012-11-23
28,Davis Edward Mike,10%,S - Sale,RECV,$1.92,"-62,317","-$119,943","2,738,867",-2%,2012-11-27 18:57:49,2012-11-27
29,Shulman Amichai,CTO,S - Sale,IMPV,$29.06,"-20,000","-$581,200","573,750",-3%,2012-11-27 18:55:22,2012-11-26
30,Kramer Phil D,Exec. VP,S - Sale,PAA,$45.99,"-10,000","-$459,939","330,154",-3%,2012-11-27 18:51:28,2012-11-26
31,Winsor Jenkins,"VP, HR",S - Sale,NWPX,$20.97,"-1,483","-$31,100",7,-100%,2012-11-27 18:50:12,2012-11-23
32,Jennings Michael,"CEO, Pres",S - Sale,HFC,$44.65,"-22,836","-$1,019,643","427,578",-5%,2012-11-27 18:49:46,2012-11-27
33,McDevitt Matthew G,"EVP, Real Estate",S - Sale,BMR,$19.05,"-5,223","-$99,508","177,747",-3%,2012-11-27 18:46:07,2012-11-23
34,Robert Michel M,Dir,S - Sale,AMOT,$6.50,"-1,626","-$10,569","214,280",-1%,2012-11-27 18:38:10,2012-11-23
35,Armstrong James D,Dir,S - Sale,JDAS,$44.65,"-133,371","-$5,955,204","883,120",-13%,2012-11-27 18:38:03,2012-11-26
36,Ambrose Anthony,Pres,P - Purchase,DAIO,$1.50,"+6,800","+$10,200","91,800",+8%,2012-11-27 18:37:35,2012-11-21
37,Leicher Bruce,"SVP, GC",S - Sale,MNTA,$10.56,-324,"-$3,421","100,144",0%,2012-11-27 18:36:01,2012-11-26
38,Lee Jimmy Shueh Mien,Exec COB,S - Sale+OE,ISSI,$8.59,"-17,609","-$151,186","133,381",-12%,2012-11-27 18:35:29,2012-11-26
39,Shoup Eric,EVP of Product,S - Sale+OE,ACOM,$31.58,"-15,276","-$482,416","11,081",-58%,2012-11-27 18:34:57,2012-11-26
40,Bellefeuille Norman E,"SVP, Chief Loan Officer",P - Purchase,BYFC,$0.87,"+57,471","+$50,000","62,471",>999%,2012-11-27 18:34:43,2012-07-26
41,Cameron Edward R,"COB, Pres, CEO",P - Purchase,ARCI,$1.46,"+20,000","+$29,287","11,603",-238%,2012-11-27 18:32:20,2012-11-21
42,Wooten Rosalie Oreilly,Dir,S - Sale,ORLY,$92.40,"-5,000","-$462,000","773,661",-1%,2012-11-27 18:31:07,2012-11-23
43,McFall Thomas,"CFO, EVP of Finance",S - Sale+OE,ORLY,$92.41,"-25,000","-$2,310,148","4,630",-84%,2012-11-27 18:30:44,2012-11-23
44,Rabois Keith,Dir,S - Sale+OE,YELP,$19.26,"-25,000","-$481,434",0,-100%,2012-11-27 18:28:53,2012-11-23
45,Schuster William,COO,S - Sale,GEOY,$30.00,"-2,341","-$70,230","12,619",-16%,2012-11-27 18:28:14,2012-11-23
46,Lindblom Christopher M,See Remarks,S - Sale+OE,INFI,$25.73,"-13,885","-$357,272","2,158",-87%,2012-11-27 18:27:22,2012-11-26
47,Simmons Harold C,"COB, 10%",P - Purchase,VHI,$12.04,"+6,000","+$72,239","324,135,098",0%,2012-11-27 18:27:11,2012-11-27
48,Ullman Myron E III,Dir,S - Sale+OE,SBUX,$50.81,"-20,000","-$1,016,218","10,000",-67%,2012-11-27 18:26:50,2012-11-23
49,Vagelos P Roy,COB,S - Sale+OE,REGN,$175.22,"-64,753","-$11,345,934","533,844",-11%,2012-11-27 18:23:45,2012-11-26
50,Lemaitre Cornelia W,"VP, HR,Dir",S - Sale,LMAT,$6.25,"-2,699","-$16,869","243,934",-1%,2012-11-27 18:16:46,2012-11-23
51,Cameron Edward R,"COB, Pres, CEO",P - Purchase,ARCI,$1.46,"+20,000","+$29,287","11,603",-238%,2012-11-27 18:12:39,2012-11-21
52,Wakeham Dirk,EVP Business Development,S - Sale+OE,RP,$19.54,"-12,500","-$244,225","32,329",-28%,2012-11-27 18:05:38,2012-11-23
53,Williams Gary Michael,Dir,S - Sale,PMBC,$6.22,"-5,845","-$36,365","9,175",-39%,2012-11-27 18:02:41,2012-11-27
54,Betts Scott H,CEO,S - Sale+OE,GCA,$7.44,"-6,250","-$46,500","27,500",-19%,2012-11-27 18:01:20,2012-11-26
55,Baker Charles A,Dir,S - Sale+OE,REGN,$173.87,"-15,000","-$2,607,986","9,590",-61%,2012-11-27 17:54:03,2012-11-26
56,Surace Richard,"SVP, Customer Support",S - Sale+OE,CARB,$9.29,"-4,950","-$45,986",0,-100%,2012-11-27 17:53:54,2012-11-26
57,Louro Joseph J,CEO,P - Purchase,INVU,$3.62,"+10,000","+$36,200","943,333",+1%,2012-11-27 17:52:34,2012-11-16
58,Schwartz Greg M,Chief Revenue Officer,S - Sale+OE,Z,$25.69,"-1,058","-$27,180",0,-100%,2012-11-27 17:51:58,2012-11-26
59,Strobel Gregory A,"Pres, Revenue Cycle Mgmt",S - Sale,MDAS,$16.24,"-10,000","-$162,400",0,-100%,2012-11-27 17:41:57,2012-11-27
60,Chico Barbier Gonzalo,"Pres, CEO, Pullmantur",S - Sale+OE,RCL,$34.77,"-32,150","-$1,117,856","62,548",-34%,2012-11-27 17:41:11,2012-11-27
61,Howells Mark S,Dir,S - Sale,SNAK,$6.22,"-15,234","-$94,745","188,241",-7%,2012-11-27 17:41:02,2012-11-23
62,Gleason Linda D,Dir,S - Sale,OZRK,$32.38,"-60,000","-$1,942,663","3,621,746",-2%,2012-11-27 17:39:41,2012-11-23
63,Gleason George G II,"COB, CEO, 10%",S - Sale,OZRK,$32.38,"-60,000","-$1,942,663","3,621,746",-2%,2012-11-27 17:38:59,2012-11-23
64,Hoch Louis A,"Pres, COO, 10%",S - Sale,PYDS,$0.12,"-16,900","-$2,072","36,610,110",0%,2012-11-27 17:37:16,2012-11-26
65,Bardis John A,"COB, Pres, CEO",S - Sale+OE,MDAS,$16.51,"-107,550","-$1,775,632","1,194,155",-8%,2012-11-27 17:36:46,2012-11-26
