,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Castagna Gary L,VP,S - Sale+OE,ACO,$32.95,"-1,000","-$32,952","82,512",-1%,2012-05-03 21:44:35,2012-05-01
1,Laurus Master Fund Ltd,"Disclaimed Group, 10%",S - Sale,BVTI,$0.40,"-97,156","-$38,862","14,561,826",-1%,2012-05-03 21:32:47,2012-05-01
2,Carlson Jan,"Pres, CEO",S - Sale+OE,ALV,$63.98,"-75,750","-$4,846,600","47,101",-62%,2012-05-03 21:30:52,2012-05-02
3,Proops Jay D,Dir,S - Sale+OE,ACO,$32.41,"-10,000","-$324,105","31,608",-24%,2012-05-03 21:30:26,2012-05-01
4,Talwar Vikram,COB,S - Sale,EXLS,$28.01,"-6,700","-$187,639","748,454",-1%,2012-05-03 21:29:55,2012-05-01
5,Henry Brian C,"EVP, CFO",S - Sale+OE,CRAY,$11.18,"-234,461","-$2,622,397","470,985",-33%,2012-05-03 21:26:55,2012-05-01
6,Kellogg Harry W Jr,Vice COB,S - Sale+OE,SIVB,$64.00,"-3,000","-$192,000","7,091",-30%,2012-05-03 21:17:14,2012-05-01
7,Briskman Louis J,"EVP, GC",S - Sale+OE,CBS,$33.62,"-25,000","-$840,430","260,368",-9%,2012-05-03 21:05:59,2012-05-01
8,Jones David A,Chief Credit Officer,S - Sale+OE,SIVB,$64.10,"-10,000","-$641,025","94,140",-10%,2012-05-03 21:04:22,2012-05-01
9,Hack Michael G,"GM OLED Lighting, Displays,VP",S - Sale,PANL,$44.72,"-4,701","-$210,234","38,139",-11%,2012-05-03 20:57:39,2012-05-01
10,Mahon Janice K,VP of Tech Commercialization,S - Sale,PANL,$45.00,"-1,066","-$47,970","69,568",-2%,2012-05-03 20:56:55,2012-05-01
11,Brown Julia J,Chief Technical Officer,S - Sale+OE,PANL,$45.00,"-14,328","-$644,760","216,768",-6%,2012-05-03 20:56:16,2012-05-01
12,Mak Tak W.,Dir,P - Purchase,ENMD,$0.00,"+352,857",+$0,"365,376",>999%,2012-05-03 20:51:16,2012-05-01
13,He Wei-Wu,Dir,P - Purchase,ENMD,$0.00,"+441,072",+$0,"465,770",>999%,2012-05-03 20:48:09,2012-05-01
14,Hu Cynthia W.,"COO, GC, Secy",P - Purchase,ENMD,$0.00,"+74,982",+$0,"75,967",>999%,2012-05-03 20:45:37,2012-05-01
15,Blum Capital Partners LP,10%,S - Sale,CECO,$6.78,"-287,215","-$1,946,777","14,627,062",-2%,2012-05-03 20:30:39,2012-05-03
16,David Morton,Dir,S - Sale,VG,$2.07,"-36,000","-$74,477","477,058",-7%,2012-05-03 20:28:06,2012-05-01
17,Trivedi Ashok,"Dir, 10%",S - Sale,IGTE,$0.00,"-750,000",-$0,"11,751,675",-6%,2012-05-03 20:24:52,2012-05-01
18,Laurus Master Fund Ltd,"Disclaimed Group, 10%",S - Sale,BVTI,$0.40,"-97,156","-$38,862","14,561,826",-1%,2012-05-03 20:10:32,2012-05-01
