,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Oneglia Raymond R,Dir,P - Purchase,TPC,$21.19,+500,"+$10,595","627,965",0%,2012-06-01 21:40:20,2006-06-14
1,Baldwin Brad,Dir,P - Purchase,CLRO,$4.03,"+1,000","+$4,030","11,000",+10%,2012-06-01 21:40:18,2012-05-18
2,Miller III William F,Dir,S - Sale,HMSY,$26.50,"-30,000","-$795,000","184,688",-14%,2012-06-01 20:34:55,2012-06-01
3,Kelsey Stephen Michael,"EVP, R, D Head, CMO",S - Sale,GERN,$1.37,"-9,300","-$12,741","473,122",-2%,2012-06-01 20:15:31,2012-05-30
4,Earp David,"SVP, Corp Transactions",S - Sale,GERN,$1.37,"-27,155","-$37,202","467,406",-5%,2012-06-01 20:15:12,2012-05-30
5,Bloom Olivia Kyusuk,"VP, Chief Acctg Officer",S - Sale,GERN,$1.37,"-11,029","-$15,110","147,782",-7%,2012-06-01 20:14:54,2012-05-30
6,Behrs Melissa Kelly,SVP Strategic Portfolio Mgmt,S - Sale,GERN,$1.37,"-18,910","-$25,907","405,151",-4%,2012-06-01 20:14:33,2012-05-30
7,Woodford Brent,"SVP, Planning, Control",S - Sale+OE,DIS,$46.00,"-2,000","-$92,000","25,633",-7%,2012-06-01 20:02:04,2012-05-31
8,Perricone Jaye D,"SVP Real Estate, Development",S - Sale,PETM,$64.22,"-17,602","-$1,130,420","1,180",-94%,2012-06-01 19:31:41,2012-05-31
9,Lenhardt David K,"Pres, COO",S - Sale+OE,PETM,$64.75,"-8,200","-$530,950","178,672",-4%,2012-06-01 19:30:35,2012-05-31
10,Whitacre John A,"RETIRED-VP Power Market, Fuel",S - Sale+OE,EE,$30.85,"-10,000","-$308,502","53,191",-16%,2012-06-01 19:25:45,2012-06-01
11,Moyer James C,Dir,S - Sale,MPWR,$18.38,-400,"-$7,351","1,484,734",0%,2012-06-01 19:22:10,2012-06-01
12,Van Assche Wilfriede Margareta Maria,"SVP, Gen. Counsel, Secretary",S - Sale,CERE,$10.01,-84,-$841,"19,917",0%,2012-06-01 19:20:55,2012-05-30
13,Flavell Richard Bailey,Chief Scientific Officer,S - Sale,CERE,$10.01,-250,"-$2,502","128,941",0%,2012-06-01 19:20:45,2012-05-30
14,Gaudreau Daniel A,"SVP, Operations, CFO",S - Sale+OE,ACTU,$6.69,"-100,000","-$668,600","147,619",-40%,2012-06-01 19:12:39,2012-05-30
15,Towerview LLC,10%,P - Purchase,SGA,$34.21,"+2,038","+$69,724","1,756,728",0%,2012-06-01 18:53:24,2012-06-01
16,Stevenson Bobby G,Dir,P - Purchase,CBR,$3.66,"+10,000","+$36,648","5,774,140",0%,2012-06-01 18:50:14,2012-05-30
17,Sani Shawn,SVP TAX,P - Purchase,MGM,$14.29,+333,"+$4,758","10,412",+3%,2012-06-01 18:48:48,2012-02-29
18,Sani Shawn,SVP TAX,S - Sale,MGM,$10.86,-333,"-$3,618","10,412",-3%,2012-06-01 18:48:48,2012-05-22
19,Sabin Gary B,"COB , CEO",P - Purchase,EXL,$11.27,"+1,000","+$11,270","944,630",0%,2012-06-01 18:48:40,2012-06-01
20,Carrillo Victor G,Dir,P - Purchase,MHR,$3.97,"+2,020","+$8,019","7,135",+39%,2012-06-01 18:41:27,2012-05-30
21,Wilson Harry James,Dir,P - Purchase,YHOO,$15.15,"+25,000","+$378,750","51,498",+94%,2012-06-01 18:31:31,2012-05-31
22,Case Wayne A,CEO,P - Purchase,SMIT,$3.45,"+1,900","+$6,555","120,244",+2%,2012-06-01 18:23:38,2012-05-31
23,Simmons Harold C,"COB, 10%",P - Purchase,VHI,$13.57,"+6,000","+$81,444","323,812,155",0%,2012-06-01 18:21:57,2012-06-01
24,Brear James Frederick,"CEO, Pres",S - Sale+OE,PKT,$20.25,-750,"-$15,188","70,000",-1%,2012-06-01 18:21:44,2012-06-01
25,Swanson Robert H Jr,Exec COB,S - Sale+OE,LLTC,$28.30,"-25,000","-$707,543","435,197",-5%,2012-06-01 18:20:08,2012-06-01
26,"Rima Senvest Management, L.L.C.",10%,P - Purchase,RAS,$3.99,"+52,498","+$209,475","3,277,551",+2%,2012-06-01 18:16:35,2012-05-30
27,Pietri Antonio J,"EVP, Field Operations",S - Sale,AZPN,$21.86,"-35,000","-$765,121","108,045",-24%,2012-06-01 18:15:10,2012-05-31
28,Lee David S,Dir,S - Sale+OE,LLTC,$28.55,"-20,000","-$570,984","12,000",-63%,2012-06-01 18:13:53,2012-06-01
29,Manko Douglas John,Controller,S - Sale+OE,ESV,$47.49,-225,"-$10,685","17,529",-1%,2012-06-01 18:04:13,2012-05-30
30,McCarthy Barry,Dir,P - Purchase,P,$10.45,"+45,000","+$470,180","637,862",+8%,2012-06-01 18:00:38,2012-05-30
31,Nickson Richard,VP OF NORTH AMERICAN SALES,S - Sale+OE,LLTC,$28.70,"-5,480","-$157,276","50,345",-10%,2012-06-01 17:56:26,2012-06-01
32,Davis Donald Jason,10%,S - Sale+OE,BBLU,$1.19,"-13,100","-$15,558","8,658,276",0%,2012-06-01 17:55:52,2012-05-17
33,Cinnamon Barry,former affiliate,S - Sale,WEST,$0.19,"-349,500","-$65,400","838,290",-29%,2012-06-01 17:55:26,2012-05-30
