,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Yuan David,"May be part of a 13(g) group, 10%",P - Purchase,ET,$19.00,+618,"+$11,742","87,618",+1%,2012-03-29 21:02:58,2012-03-27
1,Hoag Jay C,"May be part of a 13(g) group, 10%",P - Purchase,ET,$19.00,"+99,382","+$1,888,258","14,449,570",+1%,2012-03-29 20:58:24,2012-03-27
2,Archstone Consulting LLC,10%,S - Sale,HCKT,$5.00,"-4,690,463","-$23,452,315","246,537",-95%,2012-03-29 20:51:43,2012-03-27
3,"Harbinger Capital Partners Master Fund I, Ltd.","*See Remarks, 10%",P - Purchase,SPB,$34.49,"+145,500","+$5,018,295","29,610,897",0%,2012-03-29 20:49:42,2012-03-27
4,Harbinger Group Inc.,"*See Remarks, 10%",P - Purchase,SPB,$34.49,"+145,500","+$5,018,295","29,430,708",0%,2012-03-29 20:48:34,2012-03-27
5,Graunke Terence M,"Dir, 10%",S - Sale,HCKT,$5.00,"-4,690,463","-$23,452,315","289,227",-94%,2012-03-29 20:45:58,2012-03-27
6,Yovovich Paul G,10%,S - Sale,HCKT,$5.00,"-4,690,463","-$23,452,315","289,227",-94%,2012-03-29 20:43:46,2012-03-27
7,Morgan-Stubbe Jaime,Dir,S - Sale,GTS,$22.50,"-2,275","-$51,179","4,058",-36%,2012-03-29 20:41:39,2012-03-16
8,Stemberg Thomas,Dir,S - Sale+OE,LULU,$74.80,"-16,894","-$1,263,688","17,846",-49%,2012-03-29 20:21:48,2012-03-27
9,Stein A William,"CFO, CIO",S - Sale+OE,DLR,$73.50,"-12,585","-$924,998","6,966",-64%,2012-03-29 20:15:04,2012-03-27
10,Chan Chi-Foon,"Pres, COO",S - Sale+OE,SNPS,$31.01,"-119,700","-$3,711,610","179,234",-40%,2012-03-29 19:49:34,2012-03-29
11,Dahldorf John T,CFO,S - Sale+OE,VOLC,$28.02,"-35,000","-$980,662","33,278",-51%,2012-03-29 19:47:54,2012-03-28
12,Young Julius S Jr,Dir,P - Purchase,NBBC,$4.51,+532,"+$2,402","89,575",+1%,2012-03-29 19:44:42,2012-03-28
13,Wright Kenan C,Dir,P - Purchase,NBBC,$4.51,+531,"+$2,397","41,226",+1%,2012-03-29 19:36:03,2012-03-28
14,Manhard Kimberly,"SVP, Regulatory, Dev Ops",S - Sale+OE,RDEA,$22.65,"-5,000","-$113,272","9,731",-34%,2012-03-29 19:32:05,2012-03-28
15,Webster G Alfred,Dir,P - Purchase,NBBC,$4.51,+532,"+$2,402","5,588",+11%,2012-03-29 19:31:31,2012-03-28
16,Metza Kristen,"SVP, HR",S - Sale+OE,GILD,$47.50,"-30,000","-$1,425,000","18,332",-62%,2012-03-29 19:27:41,2012-03-27
17,Blunt Matt,Dir,S - Sale+OE,CPRT,$52.88,"-24,293","-$1,284,520",0,-100%,2012-03-29 19:26:56,2012-03-27
18,Watts John F,Dir,P - Purchase,NBBC,$4.51,+531,"+$2,397","50,844",+1%,2012-03-29 19:26:22,2012-03-28
19,Hresko Thomas Michael,SVP,S - Sale+OE,EGAN,$6.00,"-3,500","-$21,000",0,-100%,2012-03-29 19:23:20,2012-03-29
20,Teague E Reid,Dir,P - Purchase,NBBC,$4.51,+532,"+$2,402","34,771",+2%,2012-03-29 19:20:53,2012-03-28
21,Rowland Lloyd A,"VP, Chief Compliance Officer",S - Sale+OE,AMLN,$23.64,"-8,000","-$189,150","46,243",-15%,2012-03-29 19:17:10,2012-03-28
22,Rittling Mary E,Dir,P - Purchase,NBBC,$4.51,+531,"+$2,397","5,586",+11%,2012-03-29 19:16:26,2012-03-28
23,Simon Shari,Dir,P - Purchase,SCIL,$1.73,"+1,445","+$2,500","3,070",+89%,2012-03-29 19:10:27,2012-03-28
24,Park Ronald,Chief Technical Officer,P - Purchase,SCIL,$1.73,"+5,780","+$9,999","9,750",+146%,2012-03-29 19:10:07,2012-03-28
25,Feller Robert E.,CFO,P - Purchase,SCIL,$1.73,"+5,780","+$9,999","26,936",+27%,2012-03-29 19:09:41,2012-03-28
26,Bowen Robert C,Dir,P - Purchase,SCIL,$1.73,"+28,900","+$49,997","860,465",+3%,2012-03-29 19:09:21,2012-03-28
27,Myers David Andrew,CEO,P - Purchase,SCIL,$1.73,"+11,560","+$19,999","121,258",+11%,2012-03-29 19:08:59,2012-03-28
28,Ridgill Pressley A,"Pres, CEO",P - Purchase,NBBC,$4.51,+531,"+$2,397","51,935",+1%,2012-03-29 19:08:21,2012-03-28
29,Perkins Robert V,Dir,P - Purchase,NBBC,$4.51,+532,"+$2,402","10,571",+5%,2012-03-29 19:01:31,2012-03-28
30,Bell Derek,VP of Engineering,S - Sale+OE,POWI,$37.19,"-1,000","-$37,190","20,769",-5%,2012-03-29 19:01:13,2012-03-29
31,Lowe Robert F,Dir,P - Purchase,NBBC,$4.51,+531,"+$2,397","94,032",+1%,2012-03-29 18:56:19,2012-03-28
32,Smith Graham,CFO,S - Sale+OE,CRM,$152.92,"-2,500","-$382,300","17,092",-13%,2012-03-29 18:51:19,2012-03-29
33,Ragsdale Howard L,Senior VP - Business Dev.,S - Sale+OE,AIRM,$90.10,-900,"-$81,086","3,333",-21%,2012-03-29 18:47:29,2012-03-27
34,Dawson J Hallam,Dir,S - Sale+OE,ADSK,$41.94,"-20,000","-$838,784","54,700",-27%,2012-03-29 18:46:53,2012-03-27
35,Kinnarney Joseph H,Dir,P - Purchase,NBBC,$4.51,+531,"+$2,397","65,235",+1%,2012-03-29 18:44:36,2012-03-28
36,Koplow Hilarie A.,"Pres, Commercial, SMB Bus. Uni",S - Sale+OE,CRM,$152.92,"-2,519","-$385,205","24,063",-9%,2012-03-29 18:42:38,2012-03-29
37,Dodson Barry Z,Dir,P - Purchase,NBBC,$4.51,+531,"+$2,397","56,985",+1%,2012-03-29 18:39:41,2012-03-28
38,Sierks Kevin J,"VP, Corporate Controller",P - Purchase,VRA,$28.71,"+1,000","+$28,714","5,000",+25%,2012-03-29 18:35:33,2012-03-29
39,Cooper Joe R,EVP,S - Sale,BIG,$46.60,"-25,000","-$1,165,000","60,000",-29%,2012-03-29 18:32:37,2012-03-27
40,Diffey Alex A Jr,Dir,P - Purchase,NBBC,$4.51,+531,"+$2,397","19,071",+3%,2012-03-29 18:32:22,2012-03-28
41,Clark Robert Cunningham,Dir,P - Purchase,NBBC,$4.59,+231,"+$1,059","11,054",+2%,2012-03-29 18:28:41,2012-03-29
42,Britt Charles A,Dir,P - Purchase,NBBC,$4.59,+231,"+$1,059","86,397",0%,2012-03-29 18:25:26,2012-03-29
43,Branch James David,Dir,P - Purchase,NBBC,$4.59,+231,"+$1,059","23,129",+1%,2012-03-29 18:21:17,2012-03-29
44,Carr Robert O,"COB, CEO",S - Sale+OE,HPY,$30.10,"-106,846","-$3,216,281","31,847",-77%,2012-03-29 18:19:45,2012-03-27
45,Zinn Matthew,"SVP, GC",S - Sale,TIVO,$11.89,"-15,000","-$178,304","144,515",-9%,2012-03-29 18:19:34,2012-03-27
46,McEvoy Matthew,Dir,P - Purchase,VRA,$29.64,"+1,500","+$44,465","3,013",+99%,2012-03-29 18:18:20,2012-03-27
47,Albert Michael S,Dir,P - Purchase,NBBC,$4.59,+231,"+$1,059","38,302",+1%,2012-03-29 18:17:35,2012-03-29
48,McNair Carl H Jr,Dir,S - Sale,AIRM,$89.56,"-3,500","-$313,460","41,237",-8%,2012-03-29 18:11:31,2012-03-27
49,Stephens Investments Holdings LLC,10%,S - Sale,CPWM,$17.80,"-150,000","-$2,669,503","2,718,417",-5%,2012-03-29 18:09:02,2012-03-27
50,Willens Robert,Dir,P - Purchase,DXR,$9.02,+300,"+$2,706","14,164",+2%,2012-03-29 18:07:21,2012-03-29
51,Stephens Warren A,10%,S - Sale,CPWM,$17.80,"-150,000","-$2,669,503","2,718,417",-5%,2012-03-29 18:06:26,2012-03-27
52,Schmidt Eric E,Exec COB,S - Sale+OE,GOOG,$654.81,"-2,750","-$1,800,735","59,815",-4%,2012-03-29 18:00:46,2012-03-28
53,Pike Christopher,Dir,S - Sale,VNTV,$16.07,-641,"-$10,298","26,771",-2%,2012-03-29 17:57:14,2012-03-27
54,Patsley Pamela H,Dir,S - Sale,VNTV,$16.07,"-6,052","-$97,225","362,689",-2%,2012-03-29 17:56:47,2012-03-27
55,Mussafer David M,Dir,S - Sale,VNTV,$16.07,"-1,993","-$32,018","83,238",-2%,2012-03-29 17:56:18,2012-03-27
56,Gpe VI Gp Limited Partnership,Member of Group >10%,S - Sale,VNTV,$16.07,"-1,634,915","-$26,264,909","68,298,539",-2%,2012-03-29 17:55:45,2012-03-27
57,Gpe VI Gp (Delaware) Limited Partnership,Member of Group >10%,S - Sale,VNTV,$16.07,"-182,770","-$2,936,200","7,635,226",-2%,2012-03-29 17:55:09,2012-03-27
58,Moore Gary B,"EVP, COO",S - Sale+OE,CSCO,$21.00,"-50,000","-$1,050,000","838,658",-6%,2012-03-29 17:55:03,2012-03-27
59,Gpe VI Ft-Co Investment Gp Limited Partnership,Member of Group >10%,S - Sale,VNTV,$16.07,"-227,956","-$3,662,113","9,522,876",-2%,2012-03-29 17:54:37,2012-03-27
60,Gpe VI Ft Co-Investment Limited Partnership,Member of Group >10%,S - Sale,VNTV,$16.07,"-227,956","-$3,662,113","9,522,876",-2%,2012-03-29 17:54:07,2012-03-27
61,"Greenspring Opportunities Gp Ii, LLC",10%,P - Purchase,ET,$19.00,"+200,000","+$3,800,000","10,181,012",+2%,2012-03-29 17:53:43,2012-03-27
