,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Nevatia Puneet,"SVP, CIO",P - Purchase,CATC,$68.00,+300,"+$20,400","2,912",+11%,2020-03-03 21:44:08,2020-02-28
1,Ahmad-Taylor Tyrone,Dir,P - Purchase,GPRO,$3.75,"+10,695","+$40,106","24,950",+75%,2020-03-03 21:37:54,2020-02-28
2,Sacks Natalie,Chief Medical Officer,S - Sale+OE,HARP,$14.68,"-5,826","-$85,526","45,754",-11%,2020-03-03 21:31:57,2020-03-02
3,Sopp Mark W,"EVP, CFO",P - Purchase,KBR,$25.14,"+6,000","+$150,836","98,840",+6%,2020-03-03 21:17:29,2020-02-28
4,Chen Connie L,"GC, Sec., Comp. Officer",S - Sale+OE,QUOT,$8.80,"-9,032","-$79,450","319,227",-3%,2020-03-03 20:54:46,2020-03-02
5,Creed Greg,Dir,P - Purchase,ARMK,$34.30,"+3,000","+$102,892","9,963",+43%,2020-03-03 20:47:04,2020-03-02
6,Mazzella Joseph F,Dir,S - Sale,PFSI,$35.59,"-18,000","-$640,545","664,180",-3%,2020-03-03 20:43:46,2020-03-02
7,Newman Jeffrey B,"EVP, GC",S - Sale,EEFT,$124.20,"-5,000","-$621,000","9,128",-35%,2020-03-03 20:40:47,2020-02-28
8,Kasriel Stephane,Dir,S - Sale+OE,UPWK,$8.67,"-73,718","-$638,867","299,719",-20%,2020-03-03 20:33:16,2020-02-28
9,Brown Bob D,See Remarks,S - Sale+OE,DRNA,$21.00,"-8,185","-$171,885","5,000",-62%,2020-03-03 20:31:09,2020-03-02
10,Weissman James B,"EVP, COO",S - Sale+OE,DRNA,$20.61,"-4,360","-$89,854","21,860",-17%,2020-03-03 20:30:30,2020-03-02
11,Brown Hayden,"Pres, CEO",S - Sale+OE,UPWK,$8.43,"-3,116","-$26,267","305,330",-1%,2020-03-03 20:29:04,2020-03-02
12,Winborne Raymond E Jr,CFO,S - Sale,GDDY,$68.90,"-2,305","-$158,815","160,376",-1%,2020-03-03 20:26:17,2020-03-03
13,Kelly Nima,GC,S - Sale,GDDY,$68.99,"-1,086","-$74,921","145,920",-1%,2020-03-03 20:25:54,2020-02-28
14,Carroll James M.,"Chief PFM, GLOB Officer",S - Sale,GDDY,$68.90,"-8,715","-$600,464","106,117",-8%,2020-03-03 20:25:32,2020-03-03
15,Low Ah Kee Andrew,COO,S - Sale,GDDY,$68.90,"-4,041","-$278,425","141,057",-3%,2020-03-03 20:25:08,2020-03-03
16,Kinion Brian K,CFO,S - Sale+OE,UPWK,$8.43,"-2,397","-$20,206","4,806",-33%,2020-03-03 20:25:01,2020-03-02
17,Moy Jeffrey,EVP Operations,S - Sale,DXCM,$278.10,-362,"-$100,672","55,440",-1%,2020-03-03 20:15:14,2020-03-02
18,Boulais Wayne,Dir,P - Purchase,DRTT,$1.90,"+15,000","+$28,463","60,000",+33%,2020-03-03 20:14:15,2020-03-02
19,Lequient Frederic,SVP Global Customer Services,S - Sale+OE,VEEV,$144.34,"-1,019","-$147,082","1,856",-35%,2020-03-03 20:05:33,2020-03-03
20,Yu Raymond H,Dir,P - Purchase,RBB,$17.11,"+3,000","+$51,330","253,572",+1%,2020-03-03 20:04:34,2020-02-28
21,"B. Riley Financial, Inc.",10%,P - Purchase,ALTG,$8.52,"+308,942","+$2,632,436","5,755,481",+6%,2020-03-03 20:04:07,2020-02-28
22,Johnson Carol J,Dir,P - Purchase,FTSI,$0.95,"+52,500","+$50,017","73,408",+251%,2020-03-03 19:50:48,2020-02-28
