,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Ghasripoor Farshad,"VP, CTO",S - Sale,ERII,$10.00,"-2,869","-$28,690","66,710",-4%,2020-01-13 21:21:01,2020-01-09
1,O'Farrell Elizabeth G.,Dir,P - Purchase,GERN,$1.34,"+3,000","+$4,028","3,000",New,2020-01-13 21:10:35,2020-01-10
2,Ruisi Lawrence,Dir,S - Sale,ATH,$47.83,"-8,000","-$382,640","52,125",-13%,2020-01-13 20:14:25,2020-01-10
3,Smith Karyn,"GC, Secretary",S - Sale+OE,TWLO,$115.36,"-4,523","-$521,781","42,420",-10%,2020-01-13 20:11:41,2020-01-10
4,McFarlane Scott M,See Remarks,S - Sale+OE,AVLR,$84.34,"-15,000","-$1,265,139","758,028",-2%,2020-01-13 19:28:43,2020-01-10
5,Chen Stephen T,"Pres,COB,CEO,CFO, 10%",P - Purchase,AMAR,$0.26,"+5,000","+$1,300","7,199,556",0%,2020-01-13 19:28:38,2020-01-09
6,Collins Jeffery Lynn,"VP, GM, Intr., Comm. Specialty",P - Purchase,NLS,$1.50,"+33,200","+$49,956","37,652",+746%,2020-01-13 19:00:24,2019-11-20
7,Kurtz George,"Pres, CEO, 10%",S - Sale+OE,CRWD,$56.34,"-143,508","-$8,084,531",0,-100%,2020-01-13 18:37:50,2020-01-09
8,Sexton Joseph E.,Dir,S - Sale+OE,CRWD,$56.78,"-12,500","-$709,750",0,-100%,2020-01-13 18:37:27,2020-01-09
9,Burr Richelle E,"VP, GC, Secy",S - Sale,PLAB,$15.20,"-3,900","-$59,280","89,253",-4%,2020-01-13 18:32:16,2020-01-09
10,Wojtaszek Gary J,"Pres, CEO",S - Sale,CONE,$67.00,"-100,000","-$6,700,000","360,430",-22%,2020-01-13 18:22:27,2020-01-10
11,Farrell Eugene,Chief Product Officer,S - Sale+OE,SMAR,$45.37,"-12,000","-$544,385","59,132",-17%,2020-01-13 18:21:03,2020-01-10
12,Anderson Kristine,EVP,S - Sale,BAH,$76.00,"-10,224","-$777,024","13,340",-43%,2020-01-13 18:20:58,2020-01-09
13,Hamilton Kara,"Chief People, Culture Officer",S - Sale+OE,SMAR,$45.36,"-10,000","-$453,631",816,-92%,2020-01-13 18:18:41,2020-01-10
14,Arntz Michael,Chief Revenue Officer,S - Sale+OE,SMAR,$45.36,"-15,000","-$680,423","2,396",-86%,2020-01-13 18:15:39,2020-01-10
15,Herbert James L,Dir,S - Sale,NEOG,$65.32,"-17,339","-$1,132,537","39,972",-30%,2020-01-13 18:08:21,2020-01-09
16,Drimal Charles E Jr,"CEO, 10%",S - Sale+OE,PNRG,$151.00,-100,"-$15,100","521,789",0%,2020-01-13 18:06:24,2020-01-10
17,Tang Kevin C,"Dir, 10%",P - Purchase,LJPC,$5.87,"+2,971,682","+$17,434,468","7,910,575",+60%,2020-01-13 17:59:03,2020-01-09
18,Clemente Rodney,"VP, Water",S - Sale,ERII,$9.80,-212,"-$2,078","42,475",0%,2020-01-13 17:50:29,2020-01-09
19,Ghesquiere David W.,"SVP, Corporate, Business Dev",S - Sale+OE,NSTG,$29.07,"-19,579","-$569,144","54,169",-27%,2020-01-13 17:47:37,2020-01-09
20,"Armistice Capital, LLC",10%,P - Purchase,AMAG,$11.92,"+30,466","+$363,226","8,396,000",0%,2020-01-13 17:47:07,2020-01-09
21,"Armistice Capital, LLC",10%,S - Sale,AMAG,$12.43,"-12,466","-$154,952","8,396,000",0%,2020-01-13 17:47:07,2020-01-09
22,"Fundamental Global Investors, LLC","Dir, 10%",P - Purchase,BTN,$3.30,"+8,528","+$28,112","4,046,263",0%,2020-01-13 17:39:07,2020-01-09
23,Jeffs Richard,10%,P - Purchase,RMES,$0.07,"+65,999","+$4,290","7,181,657",+1%,2020-01-13 17:23:01,2020-01-10
24,Mansueto Joseph D,"Exec COB, 10%",S - Sale,MORN,$154.22,"-4,348","-$670,545","21,052,430",0%,2020-01-13 17:17:42,2020-01-10
25,Bolton H Eric Jr,"Pres, CEO",S - Sale,MAA,$132.16,-285,"-$37,666","268,487",0%,2020-01-13 17:13:52,2020-01-13
26,Murano Elsa A,Dir,S - Sale+OE,HRL,$44.70,"-4,519","-$201,999","96,548",-4%,2020-01-13 17:09:23,2020-01-10
27,Campbell Albert M III,"EVP, CFO",S - Sale,MAA,$132.16,-256,"-$33,833","73,307",0%,2020-01-13 17:09:07,2020-01-13
28,Connor Patrick J,Group VP,S - Sale+OE,HRL,$44.40,"-15,685","-$696,481","21,918",-42%,2020-01-13 17:08:53,2020-01-10
29,"Rtw Investments, LP",10%,P - Purchase,MIST,$16.25,"+270,000","+$4,387,500","4,228,264",+7%,2020-01-13 17:07:32,2020-01-13
30,Delpriore Robert J.,"EVP, GC",S - Sale,MAA,$132.16,-289,"-$38,194","43,612",-1%,2020-01-13 17:06:35,2020-01-13
31,Hayes Robin,CEO,S - Sale,JBLU,$18.79,"-2,500","-$46,975","460,375",-1%,2020-01-13 17:05:51,2020-01-10
32,Slusher John F,EVP: GBL SPORTS MKTG,S - Sale+OE,NKE,$101.26,"-110,000","-$11,138,214","191,905",-36%,2020-01-13 17:03:43,2020-01-10
33,Grimes Thomas L Jr,"EVP, COO",S - Sale,MAA,$132.16,-284,"-$37,533","72,461",0%,2020-01-13 17:03:19,2020-01-13
34,Mirza Mansoor Raza,Dir,S - Sale+OE,KPTI,$20.00,"-2,056","-$41,120",0,-100%,2020-01-13 17:02:59,2020-01-09
35,Butterfield Stewart,CEO,S - Sale,WORK,$23.29,"-2,500","-$58,223","248,655",-1%,2020-01-13 16:52:19,2020-01-09
36,Henderson Cal,CTO,S - Sale,WORK,$23.29,"-1,500","-$34,931","138,500",-1%,2020-01-13 16:51:58,2020-01-09
37,Orbimed Advisors LLC,10%,S - Sale,ALEC,$19.50,"-379,997","-$7,409,942","38,808",-91%,2020-01-13 16:48:41,2020-01-09
38,Jones Robyn Mary Elizabeth,"Member of 10% owner group, 10%",S - Sale,GSHD,$44.28,"-18,362","-$813,123","823,935",-2%,2020-01-13 16:47:54,2020-01-10
39,Jones Mark Evan,"CEO, 10%",S - Sale,GSHD,$44.28,"-18,362","-$813,123","801,846",-2%,2020-01-13 16:47:12,2020-01-10
40,Swaroop Bhagwat,"EVP, GM, Protection",S - Sale+OE,PFPT,$122.02,"-5,000","-$610,100",726,-87%,2020-01-13 16:46:31,2020-01-10
41,Mark & Robyn Jones Descendants Trust 2014,"Member of 10% owner group, 10%",S - Sale,GSHD,$44.28,"-18,362","-$813,123","76,045",-19%,2020-01-13 16:46:05,2020-01-10
42,De Chabert Ralph E,"SVP, Chief Diversity Officer",S - Sale+OE,BFA,$67.70,-598,"-$40,485","4,858",-11%,2020-01-13 16:45:49,2020-01-10
