,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Fitzgerald Timothy John,CEO,P - Purchase,MIDD,$78.07,"+18,750","+$1,463,743","291,450",+7%,2020-04-01 21:56:36,2020-03-13
1,Vahaviolos Sotirios J.,"Exec COB, 10%",P - Purchase,MG,$4.52,"+87,670","+$396,268","10,438,375",+1%,2020-04-01 21:50:16,2020-03-30
2,"Global Infrastructure Investors Iii, LLC",10%,P - Purchase,CWEN,$19.13,"+120,000","+$2,295,000","168,726",+246%,2020-04-01 21:25:27,2020-03-30
3,Andrews Ronald Asbury,"CEO, Pres",P - Purchase,OCX,$2.30,"+45,216","+$104,150","62,698",+259%,2020-04-01 21:24:57,2020-03-30
4,Tuggle Clyde C,Dir,P - Purchase,OXM,$35.72,"+2,000","+$71,440","10,023",+25%,2020-04-01 21:24:27,2020-04-01
5,Williams R Jamison Jr,Dir,P - Purchase,CNFR,$3.00,"+1,102","+$3,306","395,458",0%,2020-04-01 21:16:47,2020-03-30
6,Keenan Katharine A,Pres,S - Sale,BXMT,$18.91,"-1,307","-$24,715","75,340",-2%,2020-04-01 20:55:39,2020-03-31
7,Newstead Jennifer,"VP, GC",S - Sale,FB,$165.50,-97,"-$16,054","1,958",-5%,2020-04-01 20:33:19,2020-03-31
8,Cotter Margaret,"EVP, Real Estate Dev., 10%",S - Sale,RDI,$3.80,"-7,500","-$28,502","2,630,909",0%,2020-04-01 20:15:20,2020-03-30
9,"Luxor Capital Group, LP",10%,P - Purchase,FPH,$4.90,"+628,605","+$3,079,456","12,221,295",+5%,2020-04-01 20:09:50,2020-03-30
10,Barker Geoffrey T,Dir,S - Sale,SMAR,$43.55,"-30,000","-$1,306,606","781,580",-4%,2020-04-01 20:03:21,2020-03-30
11,James J. Cotter Living Trust,"Member of Sec.13(d)(3) Group, 10%",S - Sale,RDI,$3.80,"-7,500","-$28,502","1,792,649",0%,2020-04-01 20:00:35,2020-03-30
12,Cotter Ellen M,"Chairperson, Pres, CEO, 10%",S - Sale,RDI,$3.80,"-7,500","-$28,502","2,566,082",0%,2020-04-01 19:58:47,2020-03-30
13,Chapman Joyce Ann,Dir,S - Sale+OE,AEL,$19.26,"-10,000","-$192,646","24,950",-29%,2020-04-01 19:58:30,2020-03-31
14,Collins James T.,Chief Administrative Officer,S - Sale,CUBI,$10.29,-388,"-$3,993","16,008",-2%,2020-04-01 19:56:08,2020-03-30
15,Roskey Mark T.,"SVP, Commercial, Accelerator",S - Sale+OE,QTRX,$17.99,"-5,093","-$91,622","21,836",-19%,2020-04-01 19:52:36,2020-03-30
16,Hornbuckle William,"Pres, ACTING CEO",P - Purchase,MGM,$11.76,"+8,500","+$99,960","385,114",+2%,2020-04-01 19:52:33,2020-03-30
17,Jones Robert Scott,"Pres, Chief Revenue Officer",S - Sale+OE,AYX,$92.53,"-5,305","-$490,888","39,613",-12%,2020-04-01 19:29:50,2020-03-30
18,Layne Paul H,CEO,P - Purchase,HHC,$50.01,"+4,040","+$202,040","37,371",+12%,2020-04-01 19:25:41,2020-03-27
19,Stein A William,CEO,S - Sale+OE,DLR,$140.00,"-25,000","-$3,500,000",0,-100%,2020-04-01 19:18:54,2020-03-30
