,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Sparks Edwin C,"Pres, Fluoro, Chem Sol",S - Sale+OE,CC,$20.56,"-2,728","-$56,088","42,940",-6%,2020-08-12 21:58:14,2020-08-10
1,Reitman Maureen T. F.,Group VP,S - Sale,EXPO,$83.02,"-4,000","-$332,060","42,707",-9%,2020-08-12 21:57:57,2020-08-10
2,Barnickel John,Chief Commercial Officer,P - Purchase,AFIB,$18.00,"+7,300","+$131,400","13,966",+110%,2020-08-12 21:47:27,2020-08-10
3,Hinrichs James F.,Dir,P - Purchase,AFIB,$18.00,"+10,000","+$180,000","26,110",+62%,2020-08-12 21:47:02,2020-08-10
4,Doman Curtis Linn,Chief Innovation Officer-PROG,S - Sale+OE,AAN,$59.03,"-135,990","-$8,027,868","162,049",-46%,2020-08-12 21:31:09,2020-08-10
5,Bonita David P,"Dir, 10%",P - Purchase,AFIB,$18.00,"+415,000","+$7,470,000","1,322,440",+46%,2020-08-12 21:06:57,2020-08-10
6,Frampton Marcus,Dir,S - Sale,SCND,$8.00,-502,"-$4,018","79,310",-1%,2020-08-12 21:06:18,2020-08-11
7,Kattos Andrew N,"EVP, Regional CEO",S - Sale,SFBS,$39.09,"-20,000","-$781,715","79,834",-20%,2020-08-12 21:06:13,2020-08-10
8,Orbimed Advisors LLC,"Dir, 10%",P - Purchase,AFIB,$18.00,"+415,000","+$7,470,000","1,320,218",+46%,2020-08-12 21:06:09,2020-08-10
9,Powell Michael,"Dir, 10%",P - Purchase,CMPI,$15.00,"+133,333","+$1,999,995","3,606,707",+4%,2020-08-12 21:04:57,2020-08-11
10,Venbio Global Strategic Fund II L.P.,10%,P - Purchase,CMPI,$15.00,"+200,000","+$3,000,000","3,673,374",+6%,2020-08-12 21:00:18,2020-08-11
11,Robins Chad M,"CEO, COB",S - Sale+OE,ADPT,$37.60,"-50,040","-$1,881,470","1,778,180",-3%,2020-08-12 21:00:12,2020-08-10
12,Tejada Jennifer,CEO,S - Sale+OE,PD,$28.33,"-52,000","-$1,473,390","587,680",-8%,2020-08-12 20:53:21,2020-08-10
13,Kulaszewicz Frank C,SVP,S - Sale+OE,ROK,$232.86,"-5,833","-$1,358,276","18,737",-24%,2020-08-12 20:53:06,2020-08-11
14,Pedersen Todd R.,CEO,P - Purchase,VVNT,$17.64,"+20,959","+$369,717","103,176",+25%,2020-08-12 20:50:32,2020-08-12
15,Williams Patrick,"Pres, CEO",S - Sale,IOSP,$80.27,"-8,000","-$642,160","171,195",-4%,2020-08-12 20:43:58,2020-08-10
