,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Kistner William G,Dir,P - Purchase,BY,$12.11,+600,"+$7,266","3,300",+22%,2020-03-13 21:54:39,2020-03-12
1,Roehm John Paul,"Pres, CEO",P - Purchase,IEA,$2.29,"+5,000","+$11,458","225,839",+2%,2020-03-13 21:45:09,2020-03-13
2,Doubleday Richard,EVP Chief Commercial Officer,S - Sale,DXCM,$264.74,"-8,303","-$2,198,160","62,719",-12%,2020-03-13 21:36:19,2020-03-11
3,Hoberman Kenneth,COO,S - Sale,STML,$4.97,"-26,191","-$130,211","771,764",-3%,2020-03-13 21:31:51,2020-03-09
4,Francomano Robert,Chief Commercial Officer,S - Sale,STML,$5.00,"-1,266","-$6,330","197,930",-1%,2020-03-13 21:31:50,2020-03-09
5,Gionco David,Chief Accounting Officer,S - Sale,STML,$4.98,"-13,857","-$68,978","319,734",-4%,2020-03-13 21:31:47,2020-03-09
6,Bergstein Ivan,CEO,S - Sale,STML,$4.98,"-57,451","-$286,213","2,857,954",-2%,2020-03-13 21:31:47,2020-03-09
7,Balo Andrew K,*,S - Sale,DXCM,$264.82,"-8,161","-$2,161,231","58,588",-12%,2020-03-13 21:29:28,2020-03-11
8,Ace Heather S,SVP HR,S - Sale,DXCM,$264.69,"-6,207","-$1,642,902","38,584",-14%,2020-03-13 21:28:52,2020-03-11
9,Abbey Donald,"EVP Quality, Regulatory Aff",S - Sale,DXCM,$264.68,"-8,050","-$2,130,657","69,707",-10%,2020-03-13 21:28:31,2020-03-11
10,Chai Trust Co LLC,10%,P - Purchase,EXTN,$7.62,"+295,982","+$2,256,800","7,157,415",+4%,2020-03-13 21:28:22,2020-03-13
11,Selvaraj Shelly Ramasamy,SVP Information Technology,S - Sale,DXCM,$264.70,"-3,387","-$896,528","27,008",-11%,2020-03-13 21:20:56,2020-03-11
12,Ellis Kip B,"EVP Operations, COO",P - Purchase,PATK,$32.34,"+3,000","+$97,015","84,646",+4%,2020-03-13 21:18:47,2020-03-13
13,Leach Jacob Steven,EVP CTO,S - Sale,DXCM,$264.69,"-6,909","-$1,828,756","138,322",-5%,2020-03-13 21:17:48,2020-03-11
14,Sylvain Jereme M,"SVP, Finance, CAO",S - Sale,DXCM,$264.83,-613,"-$162,340","13,417",-4%,2020-03-13 21:17:35,2020-03-11
15,Moy Jeffrey,EVP Operations,S - Sale,DXCM,$264.76,"-6,203","-$1,642,289","58,048",-10%,2020-03-13 21:17:22,2020-03-11
16,Blackford Quentin S.,"COO, CFO",S - Sale,DXCM,$248.98,"-12,561","-$3,127,448","69,203",-15%,2020-03-13 21:17:07,2020-03-11
17,Sayer Kevin R,"Pres, CEO, COB",S - Sale,DXCM,$264.82,"-20,374","-$5,395,432","176,542",-10%,2020-03-13 21:17:02,2020-03-11
18,Welch M Scott,Dir,P - Purchase,PATK,$33.25,+100,"+$3,325","114,008",0%,2020-03-13 21:15:04,2020-03-12
19,Zatlyn Michelle,COO,S - Sale+OE,NET,$19.14,"-84,900","-$1,625,184",0,-100%,2020-03-13 21:11:49,2020-03-11
