,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Tehrani Ali,CEO,S - Sale,ZYME,$39.04,"-3,500","-$136,624","313,370",-1%,2020-11-04 21:37:00,2020-11-02
1,Stuelpnagel John R,Dir,S - Sale,TXG,$136.36,"-7,500","-$1,022,665","510,991",-1%,2020-11-04 21:36:18,2020-11-02
2,Saxonov Serge,"CEO, 10%",S - Sale+OE,TXG,$136.57,"-10,000","-$1,365,702","967,181",-1%,2020-11-04 21:35:34,2020-11-02
3,McAnear Justin J.,CFO,S - Sale+OE,TXG,$136.57,"-10,000","-$1,365,723",933,-91%,2020-11-04 21:34:51,2020-11-02
4,Hindson Benjamin J.,"See Remarks, 10%",S - Sale+OE,TXG,$136.68,"-33,750","-$4,612,976","67,500",-33%,2020-11-04 21:34:08,2020-11-02
5,Crutchfield Bradford,Chief Commercial Officer,S - Sale+OE,TXG,$136.68,"-17,000","-$2,323,515",963,-95%,2020-11-04 21:33:15,2020-11-02
6,Saba Peter B,"SVP, GC, Corp. Secretary",S - Sale,SCHN,$21.52,"-9,049","-$194,734","53,262",-15%,2020-11-04 21:31:44,2020-11-03
7,Henderson Michael R,"SVP, Pres of Operations",S - Sale,SCHN,$21.52,"-10,630","-$228,758","111,425",-9%,2020-11-04 21:29:34,2020-11-03
8,Heiskell Steven,"SVP, Pres Svcs, Products",S - Sale,SCHN,$21.39,"-10,549","-$225,643","101,843",-9%,2020-11-04 21:28:49,2020-11-03
9,Gaggini Stefano R.,"VP, Deputy CFO, CAO",S - Sale,SCHN,$21.40,"-3,975","-$85,065","42,476",-9%,2020-11-04 21:27:49,2020-11-03
10,Benedict Anne Lee,See Remarks,S - Sale+OE,SUM,$18.48,"-8,250","-$152,431","11,864",-41%,2020-11-04 21:18:34,2020-11-02
11,Kaplan David B,"Co-Founder, Co-Chair of PEG",S - Sale,ARES,$42.33,"-200,000","-$8,465,887","1,664,333",-11%,2020-11-04 21:04:45,2020-11-02
