,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Hale Thomas E,Pres,S - Sale,SVMK,$22.33,"-29,054","-$648,892","471,573",-6%,2020-08-20 21:44:50,2020-08-18
1,Patel Dharti,Chief Accounting Officer,S - Sale,SVMK,$22.52,"-3,452","-$77,739","68,637",-5%,2020-08-20 21:32:23,2020-08-18
2,Schoenstein John S,Chief Sales Officer,S - Sale,SVMK,$22.45,"-16,156","-$362,661","121,976",-12%,2020-08-20 21:27:39,2020-08-18
3,Stretch Leslie,"Pres, CEO",S - Sale+OE,MDLA,$31.13,"-50,537","-$1,573,028","1,513,055",-3%,2020-08-20 21:04:44,2020-08-18
4,Stretch Leslie,"Pres, CEO",S - Sale+OE,MDLA,$31.05,-485,"-$15,059","1,545,083",0%,2020-08-20 21:00:56,2020-08-06
5,Prescott Thomas M,Dir,S - Sale,ALGN,$304.38,"-10,000","-$3,043,746","89,398",-10%,2020-08-20 21:00:31,2020-08-19
6,Frampton Marcus,Dir,S - Sale,SCND,$7.90,-200,"-$1,580","79,110",0%,2020-08-20 20:54:51,2020-08-19
7,Cantieri Rebecca,Chief People Officer,S - Sale,SVMK,$22.44,"-7,435","-$166,823","137,946",-5%,2020-08-20 20:47:43,2020-08-18
8,Lurie Alexander J,CEO,S - Sale,SVMK,$22.33,"-25,069","-$559,891","1,227,545",-2%,2020-08-20 20:46:22,2020-08-18
9,Blum Lora D,"GC, Secty",S - Sale,SVMK,$22.42,"-10,850","-$243,268","101,176",-10%,2020-08-20 20:46:01,2020-08-18
10,Clifford Deborah,CFO,S - Sale,SVMK,$22.43,"-36,533","-$819,366","223,904",-14%,2020-08-20 20:44:37,2020-08-18
11,Van Trease Kristina,"VP, Division Manager",S - Sale,MGRC,$67.05,"-4,280","-$286,991","16,881",-20%,2020-08-20 20:29:58,2020-08-18
12,Benioff Marc,"Chair of the Board, CEO",S - Sale+OE,CRM,$207.37,"-15,000","-$3,110,500","29,588,800",0%,2020-08-20 20:28:50,2020-08-20
13,Stephenson Aaron D.,"SVP, Operations",S - Sale,LNG,$52.41,"-9,600","-$503,124","74,187",-11%,2020-08-20 20:28:26,2020-08-19
14,Whitney David M,"VP, Controller, PAO",S - Sale,MGRC,$67.05,"-4,280","-$286,991","16,881",-20%,2020-08-20 20:23:40,2020-08-18
15,Chen Stephen T,"Pres,COB,CEO,CFO, 10%",P - Purchase,AMAR,$0.21,+600,+$127,"7,219,206",0%,2020-08-20 20:22:08,2020-08-10
16,English Frank E. Jr.,Dir,S - Sale,AJG,$107.14,"-2,500","-$267,850","6,500",-28%,2020-08-20 20:19:45,2020-08-18
17,Thomas Dolca,Chief Medical Officer,S - Sale+OE,PRNB,$100.00,"-15,000","-$1,500,000","1,826",-89%,2020-08-20 20:17:21,2020-08-18
18,Shapiro Nina B.,Dir,S - Sale,INVE,$5.13,"-10,000","-$51,300","152,747",-6%,2020-08-20 20:17:13,2020-08-19
19,Schwartz Robert Harris,"Pres, CEO",S - Sale,ATEX,$47.03,-409,"-$19,236","37,215",-1%,2020-08-20 20:13:52,2020-08-19
20,Linford Christine Maebelle,Exec Officer,P - Purchase,ALTA,$20.19,+1,+$27,211,+1%,2020-08-20 20:06:56,2020-08-17
21,Gilpin Eric,"SVP, Sales",S - Sale+OE,UPWK,$15.02,"-6,735","-$101,165","2,606",-72%,2020-08-20 20:06:44,2020-08-18
