,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Ezralow Bryan,10%,S - Sale,CODA,$5.70,"-4,490","-$25,593","1,085,120",0%,2020-04-10 21:41:34,2020-03-25
1,Bracher Charles,CFO,S - Sale+OE,GO,$36.49,"-65,625","-$2,394,924","43,900",-60%,2020-04-10 21:29:01,2020-04-08
2,Chaouki Steven M,"Pres, US Markets",S - Sale,TRU,$72.45,"-4,368","-$316,462","39,515",-10%,2020-04-10 21:22:12,2020-04-09
3,Kurtz George,"Pres, CEO, 10%",S - Sale+OE,CRWD,$59.73,"-549,498","-$32,819,934",0,-100%,2020-04-10 20:57:35,2020-04-08
4,Olrich Scott V.,COO,S - Sale,DOCU,$88.57,"-2,000","-$177,147","473,852",0%,2020-04-10 20:48:31,2020-04-08
5,Spierkel Gregory M,Dir,P - Purchase,MGM,$14.70,"+5,000","+$73,500","10,000",+100%,2020-04-10 20:19:26,2020-04-09
6,James J. Cotter Living Trust,"Member of Sec.13(d)(3) Group, 10%",S - Sale,RDI,$3.88,"-2,500","-$9,693","1,777,649",0%,2020-04-10 20:01:49,2020-04-09
7,Cotter Margaret,"EVP, Real Estate Dev., 10%",S - Sale,RDI,$3.88,"-2,500","-$9,693","2,615,909",0%,2020-04-10 20:00:53,2020-04-09
8,Cotter Ellen M,"Chairperson, Pres, CEO, 10%",S - Sale,RDI,$3.88,"-2,500","-$9,693","2,551,082",0%,2020-04-10 19:59:57,2020-04-09
9,Christianson Jon,COO,S - Sale,PLMR,$50.55,"-1,500","-$75,825","123,270",-1%,2020-04-10 19:46:47,2020-04-08
10,Olli Amy Fliegelman,"SVP, GC, Secretary",S - Sale,VMW,$130.41,"-34,626","-$4,515,636","27,932",-55%,2020-04-10 19:44:22,2020-04-08
11,Stuart Timothy E,COO,S - Sale+OE,RSG,$80.00,"-3,580","-$286,400","14,710",-20%,2020-04-10 19:42:01,2020-04-09
12,Siegall Clay B,"Pres, CEO",S - Sale+OE,SGEN,$120.01,"-28,472","-$3,416,814","758,784",-4%,2020-04-10 19:31:18,2020-04-08
13,El-Hibri Fuad,"COB, 10%",S - Sale,EBS,$61.40,"-61,078","-$3,750,475","7,233,797",-1%,2020-04-10 19:13:17,2020-04-08
14,Hamilton Kara,"Chief People, Culture Officer",S - Sale+OE,SMAR,$44.85,"-10,000","-$448,500","3,452",-74%,2020-04-10 19:12:38,2020-04-09
15,White James C,"EVP, COO",S - Sale,IBTX,$28.97,"-2,000","-$57,938","16,089",-11%,2020-04-10 19:10:07,2020-04-09
16,Ford David A,CHRO,S - Sale,ICPT,$70.00,-58,"-$4,060","13,882",0%,2020-04-10 19:00:26,2020-04-09
17,Morgan Scott,"SVP, CLO, Global Affairs, Sec",S - Sale,SPLK,$125.99,"-3,451","-$434,791","89,838",-4%,2020-04-10 18:53:19,2020-04-09
18,St. Ledger Susan,"Pres, WW Field Operations",S - Sale,SPLK,$125.00,"-3,127","-$390,875","217,136",-1%,2020-04-10 18:52:40,2020-04-08
19,Schwaneke Jeffrey A.,"EVP, CFO",S - Sale,CNC,$68.00,"-7,500","-$510,000","405,624",-2%,2020-04-10 18:45:25,2020-04-09
20,Roos John Victor,Dir,S - Sale,CRM,$165.06,-119,"-$19,642","8,544",-1%,2020-04-10 18:41:15,2020-01-03
21,Trundle Stephen,"Pres, CEO",S - Sale+OE,ALRM,$41.33,"-35,000","-$1,446,700","2,648,663",-1%,2020-04-10 18:40:58,2020-04-08
22,Gottesfeld Stephen P,"EVP, Chief S, EA Officer",S - Sale,NEM,$49.79,"-3,500","-$174,265","173,444",-2%,2020-04-10 18:39:26,2020-04-08
23,Engel E Randall,"EVP, Strategic Development",S - Sale,NEM,$49.79,"-3,500","-$174,265","307,841",-1%,2020-04-10 18:39:13,2020-04-08
24,Gianakakos Anastasios,"Pres, CEO",S - Sale,MYOK,$50.00,"-1,500","-$75,000","663,869",0%,2020-04-10 18:27:24,2020-04-08
25,Rafiq Atif,"Pres, Commercial, Growth",P - Purchase,MGM,$15.35,"+9,812","+$150,614","18,573",+112%,2020-04-10 18:25:58,2020-04-09
26,Herman Alexis,Dir,P - Purchase,MGM,$14.64,+340,"+$4,977","18,508",+2%,2020-04-10 18:18:54,2020-04-09
27,Stein A William,CEO,S - Sale+OE,DLR,$147.50,"-50,000","-$7,375,000",0,-100%,2020-04-10 18:11:32,2020-04-08
28,Hunt Thomas P,"EVP, GC",S - Sale+OE,SBAC,$305.00,"-49,560","-$15,115,800","118,299",-30%,2020-04-10 18:02:16,2020-04-09
29,Ciarfella Mark R,EVP - Operations,S - Sale+OE,SBAC,$302.02,"-8,377","-$2,530,022","18,553",-31%,2020-04-10 18:01:07,2020-04-08
30,Brown Thomas K,Dir,S - Sale,CAG,$32.44,"-7,336","-$237,980","23,300",-24%,2020-04-10 18:00:43,2020-04-09
31,Power Andrew,CFO,S - Sale+OE,DLR,$146.43,"-17,500","-$2,562,500",0,-100%,2020-04-10 18:00:01,2020-04-08
32,Goldman Charles G,"Pres, CEO",S - Sale,AMK,$22.03,"-4,200","-$92,520","2,718,839",0%,2020-04-10 17:51:41,2020-04-08
33,Hansen Carrie E.,"EVP, COO",S - Sale,AMK,$22.02,"-2,100","-$46,245","313,246",-1%,2020-04-10 17:49:03,2020-04-08
34,Kennedy Kevin,Dir,S - Sale+OE,DLR,$145.00,-300,"-$43,500",0,-100%,2020-04-10 17:47:28,2020-04-08
35,Veness Adam M,"SVP, GC, Sec.",S - Sale+OE,XLRN,$85.58,"-6,000","-$513,509","21,161",-22%,2020-04-10 17:30:39,2020-04-08
36,McLaughlin Kevin F,"SVP, CFO, Treasurer",S - Sale+OE,XLRN,$86.37,"-54,000","-$4,663,775","11,216",-83%,2020-04-10 17:29:56,2020-04-08
37,Teng Chin-Chi,SVP,S - Sale,CDNS,$72.23,"-4,000","-$288,920","191,613",-2%,2020-04-10 17:26:27,2020-04-09
38,Greenberg Norman Michael,Chief Scientific Officer,S - Sale+OE,BCEL,$15.01,"-8,000","-$120,101",0,-100%,2020-04-10 17:17:15,2020-04-08
