,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Doerr L John,Dir,S - Sale,GOOG,$600.93,"-3,405","-$2,046,177",0,-100%,2011-03-03 21:46:20,2011-03-01
1,Doerr L John,Dir,S - Sale+OE,GOOG,$604.81,"-24,176","-$14,621,810","42,545",-36%,2011-03-03 21:44:40,2011-03-01
2,Paradine Jonathan,CUO - Renaissance Reins. Ltd.,S - Sale+OE,RNR,$66.44,"-26,073","-$1,732,394","122,648",-18%,2011-03-03 21:14:55,2011-03-01
3,Schlosberg Hilton H,"Vice COB, Pres",S - Sale+OE,HANS,$56.58,"-220,000","-$12,447,026","11,469,155",-2%,2011-03-03 21:05:29,2011-03-01
4,Gottscho Richard A,SVP,S - Sale+OE,LRCX,$55.26,"-48,835","-$2,698,639","60,276",-45%,2011-03-03 21:02:15,2011-03-01
5,Sweeney Joseph J,"SVP, GC, Corp. Secretary",S - Sale+OE,AMAT,$16.36,"-60,000","-$981,870","425,578",-12%,2011-03-03 20:54:22,2011-03-01
6,Nalamasu Omkaram,"Corporate VP, CTO",S - Sale+OE,AMAT,$16.40,"-12,000","-$196,800","112,773",-10%,2011-03-03 20:54:00,2011-03-02
7,Sacks Rodney C,"COB, CEO",S - Sale+OE,HANS,$56.57,"-250,000","-$14,142,326","11,752,379",-2%,2011-03-03 20:52:40,2011-03-01
8,Walsh Brendan,"VP, Business Development",S - Sale,MXL,$9.95,"-7,056","-$70,200","43,054",-14%,2011-03-03 20:49:51,2011-03-03
9,Walsh Brendan,"VP, Business Development",S - Sale+OE,MXL,$9.87,"-24,944","-$246,175","50,110",-33%,2011-03-03 20:47:37,2011-03-03
10,Zeffiro A Mark,CFO,S - Sale+OE,TRS,$19.87,"-36,485","-$724,893","51,370",-42%,2011-03-03 20:43:05,2011-03-01
11,Campbell Carol,"EVP, HR",S - Sale+OE,FSLR,$147.66,"-2,177","-$321,456",0,-100%,2011-03-03 20:42:13,2011-03-02
12,Sherbin Joshua A,"VP, Secretary",S - Sale,TRS,$19.78,"-20,955","-$414,431","9,720",-68%,2011-03-03 20:41:22,2011-03-01
13,Sievert G Michael,Chief Commercial Officer,S - Sale,CLWR,$4.84,"-2,665","-$12,899","413,525",-1%,2011-03-03 20:40:25,2011-03-02
14,Saw John,"SVP, CTO",S - Sale,CLWR,$4.84,"-2,385","-$11,543","314,232",-1%,2011-03-03 20:39:48,2011-03-02
15,Yu Stephen,"EVP, GC",S - Sale+OE,ROVI,$55.72,"-4,500","-$250,758","40,853",-10%,2011-03-03 20:39:24,2011-03-02
16,Rosenberg Jonathan J,SVP Prod. Mgmt.,S - Sale+OE,GOOG,$607.96,-320,"-$194,548","51,070",-1%,2011-03-03 20:39:12,2011-03-02
17,Valenti Samuel III,COB,S - Sale,TRS,$19.86,"-110,000","-$2,184,600","40,000",-73%,2011-03-03 20:38:36,2011-03-01
18,Prusch Erik,CFO,S - Sale,CLWR,$4.84,"-2,590","-$12,536","285,813",-1%,2011-03-03 20:38:33,2011-03-02
19,Morrow William T,CEO,S - Sale,CLWR,$4.84,"-8,126","-$39,330","2,323,231",0%,2011-03-03 20:37:55,2011-03-02
20,Rosenberg Jonathan J,SVP Prod. Mgmt.,S - Sale+OE,GOOG,$607.40,-505,"-$306,738","36,009",-1%,2011-03-03 20:36:49,2011-03-01
21,Hodder Broady R,"SVP, Gen. Counsel, Secretary",S - Sale,CLWR,$4.98,"-10,255","-$51,041","180,631",-5%,2011-03-03 20:36:28,2011-03-02
22,Dumbrell Jeffrey C,EVP,S - Sale+OE,PAY,$49.08,"-12,500","-$613,519","66,940",-16%,2011-03-03 20:36:20,2011-03-03
23,Elder Teresa L,Pres of Strategic Partnerships,S - Sale,CLWR,$4.84,"-1,804","-$8,731","224,283",-1%,2011-03-03 20:34:38,2011-03-02
24,Budge James,"EVP, CFO",S - Sale+OE,ROVI,$54.21,"-44,145","-$2,393,094","53,375",-45%,2011-03-03 20:34:19,2011-03-02
25,Ednie Steve,Chief Accounting Officer,S - Sale,CLWR,$4.84,-514,"-$2,488","88,096",-1%,2011-03-03 20:33:57,2011-03-02
26,Cochran Hope F,"SVP, Finance, Treasurer",S - Sale,CLWR,$4.84,-783,"-$3,790","118,454",-1%,2011-03-03 20:33:15,2011-03-02
27,Russell David Patrick,Exec VP - Drilling,S - Sale,RDC,$43.00,"-15,000","-$645,015","101,445",-13%,2011-03-03 20:22:15,2011-03-03
28,Shaw Alan,"Pres, CEO",S - Sale+OE,CDXS,$10.65,"-15,000","-$159,737","218,666",-6%,2011-03-03 20:16:42,2011-03-01
29,Oshman M Kenneth,Exec COB,S - Sale,ELON,$8.66,"-1,073","-$9,297","3,868,120",0%,2011-03-03 20:14:45,2011-03-03
30,Murray James E,COO,S - Sale+OE,HUM,$63.98,"-168,000","-$10,748,186","242,143",-41%,2011-03-03 20:13:47,2011-03-03
31,"Biglari, Sardar",10%,P - Purchase,CAW,$5.66,"+70,150","+$396,713","383,978",+22%,2011-03-03 20:11:09,2011-03-02
32,Rossi Nicola,"SVP, Chief Account. Ofc.",S - Sale,WYN,$31.10,"-7,000","-$217,700","41,221",-15%,2011-03-03 20:10:20,2011-03-03
33,Garn Douglas F,"Pres, CEO",S - Sale+OE,QSFT,$26.79,"-173,368","-$4,644,967","29,631",-85%,2011-03-03 20:09:24,2011-03-01
