,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Boughton Mary Melissa,"SVP, STORE DEVELOPMENT",S - Sale,PLCE,$50.00,"-1,399","-$69,950","28,824",-5%,2011-03-28 21:50:27,2011-03-25
1,Elvey Malcolm L,Dir,S - Sale,PLCE,$49.54,"-1,500","-$74,310","7,165",-17%,2011-03-28 21:49:03,2011-03-25
2,O Neill Shane,"Pres-chellomedia, CSO",S - Sale+OE,LBTY,$40.77,"-58,041","-$2,366,299","286,502",-17%,2011-03-28 21:47:54,2011-03-25
3,Gordon Carl L,Dir,S - Sale,AMRN,$7.41,"-173,000","-$1,281,828","61,500",-74%,2011-03-28 21:45:35,2011-03-24
4,Orbimed Advisors LLC,Dir,S - Sale,AMRN,$7.41,"-173,000","-$1,281,828","6,500,000",-3%,2011-03-28 21:41:32,2011-03-24
5,"Columbia Pacific Opportunity Fund, L.P.",10%,P - Purchase,RLH,$8.00,"+26,115","+$208,861","4,320,150",+1%,2011-03-28 21:34:21,2011-03-24
6,"Columbia Pacific Opportunity Fund, L.P.",10%,P - Purchase,BITS,$6.17,"+26,096","+$161,125","1,995,144",+1%,2011-03-28 21:27:11,2011-03-24
7,Intergroup Corp,10%,P - Purchase,SFEF,$13.49,+500,"+$6,745","946,879",0%,2011-03-28 21:08:53,2011-03-25
8,Emmett Dan A,"COB, 10%",S - Sale,DEI,$18.96,"-140,000","-$2,654,820","4,067,257",-3%,2011-03-28 20:54:52,2011-03-28
9,Mayhew Karin D,SVPOrganization Effectiveness,S - Sale+OE,HNT,$32.11,"-20,000","-$642,132","89,318",-18%,2011-03-28 20:54:40,2011-03-25
10,Tarpey Kenneth,CFO,S - Sale,SCOR,$28.58,-500,"-$14,290","117,318",0%,2011-03-28 20:53:08,2011-03-28
11,Alton Gregg H,"EVP, Corp, Med Affairs",S - Sale+OE,GILD,$42.00,"-30,000","-$1,260,000","34,590",-46%,2011-03-28 20:42:52,2011-03-24
12,Fulgoni Gian,Exec COB,S - Sale,SCOR,$29.01,-100,"-$2,901","733,274",0%,2011-03-28 20:41:26,2011-03-25
13,Sofinnova Venture Partners VII L P,10%,S - Sale,AMRN,$7.55,"-575,100","-$4,341,333","8,938,288",-6%,2011-03-28 20:37:12,2011-03-24
14,Meruelo Alex,10%,S - Sale,HYC,$11.76,"-1,259,669","-$14,815,147","6,512,017",-16%,2011-03-28 20:32:01,2011-03-24
15,Shak Steven,Chief Medical Officer,S - Sale+OE,GHDX,$24.45,"-5,000","-$122,254","392,778",-1%,2011-03-28 20:23:33,2011-03-24
16,Tarkoff Robert M,"SVP, GM, DESBU",S - Sale+OE,ADBE,$32.62,"-20,000","-$652,364","35,301",-36%,2011-03-28 20:08:13,2011-03-28
17,Wirta Raymond E,Dir,S - Sale+OE,CBG,$27.50,"-38,961","-$1,071,463","1,055,594",-4%,2011-03-28 20:00:56,2011-03-24
18,Flatley Jay T,"Pres, CEO",S - Sale+OE,ILMN,$64.90,"-25,000","-$1,622,420","357,853",-7%,2011-03-28 19:58:03,2011-03-24
19,Ahearn Michael J,Dir,S - Sale,FSLR,$149.99,"-70,000","-$10,499,147","788,705",-8%,2011-03-28 19:36:05,2011-03-24
20,Felt Bruce C. Jr.,CFO,S - Sale+OE,SFSF,$38.00,"-2,719","-$103,308","33,898",-7%,2011-03-28 19:31:32,2011-03-24
21,Au Luen,CTO,S - Sale+OE,SFSF,$38.00,"-5,413","-$205,667","145,367",-4%,2011-03-28 19:31:11,2011-03-24
22,Dalgaard Lars,CEO,S - Sale+OE,SFSF,$38.00,"-18,125","-$688,659","235,525",-7%,2011-03-28 19:30:42,2011-03-24
23,Woolcott Richard R,"COB, CEO, 10%",S - Sale,VLCM,$17.03,"-10,000","-$170,260","2,520,932",0%,2011-03-28 19:26:46,2011-03-24
24,Wilkins Harry T,"EVP, Chief Financial Officer",S - Sale,APEI,$40.66,"-1,000","-$40,656","118,623",-1%,2011-03-28 19:19:54,2011-03-25
25,Flora Edward Fred,COO,S - Sale+OE,KSWS,$10.07,"-4,000","-$40,296",0,-100%,2011-03-28 19:14:41,2011-03-25
26,S. Muoio & Co. LLC,10%,P - Purchase,OPTI,$2.04,"+33,674","+$68,674","4,581,148",+1%,2011-03-28 19:09:42,2011-03-24
27,Richards Steven W,"CFO, EVP,, Secretary",S - Sale,TTMI,$17.00,"-4,058","-$68,986","75,671",-5%,2011-03-28 19:08:55,2011-03-24
28,Howell Jeff M,"VP, HSEQ",S - Sale,GGS,$14.83,"-5,000","-$74,150","293,028",-2%,2011-03-28 19:07:16,2011-03-25
29,Tiano Vincent J.,"VP, Sales - North America",S - Sale+OE,MLR,$16.15,"-6,500","-$104,989",0,-100%,2011-03-28 19:02:48,2011-03-24
30,Offerdahl James,CFO,S - Sale,CNVO,$11.65,"-8,000","-$93,167","113,400",-7%,2011-03-28 19:01:34,2011-03-24
31,McKenzie Richard C Jr,10%,S - Sale,TISDZ,$1.60,"-20,466","-$32,774","9,836,372",0%,2011-03-28 18:58:45,2011-03-23
32,Nichols David J,EVP,S - Sale+OE,KSWS,$10.10,"-10,000","-$101,000",0,-100%,2011-03-28 18:57:02,2011-03-25
33,Reynolds Shelley,VP,S - Sale+OE,AMZN,$171.80,"-1,680","-$288,624","8,004",-17%,2011-03-28 18:55:29,2011-03-28
