,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Reindl Robert C,"CVP, H.R., Communications",S - Sale+OE,EW,$86.59,"-120,000","-$10,390,800","8,896",-93%,2011-02-08 21:59:59,2011-02-08
1,Gibeau Frank,"Pres, EA Games Label",S - Sale,ERTS,$18.29,"-51,005","-$933,040",0,-100%,2011-02-08 21:18:55,2011-02-08
2,Verguet Patrick B,"CVP, Europe",S - Sale+OE,EW,$87.02,"-12,000","-$1,044,280","48,291",-20%,2011-02-08 21:06:54,2011-02-04
3,Trauger Robert J.,VP,S - Sale+OE,ACO,$30.19,"-7,000","-$211,305","43,363",-14%,2011-02-08 20:56:22,2011-02-07
4,Papa George A,"SVP, Worldwide Sales",S - Sale+OE,ALTR,$41.30,"-50,000","-$2,065,040","13,100",-79%,2011-02-08 20:54:24,2011-02-07
5,Burich Misha,"SVP, Research, Development",S - Sale,ALTR,$40.47,"-10,000","-$404,731","8,918",-53%,2011-02-08 20:54:02,2011-02-08
6,Jeffs Roger,"Pres, COO",S - Sale+OE,UTHR,$65.95,"-10,000","-$659,500","22,062",-31%,2011-02-08 20:50:15,2011-02-07
7,Hagedorn Katherine Littlefield,"Dir, 10%",S - Sale,SMG,$52.37,"-64,793","-$3,393,458","3,370,369",-2%,2011-02-08 20:44:38,2011-02-04
8,"Hagedorn Partnership, L.P.",10%,S - Sale,SMG,$52.37,"-64,793","-$3,393,458","19,742,694",0%,2011-02-08 20:44:08,2011-02-04
9,Proops Jay D,Dir,S - Sale+OE,ACO,$30.12,"-3,000","-$90,361","48,608",-6%,2011-02-08 20:43:21,2011-02-07
10,Sanderling Ventures Management V,10%,P - Purchase,ECYT,$6.00,"+47,916","+$287,496","131,685",+57%,2011-02-08 20:34:54,2011-02-04
11,Wirth Michael K,EVP,S - Sale+OE,CVX,$97.88,"-16,000","-$1,566,027","32,387",-33%,2011-02-08 20:34:39,2011-02-07
12,Imura Kimihiko,"VP, Semiconductor Tech, Ops",S - Sale+OE,MXL,$12.00,"-12,500","-$150,000",0,-100%,2011-02-08 20:34:12,2011-02-07
13,"Sanderling Venture Partners V, LP",10%,P - Purchase,ECYT,$6.00,"+785,417","+$4,712,502","980,877",+402%,2011-02-08 20:33:46,2011-02-04
14,Feucht Donald L,Dir,S - Sale+OE,IXYS,$11.59,"-4,767","-$55,250","20,000",-19%,2011-02-08 20:33:44,2011-02-07
15,Middleton Fred A,Dir,P - Purchase,ECYT,$6.00,"+833,333","+$4,999,998","1,112,562",+298%,2011-02-08 20:32:43,2011-02-07
16,Bethancourt John E,EVP,S - Sale+OE,CVX,$97.50,"-28,035","-$2,733,413","103,055",-21%,2011-02-08 20:32:12,2011-02-07
17,Tremallo Mark V B,"VP, GC, Secretary",S - Sale,SWKS,$34.69,"-3,000","-$104,070","48,612",-6%,2011-02-08 20:31:37,2011-02-04
18,Levan George,"VP, HR",S - Sale,SWKS,$34.85,"-8,624","-$300,557","61,511",-12%,2011-02-08 20:30:39,2011-02-04
19,Aldrich David J,"Pres, CEO",S - Sale+OE,SWKS,$34.04,"-50,000","-$1,702,000","326,152",-13%,2011-02-08 20:29:36,2011-02-04
20,Valenti Douglas,"CEO, 10%",S - Sale,QNST,$23.33,"-54,440","-$1,269,998","5,931,583",-1%,2011-02-08 20:22:42,2011-02-07
