,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Rohan Karen,Pres,S - Sale+OE,MGLN,$50.01,-500,"-$25,005",0,-100%,2011-04-11 21:36:06,2011-04-08
1,Rohan Karen,Pres,S - Sale+OE,MGLN,$50.01,-500,"-$25,005",0,-100%,2011-04-11 21:28:35,2011-04-08
2,Stover David L,"Pres, COO",S - Sale+OE,NBL,$97.01,"-10,000","-$970,104","106,503",-9%,2011-04-11 20:20:20,2011-04-08
3,Zwarenstein Barry,"SVP, CFO",S - Sale+OE,SMOD,$8.10,"-23,000","-$186,300","82,500",-22%,2011-04-11 20:18:35,2011-04-07
4,Cook Rodney D.,SVP International,S - Sale+OE,NBL,$97.01,"-17,156","-$1,664,379","50,329",-25%,2011-04-11 20:15:11,2011-04-08
5,Lindberg Craig Anthony,"SVP, Strategic Initiatives",S - Sale,GGS,$16.04,"-2,000","-$32,080","931,366",0%,2011-04-11 20:00:20,2011-04-11
6,Neilsen Estate of Craig H,10%,S - Sale,ASCA,$18.84,"-65,317","-$1,230,782","31,091,775",0%,2011-04-11 19:56:36,2011-04-08
7,Fleure Thomas J,"SVP, Technology",S - Sale,GGS,$15.82,"-20,000","-$316,300","2,021,374",-1%,2011-04-11 19:45:44,2011-04-11
8,Angle Colin M,CEO,S - Sale,IRBT,$32.74,"-9,550","-$312,679","906,292",-1%,2011-04-11 19:39:53,2011-04-08
9,Khadloya Krishna,VP of Engineering,S - Sale+OE,KEYN,$19.50,"-15,000","-$292,500","14,128",-51%,2011-04-11 19:32:52,2011-04-07
10,Agarwal Anshu,VP of Marketing,S - Sale+OE,KEYN,$20.00,"-69,874","-$1,397,480",0,-100%,2011-04-11 19:29:23,2011-04-07
11,Horn Sidney Mortimer,Dir,S - Sale,WTSLA,$4.45,"-40,000","-$177,816","177,937",-18%,2011-04-11 19:27:57,2011-04-11
12,Neilsen Estate of Craig H,10%,S - Sale,ASCA,$18.79,"-68,800","-$1,293,089","31,157,092",0%,2011-04-11 19:24:16,2011-04-07
13,Libenson Richard M,Dir,S - Sale,COST,$37.61,"-15,240","-$573,104","111,595",-12%,2011-04-11 19:17:35,2011-04-11
14,Dackerman Charlene,SVP of HR,S - Sale+OE,BPI,$16.94,"-7,000","-$118,551",0,-100%,2011-04-11 19:16:54,2011-04-11
15,Qvt Associates Gp LLC,10%,S - Sale,INHX,$4.39,"-604,191","-$2,650,155","8,589,562",-7%,2011-04-11 19:16:34,2011-04-07
16,Farrington Deborah A,Dir,S - Sale,N,$30.00,"-16,800","-$504,003","1,407,452",-1%,2011-04-11 19:10:47,2011-04-07
17,Goldberg Evan,"CTO, COB",S - Sale+OE,N,$30.00,"-1,800","-$54,003","2,889,404",0%,2011-04-11 19:10:25,2011-04-07
18,Plesner Anthony,"CFO, CAO",S - Sale,IL,$27.50,"-17,436","-$479,490","285,524",-6%,2011-04-11 19:01:31,2011-04-07
19,Damico J Andrew,"Pres, CEO",S - Sale,IL,$28.07,"-19,900","-$558,505","701,093",-3%,2011-04-11 18:55:23,2011-04-07
20,Burke Kenneth Michael,Dir,S - Sale,PDE,$42.91,-500,"-$21,455","11,126",-4%,2011-04-11 18:55:15,2011-04-07
21,Sabatier Jean-Guillaume,"SVP, Sales, Product Planning",S - Sale+OE,VVTV,$3.01,"-9,300","-$27,998","109,979",-8%,2011-04-11 18:50:17,2010-11-22
22,Koraleski John J,"EVP MKTG, SALES",S - Sale,UNP,$95.71,"-22,000","-$2,105,530","510,126",-4%,2011-04-11 18:25:22,2011-04-08
23,Taub Malcolm S,Dir,S - Sale,BCLI,$0.30,"-5,000","-$1,500","272,682",-2%,2011-04-11 18:23:19,2011-04-07
24,Bvf Partners L P/il,10%,P - Purchase,CRA,$8.15,"+640,625","+$5,219,777","40,444,068",+2%,2011-04-11 18:19:38,2011-04-07
25,Jones Harvey C,Dir,S - Sale+OE,NVDA,$18.02,"-54,795","-$987,214","833,460",-6%,2011-04-11 18:09:30,2011-04-07
26,Young Jason Taney,CEO,P - Purchase,ARCW,$2.79,"+12,632","+$35,269","683,936",+2%,2011-04-11 18:03:19,2010-10-22
27,Brean Murray Carret Group Inc.,10%,P - Purchase,ARCW,$2.79,"+12,632","+$35,269","683,936",+2%,2011-04-11 18:00:42,2010-10-22
28,Murry Paul Thomas,"Pres, CEO, Calvin Klein",S - Sale+OE,PVH,$65.00,-672,"-$43,680","17,912",-4%,2011-04-11 18:00:21,2011-04-08
29,Provencio Norma Ann,Dir,P - Purchase,VRX,$39.87,"+1,575","+$62,801","153,007",+1%,2011-04-11 17:56:46,2011-03-04
30,Roy Jean Paul,"Dir, 10%",S - Sale,GGR,$0.51,"-25,200","-$12,954","31,735,600",0%,2011-04-11 17:52:33,2011-04-11
31,Shapiro Nathan,"Dir, 10%",P - Purchase,BWINA,$21.50,"+1,800","+$38,700","3,697,494",0%,2011-04-11 17:33:53,2011-04-11
32,Barrett Philip Dean,Dir,S - Sale,TIGR,$4.26,"-3,000","-$12,780","241,141",-1%,2011-04-11 17:31:34,2011-04-11
33,Bresler Charles,"EVP Marketing, HR",S - Sale+OE,MW,$28.00,"-30,000","-$840,000","15,946",-65%,2011-04-11 17:25:01,2011-04-07
34,Abbasi Sohaib,"CEO, Pres",S - Sale+OE,INFA,$51.73,"-21,700","-$1,122,493","360,597",-6%,2011-04-11 17:20:13,2011-04-08
35,Ferguson John D,COB,S - Sale,CXW,$23.98,"-20,000","-$479,524","409,563",-5%,2011-04-11 17:17:01,2011-04-08
36,Ehler Howard Edward,"VP, CFO",S - Sale,GEOI,$30.54,"-25,000","-$763,617","42,829",-37%,2011-04-11 17:08:35,2011-04-07
37,Xue Yong Ke,CEO,P - Purchase,SPU,$3.79,"+10,000","+$37,900","10,000",New,2011-04-11 17:06:20,2011-04-18
38,Unitrin Inc,10%,S - Sale,IN,$10.86,"-50,525","-$548,904","9,721,893",-1%,2011-04-11 17:04:38,2011-04-07
39,Leven Michael A,"Pres, COO",S - Sale+OE,LVS,$44.79,"-150,000","-$6,717,780","3,612",-98%,2011-04-11 17:03:19,2011-04-08
40,Marathon Asset Management LP,10%,S - Sale,FRP,$16.85,"-100,000","-$1,685,000","1,424,883",-7%,2011-04-11 17:01:33,2011-04-07
41,Shapiro A Steven,"Dir, 10%",P - Purchase,BWINA,$21.97,"+22,335","+$490,700","2,597,998",+1%,2011-04-11 16:59:32,2011-04-11
42,Marxe Austin W & Greenhouse David M,10%,S - Sale,OVRL,$2.67,"-11,600","-$30,955","3,212,729",0%,2011-04-11 16:53:41,2011-04-07
43,Shaffer Michael A,"EVP, CFO",S - Sale+OE,PVH,$65.49,"-60,000","-$3,929,604","39,194",-60%,2011-04-11 16:49:47,2011-04-07
44,Yanke Gregory Scott,10%,P - Purchase,SKYH,$0.02,"+3,172,612","+$57,107","10,082,128",+46%,2011-04-11 16:49:35,2011-04-11
45,Sherif Tarek,"COB, CEO",S - Sale,MDSO,$25.81,"-10,982","-$283,401","1,041,375",-1%,2011-04-11 16:45:59,2011-04-07
46,Steinberg Joseph S,Dir,P - Purchase,JEF,$24.25,"+5,154,639","+$124,999,996","54,520,509",+10%,2011-04-11 16:45:33,2011-04-08
47,Leucadia National Corp,10%,P - Purchase,JEF,$24.25,"+5,154,639","+$124,999,996","54,506,024",+10%,2011-04-11 16:44:51,2011-04-08
48,Jones Richard H,Dir,S - Sale,PEGA,$38.35,-200,"-$7,670","526,904",0%,2011-04-11 16:44:03,2011-04-07
49,Cumming Ian M.,Dir,P - Purchase,JEF,$24.25,"+5,154,639","+$124,999,996","54,520,625",+10%,2011-04-11 16:43:27,2011-04-08
50,Iny William,"Pres, 10%",P - Purchase,SKYH,$0.02,"+3,172,613","+$57,107","9,839,113",+48%,2011-04-11 16:41:51,2011-04-11
51,Voth Scott,VP of Stores,S - Sale,HAST,$5.05,"-2,000","-$10,104","15,500",-11%,2011-04-11 16:41:10,2011-04-08
52,Jayroe William G,Dir,P - Purchase,UWN,$1.69,"+2,634","+$4,451","122,002",+2%,2011-04-11 16:33:32,2011-04-11
53,Van Veenendaal Frank,"Pres, Global Corp. Sales",S - Sale+OE,CRM,$134.58,"-1,000","-$134,580","8,600",-10%,2011-04-11 16:32:25,2011-04-11
54,Sharoky Melvin Md,Dir,P - Purchase,INSM,$7.64,"+7,352","+$56,155","63,459",+13%,2011-04-11 16:31:38,2011-04-08
55,Duane Francis K,"Vice COB, Wholesale",S - Sale+OE,PVH,$65.10,"-62,862","-$4,092,452","34,415",-65%,2011-04-11 16:28:19,2011-04-07
56,Provencio Norma Ann,Dir,P - Purchase,VRX,$24.75,"+5,000","+$123,750","148,009",+3%,2011-04-11 16:23:58,2010-11-10
57,Gutrath Gordon,Dir,S - Sale+OE,GQM,$3.04,"-80,000","-$243,205","265,000",-23%,2011-04-11 16:16:46,2011-04-07
58,Shipley Glen E,CFO,S - Sale,ESIC,$4.13,"-10,000","-$41,274","30,000",-25%,2011-04-11 16:15:41,2011-04-07
59,Courtney Donald E,EVP,S - Sale,FINL,$20.43,"-12,000","-$245,150","52,538",-19%,2011-04-11 16:13:38,2011-04-07
60,Principal Financial Group Inc,10%,S - Sale,CHSI,$50.62,"-1,825,000","-$92,381,500","3,402,500",-35%,2011-04-11 16:13:02,2011-04-07
61,Smith Gary B,"Pres, CEO",S - Sale,CIEN,$26.07,"-4,800","-$125,160","558,819",-1%,2011-04-11 16:11:55,2011-04-08
62,Moriah Elan,"Pres, WAS, VIS",S - Sale,VRNT,$37.06,"-12,306","-$456,060","68,196",-15%,2011-04-11 16:10:53,2011-04-08
63,Parcell David,"MD, EMEA",S - Sale,VRNT,$37.09,"-13,167","-$488,364","15,470",-46%,2011-04-11 16:10:35,2011-04-08
64,Bodner Dan,"Pres, CEO",S - Sale+OE,VRNT,$36.95,"-95,678","-$3,535,761","291,455",-25%,2011-04-11 16:10:21,2011-04-08
65,Passalaqua Joseph Charles,"secretary, 10%",S - Sale,PTEL,$0.01,"-350,000","-$1,750","9,853,671",-3%,2011-04-11 16:09:29,2011-04-04
66,Lyon Glenn S,"CEO, COB",S - Sale+OE,FINL,$20.53,"-100,000","-$2,052,658","65,065",-61%,2011-04-11 16:05:56,2011-04-07
67,Preston John T,Dir,S - Sale,CLH,$104.61,"-6,000","-$627,660","5,583",-52%,2011-04-11 16:05:32,2011-04-07
68,Bahl Romil,"Pres, CEO",S - Sale+OE,PRGX,$6.50,"-8,767","-$56,986","543,654",-2%,2011-04-11 16:02:08,2011-04-07
69,Dykstra Kristen E.,Former Officer,S - Sale+OE,KCP,$13.15,"-15,000","-$197,255","4,062",-79%,2011-04-11 16:00:20,2011-04-07
70,Grove Janet,Vice Chair,S - Sale+OE,M,$25.15,"-40,000","-$1,006,060","7,736",-84%,2011-04-11 15:49:07,2011-04-11
71,Jordan James E,Dir,S - Sale+OE,LUK,$38.50,"-5,500","-$211,762","124,750",-4%,2011-04-11 15:45:19,2011-04-05
72,Aufzien Alan L,Trustee,P - Purchase,FREIT,$16.55,"+2,000","+$33,100","34,000",+6%,2011-04-11 15:42:17,2011-03-22
73,Belsky Joel A,"EVP, Controller",S - Sale+OE,M,$25.24,"-2,500","-$63,100",0,-100%,2011-04-11 15:34:31,2011-04-11
74,Lerer Rene,CEO,S - Sale+OE,MGLN,$49.87,"-17,000","-$847,721","65,212",-21%,2011-04-11 15:28:42,2011-04-07
75,Zook Margaret K,Dir,P - Purchase,UVSP,$16.57,+60,"+$1,000","2,384",+3%,2011-04-11 15:25:18,2011-04-11
76,Miller Richard,VP,S - Sale,ADES,$22.04,"-1,361","-$29,996","20,342",-6%,2011-04-11 15:16:55,2011-04-08
77,Johnson Derek,Dir,S - Sale,ADES,$22.91,"-3,500","-$80,179","23,050",-13%,2011-04-11 15:06:35,2011-04-07
78,Peetz John P,Dir,S - Sale+OE,BKE,$43.85,"-4,639","-$203,420","8,373",-36%,2011-04-11 15:03:04,2011-04-08
79,Johnson Ronald B,Dir,S - Sale,ADES,$23.47,-500,"-$11,735","28,363",-2%,2011-04-11 14:51:37,2011-04-07
80,Ciccone Christine M,"SVP, External Relations",S - Sale,USU,$4.47,"-20,000","-$89,306","82,144",-20%,2011-04-11 14:40:40,2011-04-08
81,Pablo Altieri Ivan,Dir,S - Sale,OFG,$12.67,-80,"-$1,014","43,301",0%,2011-04-11 14:30:02,2011-04-06
82,Milkie Brett P,VP Leasing,S - Sale,BKE,$43.46,"-2,708","-$117,678","51,612",-5%,2011-04-11 13:49:47,2011-04-08
83,Coates George J.,"Pres, CFO, 10%",S - Sale+OE,COTE,$0.19,"-165,000","-$32,010","209,017,967",0%,2011-04-11 13:47:49,2011-04-07
84,Howells Jeffery P,"EVP, CFO",S - Sale+OE,TECD,$52.51,"-27,954","-$1,467,972","72,457",-28%,2011-04-11 13:31:41,2011-04-08
85,Horsfall William D,Dir,S - Sale,AMN,$68.11,"-1,034","-$70,425","6,466",-14%,2011-04-11 13:23:25,2011-04-08
86,Asen R Scott,10%,P - Purchase,CFI,$9.50,"+29,300","+$278,335","1,547,200",+2%,2011-04-11 13:17:44,2011-04-07
87,Roy Jean Paul,"Dir, 10%",S - Sale,GGR,$0.56,"-120,000","-$67,727","31,760,800",0%,2011-04-11 12:47:53,2011-04-08
88,Burden James E.,"Pres, Secretary, 10%",P - Purchase,PXTE,$0.00,"+124,647",+$0,"3,124,647",+4%,2011-04-11 12:46:15,2010-07-22
89,Potts Hugh S Jr,"COB, CEO",S - Sale,FMFC,$4.16,"-1,403","-$5,843","607,470",0%,2011-04-11 12:38:39,2011-04-07
90,Godwin Colin I,Dir,S - Sale+OE,AGXM,$1.45,"-10,000","-$14,500","300,000",-3%,2011-04-11 12:33:11,2011-04-07
91,Ingram Robert Alexander,Dir,S - Sale,VRX,$40.00,"-9,872","-$394,880","217,724",-4%,2011-04-11 12:10:41,2011-02-28
92,Sposato Charles F,"COB, 10%",P - Purchase,CECB,$2.01,"+1,000","+$2,010","1,390,513",0%,2011-04-11 11:48:15,2011-04-07
93,Riley Ray A,"EVP, USA Marketing",S - Sale,CIA,$7.34,-300,"-$2,202","437,479",0%,2011-04-11 11:43:07,2011-04-07
94,Sposato Charles F,"COB, 10%",P - Purchase,CECB,$2.11,+100,+$211,"1,389,513",0%,2011-04-11 11:40:47,2011-03-24
95,Redgrave Martyn R,"EVP, Chief Admin Officer",S - Sale,LTD,$35.59,"-45,000","-$1,601,550","282,732",-14%,2011-04-11 11:40:20,2011-04-07
96,Burgdoerfer Stuart B,CFO,S - Sale,LTD,$36.50,"-27,768","-$1,013,532","133,989",-17%,2011-04-11 11:40:06,2011-04-07
97,Mollusk Holdings LLC,10%,S - Sale,LF,$4.36,"-30,000","-$130,800","1,145,258",-3%,2011-04-11 11:37:32,2011-04-08
98,Veba For Retirees of Kaiser Aluminum,10%,S - Sale,KALU,$49.51,"-70,181","-$3,474,527","3,078,976",-2%,2011-04-11 11:29:07,2011-04-07
99,Klosterboer Robert A.,"SVP, GM, Dig, MxdSig Prd Grp",S - Sale,ONNN,$9.77,"-1,967","-$19,218","71,501",-3%,2011-04-11 11:26:11,2011-04-07
100,Iglesias Henry,VP-CONTRLR principal acctg off,S - Sale,TIF,$61.94,-358,"-$22,176","10,808",-3%,2011-04-11 09:59:27,2011-04-07
101,Zeitchick Mark,EVP,P - Purchase,LTS,$1.25,"+5,000","+$6,250","1,815,400",0%,2011-04-11 09:04:11,2011-04-08
102,Frost Phillip Md Et Al,"CEO, COB, 10%",P - Purchase,OPK,$3.77,"+10,000","+$37,680","119,542,598",0%,2011-04-11 08:43:15,2011-04-08
103,Alexander Barbara L,Dir,P - Purchase,MVBF,$20.00,+55,"+$1,100","5,143",+1%,2011-04-11 08:35:38,2011-04-08
104,Hershhorn Mark,Dir,P - Purchase,ZTHO,$1.00,"+25,000","+$25,000","274,732",+10%,2011-04-11 08:24:29,2011-04-08
