,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Solomon Douglas P.,"SVP, GC, Sec.",S - Sale,N,$45.77,"-2,842","-$130,082","64,670",-4%,2011-12-07 21:42:18,2011-12-05
1,Dick Timothy A,CFO,S - Sale+OE,AKRX,$11.01,"-50,000","-$550,285","13,962",-78%,2011-12-07 21:42:17,2011-12-05
2,Ramsey James Burr,"SVP Worldwide Sales, Distrib.",S - Sale,N,$46.76,"-1,441","-$67,374","105,556",-1%,2011-12-07 21:41:42,2011-12-05
3,Nelson Zachary,"Pres, CEO",S - Sale,N,$46.78,"-5,805","-$271,556","1,084,297",-1%,2011-12-07 21:41:20,2011-12-05
4,Nelson Zachary,"Pres, CEO",S - Sale+OE,N,$41.28,"-14,376","-$593,385","1,090,102",-1%,2011-12-07 21:40:59,2011-11-17
5,McGeever James,COO,S - Sale,N,$46.16,"-5,385","-$248,576","307,660",-2%,2011-12-07 21:40:31,2011-12-05
6,McGeever James,COO,S - Sale+OE,N,$41.56,"-15,000","-$623,451","313,045",-5%,2011-12-07 21:40:06,2011-12-01
7,Goldberg Evan,"CTO, COB",S - Sale+OE,N,$46.36,"-4,869","-$225,716","2,872,417",0%,2011-12-07 21:39:35,2011-12-05
8,Gill Ronald S,CFO,S - Sale,N,$46.76,"-1,953","-$91,321","140,351",-1%,2011-12-07 21:39:08,2011-12-05
9,Dilley Timothy,"EVP, Chief Customer Officer",S - Sale,N,$46.74,"-1,444","-$67,495","111,468",-1%,2011-12-07 21:38:50,2011-12-05
10,Feucht Donald L,Dir,S - Sale,IXYS,$12.05,"-5,447","-$65,633","14,553",-27%,2011-12-07 21:03:11,2011-12-06
11,Riwen Xue,COO,S - Sale,CCGY,$0.65,"-270,000","-$175,500","428,020",-39%,2011-12-07 20:45:31,2011-12-05
12,Liou Fu-Tai,Dir,S - Sale+OE,VLTR,$25.14,"-3,000","-$75,420","13,500",-18%,2011-12-07 20:32:33,2011-12-06
13,Foster-Cheek Kaye I,"SVP, Global HR",S - Sale+OE,ONXX,$43.56,"-29,500","-$1,284,902","27,914",-51%,2011-12-07 20:29:10,2011-12-05
14,Van Trease Kristina,"VP, Division Manager",S - Sale+OE,MGRC,$28.08,"-8,669","-$243,383","21,880",-28%,2011-12-07 20:25:10,2011-12-05
15,Friedman Richard H,Dir,S - Sale+OE,BIOS,$6.08,"-30,200","-$183,547","537,453",-5%,2011-12-07 20:22:17,2011-12-05
16,Whitney David M,"VP, Controller, PAO",S - Sale+OE,MGRC,$28.08,"-8,669","-$243,383","21,880",-28%,2011-12-07 20:20:09,2011-12-05
17,Irvine Diane M,Former CEO,S - Sale+OE,NILE,$38.78,"-61,300","-$2,377,287","51,969",-54%,2011-12-07 20:17:12,2011-12-05
18,Miller Adam L,"Pres, CEO, 10%",S - Sale,CSOD,$18.13,"-58,320","-$1,057,408","5,448,416",-1%,2011-12-07 20:10:02,2011-12-05
19,Xie Ken,"Pres, CEO",S - Sale,FTNT,$24.72,"-120,000","-$2,966,448","13,000,650",-1%,2011-12-07 20:07:45,2011-12-06
20,Citron Jeffrey A,"Dir, 10%",S - Sale,VG,$2.56,"-300,000","-$767,980","46,204,384",-1%,2011-12-07 20:02:24,2011-12-05
