,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Stallings Thomas J,CEO,S - Sale+OE,ESIC,$4.43,"-6,500","-$28,824","125,000",-5%,2011-09-21 21:34:38,2011-09-20
1,Deuel Teresa A,"EVP Product Dev, Cust Support",S - Sale+OE,ESIC,$4.43,"-6,000","-$26,607","20,000",-23%,2011-09-21 21:29:17,2011-09-20
2,"Columbia Pacific Opportunity Fund, L.P.",10%,P - Purchase,RLH,$6.78,"+22,447","+$152,177","5,185,865",0%,2011-09-21 21:19:25,2011-09-19
3,Flynn James E,"Possible Members of 10% Group, 10%",S - Sale,TLON,$1.03,"-58,499","-$60,149","2,970,146",-2%,2011-09-21 21:07:50,2011-09-19
4,Siegall Clay B,"Pres, CEO",S - Sale+OE,SGEN,$20.12,"-30,000","-$603,718","1,130,055",-3%,2011-09-21 20:49:35,2011-09-20
5,Webb Michael J.,"SVP, Quality, Regulatory",S - Sale+OE,NXTM,$20.00,-500,"-$10,000","21,244",-2%,2011-09-21 20:31:11,2011-09-20
6,Nelson Zachary,"Pres, CEO",S - Sale+OE,N,$32.10,"-5,000","-$160,511","1,099,478",0%,2011-09-21 20:22:23,2011-09-19
7,Goldberg Evan,"CTO, COB",S - Sale+OE,N,$32.21,"-3,000","-$96,631","2,877,521",0%,2011-09-21 20:21:50,2011-09-19
8,Citron Jeffrey A,"Dir, 10%",S - Sale,VG,$2.95,"-400,000","-$1,179,715","47,698,615",-1%,2011-09-21 20:12:34,2011-09-19
9,Adams Herb,10%,S - Sale,KALO,$0.05,"-1,400,000","-$70,000","3,050,000",-31%,2011-09-21 20:10:55,2011-09-20
10,Sweeney Joseph J,"SVP, GC, Corp. Secretary",S - Sale+OE,AMAT,$11.19,"-50,000","-$559,500","426,568",-10%,2011-09-21 19:41:43,2011-09-19
11,Rognlin Randy W,Dir,P - Purchase,PFLC,$3.95,"+2,090","+$8,256","416,703",+1%,2011-09-21 19:34:58,2011-09-20
12,Larson James,"VP, GLOBAL ENTERPRISE SALES",S - Sale+OE,SFSF,$23.21,"-14,000","-$324,939","15,117",-48%,2011-09-21 19:32:56,2011-09-19
13,Felt Bruce C. Jr.,CFO,S - Sale,SFSF,$23.29,"-3,500","-$81,509","12,899",-21%,2011-09-21 19:32:14,2011-09-19
14,Friedmann Nadav,COO,S - Sale,PTIE,$4.89,"-25,000","-$122,125","309,255",-7%,2011-09-21 19:29:08,2011-09-15
15,Saunders Joseph W,"COB, CEO",S - Sale,V,$89.77,"-12,420","-$1,114,943","106,070",-10%,2011-09-21 19:25:32,2011-09-19
16,Salerno Victor J,"CEO, 10%",P - Purchase,BETM,$0.69,"+20,000","+$13,860","2,458,054",+1%,2011-09-21 19:18:42,2011-09-16
17,Dickey Lewis W Sr,10%,P - Purchase,CMLS,$2.62,"+123,250","+$322,737","7,229,258",+2%,2011-09-21 19:07:27,2011-09-19
18,Hawley Roger,CEO,P - Purchase,ZGNX,$2.00,"+50,000","+$100,000","50,000",New,2011-09-21 19:03:17,2011-09-21
19,Rhoads Ann D,"EVP, CFO, Treasurer, Sec.",P - Purchase,ZGNX,$2.00,"+100,000","+$200,000","100,000",New,2011-09-21 19:02:46,2011-09-21
20,"Owl Creek Asset Management, L.P.",10%,S - Sale,YRCW,$0.07,"-96,997,448","-$7,082,564","185,522,584",-34%,2011-09-21 18:56:56,2011-09-16
21,Simmons Harold C,"COB, CEO, 10%",P - Purchase,NL,$12.50,"+5,000","+$62,500","42,006,865",0%,2011-09-21 18:54:37,2011-09-21
22,Simmons Harold C,10%,P - Purchase,CIX,$12.50,"+6,035","+$75,438","1,155,889",+1%,2011-09-21 18:51:39,2011-09-21
23,Simmons Harold C,"COB, 10%",P - Purchase,VHI,$53.30,"+10,000","+$533,000","107,600,851",0%,2011-09-21 18:48:47,2011-09-21
24,Yow Mai Chan,"VP, WW Mfg, MD-Singapore",S - Sale+OE,FLDM,$14.52,"-40,000","-$580,752",0,-100%,2011-09-21 18:47:37,2011-09-19
25,Bonney Leslie,COO,S - Sale+OE,QLIK,$24.03,"-25,000","-$600,770",0,-100%,2011-09-21 18:43:53,2011-09-19
26,Lovoi John,10%,P - Purchase,EPM,$7.09,"+46,751","+$331,309","4,726,218",+1%,2011-09-21 18:42:05,2011-09-19
27,Graham Christopher P.,"SVP, GC",P - Purchase,GGS,$8.46,"+7,000","+$59,220","107,000",+7%,2011-09-21 18:39:15,2011-09-21
28,Jordan Rhonda L,Dir,P - Purchase,CFX,$23.11,"+25,000","+$577,672","53,153",+89%,2011-09-21 18:37:37,2011-09-19
29,Life Power & Fuels LLC,10%,S - Sale+OE,CCPF,$0.00,"-318,645",-$0,"11,918,279",-3%,2011-09-21 18:23:28,2011-05-24
30,"Blueline Catalyst Fund Ix, L.P.","Dir, 10%",P - Purchase,DAEG,$1.99,"+24,800","+$49,461","3,008,756",+1%,2011-09-21 18:21:04,2011-09-19
31,Mish J Vincent,"EVP, CFO",S - Sale,MLR,$18.80,"-2,000","-$37,590","20,501",-9%,2011-09-21 18:18:38,2011-09-20
32,Miller William G,COB,S - Sale,MLR,$18.66,"-10,900","-$203,383","543,319",-2%,2011-09-21 18:16:12,2011-09-19
33,Miller William G. II,Pres,S - Sale,MLR,$18.59,"-1,500","-$27,880","95,739",-2%,2011-09-21 18:14:36,2011-09-19
34,Ednie Steve,Chief Accounting Officer,S - Sale,CLWR,$2.37,"-3,730","-$8,840","144,662",-3%,2011-09-21 17:56:46,2011-09-20
35,Hodder Broady R,"SVP, GC",S - Sale,CLWR,$2.37,"-4,748","-$11,253","285,404",-2%,2011-09-21 17:54:48,2011-09-20
36,Saw John,"SVP, CTO",S - Sale,CLWR,$2.37,"-5,426","-$12,860","392,769",-1%,2011-09-21 17:53:21,2011-09-20
37,Rubash Mark J,"SVP,amp; Chief Financial Offi",S - Sale+OE,SFLY,$55.00,"-6,000","-$330,000","36,980",-14%,2011-09-21 17:50:54,2011-09-20
38,Marcus Jeffrey,Dir,P - Purchase,CMLS,$2.34,+0,+$0,0,-32768%,2011-09-21 17:44:16,2011-09-19
39,Eberle Robert A,"Pres, CEO",S - Sale,EPAY,$21.24,"-2,013","-$42,747","319,917",-1%,2011-09-21 17:44:12,2011-09-19
40,"Crestview Radio Investors, LLC","Dir, 10%",P - Purchase,CMLS,$2.34,"+406,890","+$954,116","52,250,208",+1%,2011-09-21 17:41:23,2011-09-19
41,Donovan Kevin M,CFO,S - Sale,EPAY,$21.24,-258,"-$5,479","99,866",0%,2011-09-21 17:38:08,2011-09-19
42,Quercus Trust,10%,S - Sale,AXPW,$0.60,"-55,500","-$33,570","3,713,552",-1%,2011-09-21 17:36:33,2011-09-16
43,Phelan John W,Dir,P - Purchase,HBIA,$63.00,"+3,174","+$199,962","3,874",+453%,2011-09-21 17:28:58,2011-09-21
44,Greehey William E,"Dir, 10%",P - Purchase,NSH,$32.53,"+12,200","+$396,907","7,534,816",0%,2011-09-21 17:25:19,2011-09-19
45,Quilty Edward J,"Pres, CEO",P - Purchase,DSCI,$8.12,"+5,000","+$40,607","66,551",+8%,2011-09-21 17:25:16,2011-09-20
46,Shields John F,VP Manufacturing Ops,S - Sale+OE,APKT,$50.06,"-5,000","-$250,300","5,000",-50%,2011-09-21 17:20:40,2011-09-19
