,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Emmett Dan A,COB,S - Sale,DEI,$28.01,"-140,000","-$3,922,065","5,120,414",-3%,2014-12-22 21:42:04,2014-12-18
1,Gemayel George,"CEO, Pres, Secretary, 10%",P - Purchase,GKIT,$0.55,"+1,000",+$550,"83,009,000",0%,2014-12-22 20:59:27,2014-12-05
2,Schorr Lawrence J,Dir,S - Sale+OE,DKS,$50.19,"-40,000","-$2,007,520","41,981",-49%,2014-12-22 20:32:28,2014-12-19
3,Sherman Richard Md,Dir,S - Sale+OE,ICUI,$83.06,"-3,750","-$311,462","67,791",-5%,2014-12-22 20:28:32,2014-12-22
4,Cleland Jeffrey L,"Pres, CEO",S - Sale,VSAR,$21.14,"-8,000","-$169,092","97,272",-8%,2014-12-22 20:09:00,2014-12-19
5,Siffert Joao Md,"SVP, R, D",S - Sale+OE,AVNR,$16.93,"-15,505","-$262,500","314,192",-5%,2014-12-22 20:07:34,2014-12-18
6,Shoquist Debora,"EVP, Operations",S - Sale+OE,NVDA,$20.45,"-3,893","-$79,600","197,050",-2%,2014-12-22 20:06:42,2014-12-18
7,Peek Mark S,CFO,S - Sale+OE,WDAY,$82.34,"-80,000","-$6,587,384","154,802",-34%,2014-12-22 19:40:29,2014-12-18
8,Leamon Jerry,Dir,S - Sale,KFY,$29.16,"-4,338","-$126,512","11,152",-28%,2014-12-22 19:34:54,2014-12-18
9,Mildenberger Laura,"Chief People Ofcr, Kidney Care",S - Sale+OE,DVA,$75.50,"-1,446","-$109,173","6,734",-18%,2014-12-22 19:26:31,2014-12-19
10,Pizarro Pedro,Pres So. Cal. Edison Co.,S - Sale+OE,EIX,$65.04,"-135,750","-$8,829,804","31,331",-81%,2014-12-22 19:24:49,2014-12-19
11,Wiedemann Bernd,Dir,S - Sale,DLPH,$73.53,"-17,500","-$1,286,849","19,711",-47%,2014-12-22 19:16:04,2014-12-22
12,Nemser Earl H,Vice COB,S - Sale,IBKR,$28.36,"-4,254","-$120,640","116,708",-4%,2014-12-22 19:15:18,2014-12-18
13,Brody Paul Jonathan,CFO,S - Sale,IBKR,$28.36,"-5,323","-$150,956","577,337",-1%,2014-12-22 19:06:57,2014-12-18
14,Olson Ronald L,Dir,S - Sale+OE,BRK.B,$152.07,-65,"-$9,885","17,435",0%,2014-12-22 18:59:31,2014-12-19
15,Nordhaus Robert R,Dir,P - Purchase,PNM,$26.77,+53,"+$1,419","15,262",0%,2014-12-22 18:55:52,2014-03-14
16,McCauley Donald C,CFO,S - Sale,QLYS,$39.04,"-3,900","-$152,244","23,099",-14%,2014-12-22 18:43:29,2014-12-19
