,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Evans Robert L,"COB, CEO",S - Sale+OE,CHDN,$89.11,"-10,000","-$891,107","179,877",-5%,2014-07-16 21:53:40,2014-07-09
1,Henry Christian O,"SVP, Chief Commercial Offic",S - Sale+OE,ILMN,$174.09,"-20,000","-$3,481,765","28,519",-41%,2014-07-16 21:28:37,2014-07-15
2,Naclerio Nicholas,"SVP, Corp Development",S - Sale+OE,ILMN,$174.26,"-2,000","-$348,511","23,146",-8%,2014-07-16 21:28:24,2014-07-15
3,Kuba Shaul,"Dir, 10%",P - Purchase,CMCT,$21.71,"+5,938","+$128,894","95,768,262",0%,2014-07-16 21:23:00,2014-07-14
4,Shemesh Avraham,"Dir, 10%",P - Purchase,CMCT,$21.71,"+5,938","+$128,894","95,768,262",0%,2014-07-16 21:22:45,2014-07-14
5,Ressler Richard S,"Dir, 10%",P - Purchase,CMCT,$21.71,"+5,938","+$128,894","95,768,262",0%,2014-07-16 21:22:22,2014-07-14
6,"Cim Service Provider, LLC",Member of 10% Owner Group,P - Purchase,CMCT,$21.71,"+5,938","+$128,894","328,262",+2%,2014-07-16 21:22:09,2014-07-14
7,Henrickson Jeremy,"VP, Product Development",S - Sale+OE,GWRE,$37.77,"-3,000","-$113,304","21,976",-12%,2014-07-16 20:59:20,2014-07-14
8,Shum Anthony Chun Kin,"Pres, APAC",S - Sale+OE,ACM,$34.57,"-70,000","-$2,419,998","454,109",-13%,2014-07-16 20:53:35,2014-07-14
9,Newman Richard G,Dir,S - Sale+OE,ACM,$34.67,"-39,931","-$1,384,259","401,907",-9%,2014-07-16 20:51:39,2014-07-14
10,Gendell Jeffrey L Et Al,10%,S - Sale,PATK,$46.00,"-14,300","-$657,800","2,462,130",-1%,2014-07-16 20:45:12,2014-07-14
11,O Hern Thomas E,"Senior EVP, Treasurer, CFO",S - Sale,MAC,$67.74,"-5,000","-$338,690","66,267",-7%,2014-07-16 20:34:41,2014-07-15
12,Ochi Gene,See Remark,S - Sale,UTIW,$9.73,"-12,404","-$120,666","137,187",-8%,2014-07-16 20:00:25,2014-07-15
13,Morris Colin M,"SVP, Sec, GC",S - Sale,RTK,$2.32,"-15,000","-$34,775","476,197",-3%,2014-07-16 20:00:22,2014-07-14
14,Ball Frederick,"SVP, CFO",S - Sale+OE,MKTO,$27.78,"-10,000","-$277,754","75,366",-12%,2014-07-16 19:44:34,2014-07-15
15,Kodosky Jeffrey L,Dir,S - Sale,NATI,$32.01,"-4,000","-$128,040","1,838,361",0%,2014-07-16 19:37:50,2014-07-14
16,Farrell Michael J.,CEO,S - Sale+OE,RMD,$49.22,"-3,200","-$157,504","106,655",-3%,2014-07-16 19:36:14,2014-07-15
17,Dalke Gary R,CFO,S - Sale,WNR,$41.00,"-10,000","-$410,001","69,503",-13%,2014-07-16 19:21:06,2014-07-15
18,Klugman Jeffrey L,"EVP Product, Revenue",S - Sale+OE,TIVO,$13.47,"-30,996","-$417,516","172,259",-15%,2014-07-16 19:19:00,2014-07-14
19,Greenspan Steven,SVP of Ops - Wholesale Parts,S - Sale,LKQ,$26.72,"-2,224","-$59,432","52,966",-4%,2014-07-16 19:16:13,2014-07-14
20,Hanley Walter P,SVP of Development,S - Sale,LKQ,$26.72,"-12,597","-$336,630","255,657",-5%,2014-07-16 19:11:02,2014-07-14
21,Feinberg Larry N,10%,P - Purchase,AXDX,$21.54,"+20,000","+$430,800","5,409,165",0%,2014-07-16 19:07:30,2014-07-14
22,Benioff Marc,"COB, CEO",S - Sale,CRM,$54.23,"-60,000","-$3,253,571","40,310,000",0%,2014-07-16 19:06:51,2014-07-14
23,"Coliseum Capital Management, LLC",10%,S - Sale,ACW,$5.15,"-264,596","-$1,363,849","7,706,307",-3%,2014-07-16 19:05:37,2014-07-14
