,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,"Bgc Partners, L.P.",10%,P - Purchase,GFIG,$4.86,"+864,611","+$4,198,657","15,884,681",+6%,2014-09-08 21:46:57,2014-09-08
1,"Bgc Partners, L.P.",10%,P - Purchase,GFIG,$4.66,"+1,521,443","+$7,091,437","15,021,870",+11%,2014-09-08 21:45:07,2014-09-08
2,Blasing Karen,CFO,S - Sale+OE,GWRE,$45.00,-376,"-$16,920",0,-100%,2014-09-08 21:43:36,2014-09-05
3,Stolte Chris,"CDO, Co-Founder",S - Sale+OE,DATA,$69.52,"-150,000","-$10,427,645","5,000",-97%,2014-09-08 21:37:11,2014-09-08
4,Bouvat-Merlin Maxime,VP WW Engineering,S - Sale,QUIK,$3.27,"-12,258","-$40,033","19,859",-38%,2014-09-08 21:27:21,2014-09-05
5,Waite Charles P Jr,Dir,S - Sale,NSTG,$11.17,"-86,942","-$971,214","1,597,112",-5%,2014-09-08 21:20:52,2014-09-04
6,Estate of Albert W. Ondis,10%,S - Sale,ALOT,$13.74,-457,"-$6,281","1,809,612",0%,2014-09-08 21:17:08,2014-09-08
7,Sirgo Mark A,"Pres, CEO",P - Purchase,BDSI,$15.90,+480,"+$7,632","923,582",0%,2014-09-08 21:13:22,2014-09-04
8,Czernik Marcin,10%,S - Sale,KPTI,$38.07,"-12,795","-$487,095","2,971,358",0%,2014-09-08 21:13:07,2014-09-04
9,Rodgers Thurman J,"Pres, CEO",S - Sale+OE,CY,$10.84,"-987,171","-$10,704,861","8,874,685",-10%,2014-09-08 21:12:34,2014-09-04
10,Bell Leonard,CEO,S - Sale+OE,ALXN,$165.32,"-197,801","-$32,700,353","1,021,274",-16%,2014-09-08 21:05:42,2014-09-04
11,Moyer James C,Dir,S - Sale,MPWR,$47.19,"-9,200","-$434,158","1,029,325",-1%,2014-09-08 20:58:55,2014-09-04
12,Schmertzler Michael,"Dir, 10%",P - Purchase,PTCT,$24.50,"+23,000","+$563,500","3,604,017",+1%,2014-09-08 20:43:30,2014-02-19
13,Johnson Ronald M,Dir,S - Sale+OE,AKRX,$38.51,"-2,947","-$113,489","148,610",-2%,2014-09-08 20:33:37,2014-09-04
14,Gendell Jeffrey L Et Al,10%,S - Sale,PATK,$42.68,"-7,120","-$303,853","2,385,810",0%,2014-09-08 20:30:45,2014-09-04
15,Chrisman Timothy,Dir,P - Purchase,HMST,$18.20,"+5,000","+$91,007","30,000",+20%,2014-09-08 20:23:01,2014-09-03
16,Hornstein Richard,GC,S - Sale+OE,COUP,$16.12,"-5,416","-$87,321","90,667",-6%,2014-09-08 20:16:03,2014-09-04
17,Cmea Ventures VII LP,10%,S - Sale,ASPX,$23.86,"-25,600","-$610,806","3,816,757",-1%,2014-09-08 20:14:09,2014-09-04
18,Russell Jonathan Scott,Pres of Subsidiary,S - Sale,CGI,$21.21,"-22,882","-$485,375","205,804",-10%,2014-09-08 20:07:33,2014-09-04
19,Lemaitre George W,"COB, CEO, 10%",S - Sale,LMAT,$7.10,"-29,966","-$212,613","4,292,100",-1%,2014-09-08 20:04:39,2014-09-04
20,Jasinski Lawrence J,Dir,S - Sale,LMAT,$7.14,"-3,750","-$26,778","14,113",-21%,2014-09-08 20:03:56,2014-09-04
21,Torem Shachar,SVP of Sales,S - Sale,COUP,$15.18,"-3,493","-$53,036","156,507",-2%,2014-09-08 20:02:23,2014-09-04
22,Mueller Richard,COO,S - Sale+OE,TRXC,$3.60,"-3,000","-$10,809",0,-100%,2014-09-08 20:00:48,2014-09-08
23,Maestri Luca,"SVP, CFO",S - Sale+OE,AAPL,$99.15,"-4,100","-$406,515","12,274",-25%,2014-09-08 19:59:59,2014-09-05
24,Pope Todd,"Pres, CEO",S - Sale+OE,TRXC,$3.70,"-50,000","-$184,980",0,-100%,2014-09-08 19:58:55,2014-09-04
25,Boal Steven R.,"Pres, CEO, 10%",S - Sale+OE,COUP,$16.09,"-63,256","-$1,017,516","2,574,902",-2%,2014-09-08 19:50:28,2014-09-04
26,Lampert Edward S,10%,S - Sale,AN,$53.98,"-145,422","-$7,849,262","22,396,501",-1%,2014-09-08 19:45:33,2014-09-04
27,Coulter Glenwood E Jr,See Remarks,S - Sale,DOOR,$58.22,"-3,500","-$203,775","41,852",-8%,2014-09-08 19:41:49,2014-09-04
28,Sullivan Keith J,"SVP of WW Sales, Marketing",S - Sale,ZLTQ,$23.00,-500,"-$11,502","129,279",0%,2014-09-08 19:41:36,2014-09-05
