,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Ait Holding Co LLC,10%,S - Sale,UCTT,$11.98,"-85,726","-$1,027,084","2,968,244",-3%,2014-01-24 21:33:17,2014-01-22
1,Moyer James C,Dir,S - Sale,MPWR,$33.95,"-17,000","-$577,197","1,170,584",-1%,2014-01-24 21:01:47,2014-01-23
2,Klein Joseph III,Dir,S - Sale+OE,ISIS,$48.66,"-10,313","-$501,838","2,313",-82%,2014-01-24 20:26:07,2014-01-24
3,Ricchetti Matthew,Pres OF STUDIOS,S - Sale+OE,GLUU,$4.01,"-6,250","-$25,039",0,-100%,2014-01-24 20:10:56,2014-01-23
4,"Kinderhook, LP",See Remarks,S - Sale,PSTX,$2.20,"-2,957,264","-$6,505,981","959,919",-75%,2014-01-24 20:09:37,2014-01-22
5,Geary Richard S,"SVP, Development",S - Sale+OE,ISIS,$50.05,"-22,200","-$1,111,021","4,955",-82%,2014-01-24 20:07:40,2014-01-22
6,Wender Joseph H,Dir,S - Sale,ISIS,$50.98,"-10,000","-$509,803","31,135",-24%,2014-01-24 20:06:25,2014-01-22
7,Braverman Alan N,"Sr EVP, GC, Secy",S - Sale,DIS,$74.26,"-4,334","-$321,830","235,751",-2%,2014-01-24 20:00:32,2014-01-22
8,Splaine Thomas Jr,"SVP, CFO",S - Sale,ISBC,$25.48,-580,"-$14,778","137,083",0%,2014-01-24 19:48:28,2014-01-23
9,Anderman Sigmund,CEO,S - Sale+OE,ELLI,$25.82,"-10,000","-$258,200","574,841",-2%,2014-01-24 19:35:02,2014-01-22
10,Cummings Kevin,"Pres, CEO",S - Sale,ISBC,$25.48,"-8,004","-$203,942","532,973",-1%,2014-01-24 19:24:34,2014-01-23
11,Totusek Jeffrey P,"VP CONTROLLER, CAO UPC",S - Sale,UNP,$172.75,"-1,028","-$177,587","86,715",-1%,2014-01-24 19:19:34,2014-01-23
12,Flatley Jay T,CEO,S - Sale+OE,ILMN,$142.31,"-30,000","-$4,269,140","410,509",-7%,2014-01-24 19:17:08,2014-01-23
