,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Miller Christopher M,"VP, Chief Accounting Officer",S - Sale+OE,CORE,$53.40,-584,"-$31,186","1,385",-30%,2014-10-02 21:35:08,2014-09-30
1,Shkreli Martin,"CEO, 10%",P - Purchase,RTRX,$9.42,"+4,000","+$37,680","2,937,168",0%,2014-10-02 21:30:19,2014-09-30
2,Scribner Matt,"EVP, Operations",S - Sale+OE,INGN,$20.25,"-8,204","-$166,145","4,666",-64%,2014-10-02 21:16:24,2014-09-25
3,Taylor Brenton,"EVP, Engineering",S - Sale+OE,INGN,$19.95,"-15,687","-$312,976","40,017",-28%,2014-10-02 21:15:43,2014-09-25
4,Stout Donald E.,Dir,S - Sale,VRNG,$0.96,"-9,375","-$9,025","883,815",-1%,2014-10-02 21:01:22,2014-09-30
5,Engelman John,Dir,S - Sale,VRNG,$0.96,"-9,375","-$9,023","186,576",-5%,2014-10-02 21:01:11,2014-09-30
6,Sinclair H. Van,Dir,S - Sale,VRNG,$0.96,"-9,375","-$9,022","274,454",-3%,2014-10-02 21:01:02,2014-09-30
7,Perlman Andrew D,CEO,S - Sale,VRNG,$0.96,"-28,385","-$27,335","675,542",-4%,2014-10-02 21:00:50,2014-09-30
8,Castelli Jeff,"VP, Program Management",P - Purchase,FOLD,$6.01,"+10,208","+$61,303","50,000",+26%,2014-10-02 21:00:45,2014-10-02
9,Castelli Jeff,"VP, Program Management",S - Sale+OE,FOLD,$6.01,"-10,208","-$61,303","50,000",-17%,2014-10-02 21:00:45,2014-10-02
10,Cohen David L.,"Chief Legal, IP Officer",S - Sale,VRNG,$0.96,"-3,646","-$3,512","72,915",-5%,2014-10-02 21:00:38,2014-09-30
11,Lang Andrew Kennedy,"Pres, CTO",S - Sale,VRNG,$0.96,"-5,209","-$5,010","5,098,086",0%,2014-10-02 21:00:23,2014-09-30
12,Yu Julie,"VP Clinical Ops, Data Mgmt",P - Purchase,FOLD,$5.99,"+4,759","+$28,514","50,000",+11%,2014-10-02 20:59:42,2014-10-02
13,Yu Julie,"VP Clinical Ops, Data Mgmt",S - Sale+OE,FOLD,$5.99,"-4,759","-$28,514","50,000",-9%,2014-10-02 20:59:42,2014-10-02
14,Rothblatt Martine A,CEO,S - Sale+OE,UTHR,$127.72,"-9,662","-$1,234,049","533,400",-2%,2014-10-02 20:45:40,2014-10-02
15,Finney Elisha W,"EVP, CFO",S - Sale+OE,VAR,$79.98,"-15,000","-$1,199,694","26,622",-36%,2014-10-02 20:42:28,2014-10-01
16,Dwek Raymond,Dir,S - Sale+OE,UTHR,$131.10,"-3,000","-$393,292",0,-100%,2014-10-02 20:34:05,2014-10-02
17,Lazarus Management Co LLC,10%,P - Purchase,GBLX,$0.85,"+39,605","+$33,519","1,342,347",+3%,2014-10-02 20:33:00,2014-09-30
18,Causey Christopher,Dir,S - Sale+OE,UTHR,$130.65,"-1,500","-$195,976","1,183",-56%,2014-10-02 20:27:44,2014-10-02
19,Ferrari John Maxim,CFO,S - Sale+OE,UTHR,$129.46,"-10,000","-$1,294,600",407,-96%,2014-10-02 20:21:52,2014-10-02
20,Mahon Paul A,"EVP, GC",S - Sale+OE,UTHR,$129.46,"-6,000","-$776,760","34,832",-15%,2014-10-02 20:16:56,2014-10-02
21,Dundee Agricultural Corp,10%,P - Purchase,URBF,$0.05,"+4,000,000","+$200,000","110,411,585",+4%,2014-10-02 20:05:58,2014-08-20
22,Kendall Jeremy,Dir,P - Purchase,URBF,$0.05,"+1,000,000","+$50,000","25,273,504",+4%,2014-10-02 20:01:25,2014-08-20
23,Groome Richard T,"Pres, CEO",P - Purchase,URBF,$0.05,"+10,000",+$500,"24,707,595",0%,2014-10-02 20:00:58,2014-09-17
24,McGeever James,COO,S - Sale+OE,N,$89.49,-824,"-$73,741","266,343",0%,2014-10-02 19:49:17,2014-09-30
25,Kraff Lowell D,"Dir, 10%",S - Sale,DRII,$21.83,"-17,383","-$379,393","2,370,570",-1%,2014-10-02 19:48:24,2014-10-01
26,"Praesumo Partners, LLC",Member of 10% Group,S - Sale,DRII,$21.83,"-17,384","-$379,415","55,202",-24%,2014-10-02 19:46:57,2014-10-01
27,Cloobeck Stephen J,"Dir, 10%",S - Sale,DRII,$21.83,"-38,124","-$832,279","17,129,524",0%,2014-10-02 19:45:12,2014-10-01
