,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Pillar Invest Corp,"Dir, 10%",S - Sale+OE,IDRA,$0.00,"-2,489,154",-$0,0,-100%,2014-12-11 21:47:09,2014-12-09
1,Henney Jane E Md,Dir,S - Sale,CI,$104.16,-437,"-$45,518","14,000",-3%,2014-12-11 21:38:34,2014-12-10
2,Page Lawrence,"CEO, 10%",S - Sale+OE,GOOG,$532.74,"-33,332","-$17,757,187","22,680,244",0%,2014-12-11 21:35:14,2014-12-10
3,Schulte Mark J,Dir,S - Sale,BKD,$34.91,"-1,000","-$34,911","224,705",0%,2014-12-11 21:15:19,2014-12-10
4,Noll Richard A,CEO,S - Sale+OE,HBI,$109.22,"-53,483","-$5,841,236","375,299",-12%,2014-12-11 21:12:39,2014-12-09
5,Perone Michael D,"CMO, EVP, 10%",S - Sale,CUDA,$36.35,"-14,365","-$522,123","8,283,079",0%,2014-12-11 21:06:38,2014-12-09
6,Schroeder Guido,"SVP, Products",S - Sale+OE,SPLK,$59.55,"-21,929","-$1,305,929","99,436",-18%,2014-12-11 21:05:47,2014-12-10
7,Lee Joon Hyung,Dir,S - Sale,HAFC,$21.58,"-1,000","-$21,580","277,697",0%,2014-12-11 21:05:04,2014-12-11
8,Conte David F,"SVP, CFO",S - Sale+OE,SPLK,$60.13,"-34,107","-$2,050,912","116,539",-23%,2014-12-11 21:03:57,2014-12-09
9,Moonves Leslie,"Pres, CEO",S - Sale+OE,CBS,$52.01,"-287,500","-$14,952,744","1,852,632",-13%,2014-12-11 21:03:28,2014-12-10
10,Dayon Alexandre,"Pres, Applications, Platform",S - Sale+OE,CRM,$55.50,"-4,112","-$228,216",0,-100%,2014-12-11 21:00:06,2014-12-11
11,Amster John A,CEO,S - Sale,RPXC,$13.34,"-37,500","-$500,376","1,343,007",-3%,2014-12-11 20:57:34,2014-12-10
12,"Oaktree Capital Group Holdings Gp, LLC",10%,S - Sale,DOOR,$58.33,"-209,971","-$12,248,354","2,436,585",-8%,2014-12-11 20:53:29,2014-12-09
13,Hoag Jay C,"May be part of 13(d) group, 10%",S - Sale,TTGT,$10.00,"-1,000,000","-$10,000,000","5,618,103",-15%,2014-12-11 20:40:53,2014-12-11
