,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Dicso James Joseph,See Remarks,S - Sale+OE,LPSN,$8.00,"-50,000","-$400,000","10,000",-83%,2010-10-08 20:39:40,2010-09-23
1,McMorrow William J,"CEO, 10%",S - Sale,KW,$10.76,"-14,231","-$153,085","13,764,318",0%,2010-10-08 20:23:28,2010-10-06
2,Mendes Michael J,"COB, Pres, CEO",P - Purchase,DMND,$41.29,"+2,420","+$99,930","240,978",+1%,2010-10-08 19:42:24,2010-10-08
3,Conway Jill K,Dir,S - Sale+OE,NKE,$80.80,"-16,000","-$1,292,800","30,218",-35%,2010-10-08 19:38:38,2010-10-07
4,Vandeberg James,CFO,S - Sale,RGUS,$0.28,"-5,200","-$1,456","21,050",-20%,2010-10-08 19:36:13,2010-09-20
5,Lyle David,CFO,S - Sale+OE,ENTR,$8.97,"-6,300","-$56,524","35,447",-15%,2010-10-08 19:32:58,2010-10-07
6,Lipps Randall A,"Pres, CEO",S - Sale+OE,OMCL,$13.08,"-11,372","-$148,746","631,618",-2%,2010-10-08 19:19:56,2010-10-06
7,Gelfond Richard L,CEO,S - Sale+OE,IMAX,$17.27,"-30,000","-$518,000","485,500",-6%,2010-10-08 19:18:45,2010-10-06
8,Prutton Simon Martin,VP,S - Sale+OE,SMTC,$20.79,"-18,750","-$389,813","5,637",-77%,2010-10-08 18:58:57,2010-10-08
9,Seifert Thomas G,Dir,S - Sale,SNSR,$0.09,"-40,000","-$3,640","6,909,968",-1%,2010-10-08 18:49:57,2010-10-05
10,Cole Lecil E,"COB, CEO, Pres, 10%",S - Sale,CVGW,$21.51,"-35,000","-$752,947","1,332,306",-3%,2010-10-08 18:49:37,2010-10-07
11,Yu Stephen,"EVP, GC",S - Sale+OE,ROVI,$49.05,"-38,750","-$1,900,688","23,299",-62%,2010-10-08 18:48:36,2010-10-08
12,Seifert Thomas G,Dir,S - Sale,SNSR,$0.10,"-20,000","-$1,900","6,949,968",0%,2010-10-08 18:46:04,2010-10-04
13,Bradford William R,"SVP, Sales",S - Sale+OE,ENTR,$8.95,"-18,000","-$161,058","2,500",-88%,2010-10-08 18:43:32,2010-10-07
14,Bjerkholt Eric,"SVP, CFO, Corp. Secretary",P - Purchase,SNSS,$0.31,"+100,000","+$30,850","464,253",+27%,2010-10-08 18:40:04,2010-10-08
15,Seifert Thomas G,Dir,S - Sale,SNSR,$0.10,"-20,000","-$1,940","6,969,968",0%,2010-10-08 18:39:56,2010-09-30
