,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Kerr Derek J,"EVP, CFO",S - Sale,LCC,$11.03,"-30,715","-$338,839","8,935",-77%,2010-07-28 21:47:06,2010-07-27
1,Howlett Ca,"SVP, Public Affairs",S - Sale+OE,LCC,$10.65,"-58,784","-$626,276","7,087",-89%,2010-07-28 21:45:42,2010-07-27
2,Eberwein Elise R,"EVP, People, Communications",S - Sale+OE,LCC,$10.52,"-44,182","-$464,795","13,669",-76%,2010-07-28 21:44:39,2010-07-27
3,Isom Robert D Jr,"EVP, COO",S - Sale,LCC,$10.60,"-41,061","-$435,336","20,529",-67%,2010-07-28 21:43:31,2010-07-26
4,Wang Stewart,"CEO, 10%",P - Purchase,TAIT,$1.02,"+5,200","+$5,294","118,006",+5%,2010-07-28 21:33:52,2010-07-26
5,Spo Advisory Corp,10%,S - Sale,CCI,$39.21,"-740,774","-$29,043,627","31,187,982",-2%,2010-07-28 21:19:36,2010-07-26
6,Wang Stewart,"CEO, 10%",P - Purchase,TAIT,$1.06,"+1,194","+$1,264","112,006",+1%,2010-07-28 21:16:49,2010-07-22
7,Tanabe Barbara J,Dir,S - Sale,BOH,$50.00,"-2,500","-$125,000","10,147",-20%,2010-07-28 21:06:27,2010-07-28
8,Warkol Floyd,"CEO, 10%",S - Sale+OE,KSW,$2.94,"-3,900","-$11,470","675,590",-1%,2010-07-28 20:50:03,2010-07-27
9,Shields John F,VP Manufacturing Ops,S - Sale,APKT,$32.37,"-2,500","-$80,925","30,834",-7%,2010-07-28 20:37:32,2010-07-26
10,Bell Derek,VP of Engineering,S - Sale+OE,POWI,$37.35,"-9,000","-$336,154","10,650",-46%,2010-07-28 20:18:05,2010-07-26
11,Tremallo Mark V B,"VP, GC, Secretary",S - Sale+OE,SWKS,$19.06,"-16,000","-$304,960","74,210",-18%,2010-07-28 20:09:10,2010-07-26
12,Palette Donald W,"V. P., CFO",S - Sale+OE,SWKS,$19.00,"-24,489","-$465,291","57,025",-30%,2010-07-28 20:08:06,2010-07-26
13,Levan George,"VP, HR",S - Sale+OE,SWKS,$18.98,"-71,250","-$1,352,325","103,471",-41%,2010-07-28 20:07:01,2010-07-26
14,Griffin Liam,"SVP, Sales, Marketing",S - Sale+OE,SWKS,$18.71,"-110,000","-$2,057,600","148,567",-43%,2010-07-28 20:06:02,2010-07-26
15,Freyman Bruce J,VP - WW Operations,S - Sale+OE,SWKS,$19.05,"-123,469","-$2,352,084","78,892",-61%,2010-07-28 20:04:38,2010-07-26
16,Aldrich David J,"Pres, CEO",S - Sale+OE,SWKS,$19.09,"-135,000","-$2,577,150","462,919",-23%,2010-07-28 20:03:34,2010-07-26
17,Verissimo Marc J,Chief Strategy Officer,S - Sale+OE,SIVB,$45.20,"-21,163","-$956,610","22,775",-48%,2010-07-28 20:00:47,2010-07-27
18,Solomon Douglas P.,"SVP, GC, Sec.",S - Sale,N,$15.50,-100,"-$1,550","77,597",0%,2010-07-28 19:53:40,2010-07-26
19,Gill Ronald S,CFO,S - Sale,N,$15.23,-400,"-$6,092","88,205",0%,2010-07-28 19:53:25,2010-07-26
20,Schatz Douglas S & Schatz Jill E Family Trust,10%,S - Sale,AEIS,$17.24,-734,"-$12,655","4,516,141",0%,2010-07-28 19:41:49,2010-07-26
21,Schatz Douglas S & Schatz Jill E Family Trust,10%,S - Sale,AEIS,$17.16,"-43,107","-$739,916","4,516,875",-1%,2010-07-28 19:40:25,2010-07-26
22,Marquez Timothy,"CEO, 10%",S - Sale,VQ,$20.52,"-18,750","-$384,788","29,467,959",0%,2010-07-28 19:38:44,2010-07-26
23,Small Matthew H,Chief Business Officer,S - Sale+OE,BBBB,$39.74,"-4,375","-$173,863","64,750",-6%,2010-07-28 19:38:12,2010-07-26
24,Au Luen,CTO,S - Sale,SFSF,$23.00,"-1,000","-$23,000","151,456",-1%,2010-07-28 19:30:24,2010-07-26
25,Chesonis Arunas A,"COB, CEO",S - Sale,PAET,$4.05,"-50,300","-$203,512","7,927,216",-1%,2010-07-28 19:29:25,2010-07-26
26,Cecchini Garrett,"CEO, Corporate Secretary",S - Sale,PUBM,$0.25,"-40,000","-$10,000","1,765,984",-2%,2010-07-28 19:28:02,2010-07-23
27,Bonasera Charles,"VP, Operations",S - Sale,HLIT,$6.50,"-1,094","-$7,111","33,098",-3%,2010-07-28 19:20:43,2010-07-26
28,Chidambaram Lakshmanan,"VP, Sales",S - Sale,SYNT,$42.86,"-6,000","-$257,178","26,850",-18%,2010-07-28 19:15:08,2010-07-27
29,Werdann Michael A,"VP, North America Sales",S - Sale+OE,NTGR,$24.88,"-13,835","-$344,176","2,944",-82%,2010-07-28 19:14:26,2010-07-26
30,Woolcott Richard R,"COB, CEO, 10%",S - Sale,VLCM,$20.00,"-20,000","-$400,000","2,770,932",-1%,2010-07-28 19:07:08,2010-07-26
31,Gaulke Michael R,Dir,S - Sale,EXPO,$34.41,"-10,515","-$361,824","168,016",-6%,2010-07-28 19:01:38,2010-07-26
32,Mikells Kathryn A,EVP - CFO,S - Sale+OE,UAUA,$23.57,"-12,189","-$287,331","22,543",-35%,2010-07-28 19:00:24,2010-07-26
33,Kodosky Jeffrey L,Dir,S - Sale,NATI,$32.98,"-8,000","-$263,825","2,450,689",0%,2010-07-28 18:55:13,2010-07-27
34,Fathers William D,"SVP, Global Sales, Marketing",S - Sale+OE,SVVS,$16.67,"-29,545","-$492,515","173,834",-15%,2010-07-28 18:47:42,2010-07-26
35,Greenberg Jeffrey,Dir,S - Sale+OE,SKX,$35.42,"-3,000","-$106,270","335,364",-1%,2010-07-28 18:41:35,2010-07-26
36,Ryan Paul R,"COB, CEO",S - Sale,ACTG,$13.53,"-7,150","-$96,714","646,020",-1%,2010-07-28 18:38:51,2010-07-26
37,Harris Robert L II,Pres,S - Sale,ACTG,$13.53,"-7,150","-$96,714","498,875",-1%,2010-07-28 18:37:43,2010-07-26
38,Smith Gregory Michael,"COO, 10%",P - Purchase,LYFE,$1.20,"+11,062","+$13,274","15,097,117",0%,2010-07-28 18:37:34,2010-07-28
39,Haynes Clayton J,"CFO, Treas. SVP Finance",S - Sale,ACTG,$13.53,"-2,810","-$38,009","119,248",-2%,2010-07-28 18:36:33,2010-07-26
40,Lee Dooyong,EVP,S - Sale,ACTG,$13.53,"-9,000","-$121,739","267,692",-3%,2010-07-28 18:35:21,2010-07-26
41,Treska Edward Joseph,"VP, Secretary",S - Sale,ACTG,$13.53,"-7,500","-$101,449","103,332",-7%,2010-07-28 18:34:08,2010-07-26
42,Horton Robert,"SVP, GC",S - Sale,BBND,$3.25,"-14,449","-$46,959","41,776",-26%,2010-07-28 18:32:29,2010-07-26
43,Naples Ronald J,Dir,S - Sale+OE,KWR,$32.50,"-19,000","-$617,500","308,152",-6%,2010-07-28 18:31:06,2010-07-26
44,Atlas Venture Fund V LP,10%,S - Sale,ISLN,$17.40,"-289,810","-$5,041,886","14,340,080",-2%,2010-07-28 18:28:23,2010-07-26
45,Taylor Milbrey Rennie,Dir,P - Purchase,FLIC,$25.00,"+1,000","+$25,000","6,000",+20%,2010-07-28 18:27:44,2010-07-26
46,Fidelman Barry J,"Dir, 10%",S - Sale,ISLN,$17.40,"-289,810","-$5,041,886","14,340,080",-2%,2010-07-28 18:26:37,2010-07-26
47,Comas Daniel L,"EVP, CFO",S - Sale+OE,DHR,$38.58,"-50,000","-$1,929,200","19,165",-72%,2010-07-28 18:24:40,2010-07-27
48,Warmenhoven Daniel J,Dir,S - Sale+OE,NTAP,$44.18,"-67,573","-$2,985,267","2,675,734",-2%,2010-07-28 18:18:35,2010-07-27
49,Wilkins Harry T,"EVP, Chief Financial Officer",S - Sale,APEI,$46.23,-500,"-$23,115","140,877",0%,2010-07-28 18:06:50,2010-07-26
50,Brown Shona L,SVP Business Oper.,S - Sale+OE,GOOG,$489.78,-499,"-$244,399","8,044",-6%,2010-07-28 18:05:48,2010-07-26
51,Ball Gary Edward,Shareholder,P - Purchase,IFRS,$0.01,"+11,557,217","+$169,891","11,557,217",New,2010-07-28 18:01:52,2010-07-26
52,Rab Special Situations (Master) Fund Ltd,10%,S - Sale,GRMC,$0.34,"-22,000","-$7,480","7,119,093",0%,2010-07-28 18:01:36,2010-07-26
53,Greiner Helen,Dir,S - Sale,IRBT,$20.82,"-7,803","-$162,476","1,216,620",-1%,2010-07-28 17:59:51,2010-07-26
54,Miller Thomas B,CFO,S - Sale,XXIA,$11.40,"-2,994","-$34,132","231,731",-1%,2010-07-28 17:57:05,2010-07-27
55,Boecke William W,"Treasurer, CFO",S - Sale+OE,HITT,$48.12,"-50,000","-$2,405,879","66,122",-43%,2010-07-28 17:53:19,2010-07-27
56,Jablonski Brian,"VP, Operations",S - Sale+OE,HITT,$48.12,"-33,500","-$1,611,906","42,786",-44%,2010-07-28 17:53:03,2010-07-27
57,Smith Gregory Michael,"COO, 10%",P - Purchase,LYFE,$1.20,"+86,055","+$103,266","15,086,055",+1%,2010-07-28 17:52:54,2010-07-28
58,Hildreth Norman G Jr,"VP Sales, Marketing",S - Sale+OE,HITT,$48.99,"-50,353","-$2,466,617","61,291",-45%,2010-07-28 17:52:32,2010-07-27
59,Rembolt Jay,"VP Finance, CFO",S - Sale+OE,WDFC,$37.00,"-4,000","-$148,000","13,890",-22%,2010-07-28 17:50:08,2010-07-26
60,Wechsler Bradley J,Dir,S - Sale,IMAX,$14.60,"-25,005","-$365,156","658,295",-4%,2010-07-28 17:49:59,2010-07-26
61,Moglia Joseph H,Dir,S - Sale+OE,AMTD,$16.03,"-16,000","-$256,440","719,589",-2%,2010-07-28 17:49:55,2010-07-26
62,Knittel Russell J,EVP,S - Sale+OE,SYNA,$32.75,"-27,651","-$905,507","7,864",-78%,2010-07-28 17:49:35,2010-07-26
63,Hwang Dong Hyun,VP of Sales,S - Sale+OE,HITT,$48.99,"-3,214","-$157,443","33,850",-9%,2010-07-28 17:48:52,2010-07-27
64,Gurwitz Norman H,Dir,S - Sale+OE,FINL,$15.40,"-5,000","-$76,990",0,-100%,2010-07-28 17:48:46,2010-07-27
65,Perna Joseph R,Dir,S - Sale,CLB,$78.44,"-33,683","-$2,642,051","40,000",-46%,2010-07-28 17:40:46,2010-07-26
66,"Naptha Holding, Ltd",10%,P - Purchase,ISRL,$52.36,"+4,010","+$209,971","1,359,099",0%,2010-07-28 17:38:22,2010-07-21
67,Goldston Mark R,"COB, Pres, CEO",S - Sale+OE,UNTD,$6.64,"-57,810","-$383,883","4,301,458",-1%,2010-07-28 17:37:11,2010-07-26
68,"Ksa Capital Management, LLC",10%,P - Purchase,AEPI,$24.70,"+73,418","+$1,813,504","1,355,743",+6%,2010-07-28 17:31:22,2010-06-25
69,Dietrich John W,"EVP, COO",S - Sale+OE,AAWW,$59.17,"-37,954","-$2,245,740","97,190",-28%,2010-07-28 17:28:52,2010-07-26
70,"Ksa Capital Management, LLC",10%,P - Purchase,AEPI,$25.00,"+179,972","+$4,498,404","1,282,325",+16%,2010-07-28 17:27:29,2010-04-22
71,Hammond Gabriel Arce,"Dir, 10%",S - Sale,PSTR,$4.91,"-4,000","-$19,620","899,749",0%,2010-07-28 17:23:25,2010-07-26
72,"Ksa Capital Management, LLC",10%,P - Purchase,AEPI,$31.31,"+147,086","+$4,604,717","1,102,353",+15%,2010-07-28 17:22:52,2010-02-09
73,Warren John C,Dir,S - Sale+OE,WASH,$20.14,"-5,000","-$100,717","43,313",-10%,2010-07-28 17:22:05,2010-07-26
74,Benoliel D Jeffry,"VP-Global Strategy, GC, Sec",S - Sale+OE,KWR,$33.00,"-2,700","-$89,100","119,031",-2%,2010-07-28 17:20:37,2010-07-26
75,Freyman Thomas C,EVP,S - Sale,ABT,$49.23,"-20,000","-$984,503","409,900",-5%,2010-07-28 17:19:39,2010-07-26
